股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000056.SZ,*ST皇庭,1.51,-5.031446540880507,跌停,0,1,,,, 09:50:52, 13:02:42,退市风险警示+资金流出+业绩亏损,33,000056
000066.SZ,中国长城,21.51,-5.116894574327305,跌停,0,1,,,, 10:32:23, 13:25:40,资金流出+此前涨幅较大+业绩亏损,33,000066
000078.SZ,ST海王,2.11,-4.954954954954969,跌停,0,7,,,, 09:30:00, 09:30:00,ST实施+连续跌停+*ST风险+业绩下滑,33,000078
000159.SZ,国际实业,6.79,-1.4513788098693707,涨停,1,0, 13:19:24, 13:19:24,光伏支架+油品批发,,,,33,000159
000510.SZ,新金路,14.75,-1.3377926421404636,跌停,0,1,,,, 11:08:01, 14:46:49,此前涨幅较大+资金流出+业绩亏损,33,000510
000609.SZ,*ST中迪,15.37,1.7880794701986726,涨停,1,0, 09:38:26, 09:38:26,半导体资产注入+房地产+ST博弈,,,,33,000609
000632.SZ,ST三木,4.41,0.0,涨停,4,0, 09:30:00, 09:30:00,债务延期+跨境电商+地方国资,,,,33,000632
000639.SZ,ST西王,1.6,-2.4390243902438913,跌停,0,1,,,, 09:34:22, 15:00:00,ST戴帽+资金流出+股东拍卖,33,000639
000669.SZ,ST金鸿,4.41,4.999999999999999,涨停,1,0, 09:37:26, 09:37:26,重整协议+实控人变更+天然气+ST,,,,33,000669
000677.SZ,ST海龙,2.54,-4.8689138576778985,跌停,0,7,,,, 09:30:00, 09:30:00,ST实施+业绩下滑+连续跌停,33,000677
000711.SZ,ST京蓝,5.92,-4.975922953451051,跌停,0,1, 09:32:07, 09:32:07,, 09:56:26, 10:22:23,关注函+业绩亏损+资金流出,33,000711
000925.SZ,众合科技,9.7,-9.005628517823647,跌停,0,1,,,, 09:53:07, 10:21:51,澄清磷化铟业务+此前涨幅较大+资金流出,33,000925
