股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
002716.SZ,湖南白银,19.04,-9.976359338061464,跌停,0,1,,,, 09:25:00, 09:34:12,贵金属板块回调+超涨回落+资金流出,33,002716
002491.SZ,通鼎互联,7.85,9.943977591036415,涨停,1,0, 11:00:18, 11:00:18,光纤光缆+数据中心+出售股权,,,,33,002491
000426.SZ,兴业银锡,61.52,-10.005851375073137,跌停,0,1,,,, 09:40:18, 10:00:45,白银锡价波动+板块回调+资金流出,33,000426
600345.SH,长江通信,35.93,10.012247397428059,涨停,1,0, 10:40:45, 10:40:45,商业航天+智慧应急+央企,,,,17,600345
000638.SZ,*ST万方,2.45,-5.038759689922476,跌停,0,14,,,, 09:25:00, 09:25:00,退市风险+业绩预亏+监管立案,33,000638
000506.SZ,招金黄金,25.67,-9.992987377279094,跌停,0,1,,,, 09:25:00, 09:25:00,板块回调+涨幅偏离+资金流出,33,000506
600608.SH,*ST沪科,4.01,4.973821989528794,涨停,1,0, 14:38:22, 15:00:04,花卉转型+ST板块+昆明国资,,,,22,600608
603993.SH,洛阳钼业,24.33,-9.988901220865715,跌停,0,1,,,, 10:18:35, 14:49:08,板块回调+前期涨幅较大,17,603993
603861.SH,白云电器,16.62,9.993381866313712,涨停,1,0, 11:07:59, 11:07:59,特高压+算力中心+出海订单+回购价上调,,,,17,603861
002645.SZ,华宏科技,15.57,-10.000000000000004,跌停,0,1,,,, 09:35:24, 14:14:30,资金流出+涨幅回调,33,002645
000630.SZ,铜陵有色,8.27,-10.01088139281828,跌停,0,1,,,, 09:59:45, 10:13:12,短线涨幅过大+板块回调+业绩下滑,33,000630
601212.SH,白银有色,13.67,-10.006583278472675,跌停,0,1,,,, 09:25:04, 09:25:04,板块拖累+连续涨停后回调+业绩预亏,17,601212
002731.SZ,萃华珠宝,12.84,-10.02102312543798,跌停,0,2,,,, 09:31:21, 09:47:30,板块回调+借款逾期+股东冻结,33,002731
002995.SZ,天地在线,34.51,10.009563277016248,涨停,2,0, 09:39:39, 14:55:30,持股艺莲文创+AI营销+海南陵发战投,,,,33,002995
002041.SZ,登海种业,11.29,10.038986354775822,涨停,1,0, 09:55:57, 10:27:03,转基因玉米+农业种植+种业振兴,,,,33,002041
300139.SZ,晓程科技,67.5,-20.0047404598246,跌停,0,1,,,, 09:59:42, 10:05:51,板块回调+高位回落,33,300139
600313.SH,农发种业,8.83,9.96264009962641,涨停,1,0, 09:40:47, 14:14:29,年报预增+定增落地+种业龙头+央企,,,,17,600313
605151.SH,西上海,22.9,9.990393852065313,涨停,1,0, 13:00:51, 13:00:51,汽车物流+比亚迪概念+统一大市场,,,,17,605151
600961.SH,株冶集团,22.93,-10.00784929356358,跌停,0,1,,,, 10:00:40, 13:57:28,板块普跌+短线回调,17,600961
603887.SH,城地香江,15.62,10.0,涨停,1,0, 09:41:37, 09:48:22,算力+央企入主+IDC转型,,,,17,603887
600714.SH,金瑞矿业,15.52,-9.976798143851502,跌停,0,1,,,, 09:37:43, 13:52:37,板块普跌+前期涨幅大+股东减持,17,600714
002713.SZ,*ST东易,8.72,5.060240963855421,涨停,1,0, 14:40:51, 14:41:39,重整完成+算力中心+家装AI,,,,33,002713
002880.SZ,卫光生物,27.06,-10.009976720984376,跌停,0,1,,,, 14:43:06, 15:00:00,生物疫苗板块下跌+前期涨幅,33,002880
000060.SZ,中金岭南,7.7,-9.941520467836263,跌停,0,1,,,, 09:57:30, 14:01:03,板块回调+此前涨幅较大+资金流入,33,000060
002253.SZ,*ST智胜,11.5,-4.95867768595041,跌停,0,1,,,, 10:53:21, 13:24:51,业绩预亏+退市风险+板块下跌,33,002253
600531.SH,豫光金铅,22.31,-10.004033884630902,跌停,0,1,,,, 09:25:00, 09:25:00,连涨回调+板块下跌+资金流出,17,600531
002155.SZ,湖南黄金,37.0,9.988109393579071,涨停,5,0, 09:25:00, 14:47:03,重组复牌+黄金预增+湖南国资,,,,33,002155
600371.SH,万向德农,10.29,10.053475935828871,涨停,1,0, 09:57:24, 11:29:48,种业股+转基因+增持,,,,17,600371
688025.SH,杰普特,161.7,19.999999999999993,涨停,1,0, 13:01:13, 13:38:07,CPO+激光器+业绩预增,,,,17,688025
600392.SH,盛和资源,27.03,-9.99000999000999,跌停,0,1,,,, 09:54:22, 13:59:31,板块回调+资金流出+前期涨幅较大,17,600392
600354.SH,敦煌种业,7.92,9.999999999999996,涨停,1,0, 09:41:52, 14:04:07,种业+转基因+国企+股份过户,,,,17,600354
002952.SZ,亚世光电,23.75,10.00463177396943,涨停,1,0, 13:29:48, 13:29:48,电子纸+汽车电子+智慧零售,,,,33,002952
605289.SH,罗曼股份,80.41,10.000000000000004,涨停,1,0, 13:42:26, 14:32:17,业绩预盈+算力订单+液冷服务器+储能+IP经济,,,,17,605289
600362.SH,江西铜业,63.42,-10.00425713069391,跌停,0,1,,,, 10:01:12, 14:14:27,板块回调+短线获利盘兑现,17,600362
002227.SZ,奥特迅,10.76,-9.958158995815895,跌停,0,1,,,, 09:25:00, 09:25:00,*ST风险+业绩预亏+跌停开盘,33,002227
001337.SZ,四川黄金,66.18,-9.99592003263973,跌停,0,1,,,, 09:25:00, 09:25:00,板块回调+股东减持+涨幅偏离,33,001337
002009.SZ,天奇股份,28.38,9.999999999999993,涨停,1,0, 13:06:18, 13:13:36,银河通用+人形机器人+优必选,,,,33,002009
000751.SZ,锌业股份,6.88,-9.947643979057588,跌停,0,1,,,, 09:30:51, 09:30:51,板块回调+短线涨幅大+资金流出,33,000751
601208.SH,东材科技,28.42,9.984520123839015,涨停,1,0, 13:01:33, 13:01:33,业绩预增+高速树脂+AI服务器,,,,17,601208
600381.SH,*ST春天,3.51,-4.878048780487809,跌停,0,2,,,, 09:25:03, 09:25:03,年报预亏+退市风险+ST板块,22,600381
000004.SZ,*ST国华,12.62,4.991680532445921,涨停,1,0, 14:47:18, 14:47:18,AI大模型+鸿蒙安全+移动安全,,,,33,000004
002076.SZ,*ST星光,2.22,-5.128205128205114,跌停,0,1,,,, 09:30:42, 09:30:42,退市风险+业绩预亏+风险提示,33,002076
603391.SH,力聚热能,69.71,10.004734101309763,涨停,1,0, 13:55:42, 13:55:42,热水锅炉+燃气锅炉,,,,17,603391
603103.SH,横店影视,25.5,10.00862812769629,涨停,2,0, 09:37:45, 09:37:45,春节档+AI漫剧+院线龙头,,,,17,603103
603629.SH,利通电子,37.4,9.999999999999996,涨停,1,0, 13:00:10, 13:00:10,算力租赁+英伟达链+年报预增,,,,17,603629
600489.SH,中金黄金,36.9,-10.000000000000004,跌停,0,1,,,, 09:25:03, 09:55:33,板块下跌+短线回调,17,600489
603598.SH,引力传媒,29.37,10.000000000000007,涨停,1,0, 09:39:41, 10:36:47,业绩扭亏+AI营销+短剧出海,,,,17,603598
600395.SH,盘江股份,5.47,10.06036217303823,涨停,1,0, 09:25:01, 09:25:01,业绩预增+煤电一体化+贵州国资,,,,17,600395
601958.SH,金钼股份,20.52,-10.000000000000005,跌停,0,1,,,, 09:58:47, 13:59:53,钼板块普跌+短线回调+资金流出,17,601958
003042.SZ,中农联合,20.58,-10.01311762133801,跌停,0,2,,,, 09:37:48, 11:00:27,业绩预亏+短线回调+板块拖累,33,003042
600172.SH,黄河旋风,6.55,-10.027472527472533,跌停,0,1,,,, 09:54:37, 14:08:52,板块回调+资金流出+此前涨幅较大,17,600172
600084.SH,中信尼雅,7.28,9.969788519637465,涨停,2,0, 09:25:00, 09:43:42,农业种植+葡萄酒+中字头+AMC,,,,17,600084
000878.SZ,云南铜业,26.52,-10.010179843909059,跌停,0,1,,,, 09:59:54, 13:57:45,板块普跌+资金流出+短线回调,33,000878
600667.SH,太极实业,11.22,10.000000000000014,涨停,1,0, 09:48:26, 13:32:38,SK海力士+封测+国企+存储芯片,,,,17,600667
002830.SZ,名雕股份,23.25,9.981078524124879,涨停,1,0, 11:19:42, 11:19:42,AI传媒+住宅装饰+数字化平台,,,,33,002830
600497.SH,驰宏锌锗,9.82,-9.990834097158569,跌停,0,1,,,, 09:59:17, 14:11:41,板块普跌+此前涨幅较大+资金流出,17,600497
002218.SZ,拓日新能,5.9,-10.060975609756087,跌停,0,1,,,, 09:59:27, 14:04:06,板块下跌+资金流出+前期涨幅较大,33,002218
600107.SH,ST尔雅,6.01,5.069930069930071,涨停,1,0, 09:41:48, 10:36:00,天然气+服装+*ST风险,,,,22,600107
600243.SH,*ST海华,4.24,-4.932735426008963,跌停,0,1,,,, 09:25:03, 09:25:03,退市风险+业绩预亏+风险提示公告,22,600243
002023.SZ,海特高新,12.23,-10.00735835172921,跌停,0,1,,,, 09:25:00, 09:25:00,年报预亏+计提减值,33,002023
603010.SH,万盛股份,12.13,9.972801450589316,涨停,1,0, 14:51:16, 14:51:16,磷系阻燃剂+锂电池+复星控股,,,,17,603010
600421.SH,*ST华嵘,7.75,5.013550135501357,涨停,2,0, 14:18:20, 14:22:11,业绩预盈+股权转让终止+风电模具,,,,22,600421
600599.SH,*ST熊猫,7.58,4.9861495844875385,涨停,1,0, 13:27:29, 13:29:41,业绩预盈+ST板块+烟花爆竹,,,,22,600599
