name,code,now,close,open,volume,bid_volume,ask_volume,bid1,bid1_volume,bid2,bid2_volume,bid3,bid3_volume,bid4,bid4_volume,bid5,bid5_volume,ask1,ask1_volume,ask2,ask2_volume,ask3,ask3_volume,ask4,ask4_volume,ask5,ask5_volume,最近逐笔成交,datetime,涨跌,涨跌(%),high,low,价格/成交量(手)/成交额,成交量(手),成交额(万),turnover,PE,unknown,high_2,low_2,振幅,流通市值,总市值,PB,涨停价,跌停价,量比,委差,均价,市盈(动),市盈(静)
上证指数,sh000001,4123.09,4065.58,4103.54,57263258200.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-02-09 15:57:15,57.51,1.41,4123.16,4093.06,4123.09/572632582/949726335966,57263258200,949726340000.0,1.2,17.51,,4123.16,4093.06,0.74,633293.9,673547.57,0.0,-1.0,-1.0,0.9,0.0,4109.71,,
深证成指,sz399001,14208.44,13906.73,14115.14,72636960200.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-02-09 15:57:30,301.71,2.17,14211.7,14060.67,14208.44/726369602/1299746937980,72636960200,1299746940000.0,3.01,53.49,,14211.7,14060.67,1.09,399311.11,465539.67,0.0,-1.0,-1.0,0.94,0.0,14145.16,,
创业板指,sz399006,3332.77,3236.46,3299.6,23531193300.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-02-09 15:57:45,96.31,2.98,3340.33,3276.57,3332.77/235311933/639292445694,23531193300,639292450000.0,4.56,72.9,,3340.33,3276.57,1.97,151846.69,187682.05,0.0,-1.0,-1.0,1.05,0.0,3310.8,,
