股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
002607.SZ,中公教育,3.29,10.033444816053505,涨停,1,0, 09:56:24, 09:56:24,职业教育+AI教育+AI学习机,,,,33,002607
600855.SH,航天长峰,26.45,-10.003402517863222,跌停,0,1,,,, 09:32:33, 09:32:33,短期涨幅较大+板块集体下跌+资金净流出,17,600855
002149.SZ,西部材料,46.45,-9.998062391009487,跌停,0,1,,,, 09:31:42, 14:11:09,严重异常波动+板块普跌+资金流出,33,002149
600775.SH,南京熊猫,17.59,-9.97952917093142,跌停,0,1,,,, 09:34:59, 14:18:48,脑机接口概念回调+商业航天板块走弱+短期涨幅过大,17,600775
600477.SH,杭萧钢构,4.36,10.10101010101011,涨停,4,0, 09:25:02, 14:38:47,中标火箭基地+装配式建筑+绿色建筑,,,,17,600477
600345.SH,长江通信,37.78,-10.004764173415902,跌停,0,1,,,, 09:44:57, 14:11:21,板块普跌+短线回调+资金流出,17,600345
000638.SZ,*ST万方,4.81,-4.940711462450594,跌停,0,1,,,, 11:22:03, 14:53:12,军工板块下跌+短线回调+立案调查风险,33,000638
002774.SZ,快意电梯,12.77,-10.007047216349543,跌停,0,1,,,, 09:33:36, 09:36:57,此前涨幅较大+资金流出+业绩下滑,33,002774
301333.SZ,诺思格,76.48,20.00627647889535,涨停,1,0, 10:01:06, 10:07:09,医疗服务+创新药CRO+AI平台,,,,33,301333
601992.SH,金隅集团,2.13,9.793814432989688,涨停,2,0, 09:30:01, 09:30:01,商业航天+可控核聚变+北京国资,,,,17,601992
603015.SH,弘讯科技,16.94,-9.98937300743889,跌停,0,1,,,, 09:34:11, 09:47:53,板块下跌+此前涨幅较大+风险提示,17,603015
000785.SZ,居然智家,3.61,10.0609756097561,涨停,2,0, 10:21:00, 10:21:00,AI智能体+智能家居+零售,,,,33,000785
002565.SZ,顺灏股份,20.6,-10.004368719965047,跌停,0,1,,,, 09:30:57, 11:24:18,商业航天板块下跌+此前涨幅较大+资金流出,33,002565
002816.SZ,*ST和科,22.68,4.999999999999992,涨停,1,0, 09:36:09, 09:36:09,机器人+半导体+线束+国企,,,,33,002816
002324.SZ,普利特,21.51,-9.99999999999999,跌停,0,1,,,, 09:33:06, 09:49:21,板块下跌+资金流出+此前涨幅较大,33,002324
603359.SH,东珠生态,7.9,-10.022779043280172,跌停,0,2,,,, 09:49:53, 11:24:56,重组终止+板块下跌+诉讼新增,17,603359
002112.SZ,三变科技,17.48,10.00629326620516,涨停,1,0, 13:43:54, 13:43:54,输变电设备+欧洲设子公司+国企,,,,33,002112
001260.SZ,坤泰股份,22.02,9.990009990009991,涨停,1,0, 10:59:24, 10:59:24,汽车地毯+长安汽车概念+墨西哥量产,,,,33,001260
600800.SH,渤海化学,3.91,10.140845070422543,涨停,1,0, 09:52:44, 10:41:50,丙烯+环氧丙烷+芯片概念+天津国资,,,,17,600800
002135.SZ,东南网架,5.63,9.960937499999996,涨停,1,0, 14:12:51, 14:12:51,新能源+可控核聚变+装配式钢结构,,,,33,002135
002574.SZ,明牌珠宝,6.99,10.078740157480324,涨停,2,0, 09:31:30, 09:35:00,IP联名+黄金珠宝+C2M定制,,,,33,002574
002822.SZ,*ST中装,3.89,5.135135135135133,涨停,1,0, 09:47:03, 14:23:33,重整完成+区块链+IDC算力,,,,33,002822
002465.SZ,海格通信,24.2,9.999999999999998,涨停,2,0, 09:25:00, 09:39:06,卫星互联网+北斗导航+脑机接口+广州国资,,,,33,002465
002713.SZ,*ST东易,11.44,-4.983388704318934,跌停,0,1,,,, 09:31:27, 09:31:27,退市风险+资金流出+此前涨幅较大,33,002713
002977.SZ,天箭科技,36.38,-9.995051954477978,跌停,0,1,,,, 14:55:12, 14:55:12,*ST风险+板块走弱,33,002977
000561.SZ,烽火电子,12.77,-10.007047216349543,跌停,0,1,,,, 14:15:24, 14:15:24,板块普跌+获利回吐+资金流出,33,000561
000691.SZ,*ST亚太,9.92,4.973544973544981,涨停,7,0, 09:25:00, 10:38:15,重整完成+军工导入+精细化工,,,,33,000691
000593.SZ,德龙汇能,15.83,10.006949270326611,涨停,2,0, 09:25:00, 09:37:36,股权转让+城市燃气+氢能中心,,,,33,000593
605186.SH,健麾信息,22.97,10.009578544061304,涨停,1,0, 13:05:34, 13:05:34,AI医疗+智慧药房+机器人,,,,17,605186
688331.SH,荣昌生物,114.46,20.004193751310545,涨停,1,0, 11:25:21, 14:55:39,RC148授权+首付款6.5亿美元,,,,17,688331
000710.SZ,贝瑞基因,14.45,9.969558599695578,涨停,1,0, 10:00:33, 10:00:33,AI医疗+AI智能体+基因检测+三代测序,,,,33,000710
002451.SZ,摩恩电气,12.35,9.973285841495985,涨停,1,0, 14:10:15, 14:52:48,智能电网+数据中心+变压器,,,,33,002451
002342.SZ,巨力索具,13.29,10.016556291390721,涨停,4,0, 09:42:00, 14:54:21,商业航天+深海系泊+索具龙头,,,,33,002342
603488.SH,展鹏科技,11.74,10.028116213683226,涨停,2,0, 14:28:58, 14:28:58,军事仿真+电梯门系统+军工装备,,,,17,603488
301230.SZ,泓博医药,56.64,19.999999999999993,涨停,1,0, 09:25:00, 09:25:00,AI制药+CRO服务+减肥药,,,,33,301230
002413.SZ,雷科防务,18.12,-9.985096870342762,跌停,0,1,,,, 09:31:15, 14:02:06,严重异常波动+板块下跌+短线回调+资金流出,33,002413
000609.SZ,ST中迪,8.47,-5.044843049327346,跌停,0,2,,,, 14:09:18, 15:00:00,板块下跌+资金流出+退市风险警示,33,000609
000901.SZ,航天科技,31.5,-10.0,跌停,0,1,,,, 09:33:00, 13:01:57,板块普跌+资金流出+涨幅回落,33,000901
002931.SZ,锋龙股份,61.79,10.005340929321697,涨停,13,0, 09:25:00, 09:25:00,优必选拟入主+园林机械,,,,33,002931
002682.SZ,龙洲股份,7.79,-9.942196531791911,跌停,0,1,,,, 14:48:45, 14:56:00,板块下跌+资金流出+业绩亏损,33,002682
605255.SH,天普股份,176.6,-9.998980735908676,跌停,0,2,,,, 09:25:03, 09:25:03,被立案调查+涨幅过大,17,605255
920367.BJ,新赣江,30.55,30.000000000000004,涨停,1,0, 09:30:30, 09:38:39,原料药龙头+制剂布局,,,,151,920367
603131.SH,上海沪工,30.91,-9.988351776354115,跌停,0,1,,,, 10:34:28, 14:16:46,商业航天板块下跌+转债赎回+此前涨幅较大,17,603131
600721.SH,百花医药,10.45,9.999999999999993,涨停,1,0, 10:29:22, 14:50:43,创新药+复杂制剂+医疗服务,,,,17,600721
001400.SZ,江顺科技,109.53,-10.000000000000002,跌停,0,1,,,, 09:34:39, 14:16:00,板块普跌+业绩下滑+此前涨幅较大,33,001400
000004.SZ,*ST国华,11.14,4.995287464655996,涨停,1,0, 10:26:45, 11:20:54,AI大模型+鸿蒙安全+移动安全龙头,,,,33,000004
601611.SH,中国核建,17.95,-9.979939819458384,跌停,0,1,,,, 14:40:23, 14:40:23,板块回调+股东减持+短期涨幅大+资金流出,17,601611
603828.SH,ST柯利达,9.24,4.999999999999994,涨停,2,0, 09:25:04, 09:25:04,控制权拟变更+光伏建筑一体化+装配化装修,,,,22,603828
000547.SZ,航天发展,36.0,-10.0,跌停,0,1,,,, 09:31:39, 13:11:39,控股股东减持+板块普跌+资金流出+涨幅回调,33,000547
002544.SZ,普天科技,36.78,-10.007340347443105,跌停,0,1,,,, 09:50:27, 14:16:00,商业航天板块下跌+此前涨幅较大+资金流出,33,002544
603598.SH,引力传媒,31.37,9.992987377279107,涨停,3,0, 09:25:03, 13:23:57,GEO概念+AI营销+短剧出海,,,,17,603598
600678.SH,四川金顶,13.72,-9.97375328083989,跌停,0,1,,,, 09:55:54, 13:21:12,商业航天板块下跌+资金净流出,17,600678
300842.SZ,帝科股份,72.13,19.996672766594568,涨停,1,0, 11:14:15, 13:36:45,钙钛矿叠层+光伏银浆+高铜浆料+DRAM涨价,,,,33,300842
600879.SH,航天电子,28.4,-10.012674271229404,跌停,0,1,,,, 09:32:31, 14:35:55,板块回调+估值偏高+业绩下滑+资金流出,17,600879
600783.SH,鲁信创投,39.44,10.01394700139469,涨停,6,0, 11:21:55, 14:51:28,参股蓝箭航天+创投+山东国资,,,,17,600783
002490.SZ,山东墨龙,8.22,10.040160642570292,涨停,1,0, 10:49:21, 10:49:21,油气装备+国资背景+政府补助,,,,33,002490
002400.SZ,省广集团,12.55,9.991235758106928,涨停,3,0, 09:25:00, 14:17:57,AI营销+出海营销+广东国资,,,,33,002400
603938.SH,三孚股份,23.9,-10.015060240963855,跌停,0,1,,,, 14:42:04, 14:42:04,存储芯片板块下跌+前期涨幅较大+资金流出,17,603938
600271.SH,航天信息,12.29,-10.029282576866773,跌停,0,1,,,, 09:33:09, 13:22:12,业绩亏损+此前涨幅较大+板块轮动,17,600271
300404.SZ,博济医药,12.92,19.96285979572888,涨停,1,0, 09:42:54, 09:42:54,创新药+脑科学服务+AI应用,,,,33,300404
603278.SH,大业股份,15.95,-9.988713318284422,跌停,0,1,,,, 09:33:16, 13:04:58,商业航天板块下跌+人形机器人板块下跌+短期涨幅较大,17,603278
000595.SZ,*ST宝实,6.58,4.944178628389163,涨停,1,0, 09:43:09, 10:01:27,股份拍卖完成+新能源转型+宁夏国资,,,,33,000595
600973.SH,宝胜股份,8.19,-10.000000000000002,跌停,0,1,,,, 10:22:00, 14:37:48,军工板块下跌+大飞机板块下跌+此前涨幅较大,17,600973
600990.SH,四创电子,33.25,-9.989171629669729,跌停,0,1,,,, 09:31:39, 09:31:39,军采资格暂停+业绩预亏+板块下跌,17,600990
