股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
603217.SH,元利科技,28.39,9.996125532739255,涨停,1,0, 13:36:52, 13:36:52,光稳定剂+固态电池+二元醇项目,,,,17,603217
002084.SZ,海鸥住工,4.35,10.126582278480997,涨停,2,0, 09:25:00, 09:25:00,控制权拟变更+装配式厨卫+越南制造,,,,33,002084
002418.SZ,康盛股份,4.05,10.054347826086946,涨停,1,0, 10:00:09, 10:36:21,算力+液冷+家电,,,,33,002418
002963.SZ,豪尔赛,20.32,10.016242555495406,涨停,1,0, 13:25:21, 13:25:21,液冷服务器+智慧光艺+照明工程+智慧城域,,,,33,002963
600127.SH,金健米业,9.31,10.047281323877064,涨停,1,0, 09:31:54, 14:55:03,粮油食品+大健康食品+国企,,,,17,600127
300642.SZ,透景生命,16.2,19.999999999999996,涨停,1,0, 09:33:24, 09:33:24,业绩增长+现金分红+体外诊断,,,,33,300642
603156.SH,养元饮品,42.96,-9.993714644877429,跌停,0,2,,,, 09:32:07, 13:47:58,长江存储IPO受理+前期上涨,17,603156
000560.SZ,我爱我家,2.39,10.138248847926278,涨停,1,0, 11:12:12, 11:12:12,房产经纪+长租公寓+AI应用,,,,33,000560
300097.SZ,智云股份,10.54,20.045558086560362,涨停,1,0, 13:09:48, 13:09:48,OLED设备+折叠屏+股权激励+股权转让,,,,33,300097
003021.SZ,兆威机电,72.78,10.006045949214034,涨停,1,0, 13:19:36, 13:19:36,人形机器人+灵巧手+微型驱动,,,,33,003021
600053.SH,*ST九鼎,7.76,10.070921985815604,涨停,1,0, 14:22:20, 14:22:20,人形机器人+关节模组+建筑施工,,,,22,600053
002703.SZ,浙江世宝,15.87,9.979209979209976,涨停,1,0, 09:58:06, 10:22:06,无人驾驶+线控转向+车企配套+半年报增长,,,,33,002703
002731.SZ,*ST萃华,1.15,-10.156250000000009,跌停,0,1,,,, 14:48:15, 14:48:15,终止上市风险+报告延期+黄金回调,33,002731
003040.SZ,楚天龙,15.48,10.021321961620469,涨停,3,0, 09:35:48, 09:35:48,数字人民币+智能硬件+数字安全,,,,33,003040
603095.SH,越剑智能,16.4,9.99329309188463,涨停,1,0, 09:40:37, 10:03:52,AI验布机+纺织机械+高端装备,,,,17,603095
