name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,58.16,58.68,58.79,1285800.0,58.15,7000,58.16,600,-0.89,59.29,57.9,1285800,75130000.0,5.42,2.37,13.8,64.95,70.42,46.94,1.06
锡华科技,sh603248,24.25,24.57,25.68,40001900.0,24.25,40600,24.26,11700,-1.3,26.49,23.6,40001900,997120000.0,55.94,11.76,17.34,111.55,27.03,22.11,3.04
天溯计量,sz301449,41.38,41.34,40.98,1622800.0,41.38,4900,41.4,2300,0.1,41.77,40.68,1622800,67030000.0,7.9,2.64,8.5,37.78,49.61,33.07,1.38
美埃科技,sh688376,64.4,66.6,67.03,166797900.0,64.4,2200,64.43,300,-3.3,67.29,64.03,166797900,108780000.0,1.23,4.89,87.1,87.1,79.92,53.28,1.45
同飞股份,sz300990,107.34,101.16,103.36,11435800.0,107.28,700,107.34,300,6.11,108.5,101.63,11435800,1210480000.0,13.8,6.79,88.93,183.78,121.39,80.93,1.28
中光防雷,sz300414,11.61,11.36,11.41,9533700.0,11.6,54700,11.61,2400,2.2,11.63,11.27,9533700,109960000.0,3.02,3.17,36.65,37.85,13.63,9.09,0.79
苏州天脉,sz301626,332.0,320.07,324.97,3502500.0,331.98,100,332.0,3200,3.73,340.0,320.49,3502500,1157790000.0,6.66,6.1,174.7,384.06,384.08,256.06,1.39
名家汇,sz300506,4.76,4.74,4.81,10844400.0,4.75,76800,4.76,73000,0.42,4.81,4.7,10844400,51500000.0,1.43,2.32,36.22,67.86,5.69,3.79,0.92
森赫股份,sz301056,14.21,13.8,13.87,6171900.0,14.21,9800,14.23,14400,2.97,14.8,13.87,6171900,89240000.0,3.51,6.74,25.01,37.91,16.56,11.04,1.75
宏达电子,sz300726,60.53,58.47,61.1,18621500.0,60.53,8700,60.56,700,3.52,61.83,59.88,18621500,1128040000.0,8.68,3.34,129.8,249.29,70.16,46.78,1.11
宏源药业,sz301246,18.07,17.5,17.58,7680800.0,18.06,8100,18.07,6000,3.26,18.18,17.51,7680800,138000000.0,3.23,3.83,43.02,72.28,21.0,14.0,1.61
华盛锂电,sh688353,83.59,84.13,84.9,302839600.0,83.59,600,83.6,2200,-0.64,86.0,82.89,302839600,254840000.0,1.9,3.7,133.33,133.33,100.96,67.3,0.78
鼎泰高科,sz301377,399.85,408.89,416.97,2992700.0,399.82,400,399.98,100,-2.21,417.99,395.18,2992700,1205790000.0,3.03,5.58,395.3,1695.54,490.67,327.11,1.17
腾景科技,sh688195,190.1,199.48,199.0,1328838200.0,190.1,10000,190.11,800,-4.7,200.08,187.37,1328838200,2533310000.0,7.34,6.37,344.25,344.25,239.38,159.58,1.32
珂玛科技,sz301611,98.7,98.94,99.01,7732400.0,98.69,10100,98.7,9000,-0.24,100.6,97.28,7732400,763350000.0,5.28,3.36,144.68,430.33,118.73,79.15,0.9
石药创新,sz300765,46.39,43.88,44.8,26211700.0,46.39,18800,46.4,5000,5.72,47.58,44.65,26211700,1210740000.0,1.87,6.68,651.59,651.59,52.66,35.1,1.95
安达智能,sh688125,124.9,123.39,123.0,88251900.0,124.9,0,125.0,1000,1.22,129.5,122.63,88251900,111530000.0,1.07,5.57,102.67,102.95,148.07,98.71,0.96
杰华特,sh688141,114.73,113.17,118.53,1610546100.0,114.73,2100,114.74,2200,1.38,119.66,112.92,1610546100,1862690000.0,3.58,5.96,516.65,516.65,135.8,90.54,1.34
铜冠铜箔,sz301217,111.53,113.29,113.03,24391000.0,111.53,34500,111.54,300,-1.55,114.59,111.12,24391000,2747200000.0,2.94,3.06,924.6,924.6,135.95,90.63,0.75
