name,code,now,close,open,volume,bid_volume,ask_volume,bid1,bid1_volume,bid2,bid2_volume,bid3,bid3_volume,bid4,bid4_volume,bid5,bid5_volume,ask1,ask1_volume,ask2,ask2_volume,ask3,ask3_volume,ask4,ask4_volume,ask5,ask5_volume,最近逐笔成交,datetime,涨跌,涨跌(%),high,low,价格/成交量(手)/成交额,成交量(手),成交额(万),turnover,PE,unknown,high_2,low_2,振幅,流通市值,总市值,PB,涨停价,跌停价,量比,委差,均价,市盈(动),市盈(静)
上证指数,sh000001,3949.91,3911.87,3920.27,50235487700.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-09-21 16:14:00,38.04,0.97,3950.94,3918.13,3949.91/502354877/946819124309,50235487700,946819120000.0,1.04,17.22,,3950.94,3918.13,0.84,618655.75,703790.12,0.0,-1.0,-1.0,1.09,0.0,3933.11,,
深证成指,sz399001,13730.02,13640.87,13716.22,63170807100.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-09-21 16:14:57,89.15,0.65,13779.0,13643.95,13730.02/631708071/1084694363403,63170807100,1084694360000.0,2.57,42.53,,13779.0,13643.95,0.99,379336.0,445909.24,0.0,-1.0,-1.0,1.16,0.0,13720.77,,
创业板指,sz399006,3399.59,3372.68,3403.9,17642475500.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-09-21 16:14:12,26.91,0.8,3429.27,3373.93,3399.59/176424755/522222403490,17642475500,522222400000.0,3.26,56.74,,3429.27,3373.93,1.64,151710.67,187274.66,0.0,-1.0,-1.0,1.22,0.0,3403.88,,
