name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,90.0,92.21,90.0,72900.0,90.0,2000,90.01,100,-2.4,90.0,90.0,72900,6560000.0,0.32,0.0,20.25,100.5,110.65,73.77,0.0
锡华科技,sh603248,26.0,26.4,26.0,202400.0,25.99,500,26.0,2900,-1.52,26.0,26.0,202400,5260000.0,0.29,0.0,18.02,119.6,29.04,23.76,0.0
天溯计量,sz301449,75.67,76.83,75.67,12800.0,75.67,800,76.3,500,-1.51,75.67,75.67,12800,970000.0,0.09,0.0,10.53,49.35,92.2,61.46,0.0
美埃科技,sh688376,57.99,59.48,57.99,2225600.0,57.98,300,57.99,7000,-2.51,57.99,57.99,2225600,1290000.0,0.02,0.0,78.43,78.43,71.38,47.58,0.0
同飞股份,sz300990,76.65,77.88,76.65,9000.0,76.5,1200,76.66,600,-1.58,76.65,76.65,9000,690000.0,0.01,0.0,59.11,130.75,93.46,62.3,0.0
中光防雷,sz300414,13.4,13.48,13.4,13900.0,13.39,300,13.4,5500,-0.59,13.4,13.4,13900,190000.0,0.0,0.0,42.01,43.69,16.18,10.78,0.0
苏州天脉,sz301626,232.8,238.08,232.8,5900.0,232.8,200,233.94,2000,-2.22,232.8,232.8,5900,1370000.0,0.01,0.0,122.5,269.3,285.7,190.46,0.0
ST名家汇,sz300506,4.57,4.6,4.57,11000.0,4.53,1500,4.57,5800,-0.65,4.57,4.57,11000,50000.0,0.0,0.0,33.58,65.15,5.52,3.68,0.0
森赫股份,sz301056,14.11,14.26,14.11,7400.0,14.11,6000,14.23,800,-1.05,14.11,14.11,7400,100000.0,0.0,0.0,24.83,37.64,17.11,11.41,0.0
宏达电子,sz300726,41.69,42.27,41.69,26800.0,41.65,1600,41.69,2000,-1.37,41.69,41.69,26800,1120000.0,0.01,0.0,89.4,171.7,50.72,33.82,0.0
宏源药业,sz301246,21.21,21.91,21.21,540700.0,21.21,3000,21.26,100,-3.19,21.21,21.21,540700,11470000.0,0.32,0.0,36.07,84.84,26.29,17.53,0.0
华盛锂电,sh688353,120.0,119.89,120.0,9958000.0,119.95,200,120.0,7900,0.09,120.0,120.0,9958000,11950000.0,0.06,0.0,191.4,191.4,143.87,95.91,0.0
鼎泰高科,sz301377,176.19,181.11,176.19,12300.0,176.11,800,176.19,1000,-2.72,176.19,176.19,12300,2170000.0,0.02,0.0,125.14,722.38,217.33,144.89,0.0
腾景科技,sh688195,255.0,265.79,255.0,9309500.0,255.0,5900,255.07,500,-4.06,255.0,255.0,9309500,23740000.0,0.07,0.0,329.84,329.84,318.95,212.63,0.0
珂玛科技,sz301611,96.49,97.83,96.49,45700.0,96.49,300,97.53,800,-1.37,96.49,96.49,45700,4410000.0,0.03,0.0,141.44,420.7,117.4,78.26,0.0
新诺威,sz300765,27.83,28.16,27.83,38100.0,27.83,100,27.9,400,-1.17,27.83,27.83,38100,1060000.0,0.0,0.0,390.9,390.9,33.79,22.53,0.0
安达智能,sh688125,230.0,238.5,230.0,1202800.0,230.0,7900,238.5,600,-3.56,230.0,230.0,1202800,2770000.0,0.01,0.0,187.89,188.89,286.2,190.8,0.0
杰华特,sh688141,47.9,48.33,47.9,2951800.0,47.9,700,47.98,800,-0.89,47.9,47.9,2951800,1410000.0,0.01,0.0,215.7,215.7,58.0,38.66,0.0
铜冠铜箔,sz301217,36.44,36.99,36.44,258900.0,36.43,10500,36.44,1000,-1.49,36.44,36.44,258900,9430000.0,0.03,0.0,302.09,302.09,44.39,29.59,0.0
海科新源,sz301292,80.01,80.24,80.01,779100.0,80.01,12800,80.06,3600,-0.29,80.01,80.01,779100,62340000.0,0.92,0.0,68.06,178.26,96.29,64.19,0.0
