股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000004.SZ,国华退,0.37,8.823529411764698,涨停,2,0, 09:36:45, 09:36:45,退市整理期+移动安全+减亏,,,,37,000004
000012.SZ,南玻A,5.06,-1.9379844961240413,涨停,1,0, 09:38:30, 09:38:30,电子玻璃+光伏玻璃+节能玻璃,,,,33,000012
000016.SZ,*ST康佳A,2.33,1.3043478260869674,涨停,1,0, 13:24:42, 13:24:42,华润保壳预期+PCB+存储芯片,,,,33,000016
000017.SZ,深中华A,6.06,-0.9803921568627532,涨停,2,0, 13:44:17, 13:44:17,黄金珠宝+黄金概念+两轮车,,,,33,000017
000026.SZ,飞亚达,22.26,3.3426183844011255,涨停,1,0, 14:39:14, 14:39:14,激光器+机器人+收购长空齿轮+央企,,,,33,000026
000056.SZ,*ST皇庭,2.39,4.8245614035087865,涨停,4,0, 09:30:00, 09:30:00,债务化解预期+功率半导体+亏损收窄,,,,33,000056
000100.SZ,TCL科技,5.98,2.7491408934707926,涨停,1,0, 09:57:00, 09:57:00,半导体显示+收购半导体+一季报增长+回购,,,,33,000100
000566.SZ,海南海药,4.9,-1.8036072144288549,涨停,2,0, 14:41:49, 14:41:49,创新药+脑机接口+海南自贸区+国企,,,,33,000566
000595.SZ,*ST宝实,5.15,0.0,跌停,0,2,,,, 09:33:30, 10:30:31,电力板块下跌+高管辞职+超涨回调+退市风险警示,33,000595
000603.SZ,盛达资源,24.25,4.978354978354972,涨停,1,0, 09:30:00, 09:30:00,中报预增+白银+贵金属涨价+技改产能释放,,,,33,000603
000620.SZ,盈新发展,3.51,0.28571428571427965,涨停,1,0, 09:31:30, 09:33:45,存储芯片+封装测试+资产剥离,,,,33,000620
000636.SZ,风华高科,74.98,3.7929125138427593,跌停,0,1,,,, 09:30:00, 09:30:00,严重异常波动+澄清英伟达相关传闻+新兴市场营收占比较低,33,000636
000711.SZ,ST京蓝,4.77,5.066079295154175,涨停,1,0, 13:04:47, 13:04:47,ITO靶材投产+铟资源循环+ST板块, 09:30:00, 09:31:00,,33,000711
000766.SZ,通化金马,18.31,-5.618556701030927,跌停,0,3,,,, 09:37:00, 09:41:00,新药利好兑现+资金流出+板块下跌,33,000766
000801.SZ,四川九洲,13.0,0.46367851622875195,涨停,1,0, 09:36:30, 09:36:30,低空经济+商业航天+回购增持,,,,33,000801
000811.SZ,冰轮环境,58.3,3.6997509782995346,涨停,1,0, 10:33:17, 10:33:17,数据中心液冷+拟收购整合+权益分派+烟台国资,,,,33,000811
000818.SZ,航锦科技,14.55,0.20661157024794172,涨停,1,0, 13:34:02, 13:34:02,算力租赁+光模块+英伟达+武汉国资,,,,33,000818
000820.SZ,*ST节能,2.85,4.779411764705878,涨停,1,0, 09:30:00, 11:28:46,申请撤销退市风险+储能+再生铜+冶金工程,,,,33,000820
000821.SZ,ST京机,7.76,2.7814569536423837,涨停,1,0, 14:30:34, 14:32:53,钙钛矿设备+机器人+回购分红,,,,33,000821
000826.SZ,*ST启环,2.01,5.23560209424083,涨停,2,0, 09:30:00, 09:30:00,预重整+数字环卫+无人环卫,,,,33,000826
000829.SZ,天音控股,7.9,1.2820512820512888,涨停,1,0, 09:44:15, 09:46:15,智能终端销售+抖音电商+深圳国资,,,,33,000829
000859.SZ,国风新材,10.27,2.392821535393821,涨停,1,0, 09:36:00, 09:36:00,光刻胶+拟收购金张科技+合肥国资,,,,33,000859
000909.SZ,*ST数源,3.91,3.989361702127669,涨停,1,0, 09:45:45, 10:39:24,大功率充电桩+资产优化+杭州国资,,,,33,000909
000938.SZ,紫光股份,30.34,5.12820512820513,涨停,1,0, 10:03:30, 10:03:30,国产算力+CPO硅光数据中心交换机+董事长变更,,,,33,000938
000967.SZ,盈峰环境,10.6,0.6647673314340008,涨停,1,0, 13:00:23, 13:00:23,算力租赁+智慧清洁机器人+一季报增长+承诺不减持,,,,33,000967
000970.SZ,中科三环,15.31,0.7899934167215339,涨停,1,0, 10:53:49, 11:03:59,人形机器人+轴向磁通电机+稀土永磁+中科院,,,,33,000970
001229.SZ,魅视科技,36.32,0.0,涨停,2,0, 09:35:00, 09:35:00,AI视觉+边缘计算+光纤KVMS+商业航天,,,,33,001229
001237.SZ,惠康科技,73.56,2.565532626882325,涨停,2,0, 11:10:03, 11:10:40,制冰机龙头+欧洲市场+产品矩阵拓展,,,,33,001237
001314.SZ,亿道信息,61.89,0.14563106796117056,涨停,1,0, 13:00:23, 13:00:23,AI PC+AI眼镜+先进封装+一季报增长,,,,33,001314
001331.SZ,胜通能源,54.89,-2.642781128059599,涨停,1,0, 09:35:30, 14:56:23,昨日复牌+七腾机器人+实控人变更+LNG运贸,,,,33,001331
001358.SZ,兴欣新材,25.72,-0.4643962848297252,涨停,1,0, 10:49:29, 10:49:29,电子化学品+光刻胶+一季报增长,,,,33,001358
002009.SZ,天奇股份,20.27,-1.982591876208898,涨停,1,0, 14:32:27, 14:32:27,机器人+优必选合作+锂电循环扭亏,,,,33,002009
002036.SZ,联创电子,7.7,1.7173051519154543,涨停,1,0, 09:38:00, 09:44:30,光学器件+机器视觉+车载光学,,,,33,002036
002053.SZ,云南能投,10.13,3.0518819938962434,涨停,1,0, 10:03:30, 10:03:30,风电+压缩空气储能,,,,33,002053
002055.SZ,ST得润,6.4,1.5873015873015959,涨停,1,0, 10:30:01, 13:30:59,解除查封+高速连接器+CPU Socket,,,,33,002055
002106.SZ,莱宝高科,17.35,-0.9703196347031858,涨停,1,0, 09:37:30, 09:37:30,玻璃基板封装+MED电子纸+触摸屏龙头,,,,33,002106
