股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
002491.SZ,通鼎互联,18.84,9.982486865148868,涨停,1,0, 10:10:15, 10:10:15,光纤光缆+光棒扩产+中报预计扭亏,,,,33,002491
603076.SH,乐惠国际,23.06,10.019083969465637,涨停,1,0, 09:38:14, 09:50:41,定增获批+精酿鲜啤+液态食品装备,,,,17,603076
000048.SZ,京基智农,24.13,9.98176845943481,涨停,1,0, 09:36:42, 11:23:36,机器人+算力+生猪养殖,,,,33,000048
002164.SZ,宁波东力,13.09,9.999999999999995,涨停,1,0, 10:50:09, 13:05:51,机器人+精密减速器+具身智能,,,,33,002164
600572.SH,康恩贝,4.75,9.953703703703697,涨停,1,0, 14:33:28, 14:49:25,创新药+中药+浙江国资,,,,17,600572
000936.SZ,华西股份,5.76,9.923664122137396,涨停,1,0, 10:44:57, 10:46:48,涤纶化纤+不再持有索尔思光电+创投+国企改革,,,,33,000936
603191.SH,望变电气,15.4,10.000000000000002,涨停,1,0, 09:33:57, 09:35:24,定增获批+AI数据中心+华为超充+输配电全产业链,,,,17,603191
601155.SH,新城控股,12.17,10.036166365280284,涨停,1,0, 14:04:44, 14:04:44,地产开发+商业运营+物业管理,,,,17,601155
000715.SZ,中兴商业,5.42,9.939148073022317,涨停,1,0, 13:24:00, 13:24:00,百货零售+首店经济+IP经济,,,,33,000715
002244.SZ,滨江集团,9.53,10.046189376443408,涨停,1,0, 13:58:06, 13:58:06,民营房企龙头+销售额逆势增长+杭州地产,,,,33,002244
001260.SZ,坤泰股份,19.12,10.011507479861923,涨停,1,0, 09:49:03, 09:49:03,汽车软内饰+海外产能+新能源客户,,,,33,001260
605286.SH,同力天启,30.99,10.010649627263033,涨停,3,0, 09:25:02, 09:25:02,算电协同+储能+电梯部件,,,,17,605286
002229.SZ,鸿博股份,12.91,9.965928449744464,涨停,2,0, 09:30:00, 09:30:00,算力租赁+彩票印刷+成立科技公司,,,,33,002229
301602.SZ,超研股份,18.38,19.97389033942558,涨停,1,0, 09:38:27, 09:47:21,机器人概念+AI医疗+减持届满,,,,33,301602
600397.SH,江钨装备,18.74,9.97652582159624,涨停,1,0, 10:05:14, 10:05:14,钨钽铌资产注入+磁选装备+国企改革,,,,17,600397
