股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000004.SZ,*ST国华,5.28,-5.035971223021572,跌停,0,2,,,, 09:30:00, 09:30:00,退市风险+异常波动+风险提示,33,000004
000020.SZ,深华发A,19.28,9.982886480319452,涨停,2,0, 09:30:00, 09:30:00,深圳旧改+液晶显示+物业经营,,,,33,000020
000042.SZ,中洲控股,9.41,-0.9473684210526301,涨停,1,0, 09:34:15, 09:34:15,地产产业链+粤港澳大湾区+项目热销,,,,33,000042
000488.SZ,ST晨鸣,3.09,1.3114754098360668,涨停,2,0, 09:30:00, 13:42:39,复工复产+浆纸一体化+山东国资,,,,33,000488
000533.SZ,顺钠股份,20.95,2.0457866536775358,涨停,2,0, 13:18:21, 14:51:40,算力基建+北美出口+干式变压器,,,,33,000533
000572.SZ,海马汽车,6.78,-0.5865102639296192,涨停,1,0, 09:40:52, 09:40:52,氢能汽车+海南封关+整车出口+氢能政策,,,,33,000572
000638.SZ,*ST万方,1.41,-4.729729729729734,跌停,0,4,,,, 09:30:00, 09:30:00,市值退市风险+业绩预亏+立案调查,33,000638
000669.SZ,ST金鸿,5.11,-4.664179104477611,涨停,6,0, 09:30:00, 14:56:29,其它,,,,33,000669
000820.SZ,*ST节能,3.64,4.297994269340972,涨停,1,0, 10:36:00, 10:36:00,储能中标+固废处理+退市风险,,,,33,000820
000890.SZ,法尔胜,13.76,2.533532041728762,涨停,4,0, 10:46:58, 10:47:34,钢帘线剥离+光纤概念+环保设备,,,,33,000890
000908.SZ,*ST景峰,5.85,5.026929982046667,涨停,5,0, 09:30:00, 09:30:00,重整完成+创新药CDMO+合成生物,,,,33,000908
001210.SZ,金房能源,20.85,-1.3718070009460697,跌停,0,1,,,, 09:50:06, 14:20:39,业绩兑现+资金流出,33,001210
001278.SZ,一彬科技,22.67,-0.526546731022367,跌停,0,1,,,, 11:22:35, 14:29:10,投资半导体+此前涨幅较大+业绩预亏,33,001278
001369.SZ,双欣材料,19.17,-0.052137643378508916,涨停,1,0, 10:48:52, 10:50:24,锂电电解液+聚乙烯醇+电石+光伏PVB膜,,,,33,001369
002150.SZ,正泰电源,35.01,0.40149125322627066,涨停,1,0, 10:55:09, 10:55:09,光伏设备+储能一体机+外销,,,,33,002150
002253.SZ,*ST智胜,11.3,-0.3527336860670119,涨停,2,0, 09:31:00, 09:31:00,军工射频+低空经济+空管系统,,,,33,002253
002256.SZ,兆新股份,4.35,1.8735362997658098,涨停,1,0, 10:21:27, 10:21:27,盐湖提锂+业绩预增+精细化工+光伏,,,,33,002256
002285.SZ,世联行,3.41,0.0,涨停,1,0, 09:54:07, 13:16:51,房地产服务+IDC中标+珠海国资,,,,33,002285
002323.SZ,雅博股份,2.93,6.54545454545455,涨停,1,0, 09:36:51, 09:36:51,光伏建筑一体化+光伏设备+枣庄国资,,,,33,002323
002470.SZ,金正大,3.55,-1.3888888888888962,涨停,1,0, 14:33:25, 14:33:25,化肥+磷化工+缓控释肥+国企改革,,,,33,002470
002506.SZ,协鑫集成,5.6,-0.5328596802841963,涨停,1,0, 09:35:00, 09:57:23,光伏设备+TOPCon电池+储能系统,,,,33,002506
002565.SZ,顺灏股份,15.05,2.1031207598371813,涨停,1,0, 09:30:15, 11:12:43,商业航天+增资轨道辰光+环保纸,,,,33,002565
002629.SZ,仁智股份,6.97,0.0,涨停,1,0, 10:56:54, 10:56:54,油服工程+光伏EPC+改性材料,,,,33,002629
002637.SZ,赞宇科技,13.84,-4.15512465373961,跌停,0,1,,,, 09:30:00, 09:30:00,印尼子公司收到破产裁定+此前涨幅较大,33,002637
002808.SZ,*ST恒久,4.42,2.3148148148148064,涨停,1,0, 10:41:18, 10:41:18,ST板块+OPC感光鼓+新能源转型+退市风险,,,,33,002808
301226.SZ,祥明智能,43.03,3.0905606133205534,涨停,1,0, 13:03:36, 13:03:36,人形机器人+商业航天+无框电机,,,,33,301226
301667.SZ,纳百川,104.31,-0.99658314350797,涨停,1,0, 10:47:19, 10:47:19,电池液冷板+数据中心液冷+次新股,,,,33,301667
301680.SZ,固德电材,130.29,-0.3899082568807487,涨停,1,0, 11:00:57, 13:44:09,储能+宁德时代+次新股,,,,33,301680
600172.SH,黄河旋风,9.07,-0.9825327510917015,跌停,0,1,,,, 13:48:52, 13:59:37,板块下跌+资金流出+此前涨幅较大,17,600172
600227.SH,赤天化,5.29,0.0,涨停,3,0, 14:25:40, 14:25:40,甲醇+尿素+化肥+煤炭,,,,17,600227
600265.SH,ST景谷,21.0,1.3513513513513569,涨停,1,0, 10:34:19, 14:14:05,算力租赁+资产重组+林业,,,,22,600265
600289.SH,ST信通,8.7,-1.0238907849829337,涨停,2,0, 09:33:00, 14:53:10,4亿合同+算力概念+ST保壳,,,,22,600289
600307.SH,酒钢宏兴,2.27,3.181818181818174,涨停,1,0, 09:33:15, 09:33:15,钢铁+氢能源+可控核聚变+甘肃国资,,,,17,600307
600330.SH,天通股份,16.71,-1.8213866039952922,跌停,0,1,,,, 09:44:37, 13:00:20,此前涨幅较大+业绩预亏+资金流出,17,600330
600355.SH,*ST精伦,0.78,-4.878048780487796,跌停,0,4,,,, 09:30:00, 09:30:00,面退风险+连续异常波动,22,600355
600370.SH,三房巷,3.36,1.81818181818182,涨停,4,0, 09:38:06, 09:56:20,瓶级聚酯切片+PTA龙头+机器人概念,,,,17,600370
600381.SH,*ST春天,2.94,2.0833333333333353,涨停,2,0, 09:32:45, 09:32:45,退市博弈+高端白酒+中药大健康,,,,22,600381
600396.SH,华电辽能,5.17,9.999999999999993,涨停,2,0, 09:33:30, 09:40:52,氢能+绿电+央企,,,,17,600396
600408.SH,安泰集团,4.37,1.6279069767441927,涨停,1,0, 09:39:21, 09:39:21,焦炭+煤炭+循环经济,,,,17,600408
600545.SH,卓郎智能,4.61,-0.43196544276456966,涨停,2,0, 09:31:00, 09:33:30,玻璃纤维纱线+AI智慧工厂+纺织机械+回购注销,,,,17,600545
600569.SH,安阳钢铁,2.77,-1.7730496453900648,涨停,1,0, 09:31:30, 09:32:00,特钢转型+河南国资,,,,17,600569
600599.SH,*ST熊猫,5.89,4.991087344028509,涨停,6,0, 09:30:15, 09:30:15,业绩预盈+烟花爆竹+退市博弈+ST板块,,,,22,600599
600643.SH,爱建集团,5.0,-2.343750000000002,涨停,1,0, 09:53:52, 09:58:13,多元金融+上海不动产信托+参股券商,,,,17,600643
600683.SH,京投发展,11.0,3.773584905660381,涨停,3,0, 09:30:45, 09:40:14,拟剥离地产+北京国资+TOD轨道物业,,,,17,600683
600691.SH,潞化科技,4.6,-2.5423728813559348,涨停,1,0, 09:37:21, 11:28:05,氢能装备+煤化工+山西国资,,,,17,600691
600753.SH,*ST海钦,12.06,-0.6589785831960466,跌停,0,1, 09:38:21, 09:41:22,, 14:47:10, 14:49:55,退市风险警示+板块回调+资金流出+此前涨幅较大,22,600753
600791.SH,京能置业,9.23,-1.3888888888888784,涨停,1,0, 09:49:36, 09:49:36,地产+北京国资+京津冀,,,,17,600791
600860.SH,京城股份,13.86,-2.5316455696202613,跌停,0,1,,,, 13:47:50, 14:43:40,资金流出+业绩预亏+此前涨幅较大,17,600860
601016.SH,节能风电,4.46,-1.978021978021975,涨停,1,0, 10:36:28, 14:50:55,绿电+储能布局+央企,,,,17,601016
603052.SH,可川科技,55.5,-3.8461538461538445,跌停,0,1,,,, 11:29:20, 13:14:51,CPO板块下跌+年内涨幅较大+资金流出,17,603052
603127.SH,昭衍新药,28.72,-2.0463847203274264,跌停,0,1,,,, 13:13:06, 13:21:36,股东减持,17,603127
603248.SH,锡华科技,35.14,2.989449003517008,涨停,3,0, 10:21:42, 10:21:42,风电齿轮箱+大兆瓦产品,,,,17,603248
603387.SH,基蛋生物,9.76,3.3898305084745797,涨停,1,0, 10:24:11, 14:03:22,体外诊断+POCT+流感,,,,17,603387
603398.SH,*ST沐邦,10.47,2.5465230166503403,涨停,1,0, 09:35:00, 09:43:52,光伏硅片+预重整+退市博弈,,,,22,603398
603580.SH,*ST艾艾,16.43,4.649681528662423,涨停,1,0, 10:59:42, 10:59:42,退市博弈+轻型输送带+两岸融合,,,,22,603580
603685.SH,晨丰科技,29.65,0.0,涨停,1,0, 11:07:11, 11:07:11,算电协同+绿电算力+照明组件,,,,17,603685
603693.SH,江苏新能,15.91,0.18891687657430326,涨停,1,0, 10:18:47, 10:18:47,海上风电注入+绿色电力+江苏国资,,,,17,603693
603778.SH,国晟科技,24.69,-0.403388463089947,涨停,2,0, 13:06:06, 14:53:40,固态电池+异质结光伏+光伏治沙,,,,17,603778
603828.SH,ST柯利达,6.03,-5.0393700787401485,跌停,0,1,,,, 09:30:00, 09:30:00,信披立案+业绩预亏,22,603828
603843.SH,*ST正平,7.76,5.006765899864684,涨停,5,0, 09:30:00, 09:30:00,算力租赁+重整进展+基建转型,,,,22,603843
603929.SH,亚翔集成,173.81,2.0011737089201858,涨停,3,0, 10:09:07, 14:29:55,IC洁净室+东南亚订单+年报增长,,,,17,603929
603992.SH,松霖科技,32.4,-2.7027027027026986,涨停,1,0, 13:12:21, 13:12:21,人形机器人+康养+转债赎回,,,,17,603992
605167.SH,利柏特,18.68,0.5923532579429156,涨停,1,0, 13:04:21, 13:04:21,氢模块+核电模块+工业模块,,,,17,605167
605255.SH,天普股份,105.0,-3.54583869189785,跌停,0,1,,,, 09:46:08, 10:24:56,风险提示+此前监管立案+高估值回调,17,605255
605277.SH,新亚电子,25.58,0.0,涨停,1,0, 09:30:15, 09:30:15,高频高速铜缆+液冷服务器+新能源线缆,,,,17,605277
688031.SH,星环科技,177.0,-1.2276785714285652,跌停,0,1,,,, 09:52:22, 14:33:40,股东减持+未盈利+短线回调,17,688031
688295.SH,中复神鹰,55.55,-6.481481481481484,涨停,1,0, 13:36:31, 14:16:05,T1200级碳纤维+全球首发+央企,,,,17,688295
