股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000833.SZ,粤桂股份,26.32,9.987463435018807,涨停,1,0, 13:40:48, 13:40:48,硫铁矿+光伏银粉+业绩预增+广东国资,,,,33,000833
600599.SH,*ST熊猫,4.41,-4.956896551724128,跌停,0,4,,,, 09:25:01, 09:25:01,退市风险+审计否定+异常波动,22,600599
301205.SZ,联特科技,237.72,20.000000000000004,涨停,1,0, 10:32:54, 10:35:30,高速光模块+CPO+外销,,,,33,301205
000638.SZ,*ST万方,2.08,5.050505050505055,涨停,1,0, 10:17:24, 10:19:33,退市风险博弈+军工+粮食, 09:25:00, 09:25:00,,33,000638
603269.SH,海鸥股份,16.94,10.000000000000005,涨停,1,0, 10:30:04, 14:16:22,数据中心+冷却塔+核电,,,,17,603269
603880.SH,南卫股份,6.96,9.952606635071088,涨停,1,0, 13:04:15, 14:20:06,创可贴龙头+一带一路+医疗耗材,,,,17,603880
600108.SH,亚盛集团,5.52,9.9601593625498,涨停,1,0, 10:12:06, 13:13:18,粮食概念+玉米种子+土地流转+甘肃国资,,,,17,600108
603063.SH,禾望电气,31.9,9.999999999999996,涨停,1,0, 10:46:19, 11:03:55,氢能+储能+风电,,,,17,603063
001326.SZ,联域股份,65.75,10.00501924042161,涨停,1,0, 14:06:12, 14:06:12,机器人轴承+LED灯具+北美植物照明+储能,,,,33,001326
000545.SZ,金浦钛业,3.75,9.970674486803514,涨停,1,0, 09:45:39, 11:17:33,钛白粉+减产+重组预期,,,,33,000545
000677.SZ,恒天海龙,4.4,10.000000000000009,涨停,1,0, 09:51:24, 09:51:24,低空经济+军工材料+帘子布,,,,33,000677
000818.SZ,航锦科技,23.76,10.0,涨停,1,0, 14:33:42, 14:33:42,算力租赁+800G光模块+化工+武汉国资,,,,33,000818
601616.SH,广电电气,6.16,10.000000000000009,涨停,1,0, 09:37:07, 09:37:07,电网设备+变压器+数据中心,,,,17,601616
002731.SZ,ST萃华,8.11,5.051813471502587,涨停,1,0, 09:48:24, 09:48:24,黄金+锂盐+ST板块,,,,33,002731
600319.SH,亚星化学,8.86,10.062111801242219,涨停,1,0, 13:18:28, 13:18:28,PVDC+烧碱+潍坊国资+重大资产重组,,,,17,600319
000720.SZ,新能泰山,4.4,10.000000000000009,涨停,1,0, 09:31:51, 09:31:51,电网设备+央企,,,,33,000720
301218.SZ,华是科技,38.51,20.0062324711748,涨停,1,0, 13:27:15, 13:27:15,智能电网+智慧城市+控制权变更,,,,33,301218
601868.SH,中国能建,2.89,9.88593155893537,涨停,1,0, 10:22:29, 11:00:05,算电协同+央企,,,,17,601868
600355.SH,*ST精伦,1.06,-5.357142857142861,跌停,0,1,,,, 14:26:00, 14:26:00,退市风险+业绩预亏+风险提示,22,600355
605286.SH,同力天启,42.49,9.992234015014235,涨停,1,0, 09:32:51, 09:42:36,算电协同+储能中标+电梯部件,,,,17,605286
600676.SH,交运股份,8.45,10.02604166666666,涨停,1,0, 09:51:50, 09:51:50,资产置换+上海国资+汽车拆解+物流,,,,17,600676
605399.SH,晨光新材,16.64,9.980171844018503,涨停,1,0, 14:30:51, 14:30:51,功能性硅烷+气凝胶+产能释放,,,,17,605399
600227.SH,赤天化,3.29,10.033444816053505,涨停,1,0, 10:12:43, 10:12:43,甲醇+尿素+化肥+煤炭,,,,17,600227
000908.SZ,*ST景峰,6.38,4.934210526315787,涨停,2,0, 09:34:03, 09:34:03,重整除权+创新药CDMO+合成生物,,,,33,000908
000516.SZ,国际医学,5.01,10.10989010989011,涨停,1,0, 09:37:18, 09:37:18,脑机接口+质子中心+银发经济+民营医院,,,,33,000516
600397.SH,江钨装备,19.99,10.016510731975764,涨停,1,0, 10:54:02, 14:23:14,定增收购钨钽资产+磁选设备+江西国资,,,,17,600397
600470.SH,六国化工,8.37,9.986859395532178,涨停,1,0, 09:52:04, 10:04:28,磷化工涨价+精制磷酸+化肥,,,,17,600470
301032.SZ,新柴股份,15.13,19.98413957176845,涨停,1,0, 10:46:12, 10:46:12,非道路柴油机+农机+一带一路,,,,33,301032
002717.SZ,ST岭南,1.77,4.733727810650892,涨停,1,0, 14:21:48, 14:21:48,国资控股+生态文旅+ST板块,,,,33,002717
688176.SH,亚虹医药,16.78,20.02861230329042,涨停,1,0, 10:07:27, 10:46:57,希维她上市+APL-1702获批+创新药商业化,,,,17,688176
002165.SZ,红宝丽,12.21,10.00000000000001,涨停,1,0, 09:49:51, 09:49:51,环氧丙烷+技改试产+硬泡聚醚,,,,33,002165
000752.SZ,ST西发,10.47,5.015045135406218,涨停,1,0, 10:20:00, 10:20:00,拟全资控股拉萨啤酒+ST重整+业绩预增,,,,33,000752
603778.SH,国晟科技,17.11,10.032154340836005,涨停,1,0, 10:17:06, 13:18:36,固态电池+异质结光伏+AI新公司,,,,17,603778
600722.SH,金牛化工,13.53,9.999999999999988,涨停,1,0, 13:27:17, 13:29:32,甲醇+风电项目+河北国资,,,,17,600722
002713.SZ,*ST东易,10.22,5.035971223021584,涨停,2,0, 13:54:09, 13:54:09,重整完成+算力中心+家装AI,,,,33,002713
002496.SZ,*ST辉丰,2.08,5.050505050505055,涨停,1,0, 13:38:21, 13:38:21,股权转让+氢能源+农药,,,,33,002496
600075.SH,新疆天业,7.19,9.9388379204893,涨停,1,0, 10:55:48, 14:49:33,烧碱+PVC+兵团国资,,,,17,600075
