股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
002957.SZ,科瑞技术,48.02,10.011454753722806,涨停,1,0, 10:25:45, 10:25:45,光器件耦合设备+半导体设备+精密零部件,,,,33,002957
603001.SH,奥康国际,10.66,10.010319917440667,涨停,2,0, 09:52:50, 14:38:45,皮鞋+C2M+一季报扭亏,,,,17,603001
002055.SZ,ST得润,7.53,5.020920502092054,涨停,2,0, 09:25:00, 09:25:00,高速连接器+存储芯片+AI算力,,,,33,002055
000988.SZ,华工科技,171.94,9.999360245665661,涨停,1,0, 14:31:00, 14:31:00,800G光模块+AI算力+武汉国资,,,,33,000988
000564.SZ,供销大集,1.8,9.756097560975618,涨停,1,0, 10:43:27, 13:36:30,供销社+零售+海南自贸港,,,,33,000564
300626.SZ,华瑞股份,39.02,19.987699876998768,涨停,1,0, 11:25:15, 13:11:36,机器人换向器+控股股东股权转让+国企,,,,33,300626
603823.SH,百合花,25.5,10.00862812769629,涨停,1,0, 09:59:23, 09:59:23,PEEK材料+光刻胶颜料+有机颜料龙头,,,,17,603823
002940.SZ,昂利康,36.98,-10.002433682161126,跌停,0,2,,,, 11:00:09, 13:30:30,资金流出+员工持股减持预期,33,002940
002645.SZ,华宏科技,31.97,10.013764624913971,涨停,1,0, 10:54:21, 14:02:30,稀土永磁+机器人+一季报大增,,,,33,002645
300835.SZ,龙磁科技,170.2,20.002820277797344,涨停,1,0, 14:21:18, 14:33:18,芯片电感+服务器电源+越南扩产+永磁铁氧体,,,,33,300835
600156.SH,华升股份,12.23,-10.00735835172921,跌停,0,1,,,, 14:06:06, 14:56:48,此前涨幅较大+资金流出+重组审核中止,17,600156
600592.SH,龙溪股份,21.26,9.98448008277291,涨停,1,0, 09:47:35, 14:56:35,人形机器人+商业航天+关节轴承+漳州国资,,,,17,600592
600053.SH,*ST九鼎,9.28,-5.015353121801436,跌停,0,1,,,, 10:12:14, 13:04:14,退市风险警示+业绩亏损,22,600053
002409.SZ,雅克科技,128.15,10.000000000000004,涨停,1,0, 11:29:48, 14:43:39,半导体前驱体+HBM+存储芯片+分红,,,,33,002409
603256.SH,宏和科技,175.31,10.001882411997238,涨停,2,0, 13:07:27, 13:07:27,电子布+PCB+H股发行+业绩暴增,,,,17,603256
