name,code,now,close,open,volume,bid_volume,ask_volume,bid1,bid1_volume,bid2,bid2_volume,bid3,bid3_volume,bid4,bid4_volume,bid5,bid5_volume,ask1,ask1_volume,ask2,ask2_volume,ask3,ask3_volume,ask4,ask4_volume,ask5,ask5_volume,最近逐笔成交,datetime,涨跌,涨跌(%),high,low,价格/成交量(手)/成交额,成交量(手),成交额(万),turnover,PE,unknown,high_2,low_2,振幅,流通市值,总市值,PB,涨停价,跌停价,量比,委差,均价,市盈(动),市盈(静)
上证指数,sh000001,4163.85,4180.09,4163.85,673096800.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-05-08 09:25:09,-16.24,-0.39,4163.85,4163.85,4163.85/6730968/11834389965,673096800,11834390000.0,0.01,18.24,,4163.85,4163.85,0.0,643430.63,690802.94,0.0,-1.0,-1.0,0.0,0.0,4163.85,,
深证成指,sz399001,15520.38,15641.89,15520.38,964891600.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-05-08 09:25:03,-121.51,-0.78,15520.38,15520.38,15520.38/9648916/14901949254,964891600,14901950000.0,0.04,52.66,,15520.38,15520.38,0.0,424365.04,495403.51,0.0,-1.0,-1.0,0.0,0.0,15520.38,,
创业板指,sz399006,3792.04,3833.06,3792.04,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-05-08 09:25:03,-41.02,-1.07,3792.04,3792.04,3792.04/0/0,0,0.0,0.04,72.84,,3792.04,3792.04,0.0,167370.64,206815.46,0.0,-1.0,-1.0,0.0,0.0,0.0,,
