name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,61.03,61.79,61.03,20400.0,61.03,200,61.47,100,-1.23,61.03,61.03,20400,1250000.0,0.09,0.0,13.73,68.15,74.15,49.43,0.0
锡华科技,sh603248,22.0,22.35,22.0,45800.0,22.0,1500,22.01,3800,-1.57,22.0,22.0,45800,1010000.0,0.07,0.0,15.25,101.2,24.59,20.12,0.0
天溯计量,sz301449,73.13,73.12,73.13,2800.0,73.12,100,73.29,1500,0.01,73.13,73.13,2800,200000.0,0.02,0.0,10.17,47.69,87.74,58.5,0.0
美埃科技,sh688376,59.49,60.01,59.49,240000.0,59.23,200,59.49,500,-0.87,59.49,59.49,240000,140000.0,0.0,0.0,80.46,80.46,72.01,48.01,0.0
同飞股份,sz300990,87.31,88.49,87.31,34600.0,87.31,1200,88.0,200,-1.33,87.31,87.31,34600,3020000.0,0.04,0.0,67.34,148.93,106.19,70.79,0.0
中光防雷,sz300414,15.4,15.88,15.4,92800.0,15.4,5700,15.41,500,-3.02,15.4,15.4,92800,1430000.0,0.03,0.0,48.28,50.21,19.06,12.7,0.0
苏州天脉,sz301626,240.24,240.88,240.24,32900.0,240.24,5800,240.81,300,-0.27,240.24,240.24,32900,7900000.0,0.06,0.0,126.41,277.91,289.06,192.7,0.0
ST名家汇,sz300506,5.18,5.21,5.18,41900.0,5.18,135200,5.19,5100,-0.58,5.18,5.18,41900,220000.0,0.01,0.0,38.06,73.85,6.25,4.17,0.0
森赫股份,sz301056,14.85,14.83,14.85,25000.0,14.85,100,14.98,8000,0.13,14.85,14.85,25000,370000.0,0.01,0.0,26.14,39.62,17.8,11.86,0.0
宏达电子,sz300726,48.06,48.66,48.06,72100.0,48.06,4500,48.1,700,-1.23,48.06,48.06,72100,3470000.0,0.03,0.0,103.06,197.93,58.39,38.93,0.0
宏源药业,sz301246,19.95,19.96,19.95,36700.0,19.93,5000,19.95,900,-0.05,19.95,19.95,36700,730000.0,0.02,0.0,31.93,79.8,23.95,15.97,0.0
华盛锂电,sh688353,102.0,104.33,102.0,4746700.0,102.0,3900,103.78,200,-2.23,102.0,102.0,4746700,4840000.0,0.03,0.0,162.69,162.69,125.2,83.46,0.0
鼎泰高科,sz301377,185.95,192.85,185.95,23200.0,185.92,200,186.58,200,-3.58,185.95,185.95,23200,4310000.0,0.03,0.0,132.07,762.39,231.42,154.28,0.0
腾景科技,sh688195,213.04,220.29,213.04,5308200.0,213.04,400,213.69,6600,-3.29,213.04,213.04,5308200,11310000.0,0.04,0.0,275.57,275.57,264.35,176.23,0.0
珂玛科技,sz301611,116.59,117.83,116.59,18900.0,116.41,5800,116.6,100,-1.05,116.59,116.59,18900,2200000.0,0.01,0.0,170.9,508.33,141.4,94.26,0.0
新诺威,sz300765,29.81,30.03,29.81,15600.0,29.81,100,29.85,600,-0.73,29.81,29.81,15600,470000.0,0.0,0.0,418.71,418.71,36.04,24.02,0.0
安达智能,sh688125,240.1,237.21,240.1,202700.0,235.0,200,240.1,100,1.22,240.1,240.1,202700,490000.0,0.0,0.0,196.14,197.19,284.65,189.77,0.0
杰华特,sh688141,53.8,54.21,53.8,3580900.0,53.77,200,53.8,1500,-0.76,53.8,53.8,3580900,1930000.0,0.01,0.0,242.27,242.27,65.05,43.37,0.0
铜冠铜箔,sz301217,46.68,46.68,46.68,262800.0,46.6,300,46.68,26400,0.0,46.68,46.68,262800,12270000.0,0.03,0.0,386.98,386.98,56.02,37.34,0.0
海科新源,sz301292,53.99,54.4,53.99,36400.0,53.8,200,53.99,700,-0.75,53.99,53.99,36400,1970000.0,0.04,0.0,45.93,120.29,65.28,43.52,0.0
奕东电子,sz301123,56.55,57.84,56.55,49300.0,56.53,200,56.55,5800,-2.23,56.55,56.55,49300,2790000.0,0.02,0.0,132.1,132.69,69.41,46.27,0.0
安通控股,sh600179,5.22,5.29,5.22,2728800.0,5.21,116100,5.22,332700,-1.32,5.22,5.22,2728800,14240000.0,0.07,0.0,201.61,220.89,5.82,4.76,0.0
华联控股,sz000036,5.05,5.12,5.05,206500.0,5.05,33200,5.06,1700,-1.37,5.05,5.05,206500,1040000.0,0.01,0.0,70.76,70.89,5.63,4.61,0.0
滨海能源,sz000695,12.55,12.61,12.55,54200.0,12.52,3000,12.55,500,-0.48,12.55,12.55,54200,680000.0,0.02,0.0,27.84,29.08,13.87,11.35,0.0
