name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,70.78,69.87,70.78,26500.0,70.78,1000,70.88,200,1.3,70.78,70.78,26500,1880000.0,0.11,0.0,16.8,79.04,83.84,55.9,0.0
锡华科技,sh603248,20.71,20.82,20.71,2600.0,20.71,2000,20.82,600,-0.53,20.71,20.71,2600,50000.0,0.0,0.0,14.81,95.27,22.9,18.74,0.0
天溯计量,sz301449,37.2,37.0,37.2,2500.0,37.2,0,37.9,500,0.54,37.2,37.2,2500,90000.0,0.01,0.0,7.64,33.97,44.4,29.6,0.0
美埃科技,sh688376,118.8,119.99,118.8,12998600.0,118.0,200,118.8,43200,-0.99,118.8,118.8,12998600,15440000.0,0.1,0.0,160.68,160.68,143.99,95.99,0.0
同飞股份,sz300990,97.01,97.03,97.01,13100.0,97.01,1400,97.02,200,-0.02,97.01,97.01,13100,1270000.0,0.02,0.0,75.44,166.1,116.44,77.62,0.0
中光防雷,sz300414,10.8,10.83,10.8,32900.0,10.8,16800,10.83,1300,-0.28,10.8,10.8,32900,360000.0,0.01,0.0,33.86,35.21,13.0,8.66,0.0
苏州天脉,sz301626,352.0,347.5,352.0,3600.0,348.0,100,352.0,600,1.29,352.0,352.0,3600,1270000.0,0.01,0.0,185.22,407.19,417.0,278.0,0.0
名家汇,sz300506,6.01,6.02,6.01,199300.0,6.01,6000,6.02,6500,-0.17,6.01,6.01,199300,1200000.0,0.03,0.0,44.16,85.68,7.22,4.82,0.0
森赫股份,sz301056,11.01,11.21,11.01,1300.0,11.01,4400,11.21,5700,-1.78,11.01,11.01,1300,10000.0,0.0,0.0,19.38,29.37,13.45,8.97,0.0
宏达电子,sz300726,83.73,84.47,83.73,177400.0,83.73,2500,83.9,400,-0.88,83.73,83.73,177400,14850000.0,0.08,0.0,179.55,344.83,101.36,67.58,0.0
宏源药业,sz301246,26.5,26.84,26.5,57200.0,26.5,4800,26.56,4200,-1.27,26.5,26.5,57200,1520000.0,0.03,0.0,45.07,106.0,32.21,21.47,0.0
华盛锂电,sh688353,112.0,114.24,112.0,5528500.0,111.96,200,112.0,16500,-1.96,112.0,112.0,5528500,6190000.0,0.03,0.0,178.64,178.64,137.09,91.39,0.0
鼎泰高科,sz301377,557.16,553.8,557.16,25500.0,557.16,100,558.86,200,0.61,557.16,557.16,25500,14210000.0,0.03,0.0,550.81,2292.23,664.56,443.04,0.0
腾景科技,sh688195,185.98,183.95,185.98,1320200.0,185.98,900,186.49,500,1.1,185.98,185.98,1320200,2460000.0,0.01,0.0,336.79,336.79,220.74,147.16,0.0
珂玛科技,sz301611,180.0,177.0,180.0,197400.0,179.65,100,180.0,15900,1.69,180.0,180.0,197400,35530000.0,0.13,0.0,263.85,784.8,212.4,141.6,0.0
石药创新,sz300765,27.31,27.7,27.31,84600.0,27.31,7800,27.45,300,-1.41,27.31,27.31,84600,2310000.0,0.01,0.0,383.59,383.59,33.24,22.16,0.0
安达智能,sh688125,150.92,151.93,150.92,310000.0,150.01,500,150.92,1200,-0.66,150.92,150.92,310000,470000.0,0.0,0.0,123.61,123.95,182.32,121.54,0.0
杰华特,sh688141,141.11,142.56,141.11,2147700.0,141.11,2600,141.55,1000,-1.02,141.11,141.11,2147700,3030000.0,0.0,0.0,635.45,635.45,171.07,114.05,0.0
铜冠铜箔,sz301217,159.5,160.68,159.5,378800.0,159.5,300,159.53,100,-0.73,159.5,159.5,378800,60410000.0,0.05,0.0,1322.28,1322.28,192.82,128.54,0.0
海科新源,sz301292,77.0,78.66,77.0,144000.0,77.0,31300,77.09,700,-2.11,77.0,77.0,144000,11090000.0,0.17,0.0,65.6,171.55,94.39,62.93,0.0
奕东电子,sz301123,108.39,108.39,108.39,41500.0,108.2,100,108.39,600,0.0,108.39,108.39,41500,4500000.0,0.03,0.0,178.89,254.33,130.07,86.71,0.0
安通控股,sh600179,4.43,4.48,4.43,262300.0,4.42,9900,4.43,193900,-1.12,4.43,4.43,262300,1160000.0,0.01,0.0,171.1,187.46,4.93,4.03,0.0
华联控股,sz000036,4.45,4.47,4.45,86800.0,4.45,29300,4.46,14900,-0.45,4.45,4.45,86800,390000.0,0.01,0.0,62.43,62.47,4.92,4.02,0.0
滨海能源,sz000695,12.3,12.35,12.3,3000.0,12.3,300,12.34,23800,-0.4,12.3,12.3,3000,40000.0,0.0,0.0,27.28,28.51,13.59,11.12,0.0
嘉美包装,sz002969,13.66,13.72,13.66,96500.0,13.62,200,13.66,1300,-0.44,13.66,13.66,96500,1320000.0,0.01,0.0,149.27,150.05,15.09,12.35,0.0
联发股份,sz002394,8.76,8.7,8.76,21400.0,8.7,8700,8.76,3100,0.69,8.76,8.76,21400,190000.0,0.01,0.0,28.31,28.36,9.57,7.83,0.0
海汽集团,sh603069,12.59,12.59,12.59,18200.0,12.58,100,12.59,1800,0.0,12.59,12.59,18200,230000.0,0.01,0.0,39.78,39.78,13.85,11.33,0.0
胜通能源,sz001331,52.32,51.25,52.32,104300.0,52.32,11900,52.37,2500,2.09,52.32,52.32,104300,5460000.0,0.04,0.0,149.55,214.12,56.38,46.13,0.0
海南瑞泽,sz002596,2.86,2.88,2.86,19900.0,2.86,400,2.88,12300,-0.69,2.86,2.86,19900,60000.0,0.0,0.0,32.79,32.82,3.17,2.59,0.0
多氟多,sz002407,49.79,45.66,49.79,12868000.0,49.77,2300,49.79,92900,9.05,49.79,49.79,12868000,640700000.0,1.19,0.0,537.12,592.72,50.23,41.09,0.0
章源钨业,sz002378,33.3,34.0,33.3,227600.0,33.28,10600,33.3,3700,-2.06,33.3,33.3,227600,7580000.0,0.02,0.0,397.98,400.07,37.4,30.6,0.0
神剑股份,sz002361,14.38,14.49,14.38,1105700.0,14.37,1000,14.38,5200,-0.76,14.38,14.38,1105700,15900000.0,0.14,0.0,116.34,136.76,15.94,13.04,0.0
圣晖集成,sh603163,153.0,149.14,153.0,169000.0,152.25,500,153.0,5600,2.59,153.0,153.0,169000,25860000.0,0.17,0.0,153.0,153.0,164.05,134.23,0.0
万润股份,sz002643,19.52,19.62,19.52,322300.0,19.52,900,19.53,700,-0.51,19.52,19.52,322300,6290000.0,0.04,0.0,176.11,178.78,21.58,17.66,0.0
快克智能,sh603203,78.05,80.0,78.05,167400.0,78.04,100,78.05,6900,-2.44,78.05,78.05,167400,13070000.0,0.05,0.0,252.8,257.58,88.0,72.0,0.0
海南发展,sz002163,8.31,8.33,8.31,7400.0,8.31,26100,8.32,300,-0.24,8.31,8.31,7400,60000.0,0.0,0.0,66.77,70.22,9.16,7.5,0.0
宏和科技,sh603256,256.02,267.3,256.02,193600.0,256.02,9900,256.17,200,-4.22,256.02,256.02,193600,49550000.0,0.02,0.0,2252.28,2315.92,294.03,240.57,0.0
