股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
002491.SZ,通鼎互联,18.78,10.017574692442887,涨停,1,0, 09:25:00, 09:37:27,光纤涨价+数据中心+通信电缆,,,,33,002491
002193.SZ,ST如意,6.19,-5.061349693251521,跌停,0,2,,,, 09:25:00, 09:25:00,ST实施+财务造假+板块跌停,33,002193
600207.SH,安彩高科,6.23,10.070671378091877,涨停,1,0, 09:35:37, 09:37:04,光伏玻璃+拟控股弘诺+河南国资,,,,17,600207
603179.SH,新泉股份,68.98,9.998405357997134,涨停,1,0, 13:27:25, 14:09:01,机器人+特斯拉链+汽车内饰,,,,17,603179
000818.SZ,航锦科技,18.54,10.029673590504437,涨停,2,0, 09:48:54, 09:54:39,算力租赁+800G光模块+武汉国资+一季报净利增长,,,,33,000818
603101.SH,汇嘉时代,9.44,-10.00953288846521,跌停,0,1,,,, 14:47:17, 14:50:14,此前涨幅较大+资金流出+调改短期承压,17,603101
600053.SH,*ST九鼎,9.8,-5.038759689922476,跌停,0,5,,,, 09:25:03, 09:25:03,退市风险警示+业绩预亏+营收低于3亿,22,600053
002816.SZ,*ST和科,23.85,5.019815059445181,涨停,1,0, 13:02:00, 14:39:15,半导体设备+机器人线束+扭亏+国企,,,,33,002816
603256.SH,宏和科技,144.11,9.999236699488607,涨停,2,0, 13:02:38, 13:02:38,电子布涨价+AI算力+80亿扩产,,,,17,603256
603359.SH,*ST东珠,3.9,-4.8780487804877986,跌停,0,5,,,, 09:25:03, 09:25:03,*ST实施+一季度亏损+重组终止,22,603359
600726.SH,华电能源,7.61,9.97109826589596,涨停,1,0, 10:26:47, 10:26:47,绿电转型+热电联产+央企,,,,17,600726
601868.SH,中国能建,3.12,9.859154929577475,涨停,1,0, 10:18:53, 10:18:53,算电协同+氢能投产+央企储能,,,,17,601868
600265.SH,*ST景谷,23.1,5.000000000000006,涨停,1,0, 10:44:57, 15:00:03,算力租赁+资产赠与+林业,,,,22,600265
002501.SZ,*ST利源,1.34,-4.9645390070921875,跌停,0,3,,,, 09:25:00, 09:25:00,退市风险警示+连续跌停+ST板块承压,33,002501
002335.SZ,科华数据,69.16,10.0047717512327,涨停,1,0, 14:05:06, 14:15:09,液冷智算+算力租赁+储能PCS,,,,33,002335
