股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000004.SZ,国华退,0.51,10.869565217391301,涨停,2,0, 09:31:15, 09:48:15,退市整理期+移动安全+减亏,,,,37,000004
000048.SZ,京基智农,24.9,3.319502074688785,涨停,1,0, 09:31:45, 10:27:00,机器人+生猪养殖+股权转让,,,,33,000048
000547.SZ,航天发展,17.98,-1.0456796917996767,涨停,1,0, 13:01:22, 13:02:53,商业航天+蓝军装备+航天科工集团,,,,33,000547
000573.SZ,粤宏远A,3.69,0.0,涨停,1,0, 09:55:30, 09:57:45,房地产+再生铅+创投+转型预期,,,,33,000573
000620.SZ,盈新发展,3.5,-3.581267217630851,涨停,1,0, 09:40:45, 14:56:19,收购完成+存储芯片+封装测试,,,,33,000620
000810.SZ,创维数字,12.47,-2.881619937694698,涨停,1,0, 09:36:30, 10:01:00,中报预增+AI智能终端+机顶盒龙头,,,,33,000810
000838.SZ,*ST发展,2.24,1.3574660633484275,涨停,1,0, 11:25:26, 11:27:11,重整投资人招募+房地产+ST板块,,,,33,000838
000887.SZ,中鼎股份,20.3,-1.8375241779497051,涨停,2,0, 09:32:15, 14:32:21,人形机器人+液冷服务器+汽车零部件,,,,33,000887
000892.SZ,欢瑞世纪,4.41,4.999999999999999,涨停,2,0, 10:03:45, 10:04:15,互动影游+AI应用+短剧,,,,33,000892
000901.SZ,航天科技,18.0,0.3904071388733981,涨停,1,0, 13:01:22, 14:55:49,商业航天+航天应用+央企,,,,33,000901
000920.SZ,沃顿科技,12.74,-0.07843137254901794,涨停,1,0, 09:31:15, 09:35:00,半导体超纯水膜+盐湖提锂+膜材料扩产+央企,,,,33,000920
000933.SZ,神火股份,23.03,-1.9582801191996482,涨停,1,0, 10:48:15, 13:49:21,中报预增+电解铝+电池铝箔+国企,,,,33,000933
001208.SZ,华菱线缆,16.0,0.0625390869293295,涨停,1,0, 13:00:03, 13:00:03,商业航天+英伟达液冷+机器人+湖南国资,,,,33,001208
001395.SZ,亚联机械,28.8,0.5937827453719934,涨停,2,0, 09:32:00, 09:34:00,2026中报预增+人造板装备+海外业务,,,,33,001395
002038.SZ,双鹭药业,6.27,-1.7241379310344878,涨停,1,0, 10:00:00, 10:02:30,创新药+GLP-1+独家品种,,,,33,002038
002115.SZ,三维通信,11.49,4.9315068493150775,涨停,1,0, 09:30:00, 09:30:00,2026中报预增+短剧/漫剧+卫星通信,,,,33,002115
002121.SZ,科陆电子,5.43,1.6853932584269637,涨停,1,0, 09:30:15, 09:30:15,拟向美的集团定增+储能+智能电网,,,,33,002121
002144.SZ,宏达高科,10.88,1.0213556174559073,涨停,1,0, 09:58:15, 14:39:58,碳纤维+AI超声+汽车内饰,,,,33,002144
002192.SZ,融捷股份,72.7,2.178496134926208,跌停,0,3,,,, 09:33:00, 13:39:43,锂板块集体下挫+碳酸锂价格下跌+供给过剩担忧,33,002192
002202.SZ,金风科技,21.73,-2.8175313059033944,涨停,1,0, 13:12:50, 14:55:19,商业航天+参股蓝箭航天+风电,,,,33,002202
002317.SZ,众生药业,29.53,-0.03385240352064323,涨停,1,0, 10:14:30, 14:20:56,减肥药+MASH创新药+抗流感,,,,33,002317
002342.SZ,巨力索具,11.51,3.9747064137307992,涨停,1,0, 10:34:30, 11:09:15,商业航天+索具龙头+深海系泊+信披违规处罚落地,,,,33,002342
002346.SZ,柘中股份,21.45,-1.650618982118292,涨停,2,0, 09:30:45, 09:36:45,成套开关设备+集成电路+订单新高,,,,33,002346
002361.SZ,神剑股份,12.86,1.0212097407698273,涨停,1,0, 13:00:03, 13:00:03,商业航天+北斗导航+军民融合+芜湖国资,,,,33,002361
002402.SZ,和而泰,25.85,-1.7857142857142814,涨停,1,0, 09:55:45, 10:27:00,商业航天+机器人+智能控制器,,,,33,002402
002414.SZ,高德红外,14.35,-1.980874316939897,涨停,2,0, 09:30:00, 09:51:45,半年报预增+红外芯片+型号产品交付,,,,33,002414
002479.SZ,富春环保,4.86,0.0,涨停,1,0, 09:32:45, 09:32:45,中报预增+热电联产+锡+南昌国资,,,,33,002479
002524.SZ,光正眼科,3.75,-0.7936507936507885,涨停,1,0, 13:09:17, 13:09:17,眼科医疗+剥离非核心资产+连锁医疗网络,,,,33,002524
002544.SZ,普天科技,19.0,0.6889242183359777,涨停,1,0, 13:21:37, 13:21:37,商业航天+卫星互联网+PCB+央企,,,,33,002544
002548.SZ,金新农,4.18,-0.2386634844868896,涨停,1,0, 11:06:15, 11:06:15,生猪养殖+饲料+机器人,,,,33,002548
002606.SZ,大连电瓷,13.46,-1.751824817518237,涨停,1,0, 09:30:00, 09:30:00,2026中报预增+特高压+海外业务,,,,33,002606
002617.SZ,露笑科技,8.22,-2.606635071090034,跌停,0,1,,,, 14:52:16, 14:55:34,终止募投项目+板块回调+资金净流出,33,002617
002623.SZ,亚玛顿,15.62,-3.7584719654960024,涨停,1,0, 09:39:45, 09:39:45,股东增持+玻璃基板+光伏玻璃,,,,33,002623
002681.SZ,奋达科技,5.05,1.405622489959827,涨停,1,0, 09:58:15, 09:58:15,人形机器人+智能穿戴+智能音箱,,,,33,002681
002693.SZ,双成药业,10.41,-0.3827751196172168,涨停,1,0, 10:16:00, 14:50:31,CRO+阿尔茨海默概念+多肽药+许可协议,,,,33,002693
002731.SZ,*ST萃华,2.57,-10.139860139860142,跌停,0,13,,,, 09:30:00, 09:30:00,实施退市风险警示+年报难产复牌+黄金业务停滞,33,002731
002774.SZ,快意电梯,15.98,0.5031446540880508,涨停,1,0, 10:30:45, 10:30:45,AI电梯+旧梯更新+海外业务,,,,33,002774
002808.SZ,恒久退,0.21,0.0,涨停,1,0, 10:54:00, 10:54:00,退市整理期+OPC感光鼓+光伏,,,,37,002808
002828.SZ,贝肯能源,13.58,0.7418397626112733,涨停,1,0, 10:20:45, 14:54:34,一体化油服+加拿大油气暂缓+内部转让,,,,33,002828
002829.SZ,星网宇达,20.38,4.5128205128205074,涨停,2,0, 09:53:30, 09:53:30,中报扭亏+商业航天+无人系统,,,,33,002829
002865.SZ,钧达股份,54.0,-3.4680014301036786,涨停,1,0, 13:03:38, 13:14:40,商业航天+太空光伏+光伏电池,,,,33,002865
002903.SZ,宇环数控,33.58,0.6594724220623467,跌停,0,1,,,, 14:55:34, 14:55:34,资金流出+板块下跌+业绩亏损,33,002903
