name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,74.22,74.04,74.97,1905800.0,74.22,9000,74.24,200,0.24,76.5,72.8,1905800,141730000.0,8.47,5.0,16.7,82.88,88.85,59.23,0.77
锡华科技,sh603248,23.07,23.27,23.2,4624900.0,23.07,9200,23.08,500,-0.86,23.39,22.64,4624900,106520000.0,6.67,3.22,15.99,106.12,25.6,20.94,0.8
天溯计量,sz301449,38.85,39.76,39.28,911300.0,38.84,1000,38.85,3100,-2.29,39.62,38.08,911300,35190000.0,4.68,3.87,7.57,35.47,47.71,31.81,1.12
美埃科技,sh688376,77.54,72.6,71.87,425783900.0,77.53,1300,77.54,12100,6.8,82.17,71.77,425783900,326440000.0,3.15,14.33,104.87,104.87,87.12,58.08,2.24
同飞股份,sz300990,79.26,78.87,78.8,3624100.0,79.26,2900,79.27,2300,0.49,81.2,78.01,3624100,289410000.0,4.66,4.04,61.64,135.71,94.64,63.1,0.7
中光防雷,sz300414,11.79,11.87,11.74,4745300.0,11.79,28800,11.8,7700,-0.67,11.85,11.48,4745300,55500000.0,1.51,3.12,36.97,38.44,14.24,9.5,0.7
苏州天脉,sz301626,296.85,290.68,286.89,1890900.0,296.47,100,296.85,2300,2.12,300.98,286.89,1890900,559610000.0,3.59,4.85,156.2,343.4,348.82,232.54,1.1
ST名家汇,sz300506,4.27,4.34,4.3,4223700.0,4.27,3900,4.28,54700,-1.61,4.34,4.2,4223700,18000000.0,0.57,3.23,31.37,60.87,5.21,3.47,0.58
森赫股份,sz301056,12.29,12.2,12.22,2451800.0,12.29,5100,12.34,1200,0.74,12.46,11.88,2451800,29870000.0,1.39,4.75,21.63,32.79,14.64,9.76,1.08
宏达电子,sz300726,65.4,65.61,65.14,20185100.0,65.37,4000,65.4,900,-0.32,67.83,63.55,20185100,1321900000.0,9.41,6.52,140.24,269.34,78.73,52.49,0.7
宏源药业,sz301246,26.84,26.9,26.78,11438900.0,26.84,7800,26.85,5700,-0.22,27.54,26.31,11438900,306590000.0,6.73,4.57,45.65,107.36,32.28,21.52,0.84
华盛锂电,sh688353,81.24,80.21,80.13,436216300.0,81.15,6300,81.24,14600,1.28,83.56,79.01,436216300,354670000.0,2.73,5.67,129.58,129.58,96.25,64.17,1.15
鼎泰高科,sz301377,430.89,432.2,429.65,4425000.0,430.89,3700,430.9,1000,-0.3,444.0,415.0,4425000,1886350000.0,4.48,6.71,425.98,1772.74,518.64,345.76,0.76
腾景科技,sh688195,191.3,188.85,189.81,867752800.0,191.29,1200,191.3,3900,1.3,196.0,189.0,867752800,1673040000.0,4.79,3.71,346.43,346.43,226.62,151.08,0.69
珂玛科技,sz301611,110.1,106.8,106.81,17162000.0,110.1,3500,110.11,100,3.09,113.72,106.75,17162000,1903710000.0,11.71,6.53,161.39,480.04,128.16,85.44,0.93
