name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,55.0,55.0,55.0,4300.0,54.93,1000,55.0,2400,0.0,55.0,55.0,4300,240000.0,0.02,0.0,13.05,61.42,66.0,44.0,0.0
锡华科技,sh603248,17.04,17.15,17.04,4500.0,17.04,3600,17.05,500,-0.64,17.04,17.04,4500,80000.0,0.01,0.0,12.18,78.38,18.87,15.44,0.0
天溯计量,sz301449,31.4,31.4,31.4,800.0,31.01,100,31.4,2400,0.0,31.4,31.4,800,30000.0,0.0,0.0,6.45,28.67,37.68,25.12,0.0
美埃科技,sh688376,71.05,72.09,71.05,3733200.0,70.51,600,71.05,1300,-1.44,71.05,71.05,3733200,2650000.0,0.03,0.0,96.1,96.1,86.51,57.67,0.0
同飞股份,sz300990,86.5,87.01,86.5,29800.0,85.6,800,86.5,1000,-0.59,86.5,86.5,29800,2580000.0,0.04,0.0,67.27,148.1,104.41,69.61,0.0
中光防雷,sz300414,9.28,9.37,9.28,33900.0,9.28,200,9.29,200,-0.96,9.28,9.28,33900,310000.0,0.01,0.0,29.1,30.25,11.24,7.5,0.0
苏州天脉,sz301626,232.33,236.38,232.33,1700.0,232.33,500,236.0,100,-1.71,232.33,232.33,1700,390000.0,0.0,0.0,122.25,268.76,283.66,189.1,0.0
名家汇,sz300506,5.46,5.55,5.46,38300.0,5.45,5000,5.46,2400,-1.62,5.46,5.46,38300,210000.0,0.01,0.0,40.11,77.84,6.66,4.44,0.0
森赫股份,sz301056,8.8,9.19,8.8,700.0,8.8,2600,9.19,3500,-4.24,8.8,8.8,700,10000.0,0.0,0.0,15.49,23.48,11.03,7.35,0.0
宏达电子,sz300726,49.98,50.7,49.98,138200.0,49.98,1700,49.99,600,-1.42,49.98,49.98,138200,6910000.0,0.06,0.0,107.18,205.84,60.84,40.56,0.0
宏源药业,sz301246,18.39,18.51,18.39,25500.0,18.39,300,18.4,500,-0.65,18.39,18.39,25500,470000.0,0.01,0.0,31.28,73.56,22.21,14.81,0.0
华盛锂电,sh688353,91.98,89.32,91.98,5003800.0,91.92,1600,91.98,1300,2.98,91.98,91.98,5003800,4600000.0,0.03,0.0,146.71,146.71,107.18,71.46,0.0
鼎泰高科,sz301377,410.05,416.5,410.05,19400.0,410.05,100,412.0,800,-1.55,410.05,410.05,19400,7950000.0,0.02,0.0,405.38,1738.8,499.8,333.2,0.0
腾景科技,sh688195,125.0,121.2,125.0,6980300.0,124.99,200,125.0,900,3.14,125.0,125.0,6980300,8730000.0,0.04,0.0,226.36,226.36,145.44,96.96,0.0
珂玛科技,sz301611,104.99,107.17,104.99,155900.0,104.99,9900,105.0,19000,-2.03,104.99,104.99,155900,16370000.0,0.11,0.0,153.9,457.76,128.6,85.74,0.0
石药创新,sz300765,40.88,41.45,40.88,86200.0,40.8,800,40.88,1600,-1.38,40.88,40.88,86200,3520000.0,0.01,0.0,574.2,574.2,49.74,33.16,0.0
安达智能,sh688125,113.73,114.52,113.73,576500.0,113.73,1000,115.32,600,-0.69,113.73,113.73,576500,660000.0,0.01,0.0,93.49,93.74,137.42,91.62,0.0
杰华特,sh688141,138.0,137.36,138.0,22268400.0,138.0,9400,138.67,200,0.47,138.0,138.0,22268400,30730000.0,0.05,0.0,621.44,621.44,164.83,109.89,0.0
铜冠铜箔,sz301217,100.0,107.54,100.0,957100.0,100.0,62100,100.01,14400,-7.01,100.0,100.0,957100,95710000.0,0.12,0.0,829.02,829.02,129.05,86.03,0.0
海科新源,sz301292,52.94,52.35,52.94,65500.0,52.94,1500,52.98,200,1.13,52.94,52.94,65500,3470000.0,0.08,0.0,45.1,117.95,62.82,41.88,0.0
奕东电子,sz301123,71.46,72.78,71.46,60300.0,71.41,5600,71.47,6500,-1.81,71.46,71.46,60300,4310000.0,0.04,0.0,117.94,167.67,87.34,58.22,0.0
安通控股,sh600179,4.25,4.26,4.25,73400.0,4.24,63000,4.25,7600,-0.23,4.25,4.25,73400,310000.0,0.0,0.0,164.15,179.84,4.69,3.83,0.0
华联控股,sz000036,3.9,3.97,3.9,297900.0,3.89,17300,3.9,72700,-1.76,3.9,3.9,297900,1160000.0,0.02,0.0,54.72,54.75,4.37,3.57,0.0
滨海能源,sz000695,12.61,12.61,12.61,60800.0,12.59,100,12.61,1300,0.0,12.61,12.61,60800,770000.0,0.03,0.0,27.97,29.22,13.87,11.35,0.0
嘉美包装,sz002969,10.51,10.57,10.51,313700.0,10.51,15800,10.52,200,-0.57,10.51,10.51,313700,3300000.0,0.03,0.0,114.85,115.45,11.63,9.51,0.0
联发股份,sz002394,7.95,7.97,7.95,17700.0,7.94,300,7.95,3500,-0.25,7.95,7.95,17700,140000.0,0.01,0.0,25.69,25.73,8.77,7.17,0.0
海汽集团,sh603069,11.85,11.95,11.85,6100.0,11.85,6400,11.95,1900,-0.84,11.85,11.85,6100,70000.0,0.0,0.0,37.45,37.45,13.15,10.76,0.0
胜通能源,sz001331,45.36,45.16,45.36,13200.0,45.3,600,45.37,200,0.44,45.36,45.36,13200,600000.0,0.0,0.0,129.65,185.63,49.68,40.64,0.0
海南瑞泽,sz002596,2.67,2.7,2.67,103700.0,2.66,5000,2.67,17000,-1.11,2.67,2.67,103700,280000.0,0.01,0.0,30.61,30.64,2.97,2.43,0.0
多氟多,sz002407,29.6,30.13,29.6,1236300.0,29.59,14500,29.6,1600,-1.76,29.6,29.6,1236300,36590000.0,0.11,0.0,319.32,352.37,33.14,27.12,0.0
