股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
300632.SZ,光莆股份,20.39,20.01177163037082,涨停,1,0, 09:25:00, 09:25:00,光通信+机器人+光电集成封测,,,,33,300632
300982.SZ,苏文电能,23.77,19.989904088844025,涨停,1,0, 13:04:39, 13:04:39,虚拟电厂+光储充+储能,,,,33,300982
603345.SH,安井食品,109.82,9.995993589743579,涨停,1,0, 09:34:49, 13:38:01,一季报高增+预制菜+烘焙赛道,,,,17,603345
600608.SH,*ST沪科,2.07,5.076142131979688,涨停,1,0, 09:30:49, 11:16:58,花卉转型+扭亏预告+昆明国资, 09:25:04, 09:25:04,,22,600608
603313.SH,梦百合,6.98,-9.935483870967737,跌停,0,1,,,, 09:25:02, 09:25:02,业绩亏损+计提减值,17,603313
002645.SZ,华宏科技,23.43,9.999999999999995,涨停,1,0, 10:21:09, 10:21:09,稀土永磁+扭亏为盈+汽车回收拆解+机器人,,,,33,002645
000818.SZ,航锦科技,15.42,9.985734664764625,涨停,1,0, 09:40:27, 10:35:54,一季报净利增长+算力租赁+800G光模块+武汉国资,,,,33,000818
600156.SH,华升股份,11.17,10.049261083743838,涨停,2,0, 09:33:33, 09:33:33,算力租赁+液冷+拟收购易信科技+湖南国资,,,,17,600156
603256.SH,宏和科技,120.62,10.004559963520292,涨停,1,0, 09:43:06, 09:43:06,AI算力+电子布涨价+80亿扩产,,,,17,603256
002731.SZ,ST萃华,4.58,-4.9792531120331995,跌停,0,8,,,, 09:25:00, 09:25:00,年报延期+股份轮候冻结,33,002731
603906.SH,龙蟠科技,32.99,10.00333444481495,涨停,1,0, 11:13:36, 11:14:27,锂矿入股+业绩预增+磷酸铁锂,,,,17,603906
000980.SZ,众泰汽车,2.29,10.096153846153845,涨停,1,0, 09:31:21, 09:35:06,整车复产+海外布局+减亏,,,,33,000980
600397.SH,江钨装备,14.52,10.000000000000004,涨停,1,0, 11:18:14, 11:18:14,钨钽并购+磁选设备+江西国资,,,,17,600397
600714.SH,金瑞矿业,20.09,10.021905805038324,涨停,1,0, 09:40:57, 09:43:57,国家电投入主+碳酸锶+30万吨天青石项目,,,,17,600714
600082.SH,ST海泰,3.34,5.031446540880493,涨停,1,0, 09:59:29, 10:19:05,ST摘帽预期+天津国资+工业地产,,,,22,600082
002253.SZ,*ST智胜,11.0,-5.008635578583766,跌停,0,2,,,, 09:25:00, 14:30:33,年报亏损+一季度亏损扩大,33,002253
000691.SZ,*ST亚太,7.52,5.027932960893847,涨停,1,0, 10:25:36, 10:25:36,摘帽预期+精细化工+锂电池添加剂,,,,33,000691
603803.SH,瑞斯康达,14.87,9.985207100591714,涨停,1,0, 09:31:22, 09:31:46,一季报扭亏为盈+CPO+智算中心,,,,17,603803
002176.SZ,江特电机,16.09,9.9794941900205,涨停,1,0, 13:45:12, 14:52:48,锂矿放量+电机+低空经济,,,,33,002176
600708.SH,光明地产,3.74,10.000000000000009,涨停,1,0, 13:05:24, 13:05:24,上海国资+保障房开发+存量去化+估值提升计划,,,,17,600708
000909.SZ,*ST数源,4.91,-5.029013539651833,跌停,0,5,,,, 09:25:00, 09:31:33,信披立案+退市风险,33,000909
002568.SZ,百润股份,18.26,10.0,涨停,1,0, 09:30:27, 09:37:09,业绩改善+威士忌新品+预调鸡尾酒,,,,33,002568
600392.SH,盛和资源,26.19,9.995800083998331,涨停,1,0, 13:21:24, 13:30:18,稀土涨价+回购+央企,,,,17,600392
600545.SH,卓郎智能,5.43,9.919028340080956,涨停,1,0, 10:07:25, 10:08:40,玻纤设备+华为合作+减亏+纺织机械,,,,17,600545
000609.SZ,*ST中迪,13.73,4.96941896024465,涨停,7,0, 09:25:00, 09:25:00,半导体资产注入+ST博弈+房地产,,,,33,000609
002805.SZ,丰元股份,20.77,10.010593220338986,涨停,1,0, 09:32:24, 09:58:30,业绩扭亏+磷酸铁锂+固态电池,,,,33,002805
000901.SZ,航天科技,23.22,9.995262908574134,涨停,1,0, 09:59:57, 09:59:57,商业航天+车联网+央企,,,,33,000901
300769.SZ,德方纳米,63.72,19.999999999999996,涨停,1,0, 10:51:09, 10:51:09,一季报扭亏+磷酸铁锂+补锂增强剂,,,,33,300769
600379.SH,宝光股份,15.25,10.028860028860034,涨停,2,0, 09:30:52, 13:58:58,电子特气+氢能+储能+特高压+央企,,,,17,600379
600654.SH,中安科,4.06,10.0271002710027,涨停,1,0, 09:41:05, 09:42:02,一季报大增+算力中心+智慧安防,,,,17,600654
002786.SZ,银宝山新,7.77,10.056657223796035,涨停,1,0, 09:44:48, 09:44:48,一季报扭亏+半导体封装+国资背景,,,,33,002786
002522.SZ,浙江众成,6.44,10.085470085470098,涨停,1,0, 13:01:51, 13:01:51,一季报增长+POF热收缩膜+常德国资+光纤油膏,,,,33,002522
603026.SH,石大胜华,119.25,9.99907757586939,涨停,1,0, 13:08:24, 13:40:45,一季度扭亏+电解液涨价+宁德时代,,,,17,603026
002634.SZ,*ST棒杰,5.06,4.979253112033181,涨停,1,0, 09:44:06, 09:47:00,重整投资协议+无缝服装+ST板块,,,,33,002634
002227.SZ,*ST特迅,9.14,5.057471264367831,涨停,1,0, 11:08:36, 11:08:36,业绩改善+储能+充电桩,,,,33,002227
000831.SZ,中国稀土,54.03,9.995928338762223,涨停,1,0, 10:51:54, 11:00:24,稀土永磁+业绩高增+并购重组预期,,,,33,000831
603399.SH,永杉锂业,17.63,9.981285090455382,涨停,2,0, 09:56:59, 09:58:44,锂盐产能扩张+一季度扭亏+固态电池材料,,,,17,603399
