股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000004.SZ,*ST国华,9.77,-4.9610894941634225,跌停,0,4,,,, 09:30:00, 09:30:00,退市风险+板块拖累+短线回吐,33,000004
000056.SZ,皇庭国际,2.1,1.4492753623188528,涨停,1,0, 09:40:45, 11:27:39,零售+功率半导体+固态电池,,,,33,000056
000592.SZ,平潭发展,12.0,1.4370245139475903,涨停,1,0, 09:37:30, 09:37:30,福建自贸区+菌草纤维板+林木主业,,,,33,000592
000609.SZ,ST中迪,8.23,4.974489795918375,涨停,1,0, 09:30:00, 09:30:00,房地产+司法拍卖+ST板块,,,,33,000609
000636.SZ,风华高科,21.93,-3.773584905660375,涨停,1,0, 14:07:26, 14:07:26,AI算力+车规MLCC+国企,,,,33,000636
000638.SZ,*ST万方,1.9,-5.000000000000004,跌停,0,18,,,, 09:30:00, 09:30:00,退市风险+业绩预亏,33,000638
000711.SZ,ST京蓝,2.71,5.038759689922476,涨停,4,0, 09:30:45, 09:30:45,金属铟+ITO靶材+资产注入,,,,33,000711
000822.SZ,山东海化,6.1,-3.1746031746031775,涨停,1,0, 09:30:15, 09:30:15,纯碱龙头+氢能源+固态电池+国企,,,,33,000822
000923.SZ,河钢资源,22.26,-4.7089041095890325,跌停,0,1,,,, 10:15:04, 10:43:09,南非洪灾停产+铜二期爬坡+业绩承压,33,000923
001270.SZ,*ST铖昌,143.19,0.2731092436974694,跌停,0,2,,,, 09:30:00, 14:36:24,短线回调+资金流出+板块拖累,33,001270
002264.SZ,新华都,12.43,-1.1923688394276657,涨停,1,0, 10:36:24, 10:36:24,AI营销+即时零售+电商白酒+跨境电商,,,,33,002264
002291.SZ,遥望科技,8.5,-5.97345132743362,涨停,1,0, 09:30:45, 09:30:45,AI应用+剥离鞋业+直播电商,,,,33,002291
002355.SZ,兴民智通,7.36,-1.6042780748663115,涨停,2,0, 09:49:45, 09:49:45,无人驾驶+车联网+低空经济+钢制车轮,,,,33,002355
002357.SZ,富临运业,14.62,-0.9485094850948548,涨停,1,0, 09:57:26, 09:57:26,低空经济+客运龙头+腾讯云合作,,,,33,002357
002361.SZ,神剑股份,14.1,1.8050541516245489,涨停,1,0, 14:00:11, 14:00:11,商业航天+无人机+聚酯树脂+地方国企,,,,33,002361
002364.SZ,中恒电气,29.26,-1.6801075268817203,跌停,0,1,,,, 10:21:49, 14:45:41,板块普跌+实控人判刑+资金流出,33,002364
002467.SZ,二六三,7.19,-2.0435967302452243,涨停,1,0, 10:42:24, 10:42:24,云网融合基础设施+商业航天+AI数字人,,,,33,002467
002506.SZ,协鑫集成,4.01,-3.6057692307692393,涨停,2,0, 09:37:30, 10:10:04,马斯克调研+太空光伏+TOPCon+钙钛矿,,,,33,002506
002528.SZ,ST英飞拓,2.66,2.7027027027027137,涨停,1,0, 09:34:00, 09:34:00,智慧城市+深圳国资+减亏+资产处置,,,,33,002528
002575.SZ,群兴玩具,7.81,-3.1017369727047255,涨停,1,0, 09:56:26, 09:56:26,智算业务+腾讯概念+酒类销售+重组推进,,,,33,002575
002627.SZ,三峡旅游,9.98,-0.2997002997002933,涨停,1,0, 13:52:26, 13:52:26,旅游+豪华游轮+国企,,,,33,002627
002630.SZ,ST华西,2.4,0.41841004184099523,涨停,1,0, 09:35:30, 09:38:00,一带一路+超临界锅炉+ST摘帽预期,,,,33,002630
002647.SZ,*ST仁东,9.05,0.4439511653718194,跌停,0,2,,,, 14:52:27, 14:52:27,退市风险+资金流出,33,002647
002702.SZ,海欣食品,7.8,1.4304291287386142,涨停,1,0, 10:01:19, 10:01:19,春节消费+预加工食品+山姆渠道,,,,33,002702
