股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000010.SZ,*ST美丽,1.84,-3.664921465968578,跌停,0,6,,,, 09:30:00, 09:30:00,退市风险警示+此前跌幅较大+重整存不确定性,33,000010
000056.SZ,*ST皇庭,1.5,2.739726027397263,涨停,3,0, 09:30:00, 09:33:15,退市博弈+债务化解+功率半导体,,,,33,000056
000417.SZ,合百集团,7.9,-5.840286054827177,跌停,0,2,,,, 10:11:37, 14:29:18,此前涨幅较大+澄清间接投资比例+业绩下滑,33,000417
000509.SZ,华塑控股,5.72,9.788867562380034,涨停,3,0, 09:33:15, 14:00:21,PCB钻针澄清+显示终端+CCER+拟定增,,,,33,000509
000539.SZ,粤电力A,7.9,7.629427792915538,涨停,1,0, 13:05:28, 13:05:28,电力+业绩减亏+广东国资,,,,33,000539
000601.SZ,韶能股份,8.11,0.8706467661691578,涨停,1,0, 10:03:22, 13:23:55,算电协同+储能+定增延长,,,,33,000601
000608.SZ,阳光股份,4.15,-0.7177033492822814,涨停,1,0, 09:42:00, 09:42:00,商业地产+承诺不减持+撤销风险警示,,,,33,000608
000609.SZ,*ST中迪,12.88,-1.075268817204292,跌停,0,2,,,, 11:18:12, 14:32:03,前期涨幅较大+资金流出+一季报亏损扩大,33,000609
000759.SZ,中百集团,6.0,-1.1532125205930854,涨停,2,0, 11:25:57, 13:46:40,百货零售+新零售+国企改革,,,,33,000759
000892.SZ,欢瑞世纪,4.58,1.7777777777777795,涨停,1,0, 09:49:45, 09:49:45,短剧游戏+互动影游+AIGC,,,,33,000892
001225.SZ,和泰机电,51.35,-9.864841144461995,跌停,0,1,,,, 09:33:00, 09:38:45,澄清机器人概念+业绩下滑,33,001225
001257.SZ,盛龙股份,28.42,0.03519887363604915,涨停,2,0, 09:38:45, 11:28:42,钼+算力上游+航天上游+洛阳国资,,,,33,001257
001299.SZ,美能能源,13.15,0.6120887528691665,涨停,1,0, 10:21:37, 10:21:37,储能并购+燃气运营+年报增长,,,,33,001299
001360.SZ,南矿集团,23.0,-0.9474590869939659,涨停,1,0, 10:15:22, 10:15:22,黄金矿山+破碎筛分设备+矿山装备,,,,33,001360
001366.SZ,播恩集团,16.44,-1.8507462686567089,跌停,0,1,,,, 09:30:00, 14:44:26,前期涨幅较大+公司发布风险提示,33,001366
002012.SZ,凯恩股份,9.47,-1.8652849740932613,涨停,1,0, 13:07:14, 13:07:14,电解电容器纸+特种纸+储能,,,,33,002012
002024.SZ,ST易购,1.2,-1.6393442622950836,涨停,1,0, 09:31:45, 09:54:09,高管增持+家电大店+AI零售,,,,33,002024
002031.SZ,巨轮智能,6.57,-0.303490136570555,跌停,0,1,,,, 13:57:36, 14:44:26,业绩下滑+机器人概念板块下跌+资金净流出,33,002031
002072.SZ,凯瑞德,8.43,-1.1723329425556817,涨停,1,0, 09:35:30, 09:35:30,煤炭贸易+司法拍卖+并购重组预期,,,,33,002072
002082.SZ,ST万邦,14.81,-3.7061118335500667,涨停,2,0, 13:49:47, 13:49:47,股份协议转让+创新药+一季度增长,,,,33,002082
002129.SZ,TCL中环,9.89,-0.4028197381671616,涨停,1,0, 09:33:45, 11:29:42,光伏+太空光伏+组件放量,,,,33,002129
002199.SZ,*ST东晶,15.5,0.12919896640826598,涨停,1,0, 09:49:45, 14:33:57,碳酸锂+石英晶体+申请撤销退市风险警,,,,33,002199
002207.SZ,*ST准油,8.18,-1.0882708585247867,跌停,0,1,,,, 09:31:00, 14:47:59,炒作澄清后回调+前期涨幅较大,33,002207
002214.SZ,*ST大立,15.65,-4.978749241044315,跌停,0,2,,,, 09:30:00, 09:30:00,摘帽申请仍存不确定性+前期累计下跌,33,002214
002251.SZ,步步高,4.53,-0.8752735229759308,涨停,2,0, 11:18:57, 11:18:57,零售+胖东来调改+摘帽,,,,33,002251
