股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000004.SZ,*ST国华,3.82,4.945054945054937,涨停,3,0, 09:30:00, 09:30:00,退市博弈+算力+移动安全,,,,33,000004
000070.SZ,特发信息,20.74,-0.14443909484834444,涨停,1,0, 11:02:28, 14:32:06,光纤光缆+CPO+算力租赁+深圳国资,,,,33,000070
000546.SZ,金圆股份,6.96,-1.6949152542372896,涨停,1,0, 10:00:27, 10:00:27,盐湖提锂+锂矿布局+金属镍+固废回收,,,,33,000546
000570.SZ,苏常柴A,6.76,0.29673590504450403,涨停,1,0, 09:40:13, 09:40:13,一季度预增+农机柴油机+常州国资,,,,33,000570
000571.SZ,新大洲A,5.89,3.514938488576437,涨停,1,0, 10:18:20, 10:18:20,航空发动机+C919+煤炭+海南自贸区,,,,33,000571
000593.SZ,德龙汇能,18.88,3.000545553737047,涨停,1,0, 11:23:07, 11:23:07,燃气+氢能中心+控制权变更完成,,,,33,000593
000609.SZ,ST中迪,10.01,2.4564994882292757,涨停,1,0, 09:30:14, 09:30:14,ST板块+半导体创投+房地产回款,,,,33,000609
000657.SZ,中钨高新,53.5,3.0828516377649353,涨停,1,0, 10:46:57, 10:51:27,钨全产业链+PCB微钻+一季报预增+央企,,,,33,000657
000669.SZ,ST金鸿,4.4,0.0,跌停,0,1,,,, 13:38:21, 14:52:56,资金流出+重整不确定+存在实施退市风险警示的风险,33,000669
000711.SZ,ST京蓝,4.01,2.8205128205128176,涨停,1,0, 14:40:13, 14:40:13,铟靶材+固危废资源化+ST炒作,,,,33,000711
000762.SZ,西藏矿业,37.85,1.9940716787927837,涨停,1,0, 13:42:43, 14:01:04,锂盐湖+二期爬坡+宝武央企,,,,33,000762
000782.SZ,恒申新材,5.86,0.8605851979346079,涨停,1,0, 09:38:13, 09:38:13,锦纶6+军工锦纶+29亿项目,,,,33,000782
000815.SZ,美利云,23.0,3.5569563259792845,涨停,1,0, 09:35:17, 09:35:17,算电协同+东数西算+扭亏为盈+央企,,,,33,000815
000967.SZ,盈峰环境,14.01,7.192042846212696,涨停,1,0, 09:40:33, 09:40:33,算力+机器人+新能源环卫,,,,33,000967
001203.SZ,大中矿业,48.66,4.893295968958819,涨停,1,0, 09:47:01, 09:47:01,锂矿放量+铁矿龙头+金属锂电池新材料,,,,33,001203
001230.SZ,劲旅环境,28.02,1.082251082251085,涨停,1,0, 10:06:38, 10:06:38,无人环卫+智慧环卫+新能源装备,,,,33,001230
