name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,109.94,110.2,109.94,37500.0,109.92,200,109.94,2900,-0.24,109.94,109.94,37500,4120000.0,0.17,0.0,24.73,122.77,132.24,88.16,0.0
锡华科技,sh603248,26.12,25.61,26.12,72400.0,26.12,3800,26.15,900,1.99,26.12,26.12,72400,1890000.0,0.1,0.0,18.1,120.15,28.17,23.05,0.0
天溯计量,sz301449,68.1,68.02,68.1,9000.0,68.1,2900,68.27,200,0.12,68.1,68.1,9000,610000.0,0.06,0.0,9.47,44.41,81.62,54.42,0.0
美埃科技,sh688376,72.0,70.18,72.0,1352400.0,71.0,800,72.0,300,2.59,72.0,72.0,1352400,970000.0,0.01,0.0,97.38,97.38,84.22,56.14,0.0
同飞股份,sz300990,81.91,80.39,81.91,14200.0,81.91,300,81.98,100,1.89,81.91,81.91,14200,1160000.0,0.02,0.0,63.17,139.72,96.47,64.31,0.0
中光防雷,sz300414,14.26,14.21,14.26,37200.0,14.26,2500,14.3,1000,0.35,14.26,14.26,37200,530000.0,0.01,0.0,44.71,46.49,17.05,11.37,0.0
苏州天脉,sz301626,282.01,279.16,282.01,4800.0,282.0,600,282.84,800,1.02,282.01,282.01,4800,1350000.0,0.01,0.0,148.39,326.23,334.99,223.33,0.0
ST名家汇,sz300506,4.7,4.64,4.7,119400.0,4.65,34700,4.7,42400,1.29,4.7,4.7,119400,560000.0,0.02,0.0,34.53,67.0,5.57,3.71,0.0
森赫股份,sz301056,14.2,14.09,14.2,9600.0,14.1,1400,14.2,100,0.78,14.2,14.2,9600,140000.0,0.01,0.0,24.99,37.88,16.91,11.27,0.0
宏达电子,sz300726,49.83,49.16,49.83,57500.0,49.83,1600,49.84,100,1.36,49.83,49.83,57500,2870000.0,0.03,0.0,106.85,205.22,58.99,39.33,0.0
宏源药业,sz301246,30.92,29.97,30.92,813300.0,30.92,48500,30.93,500,3.17,30.92,30.92,813300,25150000.0,0.48,0.0,52.59,123.68,35.96,23.98,0.0
华盛锂电,sh688353,109.95,109.95,109.95,9310700.0,109.95,50200,110.56,4900,0.0,109.95,109.95,9310700,10240000.0,0.06,0.0,175.37,175.37,131.94,87.96,0.0
鼎泰高科,sz301377,235.0,234.66,235.0,38800.0,234.7,300,235.0,3300,0.14,235.0,235.0,38800,9120000.0,0.05,0.0,166.91,963.5,281.59,187.73,0.0
腾景科技,sh688195,336.0,332.0,336.0,7693600.0,336.0,300,336.47,400,1.2,336.0,336.0,7693600,25850000.0,0.06,0.0,434.62,434.62,398.4,265.6,0.0
珂玛科技,sz301611,108.2,105.18,108.2,139400.0,108.2,1500,108.22,200,2.87,108.2,108.2,139400,15080000.0,0.1,0.0,158.6,471.75,126.22,84.14,0.0
新诺威,sz300765,30.4,30.37,30.4,11200.0,30.4,400,30.69,100,0.1,30.4,30.4,11200,340000.0,0.0,0.0,427.0,427.0,36.44,24.3,0.0
安达智能,sh688125,211.0,212.69,211.0,2003200.0,210.48,200,211.0,10700,-0.79,211.0,211.0,2003200,4230000.0,0.02,0.0,172.37,173.29,255.23,170.15,0.0
杰华特,sh688141,94.93,92.88,94.93,38516500.0,94.86,200,94.93,9800,2.21,94.93,94.93,38516500,36560000.0,0.09,0.0,427.49,427.49,111.46,74.3,0.0
铜冠铜箔,sz301217,78.55,78.34,78.55,727400.0,78.55,1800,78.56,100,0.27,78.55,78.55,727400,57140000.0,0.09,0.0,651.19,651.19,94.01,62.67,0.0
海科新源,sz301292,86.51,84.83,86.51,141800.0,86.51,2300,86.66,300,1.98,86.51,86.51,141800,12270000.0,0.17,0.0,73.59,192.74,101.8,67.86,0.0
奕东电子,sz301123,69.38,67.28,69.38,131600.0,69.38,1600,69.43,1600,3.12,69.38,69.38,131600,9130000.0,0.08,0.0,114.51,162.79,80.74,53.82,0.0
安通控股,sh600179,4.22,4.21,4.22,98900.0,4.22,65000,4.23,52700,0.24,4.22,4.22,98900,420000.0,0.0,0.0,162.99,178.57,4.63,3.79,0.0
华联控股,sz000036,5.59,5.59,5.59,957000.0,5.59,26400,5.6,2400,0.0,5.59,5.59,957000,5350000.0,0.07,0.0,78.43,78.47,6.15,5.03,0.0
滨海能源,sz000695,15.51,15.5,15.51,174900.0,15.5,5400,15.51,1300,0.06,15.51,15.51,174900,2710000.0,0.08,0.0,34.4,35.94,17.05,13.95,0.0
嘉美包装,sz002969,22.67,22.6,22.67,559100.0,22.67,2800,22.7,5500,0.31,22.67,22.67,559100,12670000.0,0.05,0.0,247.62,249.03,24.86,20.34,0.0
联发股份,sz002394,14.1,14.11,14.1,55900.0,14.08,500,14.1,33600,-0.07,14.1,14.1,55900,790000.0,0.02,0.0,45.56,45.64,15.52,12.7,0.0
海汽集团,sh603069,16.93,17.02,16.93,31600.0,16.93,2000,17.01,13900,-0.53,16.93,16.93,31600,530000.0,0.01,0.0,53.5,53.5,18.72,15.32,0.0
胜通能源,sz001331,46.77,46.65,46.77,5000.0,46.77,15200,46.81,500,0.26,46.77,46.77,5000,230000.0,0.0,0.0,92.2,132.0,51.32,41.99,0.0
海南瑞泽,sz002596,3.75,3.76,3.75,319200.0,3.75,21400,3.76,748500,-0.27,3.75,3.75,319200,1200000.0,0.03,0.0,42.99,43.03,4.14,3.38,0.0
多氟多,sz002407,35.95,36.31,35.95,1501100.0,35.93,500,35.95,4500,-0.99,35.95,35.95,1501100,53960000.0,0.14,0.0,387.82,427.96,39.94,32.68,0.0
章源钨业,sz002378,33.8,33.86,33.8,1361800.0,33.79,200,33.8,3700,-0.18,33.8,33.8,1361800,46030000.0,0.11,0.0,403.95,406.08,37.25,30.47,0.0
神剑股份,sz002361,20.7,20.55,20.7,3018700.0,20.69,43000,20.7,8300,0.73,20.7,20.7,3018700,62490000.0,0.37,0.0,167.47,196.86,22.61,18.5,0.0
圣晖集成,sh603163,99.36,98.0,99.36,9400.0,99.0,600,99.36,600,1.39,99.36,99.36,9400,930000.0,0.01,0.0,99.36,99.36,107.8,88.2,0.0
万润股份,sz002643,16.67,16.56,16.67,63800.0,16.67,10500,16.68,600,0.66,16.67,16.67,63800,1060000.0,0.01,0.0,151.58,153.86,18.22,14.9,0.0
快克智能,sh603203,48.2,46.88,48.2,58500.0,48.0,5800,48.2,4100,2.82,48.2,48.2,58500,2820000.0,0.02,0.0,120.09,122.26,51.57,42.19,0.0
海南发展,sz002163,12.43,12.46,12.43,316100.0,12.43,19300,12.45,1000,-0.24,12.43,12.43,316100,3930000.0,0.04,0.0,99.88,105.03,13.71,11.21,0.0
宏和科技,sh603256,122.5,119.1,122.5,539600.0,122.26,300,122.5,5600,2.85,122.5,122.5,539600,66100000.0,0.06,0.0,1077.67,1108.12,131.01,107.19,0.0
亚翔集成,sh603929,191.88,188.3,191.88,36400.0,191.57,1100,191.9,100,1.9,191.88,191.88,36400,6980000.0,0.02,0.0,409.4,409.4,207.13,169.47,0.0
世嘉科技,sz002796,55.76,55.07,55.76,48400.0,55.76,3200,55.8,300,1.25,55.76,55.76,48400,2700000.0,0.02,0.0,126.97,140.72,60.58,49.56,0.0
深圳新星,sh603978,27.41,26.94,27.41,67200.0,27.36,2000,27.41,4700,1.74,27.41,27.41,67200,1840000.0,0.03,0.0,57.86,57.86,29.63,24.25,0.0
友邦吊顶,sz002718,72.99,72.38,72.99,3200.0,72.99,100,74.0,700,0.84,72.99,72.99,3200,230000.0,0.0,0.0,68.6,94.48,79.62,65.14,0.0
九鼎新材,sz002201,13.5,13.39,13.5,556100.0,13.5,6500,13.52,500,0.82,13.5,13.5,556100,7510000.0,0.09,0.0,81.27,87.97,14.73,12.05,0.0
国风新材,sz000859,9.06,9.04,9.06,95100.0,9.06,22400,9.07,300,0.22,9.06,9.06,95100,860000.0,0.01,0.0,81.17,81.18,9.94,8.14,0.0
天际股份,sz002759,38.61,38.09,38.61,750600.0,38.61,12200,38.62,500,1.37,38.61,38.61,750600,28980000.0,0.15,0.0,193.41,193.58,41.9,34.28,0.0
东材科技,sh601208,40.0,39.14,40.0,814900.0,40.0,119600,40.01,300,2.2,40.0,40.0,814900,32600000.0,0.08,0.0,404.07,404.07,43.05,35.23,0.0
三孚股份,sh603938,28.8,28.22,28.8,127100.0,28.79,500,28.8,1100,2.06,28.8,28.8,127100,3660000.0,0.03,0.0,110.2,110.2,31.04,25.4,0.0
航天工程,sh603698,43.8,43.97,43.8,972600.0,43.75,800,43.8,11000,-0.39,43.8,43.8,972600,42600000.0,0.18,0.0,234.76,234.76,48.37,39.57,0.0
翔鹭钨业,sz002842,39.03,38.49,39.03,2358400.0,39.03,101400,39.05,400,1.4,39.03,39.03,2358400,92050000.0,0.88,0.0,104.78,127.7,42.34,34.64,0.0
天赐材料,sz002709,60.58,60.51,60.58,1990800.0,60.56,2200,60.58,9000,0.12,60.58,60.58,1990800,120600000.0,0.13,0.0,914.16,1234.96,66.56,54.46,0.0
安记食品,sh603696,15.92,15.92,15.92,64700.0,15.92,400,15.95,500,0.0,15.92,15.92,64700,1030000.0,0.03,0.0,37.44,37.44,17.51,14.33,0.0
柏诚股份,sh601133,23.13,22.78,23.13,81100.0,23.12,800,23.13,100,1.54,23.13,23.13,81100,1880000.0,0.02,0.0,121.29,122.13,25.06,20.5,0.0
德尔未来,sz002631,7.8,7.89,7.8,369700.0,7.79,8000,7.8,3600,-1.14,7.8,7.8,369700,2880000.0,0.05,0.0,61.9,62.19,8.68,7.1,0.0
创元科技,sz000551,16.35,16.28,16.35,751400.0,16.34,500,16.35,31400,0.43,16.35,16.35,751400,12290000.0,0.16,0.0,79.22,79.25,17.91,14.65,0.0
浔兴股份,sz002098,8.62,8.62,8.62,25800.0,8.62,39400,8.65,700,0.0,8.62,8.62,25800,220000.0,0.01,0.0,30.86,30.86,9.48,7.76,0.0
合兴包装,sz002228,3.93,3.9,3.93,108600.0,3.92,34800,3.93,112100,0.77,3.93,3.93,108600,430000.0,0.01,0.0,47.53,47.69,4.29,3.51,0.0
神农种业,sz300189,6.08,6.11,6.08,180900.0,6.07,10000,6.08,300,-0.49,6.08,6.08,180900,1100000.0,0.02,0.0,53.88,62.26,7.33,4.89,0.0
南宁百货,sh600712,6.26,6.31,6.26,97900.0,6.26,5500,6.29,2000,-0.79,6.26,6.26,97900,610000.0,0.02,0.0,33.72,34.1,6.94,5.68,0.0
集泰股份,sz002909,6.72,6.69,6.72,166400.0,6.72,55500,6.75,7800,0.45,6.72,6.72,166400,1120000.0,0.04,0.0,25.56,26.21,7.36,6.02,0.0
鹏辉能源,sz300438,82.98,86.1,82.98,894700.0,82.97,300,82.98,3300,-3.62,82.98,82.98,894700,74240000.0,0.22,0.0,335.38,417.67,103.32,68.88,0.0
大中矿业,sz001203,52.4,52.31,52.4,261900.0,52.4,3300,52.41,100,0.17,52.4,52.4,261900,13720000.0,0.02,0.0,684.33,803.33,57.54,47.08,0.0
菱电电控,sh688667,145.2,148.26,145.2,1836800.0,145.08,700,145.2,6700,-2.06,145.2,145.2,1836800,2670000.0,0.03,0.0,76.51,76.51,177.91,118.61,0.0
海南海药,sz000566,5.01,5.0,5.01,87400.0,5.0,57400,5.01,1000,0.2,5.01,5.01,87400,440000.0,0.01,0.0,64.97,65.0,5.5,4.5,0.0
鲁信创投,sh600783,21.7,21.73,21.7,211800.0,21.7,2800,21.72,1100,-0.14,21.7,21.7,211800,4600000.0,0.03,0.0,161.53,161.53,23.9,19.56,0.0
鸿富瀚,sz301086,198.01,197.06,198.01,6800.0,198.0,200,198.53,1000,0.48,198.01,198.01,6800,1350000.0,0.01,0.0,92.91,178.21,236.47,157.65,0.0
鹭燕医药,sz002788,13.76,13.66,13.76,87700.0,13.73,4300,13.77,1700,0.73,13.76,13.76,87700,1210000.0,0.02,0.0,52.54,53.46,15.03,12.29,0.0
青鸟智控,sz002960,12.29,12.1,12.29,507300.0,12.29,1600,12.3,4200,1.57,12.29,12.29,507300,6230000.0,0.06,0.0,99.37,108.13,13.31,10.89,0.0
和林微纳,sh688661,125.0,121.48,125.0,5935800.0,123.9,3300,125.0,32400,2.9,125.0,125.0,5935800,7420000.0,0.04,0.0,189.86,189.86,145.78,97.18,0.0
联特科技,sz301205,245.99,235.4,245.99,93200.0,245.99,2700,246.0,500,4.5,245.99,245.99,93200,22930000.0,0.11,0.0,205.17,319.16,282.48,188.32,0.0
天华新能,sz300390,113.0,110.5,113.0,889800.0,112.99,3500,113.0,44200,2.26,113.0,113.0,889800,100550000.0,0.13,0.0,759.66,938.75,132.6,88.4,0.0
可川科技,sh603052,83.48,81.44,83.48,44900.0,83.47,3900,83.48,15400,2.5,83.48,83.48,44900,3750000.0,0.02,0.0,156.86,156.86,89.58,73.3,0.0
