股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000856.SZ,冀东装备,9.59,-10.0375234521576,跌停,0,1,,,, 10:36:30, 13:31:12,一季报亏损,33,000856
600608.SH,*ST沪科,1.97,-4.830917874396129,跌停,0,3,,,, 09:25:02, 09:25:02,退市风险+年报延期+立案调查,22,600608
603336.SH,宏辉果蔬,12.63,10.017421602787458,涨停,1,0, 09:43:46, 10:26:16,实控人变更+苏州国资+果蔬服务,,,,17,603336
600156.SH,华升股份,10.15,9.967497291440953,涨停,1,0, 09:44:45, 09:52:06,算力租赁+液冷+拟收购易信科技+湖南国资,,,,17,600156
600053.SH,九鼎投资,11.43,-9.999999999999996,跌停,0,2,,,, 09:25:04, 09:25:04,*ST风险+业绩下修+营收低于3亿,17,600053
603359.SH,东珠生态,4.55,-9.900990099009901,跌停,0,2,,,, 09:25:04, 09:25:04,营收或低于3亿元+连续风险提示,17,603359
002731.SZ,ST萃华,4.82,-4.930966469428007,跌停,0,7,,,, 09:25:00, 09:25:00,年报延期+可能被实施退市风险警示+异常波动,33,002731
600726.SH,华电能源,7.02,10.03134796238244,涨停,4,0, 14:10:23, 14:10:47,绿电转型+热电联产+央企,,,,17,600726
600227.SH,赤天化,4.05,10.054347826086946,涨停,1,0, 09:37:40, 09:44:58,尿素涨价+甲醇+煤化工,,,,17,600227
600265.SH,*ST景谷,22.66,5.0046339202965795,涨停,1,0, 09:25:03, 09:25:03,算力租赁+资产赠与+林业,,,,22,600265
601828.SH,美凯龙,2.7,10.204081632653061,涨停,1,0, 09:33:22, 09:33:22,一季度扭亏+REITs+厦门国资,,,,17,601828
603109.SH,神驰机电,22.48,-10.0080064051241,跌停,0,1,,,, 13:22:05, 13:36:47,板块回调+业绩下滑,17,603109
600770.SH,综艺股份,7.66,10.057471264367818,涨停,1,0, 09:57:27, 09:57:27,参股神州龙芯（CPU）+功率半导体+芯片设计+并购吉莱微,,,,17,600770
920471.BJ,美邦科技,15.53,29.9581589958159,涨停,1,0, 14:53:44, 14:53:44,一季报扭亏+四氢呋喃+合成生物,,,,151,920471
002713.SZ,*ST东易,12.78,-4.981412639405205,跌停,0,1,,,, 09:36:54, 09:36:54,退市风险+一季度亏损+资金流出,33,002713
603283.SH,赛腾股份,54.67,9.999999999999996,涨停,1,0, 09:49:52, 09:49:52,HBM检测+半导体设备+一季报增长+10转3派5.4,,,,17,603283
002253.SZ,*ST智胜,11.58,-5.004101722723539,跌停,0,1,,,, 09:31:54, 09:36:15,年报亏损+一季度亏损扩大,33,002253
603583.SH,捷昌驱动,29.82,-9.990944763054639,跌停,0,1,,,, 11:02:57, 13:35:21,一季报净利降55%+汇兑损失,17,603583
002373.SZ,千方科技,8.75,-9.979423868312763,跌停,0,1,,,, 11:18:51, 13:36:24,业绩下滑,33,002373
000593.SZ,德龙汇能,25.44,9.987029831387819,涨停,2,0, 11:20:51, 11:20:51,实控人变更+燃气+氢能+网红游资持仓,,,,33,000593
600841.SH,动力新科,8.34,-10.032362459546922,跌停,0,1,,,, 13:35:21, 13:35:21,披露一季报+此前涨幅较大+资金流出,17,600841
603360.SH,百傲化学,20.55,-9.986859395532186,跌停,0,1,,,, 09:25:04, 09:25:04,信披立案+业绩下滑+板块拖累,17,603360
600623.SH,华谊集团,10.81,9.969481180061042,涨停,1,0, 11:17:37, 11:17:37,资产置换+绿色甲醇+氟化工+上海国资,,,,17,600623
000838.SZ,*ST发展,1.89,4.999999999999992,涨停,2,0, 09:25:00, 09:49:03,江西中久拟入主+固废处理+ST摘帽博弈,,,,33,000838
000909.SZ,*ST数源,5.17,-4.963235294117656,跌停,0,4,,,, 09:25:00, 09:58:45,信披立案+退市风险,33,000909
601137.SH,博威合金,18.27,-10.000000000000005,跌停,0,1,,,, 14:17:12, 14:29:03,一季报亏损+新能源减值,17,601137
000609.SZ,*ST中迪,13.08,4.975922953451037,涨停,6,0, 09:25:00, 09:25:00,半导体资产注入+ST博弈+房地产,,,,33,000609
603259.SH,药明康德,110.57,9.99801034619976,涨停,1,0, 09:35:41, 09:35:41,一季报大增+CRDMO+创新药,,,,17,603259
600488.SH,津药药业,6.18,9.964412811387893,涨停,1,0, 09:40:09, 09:40:09,创新药炒作+甾体激素+原料药出口,,,,17,600488
605289.SH,罗曼股份,156.52,10.000702790076618,涨停,2,0, 09:36:16, 10:35:55,一季报大增+AI算力+储能,,,,17,605289
600379.SH,宝光股份,13.86,9.999999999999998,涨停,1,0, 13:08:13, 13:13:43,电子特气+氢能+储能+特高压+央企,,,,17,600379
002789.SZ,*ST建艺,12.45,-4.961832061068705,跌停,0,1,,,, 09:35:03, 09:38:30,年报亏损+资金获利了结,33,002789
600744.SH,华银电力,8.67,10.025380710659899,涨停,1,0, 13:21:54, 13:21:54,火电盈利+新能源装机+央企,,,,17,600744
603399.SH,永杉锂业,16.03,10.020590253946471,涨停,1,0, 09:35:47, 09:40:44,锂盐产能扩张+一季度扭亏+固态电池材料,,,,17,603399
603655.SH,朗博科技,46.62,-10.0,跌停,0,1,,,, 09:43:09, 09:50:27,一季报下滑+异常波动+短线回调,17,603655
002592.SZ,ST八菱,8.32,5.050505050505055,涨停,1,0, 13:00:18, 13:00:18,汽车热管理+年报增长+客户拓展,,,,33,002592
600381.SH,*ST春天,3.26,5.161290322580635,涨停,1,0, 13:03:23, 13:03:23,高端白酒+虫草龙头+退市博弈,,,,22,600381
603338.SH,浙江鼎力,57.02,9.992283950617283,涨停,1,0, 09:41:15, 09:41:15,机器人+电动化+一季报增长,,,,17,603338
600410.SH,华胜天成,23.4,-10.000000000000004,跌停,0,1,,,, 10:04:13, 10:04:13,一季度亏损+担保风险,17,600410
002431.SZ,ST棕榈,2.3,-4.958677685950418,跌停,0,1,,,, 09:25:00, 09:25:00,ST实施+业绩亏损+跌幅限制收窄,33,002431
600735.SH,ST新华锦,7.42,4.950495049504945,涨停,2,0, 09:25:04, 09:25:04,资金占用清偿+复牌+石墨新材料+发制品出口,,,,22,600735
002326.SZ,永太科技,24.5,-9.992652461425418,跌停,0,1,,,, 09:53:03, 13:36:24,取消项目+资金流出+年报亏损+此前涨幅较大,33,002326
002733.SZ,雄韬股份,32.15,9.989736572015047,涨停,1,0, 11:18:09, 14:39:00,算力UPS+氢能+钠电,,,,33,002733
001266.SZ,宏英智能,35.93,10.012247397428059,涨停,1,0, 09:25:00, 09:25:00,一季报大增+液冷储能+商业航天,,,,33,001266
603629.SH,利通电子,119.35,9.999999999999996,涨停,1,0, 09:25:02, 09:25:02,算力租赁+业绩暴增+高送转,,,,17,603629
600320.SH,振华重工,5.41,9.95934959349594,涨停,1,0, 09:46:08, 13:53:44,一季报增长+港机龙头+央企回购,,,,17,600320
002175.SZ,东方智造,2.89,9.88593155893537,涨停,2,0, 09:31:24, 09:54:45,广西国资拟入主+智能物流+*ST博弈,,,,33,002175
601101.SH,昊华能源,10.88,10.010111223458042,涨停,1,0, 14:15:29, 14:15:29,一季报增长+煤炭+高股息+北京国资,,,,17,601101
300540.SZ,蜀道装备,36.12,19.999999999999982,涨停,1,0, 13:13:12, 13:20:48,氦气+氢能装备+商业航天+四川国资,,,,33,300540
600248.SH,陕建股份,3.7,10.119047619047628,涨停,1,0, 13:49:04, 13:49:04,绿色转型+房屋建设+石化工程+国企,,,,17,600248
600636.SH,*ST国化,4.75,-5.0,跌停,0,2,,,, 09:25:02, 10:13:56,退市风险+审计未定+异常波动,22,600636
002297.SZ,博云新材,22.58,9.985387238188004,涨停,1,0, 13:37:12, 13:37:12,一季报增长+商业航天+硬质合金,,,,33,002297
688287.SH,*ST观典,0.93,-19.82758620689654,跌停,0,1,,,, 14:39:10, 14:53:58,退市风险+审计意见风险,22,688287
000972.SZ,*ST中基,3.76,-5.050505050505055,跌停,0,1,,,, 09:59:09, 14:09:03,预重整延期+板块下跌+业绩下滑,33,000972
002923.SZ,润都股份,13.79,9.968102073365232,涨停,1,0, 09:34:42, 09:34:42,一季报高增+创新药获批+原料药一体化,,,,33,002923
002218.SZ,拓日新能,5.71,10.019267822736023,涨停,1,0, 09:25:00, 09:37:03,光储融合+商业航天+钙钛矿,,,,33,002218
600243.SH,*ST海华,3.82,4.945054945054937,涨停,1,0, 09:25:04, 09:25:04,电梯配件+天然气+退市博弈,,,,22,600243
603196.SH,璞源材料,28.96,-10.006215040397759,跌停,0,1,,,, 10:26:54, 14:03:48,粘结剂降价+原料涨价+业绩落地+资金流出,17,603196
002210.SZ,飞马国际,3.01,9.854014598540129,涨停,2,0, 09:42:33, 09:42:33,一季度扭亏+固废处理+黄金供应链,,,,33,002210
002323.SZ,雅博股份,1.76,-9.743589743589741,跌停,0,1,,,, 09:25:00, 09:25:00,业绩预告修正+触及退市风险警示标准,33,002323
603318.SH,水发燃气,13.78,9.976057462090981,涨停,5,0, 09:31:03, 13:05:00,氦气+燃气轮机掺氢+山东国资,,,,17,603318
601177.SH,杭齿前进,16.25,10.020311442112394,涨停,1,0, 11:11:00, 11:11:00,一季报增长+船用齿轮箱+人形机器人+杭州国资,,,,17,601177
000010.SZ,美丽生态,3.04,-10.059171597633132,跌停,0,1,,,, 09:25:00, 09:25:00,可能被实施退市风险警示+非标意见+触及跌停,33,000010
002912.SZ,中新赛克,24.4,-9.996311324234604,跌停,0,1,,,, 10:47:48, 14:23:21,Q1亏损扩大+板块走弱,33,002912
600421.SH,*ST华嵘,4.29,-5.088495575221229,跌停,0,5,,,, 09:25:04, 09:25:04,退市风险+业绩修正+连续跌停,22,600421
002036.SZ,联创电子,8.15,-9.944751381215472,跌停,0,1,,,, 09:25:00, 09:41:36,业绩亏损+此前监管警示,33,002036
002575.SZ,群兴玩具,6.8,10.032362459546928,涨停,1,0, 11:00:24, 11:00:24,算力租赁+腾讯合作+酒类销售,,,,33,002575
002225.SZ,濮耐股份,4.34,-9.958506224066399,跌停,0,2,,,, 09:25:00, 09:25:00,涉嫌走私被起诉+业绩下滑,33,002225
603779.SH,威龙股份,7.04,9.999999999999995,涨停,1,0, 13:14:25, 13:14:25,葡萄酒+有机种植+白兰地升级,,,,17,603779
600496.SH,精工钢构,4.09,9.946236559139775,涨停,1,0, 13:41:04, 13:51:07,海外订单+装配式建筑+高分红,,,,17,600496
600599.SH,*ST熊猫,4.16,-5.022831050228305,跌停,0,1,,,, 09:44:27, 09:44:27,退市风险+监管处罚,22,600599
002569.SZ,*ST步森,14.01,5.022488755622189,涨停,2,0, 09:30:54, 09:32:45,控制权变更+扭亏预期+男装品牌+宝鸡国资,,,,33,002569
300187.SZ,永清环保,6.14,19.921874999999993,涨停,1,0, 10:09:24, 13:02:12,一季报大增+垃圾焚烧发电+储能,,,,33,300187
300905.SZ,宝丽迪,67.02,19.999999999999993,涨停,1,0, 09:30:00, 09:30:00,COFs量产+纤维母粒+一季报增长,,,,33,300905
