股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000004.SZ,*ST国华,5.26,-5.054151624548741,涨停,1,0, 10:23:31, 14:54:43,算力+扭亏预告+ST博弈, 09:30:00, 09:30:00,,33,000004
000020.SZ,深华发A,23.33,9.995285242809983,涨停,4,0, 09:30:00, 09:30:00,深圳旧改+液晶显示+物业经营,,,,33,000020
000488.SZ,ST晨鸣,2.87,-0.6920415224913501,跌停,0,1,,,, 13:51:01, 14:21:31,个股随市调整+资金流出+此前涨幅较大,33,000488
000510.SZ,新金路,15.34,2.403204272363147,跌停,0,1,,,, 14:36:31, 14:42:55,板块普跌+资金流出+业绩预亏,33,000510
000539.SZ,粤电力A,6.06,-1.782820097244738,涨停,2,0, 09:32:00, 09:32:45,算电协同+广东国资+电力,,,,33,000539
000601.SZ,韶能股份,8.13,9.86486486486487,涨停,2,0, 09:30:00, 09:30:00,算电协同+储能+生物质发电,,,,33,000601
000609.SZ,ST中迪,9.32,-2.1008403361344463,跌停,0,1,,,, 10:08:16, 13:29:31,*ST风险+资金流出+此前涨幅较大,33,000609
000617.SZ,中油资本,10.5,-1.960784313725498,涨停,1,0, 13:53:16, 13:53:16,跨境支付+能源金融+央企,,,,33,000617
000638.SZ,*ST万方,1.27,-5.223880597014929,跌停,0,6,,,, 09:30:00, 09:30:00,市值退市风险+财务类退市+立案调查,33,000638
000668.SZ,*ST荣控,13.62,-1.0174418604651205,跌停,0,1,,,, 14:56:43, 14:56:43,板块下跌+退市风险,33,000668
000815.SZ,美利云,19.47,0.7763975155279429,涨停,2,0, 09:31:15, 09:31:15,算电协同+东数西算+扭亏为盈+央企,,,,33,000815
000908.SZ,*ST景峰,6.45,5.048859934853429,涨停,7,0, 09:30:00, 09:30:00,重整完成+创新药CDMO+合成生物,,,,33,000908
000968.SZ,蓝焰控股,9.64,-1.7329255861365944,涨停,1,0, 13:36:46, 13:36:46,煤层气+地缘冲突+山西国资,,,,33,000968
001258.SZ,立新能源,10.16,-0.8780487804878034,涨停,1,0, 09:50:31, 09:50:31,储能扩张+疆电外送+新疆国资+风电光伏,,,,33,001258
002109.SZ,兴化股份,5.18,-1.893939393939404,涨停,1,0, 09:30:00, 09:30:00,甲醇+煤化工+陕西国资,,,,33,002109
002310.SZ,东方新能,3.25,2.84810126582278,涨停,1,0, 10:21:31, 10:21:31,重大资产重组+风光电站+北京国资,,,,33,002310
002379.SZ,宏桥控股,27.54,0.0,跌停,0,1,,,, 14:23:46, 14:51:58,板块普跌+资金流出+前期涨幅,33,002379
