股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000004.SZ,*ST国华,6.35,3.0844155844155763,涨停,4,0, 09:42:02, 10:25:32,扭亏预告+退市博弈,,,,33,000004
000010.SZ,美丽生态,4.49,-0.8830022075055195,涨停,1,0, 09:35:47, 09:35:47,算力+市政基建+煤炭,,,,33,000010
000488.SZ,ST晨鸣,2.85,3.2608695652174027,跌停,0,1,,,, 13:27:16, 14:26:46,资金流出+此前涨幅较大+个股调整,33,000488
000533.SZ,顺钠股份,16.79,-1.0023584905660476,跌停,0,1,,,, 13:08:18, 13:13:54,板块下跌+此前涨幅较大+股东减持,33,000533
000638.SZ,*ST万方,1.59,-3.0487804878048674,跌停,0,2,,,, 10:01:19, 13:59:44,退市风险+业绩预亏+异常波动,33,000638
000657.SZ,中钨高新,54.61,-2.6038879971464257,跌停,0,1,,,, 14:25:15, 14:25:15,资金流出+前期涨幅大+板块回调,33,000657
000669.SZ,ST金鸿,4.98,2.469135802469138,涨停,4,0, 09:30:00, 10:26:02,重整预期+天然气+减亏,,,,33,000669
000677.SZ,恒天海龙,5.1,1.5936254980079696,涨停,1,0, 09:30:00, 09:30:00,帘子布+低空经济+军工材料,,,,33,000677
000815.SZ,美利云,15.78,-6.9575471698113285,跌停,0,1,,,, 09:41:32, 10:14:47,板块回调+前期涨幅较大,33,000815
000890.SZ,法尔胜,11.12,0.2705139765554496,涨停,2,0, 09:31:45, 09:33:30,钢帘线剥离+光纤概念+环保设备,,,,33,000890
000908.SZ,*ST景峰,5.3,4.9504950495049505,涨停,3,0, 09:30:00, 09:30:00,重整+创新药CDMO+合成生物,,,,33,000908
001270.SZ,*ST铖昌,110.16,-1.5637565901170585,跌停,0,1,,,, 13:56:29, 14:48:35,退市风险+板块下跌+资金流出,33,001270
001366.SZ,播恩集团,17.34,10.025380710659899,涨停,1,0, 10:03:54, 10:03:54,合成生物+猪饲料+归还募资,,,,33,001366
001896.SZ,豫能控股,15.0,-2.849740932642484,跌停,0,1,,,, 14:50:27, 15:00:00,炒作风险+资金流出+板块回调,33,001896
002056.SZ,横店东磁,25.3,-2.0897832817337427,涨停,1,0, 10:03:54, 14:35:39,磁材+算电协同+光伏龙头+储能,,,,33,002056
002084.SZ,海鸥住工,4.16,-3.0303030303030276,涨停,1,0, 11:28:48, 11:28:48,空气能热泵+装配式厨卫+灯塔工厂+一带一路,,,,33,002084
002109.SZ,兴化股份,5.18,0.0,涨停,1,0, 09:32:15, 10:05:29,甲醇+煤化工+陕西国资,,,,33,002109
002165.SZ,红宝丽,12.52,-1.88087774294671,涨停,1,0, 09:43:02, 09:43:02,环氧丙烷技改+硬泡聚醚+化工板块,,,,33,002165
002254.SZ,泰和新材,12.62,1.5285599356395776,跌停,0,1,,,, 15:00:00, 15:00:00,板块回调+此前涨幅较大+此前业绩预减,33,002254
002281.SZ,光迅科技,84.5,-4.992129525522822,跌停,0,1,,,, 10:50:38, 11:24:08,澄清不实传闻+短线涨幅较大+资金流出,33,002281
002298.SZ,中电鑫龙,11.72,-1.924686192468608,跌停,0,1,,,, 14:07:01, 14:22:24,板块回调+资金流出+业绩预亏,33,002298
002323.SZ,雅博股份,2.55,0.3937007874015664,涨停,1,0, 11:06:48, 11:06:48,光伏建筑一体化+光伏设备+枣庄国资,,,,33,002323
002378.SZ,章源钨业,35.68,-3.3586132177681525,跌停,0,1,,,, 14:45:14, 14:45:14,板块回调+前期涨幅大+资金流出,33,002378
002382.SZ,蓝帆医疗,7.48,-1.449275362318833,涨停,1,0, 09:47:02, 09:47:02,手套涨价+丁腈整合+热电联产+医疗器械,,,,33,002382
002429.SZ,兆驰股份,11.61,-2.7638190954773876,涨停,1,0, 09:48:02, 14:54:38,CPO+MicroLED+深圳国资,,,,33,002429
002438.SZ,江苏神通,19.14,-0.6230529595015627,涨停,1,0, 13:35:18, 13:35:18,可控核聚变+氢能源+商业航天,,,,33,002438
002445.SZ,中南文化,4.72,5.122494432071259,涨停,5,0, 09:30:00, 09:30:00,拟购苏龙热电+火电转型+江阴国资,,,,33,002445
002470.SZ,金正大,3.45,7.142857142857142,涨停,1,0, 09:31:45, 09:31:45,化肥涨价+磷矿建设+缓控释肥,,,,33,002470
002485.SZ,ST雪发,5.09,-0.7797270955165699,跌停,0,1,,,, 13:00:18, 14:23:14,此前涨幅较大+ST板块回调+资金流出,33,002485
002487.SZ,大金重工,81.38,0.9051456912585117,涨停,2,0, 13:24:31, 13:27:16,欧洲风电出口+深远海基地+业绩高增,,,,33,002487
002531.SZ,天顺风能,12.8,3.059581320450892,涨停,1,0, 10:19:19, 10:19:19,风电海工+中标+导管架龙头,,,,33,002531
002543.SZ,万和电气,9.7,-0.9193054136874348,涨停,1,0, 10:31:21, 10:33:44,空气能热泵+出口增长+厨卫电器,,,,33,002543
002620.SZ,ST瑞和,7.13,0.1404494382022442,涨停,1,0, 11:04:09, 14:29:52,光伏建筑一体化+预重整+绿色电力,,,,33,002620
002637.SZ,赞宇科技,15.87,0.0,涨停,1,0, 13:06:03, 13:06:03,化工板块+表面活性剂+印尼基地,,,,33,002637
002656.SZ,*ST摩登,3.04,0.0,跌停,0,1,,,, 11:22:23, 11:22:23,退市风险+业绩预亏+资金流出,33,002656
002667.SZ,威领股份,28.79,-4.383925606110927,跌停,0,1,,,, 10:57:04, 10:57:04,资金流出+前期涨幅大+业绩预亏,33,002667
002669.SZ,康达新材,15.0,-2.280130293159607,涨停,1,0, 14:47:41, 14:47:41,风电胶粘剂+半导体材料+唐山国资,,,,33,002669
002693.SZ,*ST双成,7.8,1.6949152542372867,涨停,1,0, 09:30:15, 09:32:30,扭亏为盈+多肽出口+海南自贸区,,,,33,002693
002789.SZ,*ST建艺,11.05,1.2832263978001885,涨停,1,0, 14:40:47, 14:40:47,珠海国资+建筑装饰+中标项目,,,,33,002789
002903.SZ,宇环数控,30.72,-0.9990331936835394,涨停,1,0, 11:03:54, 14:55:31,机器人+工业母机+苹果概念,,,,33,002903
002931.SZ,锋龙股份,82.1,0.6374111301789606,涨停,1,0, 09:30:30, 09:30:30,优必选入主+园林机械+汽车零部件,,,,33,002931
