name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,108.03,108.15,108.03,15700.0,108.03,400,108.15,1200,-0.11,108.03,108.03,15700,1700000.0,0.07,0.0,24.3,120.64,129.78,86.52,0.0
锡华科技,sh603248,25.98,26.01,25.98,20700.0,25.95,1000,25.98,4200,-0.12,25.98,25.98,20700,540000.0,0.03,0.0,18.01,119.51,28.61,23.41,0.0
天溯计量,sz301449,68.55,68.53,68.55,5800.0,68.55,1000,68.6,100,0.03,68.55,68.55,5800,400000.0,0.04,0.0,9.54,44.71,82.24,54.82,0.0
美埃科技,sh688376,69.65,69.69,69.65,1104000.0,69.65,2500,69.69,200,-0.06,69.65,69.65,1104000,770000.0,0.01,0.0,94.2,94.2,83.63,55.75,0.0
同飞股份,sz300990,83.44,83.6,83.44,5800.0,83.43,700,83.45,500,-0.19,83.44,83.44,5800,480000.0,0.01,0.0,64.35,142.33,100.32,66.88,0.0
中光防雷,sz300414,14.1,14.06,14.1,14600.0,14.1,200,14.12,2600,0.28,14.1,14.1,14600,210000.0,0.0,0.0,44.21,45.97,16.87,11.25,0.0
苏州天脉,sz301626,271.0,269.36,271.0,7400.0,270.01,100,271.58,600,0.61,271.0,271.0,7400,2010000.0,0.01,0.0,142.6,313.49,323.23,215.49,0.0
ST名家汇,sz300506,4.86,4.83,4.86,17800.0,4.84,1100,4.86,53300,0.62,4.86,4.86,17800,90000.0,0.0,0.0,35.71,69.28,5.8,3.86,0.0
森赫股份,sz301056,14.18,14.13,14.18,8000.0,14.16,700,14.18,400,0.35,14.18,14.18,8000,110000.0,0.0,0.0,24.96,37.83,16.96,11.3,0.0
宏达电子,sz300726,48.98,49.24,48.98,25900.0,48.9,100,48.98,5500,-0.53,48.98,48.98,25900,1270000.0,0.01,0.0,105.03,201.72,59.09,39.39,0.0
宏源药业,sz301246,25.89,25.89,25.89,278500.0,25.89,10700,25.9,10900,0.0,25.89,25.89,278500,7210000.0,0.16,0.0,44.03,103.56,31.07,20.71,0.0
华盛锂电,sh688353,110.77,125.88,110.77,24861800.0,110.77,100,110.88,700,-12.0,110.77,110.77,24861800,27540000.0,0.16,0.0,176.68,176.68,151.06,100.7,0.0
鼎泰高科,sz301377,228.31,228.0,228.31,8500.0,228.3,100,230.0,100,0.14,228.31,228.31,8500,1940000.0,0.01,0.0,162.15,936.07,273.6,182.4,0.0
腾景科技,sh688195,331.23,323.76,331.23,8502900.0,331.0,1200,331.23,700,2.31,331.23,331.23,8502900,28160000.0,0.07,0.0,428.45,428.45,388.51,259.01,0.0
珂玛科技,sz301611,105.13,105.0,105.13,77500.0,105.13,1600,105.86,100,0.12,105.13,105.13,77500,8150000.0,0.05,0.0,154.1,458.37,126.0,84.0,0.0
新诺威,sz300765,29.95,29.94,29.95,33700.0,29.95,3400,29.97,100,0.03,29.95,29.95,33700,1010000.0,0.0,0.0,420.68,420.68,35.93,23.95,0.0
安达智能,sh688125,212.23,213.5,212.23,60000.0,212.23,1700,213.5,2200,-0.59,212.23,212.23,60000,130000.0,0.0,0.0,173.37,174.3,256.2,170.8,0.0
杰华特,sh688141,79.53,79.53,79.53,9459100.0,79.52,200,79.53,1300,0.0,79.53,79.53,9459100,7520000.0,0.02,0.0,358.14,358.14,95.44,63.62,0.0
铜冠铜箔,sz301217,72.32,70.98,72.32,1077800.0,72.32,13000,72.39,100,1.89,72.32,72.32,1077800,77950000.0,0.13,0.0,599.54,599.54,85.18,56.78,0.0
海科新源,sz301292,89.56,90.8,89.56,360800.0,89.56,61600,89.6,300,-1.37,89.56,89.56,360800,32310000.0,0.42,0.0,76.19,199.54,108.96,72.64,0.0
奕东电子,sz301123,66.2,66.24,66.2,61900.0,66.03,100,66.23,1300,-0.06,66.2,66.2,61900,4100000.0,0.04,0.0,109.26,155.33,79.49,52.99,0.0
