name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,71.23,70.58,71.23,5800.0,70.58,300,71.25,200,0.92,71.23,71.23,5800,410000.0,0.02,0.0,16.9,79.54,84.7,56.46,0.0
锡华科技,sh603248,20.77,20.79,20.77,12100.0,20.77,2900,20.78,200,-0.1,20.77,20.77,12100,250000.0,0.02,0.0,14.85,95.54,22.87,18.71,0.0
天溯计量,sz301449,38.43,38.43,38.43,200.0,38.43,1300,38.48,300,0.0,38.43,38.43,200,10000.0,0.0,0.0,7.89,35.09,46.12,30.74,0.0
美埃科技,sh688376,101.0,102.68,101.0,5144100.0,101.0,800,101.66,400,-1.64,101.0,101.0,5144100,5200000.0,0.04,0.0,136.6,136.6,123.22,82.14,0.0
同飞股份,sz300990,95.43,96.4,95.43,7600.0,95.4,600,95.43,300,-1.01,95.43,95.43,7600,730000.0,0.01,0.0,74.21,163.39,115.68,77.12,0.0
中光防雷,sz300414,11.0,11.0,11.0,19100.0,10.96,200,11.0,700,0.0,11.0,11.0,19100,210000.0,0.01,0.0,34.49,35.86,13.2,8.8,0.0
苏州天脉,sz301626,329.41,328.28,329.41,7400.0,328.28,100,330.0,200,0.34,329.41,329.41,7400,2440000.0,0.01,0.0,173.33,381.06,393.94,262.62,0.0
名家汇,sz300506,6.3,6.18,6.3,197400.0,6.23,4300,6.3,20400,1.94,6.3,6.3,197400,1240000.0,0.03,0.0,46.29,89.81,7.42,4.94,0.0
森赫股份,sz301056,11.42,11.31,11.42,2200.0,11.42,500,11.5,1300,0.97,11.42,11.42,2200,30000.0,0.0,0.0,20.1,30.47,13.57,9.05,0.0
宏达电子,sz300726,81.01,82.02,81.01,173700.0,81.01,29000,81.99,100,-1.23,81.01,81.01,173700,14070000.0,0.08,0.0,173.72,333.63,98.42,65.62,0.0
