name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,65.0,64.13,65.0,8700.0,64.96,400,65.0,1000,1.36,65.0,65.0,8700,570000.0,0.04,0.0,15.42,72.59,76.96,51.3,0.0
锡华科技,sh603248,20.2,19.85,20.2,27400.0,19.93,200,20.2,1400,1.76,20.2,20.2,27400,550000.0,0.04,0.0,14.44,92.92,21.84,17.87,0.0
天溯计量,sz301449,36.68,36.68,36.68,4400.0,36.57,600,36.68,1500,0.0,36.68,36.68,4400,160000.0,0.02,0.0,7.54,33.49,44.02,29.34,0.0
美埃科技,sh688376,95.99,94.04,95.99,2226100.0,95.92,400,95.99,7800,2.07,95.99,95.99,2226100,2140000.0,0.02,0.0,129.83,129.83,112.85,75.23,0.0
同飞股份,sz300990,100.69,100.99,100.69,28800.0,100.69,400,101.01,100,-0.3,100.69,100.69,28800,2900000.0,0.04,0.0,78.3,172.4,121.19,80.79,0.0
中光防雷,sz300414,10.62,10.51,10.62,12200.0,10.6,500,10.62,800,1.05,10.62,10.62,12200,130000.0,0.0,0.0,33.3,34.62,12.61,8.41,0.0
苏州天脉,sz301626,317.98,315.17,317.98,2200.0,316.0,100,318.0,100,0.89,317.98,317.98,2200,700000.0,0.0,0.0,167.32,367.84,378.2,252.14,0.0
名家汇,sz300506,5.72,5.77,5.72,143400.0,5.72,7600,5.76,2100,-0.87,5.72,5.72,143400,820000.0,0.02,0.0,42.02,81.54,6.92,4.62,0.0
森赫股份,sz301056,11.0,11.03,11.0,4600.0,10.97,400,11.3,1000,-0.27,11.0,11.0,4600,50000.0,0.0,0.0,19.36,29.35,13.24,8.82,0.0
宏达电子,sz300726,71.05,70.66,71.05,40600.0,71.05,500,71.06,100,0.55,71.05,71.05,40600,2890000.0,0.02,0.0,152.36,292.61,84.79,56.53,0.0
宏源药业,sz301246,24.33,24.4,24.33,12500.0,24.33,4700,24.34,200,-0.29,24.33,24.33,12500,300000.0,0.01,0.0,41.38,97.32,29.28,19.52,0.0
华盛锂电,sh688353,106.09,106.5,106.09,6459600.0,106.09,100,106.48,100,-0.38,106.09,106.09,6459600,6850000.0,0.04,0.0,169.21,169.21,127.8,85.2,0.0
鼎泰高科,sz301377,498.67,488.89,498.67,11300.0,498.67,100,498.8,700,2.0,498.67,498.67,11300,5630000.0,0.01,0.0,492.99,2051.59,586.67,391.11,0.0
腾景科技,sh688195,155.39,154.0,155.39,1513300.0,155.31,200,155.39,200,0.9,155.39,155.39,1513300,2350000.0,0.01,0.0,281.4,281.4,184.8,123.2,0.0
珂玛科技,sz301611,147.77,146.61,147.77,20600.0,147.26,2700,147.77,400,0.79,147.77,147.77,20600,3040000.0,0.01,0.0,216.61,644.28,175.93,117.29,0.0
石药创新,sz300765,33.84,34.16,33.84,113600.0,33.81,2000,33.84,7300,-0.94,33.84,33.84,113600,3840000.0,0.01,0.0,475.31,475.31,40.99,27.33,0.0
安达智能,sh688125,163.35,160.15,0.0,0.0,163.35,300,168.15,200,2.0,0.0,0.0,0,0.0,0.0,0.0,133.79,134.15,192.18,128.12,0.0
杰华特,sh688141,168.0,162.92,168.0,12886400.0,167.81,500,168.0,6700,3.12,168.0,168.0,12886400,21650000.0,0.03,0.0,756.54,756.54,195.5,130.34,0.0
铜冠铜箔,sz301217,145.59,144.82,145.59,167100.0,145.5,300,145.59,20000,0.53,145.59,145.59,167100,24330000.0,0.02,0.0,1206.96,1206.96,173.78,115.86,0.0
海科新源,sz301292,69.23,69.23,69.23,89500.0,69.23,1800,69.3,200,0.0,69.23,69.23,89500,6200000.0,0.11,0.0,58.98,154.24,83.08,55.38,0.0
奕东电子,sz301123,100.0,98.72,100.0,26500.0,100.0,3800,100.03,300,1.3,100.0,100.0,26500,2650000.0,0.02,0.0,165.04,234.64,118.46,78.98,0.0
安通控股,sh600179,4.79,4.8,4.79,550800.0,4.79,3500,4.8,35800,-0.21,4.79,4.79,550800,2640000.0,0.01,0.0,185.0,202.69,5.28,4.32,0.0
华联控股,sz000036,4.16,4.16,4.16,34200.0,4.16,17900,4.17,10000,0.0,4.16,4.16,34200,140000.0,0.0,0.0,58.36,58.4,4.58,3.74,0.0
滨海能源,sz000695,12.7,12.78,12.7,9600.0,12.69,1200,12.7,2900,-0.63,12.7,12.7,9600,120000.0,0.0,0.0,28.17,29.43,14.06,11.5,0.0
嘉美包装,sz002969,13.06,12.89,13.06,126300.0,13.06,10100,13.07,100,1.32,13.06,13.06,126300,1650000.0,0.01,0.0,142.71,143.46,14.18,11.6,0.0
联发股份,sz002394,10.01,10.01,10.01,5900.0,9.98,100,10.01,9900,0.0,10.01,10.01,5900,60000.0,0.0,0.0,32.34,32.4,11.01,9.01,0.0
海汽集团,sh603069,12.5,12.33,12.5,2500.0,12.34,3500,12.5,1400,1.38,12.5,12.5,2500,30000.0,0.0,0.0,39.5,39.5,13.56,11.1,0.0
胜通能源,sz001331,61.0,61.0,61.0,104200.0,60.98,300,61.0,4300,0.0,61.0,61.0,104200,6360000.0,0.04,0.0,174.36,249.64,67.1,54.9,0.0
海南瑞泽,sz002596,2.84,2.85,2.84,21400.0,2.83,9200,2.84,4700,-0.35,2.84,2.84,21400,60000.0,0.0,0.0,32.56,32.59,3.14,2.57,0.0
多氟多,sz002407,46.0,45.35,46.0,1051300.0,46.0,7000,46.01,1200,1.43,46.0,46.0,1051300,48360000.0,0.1,0.0,496.23,547.6,49.89,40.82,0.0
章源钨业,sz002378,28.98,28.99,28.98,235600.0,28.97,100,28.98,3700,-0.03,28.98,28.98,235600,6830000.0,0.02,0.0,346.35,348.17,31.89,26.09,0.0
神剑股份,sz002361,11.97,11.96,11.97,398600.0,11.97,33700,11.98,7600,0.08,11.97,11.97,398600,4770000.0,0.05,0.0,96.84,113.84,13.16,10.76,0.0
圣晖集成,sh603163,115.77,115.56,115.77,13800.0,115.74,100,116.5,100,0.18,115.77,115.77,13800,1600000.0,0.01,0.0,115.77,115.77,127.12,104.0,0.0
万润股份,sz002643,20.04,20.22,20.04,93500.0,20.02,5700,20.04,1600,-0.89,20.04,20.04,93500,1870000.0,0.01,0.0,180.8,183.55,22.24,18.2,0.0
快克智能,sh603203,63.61,64.08,63.61,127800.0,63.6,100,63.66,2200,-0.73,63.61,63.61,127800,8130000.0,0.04,0.0,206.03,209.93,70.49,57.67,0.0
海南发展,sz002163,7.97,7.95,7.97,135500.0,7.97,1200,7.98,5200,0.25,7.97,7.97,135500,1080000.0,0.02,0.0,64.04,67.34,8.75,7.16,0.0
宏和科技,sh603256,222.72,218.35,222.72,46100.0,222.72,1200,222.91,200,2.0,222.72,222.72,46100,10270000.0,0.01,0.0,1959.33,2014.69,240.19,196.52,0.0
亚翔集成,sh603929,228.88,222.19,228.88,24500.0,226.63,800,228.88,100,3.01,228.88,228.88,24500,5610000.0,0.01,0.0,488.34,488.34,244.41,199.97,0.0
世嘉科技,sz002796,34.18,33.71,34.18,35000.0,34.04,300,34.18,800,1.39,34.18,34.18,35000,1200000.0,0.02,0.0,77.83,86.26,37.08,30.34,0.0
深圳新星,sh603978,25.75,25.8,25.75,42000.0,25.75,2200,25.8,2400,-0.19,25.75,25.75,42000,1080000.0,0.02,0.0,54.36,54.36,28.38,23.22,0.0
友邦吊顶,sz002718,99.57,99.86,99.57,6000.0,99.57,2800,99.73,31400,-0.29,99.57,99.57,6000,600000.0,0.01,0.0,93.58,128.89,109.85,89.87,0.0
九鼎新材,sz002201,9.01,8.97,9.01,62200.0,9.0,600,9.01,7600,0.45,9.01,9.01,62200,560000.0,0.01,0.0,54.24,58.71,9.87,8.07,0.0
国风新材,sz000859,9.0,9.0,9.0,74200.0,8.99,1800,9.0,63500,0.0,9.0,9.0,74200,670000.0,0.01,0.0,80.63,80.64,9.9,8.1,0.0
天际股份,sz002759,22.88,22.87,22.88,120500.0,22.88,2000,22.94,200,0.04,22.88,22.88,120500,2760000.0,0.02,0.0,114.62,114.72,25.16,20.58,0.0
东材科技,sh601208,60.16,60.16,60.16,185800.0,60.16,7700,60.18,1700,0.0,60.16,60.16,185800,11180000.0,0.02,0.0,607.73,607.73,66.18,54.14,0.0
三孚股份,sh603938,57.88,57.88,57.88,61900.0,57.83,200,57.88,19600,0.0,57.88,57.88,61900,3580000.0,0.02,0.0,221.46,221.46,63.67,52.09,0.0
航天工程,sh603698,41.0,40.89,41.0,491700.0,41.0,28600,41.02,1700,0.27,41.0,41.0,491700,20160000.0,0.09,0.0,219.76,219.76,44.98,36.8,0.0
翔鹭钨业,sz002842,37.7,37.69,37.7,243500.0,37.69,800,37.7,16600,0.03,37.7,37.7,243500,9180000.0,0.09,0.0,101.21,123.34,41.46,33.92,0.0
天赐材料,sz002709,48.81,49.54,48.81,214400.0,48.8,6300,48.88,100,-1.47,48.81,48.81,214400,10460000.0,0.01,0.0,736.55,995.02,54.49,44.59,0.0
安记食品,sh603696,11.5,11.53,11.5,1700.0,11.46,10500,11.53,8700,-0.26,11.5,11.5,1700,20000.0,0.0,0.0,27.05,27.05,12.68,10.38,0.0
柏诚股份,sh601133,35.41,34.86,35.41,105500.0,35.36,200,35.41,600,1.58,35.41,35.41,105500,3740000.0,0.02,0.0,185.69,186.33,38.35,31.37,0.0
德尔未来,sz002631,10.28,9.96,10.28,342600.0,10.25,200,10.28,35800,3.21,10.28,10.28,342600,3520000.0,0.04,0.0,81.58,81.96,10.96,8.96,0.0
创元科技,sz000551,18.81,19.2,18.81,328500.0,18.81,78900,18.85,100,-2.03,18.81,18.81,328500,6180000.0,0.07,0.0,91.14,91.18,21.12,17.28,0.0
浔兴股份,sz002098,6.57,6.55,6.57,14600.0,6.52,500,6.57,5800,0.31,6.57,6.57,14600,100000.0,0.0,0.0,23.52,23.52,7.21,5.9,0.0
合兴包装,sz002228,3.09,3.09,3.09,99300.0,3.08,4400,3.09,36100,0.0,3.09,3.09,99300,310000.0,0.01,0.0,37.37,37.49,3.4,2.78,0.0
神农种业,sz300189,4.2,4.2,4.2,161900.0,4.2,78600,4.24,26200,0.0,4.2,4.2,161900,680000.0,0.02,0.0,37.22,43.01,5.04,3.36,0.0
南宁百货,sh600712,4.78,4.8,4.78,9000.0,4.78,2100,4.88,4200,-0.42,4.78,4.78,9000,40000.0,0.0,0.0,25.75,26.03,5.28,4.32,0.0
