股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000004.SZ,国华退,0.36,-2.7027027027027053,涨停,3,0, 09:30:00, 14:52:41,退市整理期+减亏+移动安全,,,,37,000004
000010.SZ,*ST美丽,1.81,1.117318435754191,涨停,1,0, 10:31:09, 13:08:09,庭外重组+一季报扭亏+工程施工,,,,33,000010
000016.SZ,*ST康佳A,2.54,4.958677685950418,涨停,2,0, 09:34:30, 09:35:00,追偿1.67亿+华润保壳预期+PCB存储芯片+央企,,,,33,000016
000068.SZ,华控赛格,3.35,7.717041800643094,涨停,1,0, 09:40:00, 09:40:00,土地补偿款+工业机器人销售+海绵城市+山西国资,,,,33,000068
000078.SZ,ST海王,1.39,2.962962962962949,涨停,1,0, 09:58:47, 10:01:36,摘帽预期+miRNA肿瘤早筛+医药工业,,,,33,000078
000520.SZ,凤凰航运,4.31,5.121951219512194,涨停,1,0, 09:56:45, 14:22:02,干散货航运+船舶购置+一季度扭亏,,,,33,000520
000521.SZ,长虹美菱,5.9,-1.1725293132328207,涨停,1,0, 14:00:29, 14:13:35,空调+电器+估值提升+国企,,,,33,000521
000536.SZ,华映科技,3.65,-1.084010840108402,涨停,1,0, 09:40:15, 09:40:15,出售半导体资产+显示面板+车载显示+福建国资,,,,33,000536
000545.SZ,金浦钛业,2.56,-2.2900763358778646,涨停,1,0, 09:53:47, 13:38:38,钛白粉+徐州钛白复产转型+新能源盈利,,,,33,000545
000566.SZ,海南海药,5.99,9.107468123861565,涨停,3,0, 13:16:42, 13:16:42,创新药+脑机接口+海南自贸区+国企,,,,33,000566
000601.SZ,韶能股份,6.92,7.453416149068316,涨停,1,0, 09:30:00, 09:30:00,业绩预增+清洁能源改造+算电协同,,,,33,000601
000603.SZ,盛达资源,26.62,4.761904761904765,涨停,2,0, 10:08:31, 10:08:31,中报预增+白银+贵金属涨价+技改产能释放,,,,33,000603
000609.SZ,*ST中迪,13.43,0.0,涨停,1,0, 11:26:03, 11:27:34,债务和解+半导体封测+ST板块,,,,33,000609
000610.SZ,*ST西旅,5.8,-0.6849315068493157,涨停,1,0, 11:05:46, 15:00:00,定增保壳+酒店旅游+西安国资,,,,33,000610
000632.SZ,ST三木,3.3,3.124999999999989,涨停,1,0, 09:41:17, 09:41:17,跨境电商+福州国资+盘活资产,,,,33,000632
000639.SZ,ST西王,1.22,5.172413793103453,涨停,1,0, 09:39:45, 09:41:17,高管增持+玉米油龙头+控制权或变更+资产剥离,,,,33,000639
000669.SZ,ST金鸿,3.76,0.8042895442359197,涨停,1,0, 14:43:26, 14:43:26,实控人变更+天然气+ST板块,,,,33,000669
