name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,65.5,65.93,65.5,4600.0,65.5,1000,65.88,100,-0.65,65.5,65.5,4600,300000.0,0.02,0.0,14.73,73.14,79.12,52.74,0.0
锡华科技,sh603248,23.57,23.56,23.57,9500.0,23.57,3100,23.58,5900,0.04,23.57,23.57,9500,220000.0,0.01,0.0,16.34,108.42,25.92,21.2,0.0
天溯计量,sz301449,76.95,76.67,76.95,7500.0,76.73,300,76.95,1000,0.37,76.95,76.95,7500,580000.0,0.05,0.0,10.71,50.18,92.0,61.34,0.0
美埃科技,sh688376,59.99,59.31,59.99,411200.0,59.03,300,59.99,600,1.15,59.99,59.99,411200,250000.0,0.0,0.0,81.14,81.14,71.17,47.45,0.0
同飞股份,sz300990,91.62,90.72,91.62,35200.0,90.72,500,91.62,5400,0.99,91.62,91.62,35200,3230000.0,0.05,0.0,70.66,156.28,108.86,72.58,0.0
中光防雷,sz300414,15.87,15.71,15.87,90700.0,15.81,300,15.88,600,1.02,15.87,15.87,90700,1440000.0,0.03,0.0,49.76,51.74,18.85,12.57,0.0
苏州天脉,sz301626,254.11,254.1,254.11,12100.0,254.11,200,255.0,200,0.0,254.11,254.11,12100,3070000.0,0.02,0.0,133.71,293.95,304.92,203.28,0.0
ST名家汇,sz300506,5.36,5.32,5.36,64000.0,5.32,1700,5.36,10600,0.75,5.36,5.36,64000,340000.0,0.01,0.0,39.38,76.41,6.38,4.26,0.0
森赫股份,sz301056,16.46,16.42,16.46,10500.0,16.46,3100,16.5,2000,0.24,16.46,16.46,10500,170000.0,0.01,0.0,28.97,43.91,19.7,13.14,0.0
宏达电子,sz300726,50.3,50.25,50.3,27300.0,50.28,1600,50.3,2000,0.1,50.3,50.3,27300,1370000.0,0.01,0.0,107.86,207.16,60.3,40.2,0.0
宏源药业,sz301246,20.67,20.54,20.67,6100.0,20.67,8700,20.7,3900,0.63,20.67,20.67,6100,130000.0,0.0,0.0,33.08,82.68,24.65,16.43,0.0
华盛锂电,sh688353,106.5,107.98,106.5,4518300.0,106.36,200,106.5,16200,-1.37,106.5,106.5,4518300,4810000.0,0.03,0.0,169.87,169.87,129.58,86.38,0.0
鼎泰高科,sz301377,195.0,194.87,195.0,14700.0,195.0,400,195.01,200,0.07,195.0,195.0,14700,2870000.0,0.02,0.0,138.5,799.5,233.84,155.9,0.0
腾景科技,sh688195,231.32,228.0,231.32,4476200.0,231.32,3400,231.72,200,1.46,231.32,231.32,4476200,10350000.0,0.03,0.0,299.21,299.21,273.6,182.4,0.0
珂玛科技,sz301611,122.06,122.8,122.06,43200.0,122.06,2000,122.18,200,-0.6,122.06,122.06,43200,5270000.0,0.03,0.0,178.92,532.18,147.36,98.24,0.0
新诺威,sz300765,31.95,31.82,31.95,18100.0,31.95,500,31.96,100,0.41,31.95,31.95,18100,580000.0,0.0,0.0,448.77,448.77,38.18,25.46,0.0
安达智能,sh688125,249.2,249.0,249.2,150300.0,243.99,200,249.2,700,0.08,249.2,249.2,150300,370000.0,0.0,0.0,203.57,204.66,298.8,199.2,0.0
杰华特,sh688141,55.0,54.94,55.0,1560200.0,55.0,700,55.06,400,0.11,55.0,55.0,1560200,860000.0,0.0,0.0,247.68,247.68,65.93,43.95,0.0
铜冠铜箔,sz301217,44.0,43.69,44.0,261000.0,43.98,100,44.0,8900,0.71,44.0,44.0,261000,11480000.0,0.03,0.0,364.77,364.77,52.43,34.95,0.0
海科新源,sz301292,58.31,58.2,58.31,52700.0,58.3,600,58.31,100,0.19,58.31,58.31,52700,3070000.0,0.06,0.0,49.6,129.91,69.84,46.56,0.0
奕东电子,sz301123,58.8,58.95,58.8,20100.0,58.76,300,58.8,3100,-0.25,58.8,58.8,20100,1180000.0,0.01,0.0,137.36,137.97,70.74,47.16,0.0
安通控股,sh600179,4.62,4.61,4.62,175300.0,4.62,53300,4.63,166900,0.22,4.62,4.62,175300,810000.0,0.0,0.0,178.44,195.5,5.07,4.15,0.0
华联控股,sz000036,5.21,5.23,5.21,30600.0,5.21,800,5.22,18800,-0.38,5.21,5.21,30600,160000.0,0.0,0.0,73.0,73.14,5.75,4.71,0.0
滨海能源,sz000695,13.62,13.62,13.62,31500.0,13.6,6600,13.62,1100,0.0,13.62,13.62,31500,430000.0,0.01,0.0,30.21,31.56,14.98,12.26,0.0
嘉美包装,sz002969,27.0,25.91,27.0,2205000.0,26.99,4000,27.0,225000,4.21,27.0,27.0,2205000,59540000.0,0.2,0.0,294.92,296.59,28.5,23.32,0.0
联发股份,sz002394,16.01,16.49,16.01,315500.0,16.01,18700,16.02,1500,-2.91,16.01,16.01,315500,5050000.0,0.1,0.0,51.76,51.82,18.14,14.84,0.0
海汽集团,sh603069,19.95,19.92,19.95,19100.0,19.92,200,19.95,300,0.15,19.95,19.95,19100,380000.0,0.01,0.0,63.04,63.04,21.91,17.93,0.0
胜通能源,sz001331,56.22,56.48,56.22,84400.0,56.22,8200,56.47,100,-0.46,56.22,56.22,84400,4740000.0,0.05,0.0,94.38,158.68,62.13,50.83,0.0
海南瑞泽,sz002596,4.16,4.15,4.16,62200.0,4.16,21100,4.17,34600,0.24,4.16,4.16,62200,260000.0,0.01,0.0,47.7,47.74,4.57,3.74,0.0
多氟多,sz002407,29.17,29.17,29.17,165800.0,29.17,8000,29.18,50200,0.0,29.17,29.17,165800,4840000.0,0.02,0.0,315.2,347.25,32.09,26.25,0.0
章源钨业,sz002378,47.12,44.89,47.12,4984700.0,47.12,439900,47.13,157700,4.97,47.12,47.12,4984700,234880000.0,0.42,0.0,563.14,566.11,49.38,40.4,0.0
神剑股份,sz002361,12.85,12.85,12.85,351800.0,12.85,105000,12.86,900,0.0,12.85,12.85,351800,4520000.0,0.04,0.0,103.97,122.21,14.14,11.57,0.0
圣晖集成,sh603163,111.0,110.75,111.0,23800.0,111.0,5000,111.08,1300,0.23,111.0,111.0,23800,2640000.0,0.02,0.0,111.0,111.0,121.83,99.68,0.0
万润股份,sz002643,16.85,16.83,16.85,64800.0,16.85,9700,16.86,300,0.12,16.85,16.85,64800,1090000.0,0.01,0.0,153.22,155.52,18.51,15.15,0.0
快克智能,sh603203,41.38,40.95,41.38,59400.0,41.36,100,41.38,2200,1.05,41.38,41.38,59400,2460000.0,0.02,0.0,103.1,104.96,45.05,36.86,0.0
海南发展,sz002163,14.26,14.2,14.26,158400.0,14.25,1000,14.27,400,0.42,14.26,14.26,158400,2260000.0,0.02,0.0,114.59,120.49,15.62,12.78,0.0
宏和科技,sh603256,73.55,73.43,73.55,269200.0,73.54,200,73.55,20100,0.16,73.55,73.55,269200,19800000.0,0.03,0.0,647.04,665.32,80.77,66.09,0.0
亚翔集成,sh603929,135.53,135.53,135.53,25100.0,135.0,200,135.53,500,0.0,135.53,135.53,25100,3400000.0,0.01,0.0,289.17,289.17,149.08,121.98,0.0
世嘉科技,sz002796,63.59,63.36,63.59,145000.0,63.59,300,63.66,4700,0.36,63.59,63.59,145000,9220000.0,0.06,0.0,144.8,160.48,69.7,57.02,0.0
深圳新星,sh603978,24.46,24.46,24.46,1300.0,24.46,2100,24.55,4900,0.0,24.46,24.46,1300,30000.0,0.0,0.0,51.63,51.63,26.91,22.01,0.0
友邦吊顶,sz002718,61.84,61.53,61.84,9900.0,61.84,3300,61.99,800,0.5,61.84,61.84,9900,610000.0,0.01,0.0,58.12,80.05,67.68,55.38,0.0
九鼎新材,sz002201,12.49,12.53,12.49,105000.0,12.49,162100,12.5,8500,-0.32,12.49,12.49,105000,1310000.0,0.02,0.0,75.19,81.39,13.78,11.28,0.0
国风新材,sz000859,10.59,10.59,10.59,256300.0,10.58,22700,10.59,2700,0.0,10.59,10.59,256300,2710000.0,0.03,0.0,94.88,94.88,11.65,9.53,0.0
天际股份,sz002759,34.99,35.24,34.99,116000.0,34.94,1200,34.99,7600,-0.71,34.99,34.99,116000,4060000.0,0.02,0.0,175.28,175.43,38.76,31.72,0.0
东材科技,sh601208,31.6,31.39,31.6,309200.0,31.59,1000,31.6,33400,0.67,31.6,31.6,309200,9770000.0,0.03,0.0,319.22,319.22,34.53,28.25,0.0
三孚股份,sh603938,27.37,27.38,27.37,90400.0,27.35,200,27.37,2200,-0.04,27.37,27.37,90400,2470000.0,0.02,0.0,104.72,104.72,30.12,24.64,0.0
航天工程,sh603698,35.0,35.1,35.0,89100.0,35.0,17700,35.1,400,-0.28,35.0,35.0,89100,3120000.0,0.02,0.0,187.6,187.6,38.61,31.59,0.0
翔鹭钨业,sz002842,41.3,41.39,41.3,730200.0,41.27,200,41.3,39600,-0.22,41.3,41.3,730200,30160000.0,0.27,0.0,110.87,135.12,45.53,37.25,0.0
天赐材料,sz002709,45.55,45.15,45.55,942300.0,45.55,90100,45.56,900,0.89,45.55,45.55,942300,42920000.0,0.06,0.0,685.28,926.44,49.67,40.64,0.0
安记食品,sh603696,17.41,17.37,17.41,13400.0,17.39,600,17.41,1800,0.23,17.41,17.41,13400,230000.0,0.01,0.0,40.95,40.95,19.11,15.63,0.0
柏诚股份,sh601133,16.01,16.02,16.01,147500.0,16.01,20600,16.02,900,-0.06,16.01,16.01,147500,2360000.0,0.1,0.0,23.92,84.54,17.62,14.42,0.0
德尔未来,sz002631,6.89,6.89,6.89,118000.0,6.86,1000,6.89,12200,0.0,6.89,6.89,118000,810000.0,0.01,0.0,54.68,54.93,7.58,6.2,0.0
创元科技,sz000551,14.73,14.72,14.73,27700.0,14.73,15400,14.76,300,0.07,14.73,14.73,27700,410000.0,0.01,0.0,71.14,71.4,16.19,13.25,0.0
浔兴股份,sz002098,9.64,9.62,9.64,12400.0,9.64,500,9.65,1000,0.21,9.64,9.64,12400,120000.0,0.0,0.0,34.51,34.51,10.58,8.66,0.0
合兴包装,sz002228,4.24,4.25,4.24,60700.0,4.24,17700,4.25,21400,-0.24,4.24,4.24,60700,260000.0,0.01,0.0,51.28,51.45,4.68,3.83,0.0
神农种业,sz300189,8.23,8.27,8.23,999500.0,8.23,74200,8.24,6900,-0.48,8.23,8.23,999500,8230000.0,0.11,0.0,72.94,84.28,9.92,6.62,0.0
南宁百货,sh600712,6.3,6.29,6.3,16700.0,6.29,500,6.3,14100,0.16,6.3,6.3,16700,110000.0,0.0,0.0,33.93,34.31,6.92,5.66,0.0
集泰股份,sz002909,7.46,7.43,7.46,15600.0,7.44,100,7.46,11800,0.4,7.46,7.46,15600,120000.0,0.0,0.0,28.38,29.09,8.17,6.69,0.0
鹏辉能源,sz300438,51.77,52.07,51.77,157600.0,51.77,1200,51.8,700,-0.58,51.77,51.77,157600,8160000.0,0.04,0.0,209.24,260.58,62.48,41.66,0.0
大中矿业,sz001203,37.11,37.42,37.11,51600.0,37.11,2200,37.19,6600,-0.83,37.11,37.11,51600,1910000.0,0.0,0.0,488.11,568.93,41.16,33.68,0.0
菱电电控,sh688667,100.7,99.54,100.7,734300.0,100.7,6200,101.0,900,1.17,100.7,100.7,734300,740000.0,0.01,0.0,53.06,53.06,119.45,79.63,0.0
海南海药,sz000566,5.73,5.74,5.73,113300.0,5.73,35000,5.74,1000,-0.17,5.73,5.73,113300,650000.0,0.01,0.0,74.3,74.34,6.31,5.17,0.0
鲁信创投,sh600783,22.64,22.56,22.64,31500.0,22.64,1600,22.65,2800,0.35,22.64,22.64,31500,710000.0,0.0,0.0,168.52,168.52,24.82,20.3,0.0
鸿富瀚,sz301086,129.3,129.3,129.3,3000.0,129.1,200,129.3,100,0.0,129.3,129.3,3000,390000.0,0.01,0.0,61.21,116.37,155.16,103.44,0.0
鹭燕医药,sz002788,15.19,15.09,15.19,78700.0,15.19,1400,15.2,5100,0.66,15.19,15.19,78700,1200000.0,0.02,0.0,57.99,59.02,16.6,13.58,0.0
青鸟消防,sz002960,11.0,11.03,11.0,56300.0,10.97,3700,11.0,400,-0.27,11.0,11.0,56300,620000.0,0.01,0.0,82.25,96.29,12.13,9.93,0.0
