股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000036.SZ,华联控股,6.74,9.951060358890706,涨停,1,0, 09:30:00, 09:30:00,盐湖提锂+新能源转型+城市更新+房地产,,,,33,000036
000551.SZ,创元科技,15.16,10.0145137880987,涨停,2,0, 09:35:45, 09:41:49,商业航天+机器人+轴承龙头+苏州国资,,,,33,000551
000566.SZ,海南海药,8.62,-1.5981735159817416,涨停,3,0, 09:32:15, 14:45:38,海南自贸港+创新药+央企,,,,33,000566
000609.SZ,ST中迪,9.01,-3.118279569892483,跌停,0,1,,,, 13:28:59, 13:53:05,ST板块+板块下跌+资金流出,33,000609
000638.SZ,*ST万方,5.27,0.0,涨停,4,0, 09:34:00, 09:34:00,控制权变更+粮食+军工+地方国资,,,,33,000638
000668.SZ,*ST荣控,10.13,4.974093264248709,涨停,1,0, 09:32:30, 09:32:30,房地产+跨境物流+ST板块+三季报减亏,,,,33,000668
000695.SZ,滨海能源,13.5,-0.7352941176470562,涨停,1,0, 11:09:39, 11:09:39,固态电池+负极材料+绿电降本+旭阳控股,,,,33,000695
000759.SZ,中百集团,8.8,-1.2345679012345614,涨停,1,0, 13:11:39, 13:33:54,零售+国企改革+免税店+湖北国资,,,,33,000759
000859.SZ,国风新材,10.8,2.2727272727272747,涨停,1,0, 09:50:24, 09:50:24,拟收购金张科技+光刻胶+芯片封装膜+合肥国资,,,,33,000859
001270.SZ,*ST铖昌,66.62,-4.555873925501422,跌停,0,1,,,, 10:19:14, 10:37:24,商业航天板块跳水+资金净流出,33,001270
001330.SZ,博纳影业,7.88,-3.312883435582828,跌停,0,2,,,, 09:30:00, 09:30:00,《阿凡达3》全球票房下滑+短线回调+业绩亏损,33,001330
001331.SZ,胜通能源,34.79,9.990515333544105,涨停,8,0, 09:30:00, 09:30:00,控制权变更+七腾机器人+LNG+运贸一体,,,,33,001331
001336.SZ,楚环科技,28.7,-9.890109890109898,涨停,3,0, 13:49:35, 13:49:35,航空航天相关投资+创投+半导体+废气治理,,,,33,001336
002098.SZ,浔兴股份,10.69,-0.09345794392523166,涨停,1,0, 11:07:39, 11:07:39,海峡两岸+拉链龙头+越南建厂+跨境电商,,,,33,002098
002163.SZ,海南发展,18.98,7.902217168845938,涨停,3,0, 09:30:00, 09:30:00,海南自贸区+幕墙工程+BIPV+海南国资,,,,33,002163
002168.SZ,*ST惠程,4.05,4.651162790697667,涨停,2,0, 09:36:00, 09:36:00,重整+医药+充电桩+重庆国资,,,,33,002168
002201.SZ,九鼎新材,10.0,6.951871657754014,涨停,1,0, 10:03:24, 10:03:24,商业航天+风电+玻纤+分红,,,,33,002201
002228.SZ,合兴包装,5.69,5.175600739371538,涨停,2,0, 09:32:00, 09:42:19,海峡两岸+瓦楞包装+客户旺旺+智能制造,,,,33,002228
002231.SZ,*ST奥维,1.73,0.0,涨停,1,0, 09:47:49, 09:47:49,ST板块+军工通信,,,,33,002231
002272.SZ,川润股份,15.8,-0.7537688442211006,涨停,1,0, 13:06:39, 13:37:41,液冷服务器+北美订单+清洁能源装备,,,,33,002272
002289.SZ,*ST宇顺,29.1,3.008849557522129,涨停,2,0, 09:51:09, 09:52:09,IDC并购+液晶显示+ST板块+业绩改善,,,,33,002289
002306.SZ,*ST云网,2.03,5.18134715025906,涨停,2,0, 09:30:00, 09:30:00,现金赠与+债务豁免+TOPCon电池+餐饮团膳,,,,33,002306
002330.SZ,得利斯,5.47,-1.795332136445252,涨停,1,0, 13:24:10, 13:24:10,预制菜+回购增持+宾得利股权转让+肉制品龙头,,,,33,002330
002361.SZ,神剑股份,9.57,-3.2355915065722978,涨停,4,0, 09:30:15, 14:45:08,商业航天+无人机+聚酯树脂+地方国企,,,,33,002361
002378.SZ,章源钨业,16.17,-0.5535055350553496,涨停,1,0, 10:35:03, 10:35:03,钨价上调+钨产业链+业绩预增,,,,33,002378
002394.SZ,联发股份,15.58,-2.7465667915106087,涨停,1,0, 09:38:30, 14:48:04,纺织+出口+业绩增长,,,,33,002394
002407.SZ,多氟多,33.01,1.5379883112888344,涨停,1,0, 10:59:24, 14:41:22,固态电池+六氟磷酸锂+大圆柱电池+增资扩产,,,,33,002407
002424.SZ,ST百灵,5.08,-5.046728971962609,跌停,0,1,,,, 09:30:00, 09:30:00,年报虚假记载+简称变更为ST+涨跌幅限制缩至5%,33,002424
002565.SZ,顺灏股份,13.31,-5.803255484784149,跌停,0,1,,,, 11:27:54, 11:27:54,商业航天板块跳水+资金净流出+估值偏高,33,002565
002569.SZ,*ST步森,11.05,2.314814814814815,涨停,2,0, 09:44:49, 09:47:04,减资陕西步森+男装品牌+ST板块+地方财政背景,,,,33,002569
002571.SZ,德力股份,11.78,6.896551724137929,涨停,1,0, 13:52:20, 13:52:20,新疆国资拟入主+日用玻璃+海外产能+参股银行,,,,33,002571
002586.SZ,ST围海,4.31,0.0,涨停,1,0, 09:31:15, 09:39:45,摘星+水利龙头+中标大单+余姚国资,,,,33,002586
002596.SZ,海南瑞泽,6.48,0.0,涨停,3,0, 09:30:15, 09:59:24,海南自贸港+商品混凝土+封关机遇,,,,33,002596
002631.SZ,德尔未来,5.78,-1.0273972602739658,涨停,1,0, 10:15:59, 10:15:59,石墨烯+家居+长三角一体化,,,,33,002631
002643.SZ,万润股份,15.99,-2.380952380952374,涨停,1,0, 09:43:49, 09:48:04,光刻胶+增持+国企+新材料,,,,33,002643
002713.SZ,*ST东易,10.33,-0.8637236084452962,跌停,0,1,,,, 14:54:25, 14:54:25,重整计划获批+除权风险+资金流出,33,002713
