name,code,now,close,open,volume,bid_volume,ask_volume,bid1,bid1_volume,bid2,bid2_volume,bid3,bid3_volume,bid4,bid4_volume,bid5,bid5_volume,ask1,ask1_volume,ask2,ask2_volume,ask3,ask3_volume,ask4,ask4_volume,ask5,ask5_volume,最近逐笔成交,datetime,涨跌,涨跌(%),high,low,价格/成交量(手)/成交额,成交量(手),成交额(万),turnover,PE,unknown,high_2,low_2,振幅,流通市值,总市值,PB,涨停价,跌停价,量比,委差,均价,市盈(动),市盈(静)
上证指数,sh000001,4057.78,4083.97,4053.67,62119477400.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-06-04 16:14:15,-26.19,-0.64,4080.72,4043.43,4057.78/621194774/1274652182407,62119477400,1274652180000.0,1.29,17.94,,4080.72,4043.43,0.91,627535.47,677189.79,0.0,-1.0,-1.0,0.93,0.0,4065.55,,
深证成指,sz399001,15661.57,15704.71,15540.06,71893942100.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-06-04 16:14:45,-43.14,-0.27,15745.19,15517.94,15661.57/718939421/1483016698135,71893942100,1483016700000.0,2.95,51.6,,15745.19,15517.94,1.45,415907.27,486345.95,0.0,-1.0,-1.0,0.92,0.0,15647.64,,
创业板指,sz399006,4088.88,4122.99,4072.55,20272487000.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-06-04 16:14:00,-34.11,-0.83,4114.24,4051.15,4088.88/202724870/697606653022,20272487000,697606650000.0,3.9,71.47,,4114.24,4051.15,1.53,170308.15,210867.34,0.0,-1.0,-1.0,0.94,0.0,4084.81,,
