股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000411.SZ,英特集团,13.16,-0.5291005291005312,涨停,1,0, 10:05:22, 14:55:22,医药流通+CSO创新+数字建设+浙江国资,,,,33,000411
000430.SZ,*ST张股,7.9,4.359313077939235,涨停,2,0, 09:30:00, 09:30:00,重整完成+复牌+旅游+国资,,,,33,000430
000530.SZ,冰山冷热,7.53,0.1329787234042643,涨停,1,0, 10:45:29, 10:45:29,冰雪经济+冷热设备+储能热管理+地方国企,,,,33,000530
000559.SZ,万向钱潮,16.59,5.736137667304018,涨停,1,0, 13:02:00, 13:02:00,人形机器人+低空经济+重组推进+汽车零部件,,,,33,000559
000609.SZ,ST中迪,8.7,-0.45766590389017076,跌停,0,1,,,, 14:35:36, 14:54:05,退市风险警示风险+资金流出,33,000609
000665.SZ,湖北广电,5.9,-1.8302828618968292,涨停,1,0, 09:30:00, 09:30:00,AI智能体+数据中心+退出湖北文投股权+湖北国资,,,,33,000665
000700.SZ,模塑科技,14.34,3.239740820734336,涨停,2,0, 09:32:20, 10:14:43,人形机器人+保险杠龙头+小批量订单+第二曲线,,,,33,000700
000703.SZ,恒逸石化,10.61,-3.3697632058287885,涨停,1,0, 14:44:51, 14:49:33,PTA+控股股东增持+钦州项目试产+炼化一体化,,,,33,000703
000917.SZ,电广传媒,10.36,0.09661835748792065,跌停,0,1,,,, 14:22:09, 14:26:32,资金流出+短期涨幅较大+利好落地,33,000917
000981.SZ,山子高科,4.16,3.2258064516129004,涨停,1,0, 10:01:13, 10:01:13,哪吒重组+整车项目+扭亏,,,,33,000981
001208.SZ,华菱线缆,24.45,0.2871205906480734,涨停,1,0, 09:35:20, 14:12:31,商业航天+机器人线缆+湖南国资+特种电缆,,,,33,001208
