name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,80.51,83.73,80.51,25700.0,80.5,500,80.89,800,-3.85,80.51,80.51,25700,2070000.0,0.11,0.0,18.11,89.91,100.48,66.98,0.0
锡华科技,sh603248,25.1,25.71,25.1,24800.0,25.06,1000,25.1,13400,-2.37,25.1,25.1,24800,620000.0,0.04,0.0,17.4,115.46,28.28,23.14,0.0
天溯计量,sz301449,43.02,43.94,43.02,12900.0,43.02,1400,43.03,600,-2.09,43.02,43.02,12900,560000.0,0.07,0.0,8.38,39.28,52.73,35.15,0.0
美埃科技,sh688376,66.0,69.34,66.0,968400.0,65.03,1000,66.0,200,-4.82,66.0,66.0,968400,640000.0,0.01,0.0,89.27,89.27,83.21,55.47,0.0
同飞股份,sz300990,77.18,81.53,77.18,41000.0,77.12,30900,77.18,9400,-5.34,77.18,77.18,41000,3160000.0,0.05,0.0,60.02,132.14,97.84,65.22,0.0
中光防雷,sz300414,12.1,12.42,12.1,73200.0,12.1,5400,12.19,9200,-2.58,12.1,12.1,73200,890000.0,0.02,0.0,37.94,39.45,14.9,9.94,0.0
苏州天脉,sz301626,307.88,315.02,307.88,28700.0,307.0,100,307.88,800,-2.27,307.88,307.88,28700,8840000.0,0.05,0.0,162.0,356.16,378.02,252.02,0.0
ST名家汇,sz300506,4.62,4.62,4.62,17400.0,4.59,7400,4.62,22400,0.0,4.62,4.62,17400,80000.0,0.0,0.0,33.94,65.86,5.54,3.7,0.0
森赫股份,sz301056,12.89,13.02,12.89,18600.0,12.67,400,12.89,1500,-1.0,12.89,12.89,18600,240000.0,0.01,0.0,22.69,34.39,15.62,10.42,0.0
宏达电子,sz300726,70.49,75.01,70.49,345200.0,70.49,2800,70.5,300,-6.03,70.49,70.49,345200,24330000.0,0.16,0.0,151.16,290.31,90.01,60.01,0.0
宏源药业,sz301246,28.14,28.8,28.14,68700.0,28.14,400,28.2,14700,-2.29,28.14,28.14,68700,1930000.0,0.04,0.0,47.86,112.56,34.56,23.04,0.0
华盛锂电,sh688353,80.52,82.73,80.52,1151900.0,80.52,2800,81.08,200,-2.67,80.52,80.52,1151900,930000.0,0.01,0.0,128.43,128.43,99.28,66.18,0.0
鼎泰高科,sz301377,388.0,395.91,388.0,129600.0,386.01,900,388.0,3700,-2.0,388.0,388.0,129600,50280000.0,0.13,0.0,383.58,1596.28,475.09,316.73,0.0
腾景科技,sh688195,228.27,241.8,228.27,10711800.0,228.03,200,228.27,12500,-5.6,228.27,228.27,10711800,24450000.0,0.06,0.0,413.37,413.37,290.16,193.44,0.0
珂玛科技,sz301611,105.86,108.01,105.86,170200.0,105.86,11100,106.0,2200,-1.99,105.86,105.86,170200,18020000.0,0.12,0.0,155.17,461.55,129.61,86.41,0.0
