股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
002848.SZ,*ST高斯,12.77,5.016447368421048,涨停,1,0, 13:37:39, 13:37:39,定增易主+潍坊国资+高频覆铜板,,,,33,002848
002716.SZ,湖南白银,19.4,9.977324263038538,涨停,1,0, 13:51:00, 13:51:00,银价上涨+白银冶炼+湖南国资,,,,33,002716
600987.SH,航民股份,8.02,10.013717421124822,涨停,1,0, 11:11:47, 11:11:47,黄金首饰+印染龙头,,,,17,600987
000638.SZ,*ST万方,2.72,-4.895104895104884,跌停,0,12,,,, 09:25:00, 09:25:00,退市风险+业绩预亏+监管立案,33,000638
000506.SZ,招金黄金,25.93,10.012728044123884,涨停,3,0, 09:44:12, 09:53:48,扭亏为盈+黄金+国企,,,,33,000506
001360.SZ,南矿集团,29.58,10.003718854592776,涨停,1,0, 11:05:33, 11:05:33,黄金+海外订单+矿山服务,,,,33,001360
000630.SZ,铜陵有色,8.35,10.013175230566532,涨停,1,0, 11:11:36, 11:11:36,铜价上涨+铜箔+黄金+国企,,,,33,000630
601069.SH,西部黄金,44.26,9.990059642147108,涨停,1,0, 09:55:11, 10:02:17,金价新高+黄金采选冶+新疆国资,,,,17,601069
601212.SH,白银有色,13.81,10.039840637450196,涨停,7,0, 10:02:20, 10:06:55,黄金+白银+铜冶炼+锂电材料,,,,17,601212
002816.SZ,*ST和科,25.88,-4.992657856093977,跌停,0,2,,,, 09:25:00, 09:25:00,退市风险+短线回调+资金流出,33,002816
603256.SH,宏和科技,52.03,10.000000000000009,涨停,1,0, 11:24:30, 11:24:30,AI服务器+PCB材料+定增扩产,,,,17,603256
000573.SZ,粤宏远A,4.85,9.977324263038538,涨停,1,0, 10:19:18, 11:23:39,2025年报预增+金属铅+东莞地产,,,,33,000573
300139.SZ,晓程科技,70.6,20.006799252082264,涨停,1,0, 10:59:12, 11:04:03,黄金+非洲金矿+金价新高,,,,33,300139
600313.SH,农发种业,7.55,10.058309037900866,涨停,1,0, 09:54:08, 13:36:33,种子龙头+年报预增+定增落地+央企,,,,17,600313
600961.SH,株冶集团,25.16,10.013117621337994,涨停,1,0, 14:30:55, 14:49:25,黄金+有色金属+央企控股,,,,17,600961
000807.SZ,云铝股份,36.33,9.990917347865567,涨停,1,0, 13:00:51, 13:45:24,有色金属+绿色铝+央企,,,,33,000807
002169.SZ,智光电气,12.95,10.025488530161425,涨停,1,0, 09:31:30, 09:31:30,2025年报预增+高压储能+参投粤芯半导体,,,,33,002169
603619.SH,中曼石油,33.88,10.000000000000005,涨停,1,0, 11:08:42, 14:50:24,伊拉克中标+油气一体化+民营龙头,,,,17,603619
