股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
002491.SZ,通鼎互联,12.23,9.982014388489219,涨停,1,0, 09:38:42, 15:00:00,光纤光缆涨价受益+数据中心+储能消防,,,,33,002491
002957.SZ,科瑞技术,31.67,10.003473428273715,涨停,1,0, 09:30:00, 14:05:54,半导体设备+光模块+AI眼镜+低空经济,,,,33,002957
600339.SH,中油工程,5.13,10.085836909871238,涨停,2,0, 09:33:40, 09:33:40,油气储运+一带一路+可控核聚变,,,,17,600339
000426.SZ,兴业银锡,54.2,-9.996678844237787,跌停,0,1,,,, 13:57:06, 14:15:03,板块回调+此前涨幅较大+资金流出,33,000426
600360.SH,*ST华微,8.96,-4.9840933191940495,跌停,0,1,,,, 14:05:01, 14:36:52,板块普跌+资金流出+退市风险,22,600360
002149.SZ,西部材料,49.57,-10.003631082062451,跌停,0,1,,,, 13:26:54, 13:54:18,板块回调+资金流出+此前涨幅偏离,33,002149
002424.SZ,ST百灵,4.98,-4.961832061068698,跌停,0,1,,,, 14:36:51, 14:48:09,板块回调+此前涨幅较大+此前业绩预亏,33,002424
600798.SH,宁波海运,4.64,9.952606635071088,涨停,1,0, 09:50:09, 09:50:09,航运涨价+电煤运输+浙江国资,,,,17,600798
600259.SH,中稀有色,101.06,-10.000890551251228,跌停,0,1,,,, 13:02:15, 13:16:12,板块下跌+资金流出+前期涨幅较大,17,600259
000638.SZ,*ST万方,2.19,-5.194805194805199,跌停,0,3,,,, 09:25:00, 09:25:00,退市风险+业绩预亏+此前涨停,33,000638
600608.SH,*ST沪科,3.14,-5.135951661631418,跌停,0,2,,,, 09:39:23, 13:53:47,退市风险+立案调查,22,600608
600681.SH,百川能源,4.76,9.930715935334867,涨停,1,0, 09:38:38, 09:38:38,天然气+具身智能布局+高股息,,,,17,600681
000738.SZ,航发控制,25.46,-10.003534817956869,跌停,0,1,,,, 14:17:18, 14:38:18,板块下跌+资金流出+此前涨幅较大,33,000738
002565.SZ,顺灏股份,14.32,-9.993714644877436,跌停,0,1,,,, 14:25:03, 14:36:18,板块回调+资金流出+业绩承压,33,002565
002731.SZ,ST萃华,8.07,-4.946996466431094,跌停,0,2,,,, 13:27:24, 14:55:12,新增借款逾期+股东被动减持+板块下跌+资金流出,33,002731
600617.SH,国新能源,3.7,10.119047619047628,涨停,1,0, 09:32:32, 09:33:05,天然气+山西管网+山西国资,,,,17,600617
600938.SH,中国海油,43.41,10.010136847440434,涨停,2,0, 11:04:01, 14:32:58,油价上涨+油气产量增长+央企,,,,17,600938
002173.SZ,创新医疗,27.45,-10.000000000000002,跌停,0,1,,,, 14:41:18, 14:55:42,脑机接口板块回调+短线涨幅+资金流出,33,002173
002911.SZ,佛燃能源,17.77,10.030959752321989,涨停,1,0, 10:06:24, 14:56:00,甲醇+燃气+佛山国资,,,,33,002911
