股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000007.SZ,全新好,16.41,5.802707930367506,涨停,1,0, 13:33:05, 13:33:05,汽车销售+医药器械+物业租赁,,,,33,000007
000010.SZ,*ST美丽,2.75,-4.84429065743945,跌停,0,2,,,, 09:30:00, 09:30:00,退市风险警示+股票简称变更+审计意见非标,33,000010
000016.SZ,*ST康佳A,3.15,-2.777777777777787,跌停,0,1,,,, 09:30:00, 09:30:00,退市风险警示+净资产为负+巨亏125亿,33,000016
000056.SZ,*ST皇庭,1.74,0.0,跌停,0,3,,,, 09:41:24, 13:37:01,退市风险警示+一季度营收下滑+资金流出,33,000056
000066.SZ,中国长城,21.8,9.989909182643796,涨停,1,0, 10:16:57, 10:16:57,AI服务器电源+国产算力+信创+CPU+央企,,,,33,000066
000402.SZ,金融街,3.17,0.0,涨停,2,0, 09:32:38, 09:34:09,一季度扭亏为盈+房地产+北京国资,,,,33,000402
000553.SZ,安道麦A,7.15,4.838709677419356,涨停,1,0, 09:30:00, 09:30:00,一季报大增+草甘膦+央企,,,,33,000553
000567.SZ,海德股份,6.61,-0.8995502248875503,涨停,2,0, 09:58:00, 14:30:53,一季报大增+困境资管+海南自贸区,,,,33,000567
000609.SZ,*ST中迪,15.14,4.9930651872399485,涨停,8,0, 09:30:00, 09:30:00,半导体资产注入+ST博弈+房地产,,,,33,000609
000628.SZ,高新发展,65.83,-0.5288606829858091,涨停,1,0, 10:52:06, 10:52:06,功率半导体+华鲲振宇并购预期+成都国资,,,,33,000628
000632.SZ,ST三木,3.71,-4.8717948717948705,跌停,0,1,,,, 09:30:00, 09:30:00,ST实施+持续经营疑虑+年报亏损,33,000632
000639.SZ,ST西王,1.93,-4.9261083743842295,跌停,0,1,,,, 09:30:00, 09:30:00,ST戴帽+证监会立案,33,000639
000783.SZ,长江证券,8.11,1.5018773466833444,涨停,1,0, 09:37:48, 10:23:38,一季报大增+湖北国资+证券,,,,33,000783
000790.SZ,华神科技,4.57,0.0,涨停,1,0, 09:49:37, 09:49:37,一季度扭亏+中药大健康+机构新进,,,,33,000790
000833.SZ,粤桂股份,31.25,-1.4817150063051667,涨停,1,0, 13:41:43, 13:41:43,硫铁矿涨价+新能源材料+广东国资,,,,33,000833
000838.SZ,*ST发展,2.05,5.128205128205121,涨停,1,0, 09:30:15, 09:30:15,江西中久拟入主+房地产+ST板块,,,,33,000838
000909.SZ,*ST数源,4.43,-4.935622317596575,跌停,0,6,,,, 09:30:00, 09:30:00,信披立案+退市风险+连续跌停,33,000909
000911.SZ,*ST广糖,5.52,-3.664921465968601,跌停,0,1,,,, 09:30:00, 09:30:00,*ST实施+净资产为负+内控否定,33,000911
000980.SZ,众泰汽车,2.55,1.1904761904761827,涨停,2,0, 10:06:58, 10:06:58,整车复产+海外布局+减亏,,,,33,000980
001215.SZ,千味央厨,47.01,0.3201024327784861,涨停,1,0, 14:22:25, 14:22:25,一季报增长+烘焙新品+海外建厂+股价波动,,,,33,001215
001218.SZ,丽臣实业,29.0,4.958378574013757,涨停,1,0, 09:30:00, 09:30:00,一季报高增+工业清洗剂+3C电子,,,,33,001218
001268.SZ,联合精密,38.37,-0.10413954699296837,涨停,1,0, 13:50:48, 13:50:48,成飞概念+航空收购+精密零部件,,,,33,001268
