股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000426.SZ,兴业银锡,39.9,1.889683350357513,涨停,1,0, 14:29:13, 14:29:13,白银涨价+银锡龙头+三季报增长,,,,33,000426
000516.SZ,国际医学,5.19,9.957627118644082,涨停,1,0, 09:42:53, 09:42:53,脑机接口+质子中心+智慧康养+民营医院,,,,33,000516
000608.SZ,*ST阳光,2.9,5.072463768115947,涨停,1,0, 09:30:00, 09:30:00,商业地产+资产盘活+股权转让+ST板块,,,,33,000608
000638.SZ,*ST万方,5.16,5.091649694501018,涨停,2,0, 09:31:03, 09:31:03,控制权变更+军工+粮食,,,,33,000638
000668.SZ,*ST荣控,10.83,5.043646944713865,涨停,1,0, 09:30:03, 09:30:03,房地产+跨境物流+ST板块+三季报减亏,,,,33,000668
000691.SZ,*ST亚太,7.77,4.999999999999989,涨停,1,0, 09:30:00, 09:30:00,重整完成+ST复牌+军工导入+酒精业务,,,,33,000691
000792.SZ,盐湖股份,32.0,3.2924467398321484,涨停,1,0, 10:44:40, 10:46:55,2025年报预增+锂盐+钾肥+央企,,,,33,000792
000859.SZ,国风新材,11.13,0.0,涨停,1,0, 09:47:12, 09:58:38,拟收购金张科技+光刻胶+柔性屏+合肥国资,,,,33,000859
000952.SZ,广济药业,8.33,7.761966364812414,涨停,1,0, 10:12:32, 10:12:32,维生素B2+土地收储+湖北国资,,,,33,000952
001210.SZ,金房能源,19.46,3.290870488322723,涨停,1,0, 10:31:44, 13:50:53,液冷服务器+蓄冷储能+三季报增长,,,,33,001210
001225.SZ,和泰机电,65.09,3.498171410399114,涨停,1,0, 13:27:53, 13:27:53,输送设备+水泥+一带一路,,,,33,001225
001231.SZ,农心科技,28.9,5.359095880422891,涨停,2,0, 09:32:03, 11:26:53,农药制剂+西部大开发+三季报增长,,,,33,001231
001270.SZ,*ST铖昌,99.88,3.771428571428567,涨停,2,0, 09:30:00, 11:00:29,T/R芯片+低轨卫星+扭亏为盈+撤销ST,,,,33,001270
001299.SZ,美能能源,12.9,-2.567975830815709,跌停,0,1,,,, 14:47:21, 14:51:11,异常波动+短期涨幅较大+技术回调,33,001299
001333.SZ,光华股份,23.65,0.0,涨停,1,0, 10:01:08, 10:07:25,聚酯树脂+15万吨扩产+环保涂料+全球供应,,,,33,001333
002072.SZ,凯瑞德,7.82,-1.7587939698492423,涨停,1,0, 09:54:08, 09:54:08,煤炭贸易+重整优势+业务扩张,,,,33,002072
002083.SZ,孚日股份,13.91,6.264323911382737,涨停,1,0, 09:31:33, 10:35:07,股东增持+电解液+涂层材料+地方国企,,,,33,002083
002117.SZ,东港股份,12.34,-0.7240547063555902,跌停,0,1,,,, 10:20:15, 14:21:27,数字货币板块下跌+资金流出+短线回调,33,002117
002131.SZ,利欧股份,6.36,2.5806451612903247,涨停,2,0, 09:51:53, 11:06:07,AI智能体+液冷服务器+机械制造+扭亏为盈,,,,33,002131
002151.SZ,北斗星通,49.98,0.020012007204318612,涨停,2,0, 11:02:52, 13:48:05,商业航天+智能驾驶+卫星导航+芯片,,,,33,002151
002163.SZ,海南发展,19.33,-9.925442684063386,跌停,0,1,,,, 09:38:03, 09:40:33,板块下跌+资金流出+涨幅回调,33,002163
002173.SZ,创新医疗,26.03,10.01690617075233,涨停,1,0, 09:30:00, 09:30:00,脑机接口+民营医院+高压氧舱,,,,33,002173
002195.SZ,岩山科技,8.58,10.000000000000004,涨停,1,0, 09:30:00, 09:30:00,脑机接口+具身智能+AI应用,,,,33,002195
002231.SZ,*ST奥维,1.26,-5.263157894736847,跌停,0,4,,,, 09:30:00, 09:30:00,市值退市风险+连续亏损+审计非标,33,002231
002254.SZ,泰和新材,11.02,0.0,涨停,1,0, 11:02:37, 11:17:55,芳纶涂覆+半固态电池+机器人+国企,,,,33,002254
002259.SZ,升达林业,4.12,-0.9615384615384623,涨停,1,0, 09:54:38, 09:54:38,天然气+西部大开发+诉讼和解+补流,,,,33,002259
002317.SZ,众生药业,21.06,0.8620689655172401,涨停,1,0, 13:38:11, 13:38:11,减肥药+流感+创新药+三季报增长,,,,33,002317
002324.SZ,普利特,19.35,10.00568504832292,涨停,1,0, 10:30:04, 10:30:04,脑机接口+LCP+商业航天+改性材料,,,,33,002324
002413.SZ,雷科防务,14.5,4.996379435191885,涨停,4,0, 09:30:00, 09:30:00,商业航天+卫星遥感+毫米波雷达+军工电子,,,,33,002413
002414.SZ,高德红外,16.5,2.230483271375461,涨停,1,0, 11:07:22, 11:07:22,商业航天+车载红外+三季报增长+红外芯片,,,,33,002414
002462.SZ,嘉事堂,17.37,9.936708860759495,涨停,1,0, 10:44:25, 11:27:23,医药流通+创新药+央企+康养,,,,33,002462
002465.SZ,海格通信,18.32,5.712637045585701,涨停,1,0, 11:17:55, 11:17:55,卫星互联网+北斗导航+脑机接口+广州国资,,,,33,002465
002488.SZ,金固股份,9.81,1.4477766287487133,涨停,1,0, 13:47:18, 13:47:18,人形机器人+阿凡达铌合金+回购,,,,33,002488
002490.SZ,山东墨龙,7.21,0.8391608391608336,涨停,1,0, 09:30:18, 09:40:03,油气装备+国资背景+政府补助,,,,33,002490
002496.SZ,*ST辉丰,1.93,0.0,涨停,2,0, 09:31:03, 10:46:55,石化仓储+生物农业+ST板块,,,,33,002496
002519.SZ,银河电子,7.66,7.4333800841514766,涨停,1,0, 09:39:33, 09:39:33,商业航天+军工电子+储能,,,,33,002519
002555.SZ,三七互娱,26.19,0.8859784283513114,涨停,1,0, 09:36:33, 09:36:33,脑机接口+AI游戏+小游戏流水,,,,33,002555
002571.SZ,德力股份,12.92,-0.1545595054095794,涨停,1,0, 09:41:03, 09:41:03,翼元航空入主+商业航天+定增补血+日用玻璃,,,,33,002571
002591.SZ,恒大高新,7.0,-4.240766073871404,跌停,0,2,,,, 09:30:00, 09:31:18,短线涨幅较大+资金净卖出+业绩下滑,33,002591
002592.SZ,ST八菱,8.8,0.9174311926605512,涨停,1,0, 09:39:03, 09:45:12,汽车零部件+军工+新能源基地+三季报增长,,,,33,002592
002598.SZ,山东章鼓,9.39,-2.390852390852377,跌停,0,1,,,, 09:30:00, 09:30:00,证监会立案+财务违规+信披违法,33,002598
002620.SZ,ST瑞和,5.39,1.8903591682419592,涨停,1,0, 10:51:10, 10:53:40,预重整+建筑装饰+光伏,,,,33,002620
002647.SZ,*ST仁东,7.58,-0.5249343832021002,跌停,0,1,,,, 09:34:18, 14:40:25,合利宝被罚+板块下跌+此前涨幅较大,33,002647
002713.SZ,*ST东易,9.9,4.984093319194068,涨停,3,0, 09:30:00, 09:30:00,重整完成+算力业务+家装龙头+撤销退市风险警示预期,,,,33,002713
002716.SZ,湖南白银,7.91,3.9421813403416532,涨停,1,0, 09:41:33, 13:39:43,白银+黄金+国企+回购,,,,33,002716
002718.SZ,友邦吊顶,42.97,8.702251454591444,涨停,3,0, 09:30:00, 09:34:18,实控人变更+智能家居+集成吊顶龙头,,,,33,002718
002735.SZ,王子新材,19.49,-1.7145738779626822,涨停,2,0, 09:30:33, 09:43:23,可控核聚变+薄膜电容+军工电子+三季报增长,,,,33,002735
002757.SZ,南兴股份,23.56,9.990662931839388,涨停,3,0, 09:32:03, 09:32:03,AIGC+机器人+IDC+家具装备,,,,33,002757
002759.SZ,天际股份,53.95,5.639318582337972,涨停,1,0, 14:14:36, 14:50:51,六氟磷酸锂+满产满销+固态电池,,,,33,002759
002766.SZ,索菱股份,6.94,4.204204204204208,涨停,2,0, 09:32:18, 09:32:18,智能舱驾+无人驾驶+车联网+外销,,,,33,002766
002773.SZ,康弘药业,33.49,1.577191386108593,涨停,1,0, 11:23:30, 13:53:25,创新药+神经药物+眼科医疗+AD新药,,,,33,002773
002774.SZ,快意电梯,10.55,3.330068560235062,涨停,1,0, 11:02:52, 11:02:52,一带一路+旧梯更新+电梯制造+粤港澳大湾区,,,,33,002774
002808.SZ,*ST恒久,5.32,0.9487666034155733,涨停,1,0, 10:13:37, 13:04:51,光伏+OPC感光鼓+新能源转型,,,,33,002808
002819.SZ,东方中科,30.04,0.0,涨停,1,0, 10:59:10, 10:59:10,脑机接口+商业航天+中科院+测试服务,,,,33,002819
002848.SZ,*ST高斯,9.9,4.984093319194068,涨停,2,0, 09:30:00, 09:30:00,覆铜板+卫星通信+军工+潍坊国资,,,,33,002848
002868.SZ,*ST绿康,36.41,2.853107344632763,涨停,1,0, 09:41:48, 09:55:53,ST板块+动保兽药+光伏胶膜剥离+控制权变更,,,,33,002868
002925.SZ,盈趣科技,20.49,9.983896940418678,涨停,1,0, 09:30:48, 09:36:03,脑机接口+机器人+智能制造+摩尔线程,,,,33,002925
002931.SZ,锋龙股份,38.36,10.008603383997713,涨停,7,0, 09:30:00, 09:30:00,优必选拟入主+机器人+园林机械+业绩大增,,,,33,002931
002943.SZ,宇晶股份,44.23,1.538108356290162,涨停,1,0, 14:46:49, 14:46:49,碳化硅设备+海外光伏订单+消费电子,,,,33,002943
003004.SZ,*ST声迅,24.7,5.017006802721087,涨停,1,0, 09:30:03, 09:46:27,低空安全+安检+亏损收窄+军工,,,,33,003004
003017.SZ,大洋生物,32.85,0.0,涨停,1,0, 10:18:45, 10:51:40,2025年报预增+PEEK项目+碳酸钾龙头+盐酸氨丙啉,,,,33,003017
003039.SZ,顺控发展,17.62,0.5707762557077707,涨停,2,0, 09:32:33, 09:32:33,收购洁净投资+固废一体化+水务环保+佛山国资,,,,33,003039
300003.SZ,乐普医疗,20.11,6.009488666315238,涨停,1,0, 10:42:40, 10:45:40,脑机接口+医美+心血管植介入,,,,33,300003
300029.SZ,*ST天龙,5.78,7.235621521335818,涨停,1,0, 09:30:00, 09:30:00,接受捐赠+ST板块+风电合同+光伏设备,,,,33,300029
300058.SZ,蓝色光标,13.6,-1.5918958031837962,涨停,2,0, 13:42:58, 14:33:18,AI智能体+港股上市+出海+数字营销,,,,33,300058
300238.SZ,冠昊生物,17.01,2.3465703971119165,涨停,1,0, 11:25:53, 11:25:53,医用植入器械+神经外科+再生材料+创新药,,,,33,300238
300409.SZ,道氏技术,28.13,4.223786587625049,涨停,1,0, 11:25:38, 11:29:08,脑机接口+人形机器人+固态电池,,,,33,300409
300430.SZ,诚益通,24.7,7.111882046834348,涨停,1,0, 09:52:23, 09:52:23,脑机接口+康复医疗,,,,33,300430
300561.SZ,*ST汇科,17.65,0.0,涨停,1,0, 10:37:29, 13:28:09,金融科技+数据安全+保壳预期+扭亏为盈,,,,33,300561
300599.SZ,雄塑科技,9.56,-2.2494887525562257,涨停,1,0, 10:09:40, 10:09:40,地下管网+塑料管道+业绩减亏+广西产能,,,,33,300599
300652.SZ,雷迪克,68.99,4.800243050281022,涨停,1,0, 11:24:16, 11:24:16,脑机接口+人形机器人+汽车轴承+丝杠,,,,33,300652
300753.SZ,爱朋医疗,38.21,14.744744744744755,涨停,1,0, 09:45:12, 09:45:12,脑机接口+ADHD系统+疼痛管理,,,,33,300753
300884.SZ,狄耐克,18.75,5.574324324324315,涨停,1,0, 11:07:22, 11:07:22,脑机接口+鸿蒙生态+智能家居+机器人,,,,33,300884
300887.SZ,谱尼测试,12.98,12.67361111111112,涨停,1,0, 10:02:38, 10:02:38,脑机接口+商业航天+核污染防治+业绩改善,,,,33,300887
300986.SZ,志特新材,14.01,4.3964232488822645,涨停,1,0, 14:54:21, 14:54:21,AI新材料+AI量子+海外高增长,,,,33,300986
301033.SZ,迈普医学,86.0,6.172839506172839,涨停,1,0, 10:18:00, 10:18:00,脑机接口+神经外科+并购易介医疗+三季报增长,,,,33,301033
301293.SZ,三博脑科,84.94,20.005651313930482,涨停,1,0, 09:30:00, 09:30:00,脑机接口+神经专科+基金布局+新院区投运,,,,33,301293
301306.SZ,西测测试,135.02,-1.6104350360708153,涨停,1,0, 14:41:36, 14:46:02,商业航天+军工检测+一站式服务,,,,33,301306
301330.SZ,熵基科技,46.23,16.565809379727686,涨停,1,0, 09:45:42, 09:45:42,脑机接口+多模态AI+智慧空间+机器人,,,,33,301330
301363.SZ,美好医疗,34.63,19.993069993070005,涨停,1,0, 09:30:00, 09:30:00,脑机接口+机器人+呼吸机+人工耳蜗,,,,33,301363
301563.SZ,云汉芯城,192.0,4.404567699836865,涨停,1,0, 10:22:15, 10:22:15,商业航天+机器人+芯片分销+三季报增长,,,,33,301563
600151.SH,航天机电,19.09,-1.1393060590367627,涨停,1,0, 14:30:39, 14:30:39,航天系+军工概念+光伏组件,,,,17,600151
600266.SH,城建发展,5.85,4.838709677419347,涨停,2,0, 09:32:03, 09:34:48,商业航天+北京国资+房地产,,,,17,600266
600337.SH,美克家居,3.53,9.968847352024918,涨停,1,0, 09:30:00, 09:30:00,拟收购万德溙+高速互连+复牌+AI智家,,,,17,600337
600370.SH,三房巷,2.55,2.4096385542168517,涨停,1,0, 09:34:33, 09:40:18,机器人投资+瓶片+PTA+绿色循环材料,,,,17,600370
600491.SH,龙元建设,2.9,0.0,涨停,1,0, 11:18:56, 11:18:56,房屋检测+杭州国资+基建总包,,,,17,600491
600498.SH,烽火通信,35.98,1.955228109946154,涨停,2,0, 09:42:33, 09:43:23,商业航天+光通信+央企+回购,,,,17,600498
