name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,58.62,58.82,58.62,1400.0,58.34,400,58.8,200,-0.34,58.62,58.62,1400,80000.0,0.01,0.0,13.91,65.46,70.58,47.06,0.0
锡华科技,sh603248,17.74,17.74,17.74,12400.0,17.74,3200,17.75,300,0.0,17.74,17.74,12400,220000.0,0.02,0.0,12.68,81.6,19.51,15.97,0.0
天溯计量,sz301449,42.49,42.12,42.49,7300.0,42.2,2000,42.49,1500,0.88,42.49,42.49,7300,310000.0,0.04,0.0,8.73,38.8,50.54,33.7,0.0
美埃科技,sh688376,63.8,62.35,63.8,350000.0,63.6,400,63.8,1500,2.33,63.8,63.8,350000,220000.0,0.0,0.0,86.29,86.29,74.82,49.88,0.0
同飞股份,sz300990,96.34,96.4,96.34,106600.0,96.34,1900,96.4,100,-0.06,96.34,96.34,106600,10270000.0,0.13,0.0,79.82,164.95,115.68,77.12,0.0
中光防雷,sz300414,11.12,11.13,11.12,32800.0,11.11,4900,11.12,5300,-0.09,11.12,11.12,32800,360000.0,0.01,0.0,35.1,36.25,13.36,8.9,0.0
苏州天脉,sz301626,255.5,251.89,255.5,2200.0,255.5,2100,255.97,100,1.43,255.5,255.5,2200,560000.0,0.0,0.0,134.44,295.56,302.27,201.51,0.0
名家汇,sz300506,5.1,5.0,5.1,408200.0,5.1,27800,5.11,8000,2.0,5.1,5.1,408200,2080000.0,0.05,0.0,38.81,72.71,6.0,4.0,0.0
森赫股份,sz301056,14.72,14.8,14.72,19400.0,14.66,200,14.72,11700,-0.54,14.72,14.72,19400,290000.0,0.01,0.0,25.91,39.27,17.76,11.84,0.0
宏达电子,sz300726,49.0,48.8,49.0,30100.0,48.84,100,49.0,1700,0.41,49.0,49.0,30100,1470000.0,0.01,0.0,105.07,201.8,58.56,39.04,0.0
宏源药业,sz301246,18.23,18.23,18.23,13700.0,18.21,1000,18.23,3400,0.0,18.23,18.23,13700,250000.0,0.01,0.0,31.53,72.92,21.88,14.58,0.0
华盛锂电,sh688353,81.8,81.84,81.8,1161600.0,81.8,1600,81.91,2000,-0.05,81.8,81.8,1161600,950000.0,0.01,0.0,130.47,130.47,98.21,65.47,0.0
鼎泰高科,sz301377,382.99,376.21,382.99,8900.0,382.99,800,383.0,200,1.8,382.99,382.99,8900,3410000.0,0.01,0.0,378.63,1624.05,451.45,300.97,0.0
腾景科技,sh688195,197.0,193.15,197.0,10299500.0,197.0,16000,197.06,600,1.99,197.0,197.0,10299500,20290000.0,0.06,0.0,356.75,356.75,231.78,154.52,0.0
珂玛科技,sz301611,88.3,86.92,88.3,16100.0,87.5,3500,88.3,400,1.59,88.3,88.3,16100,1420000.0,0.01,0.0,129.43,384.99,104.3,69.54,0.0
石药创新,sz300765,43.52,43.88,43.52,56700.0,43.52,200,43.68,13000,-0.82,43.52,43.52,56700,2470000.0,0.0,0.0,611.28,611.28,52.66,35.1,0.0
安达智能,sh688125,119.52,117.36,119.52,226600.0,119.52,300,119.81,500,1.84,119.52,119.52,226600,270000.0,0.0,0.0,98.25,98.51,140.83,93.89,0.0
杰华特,sh688141,116.2,114.0,116.2,924900.0,115.8,200,116.2,400,1.93,116.2,116.2,924900,1070000.0,0.0,0.0,523.27,523.27,136.8,91.2,0.0
铜冠铜箔,sz301217,102.58,100.87,102.58,116600.0,102.58,1000,102.6,200,1.7,102.58,102.58,116600,11960000.0,0.01,0.0,850.4,850.4,121.04,80.7,0.0
海科新源,sz301292,60.68,61.3,60.68,39400.0,60.68,700,61.0,2000,-1.01,60.68,60.68,39400,2390000.0,0.05,0.0,51.69,135.19,73.56,49.04,0.0
奕东电子,sz301123,76.88,76.18,76.88,73600.0,76.8,200,76.88,5800,0.92,76.88,76.88,73600,5660000.0,0.04,0.0,126.88,180.39,91.42,60.94,0.0
安通控股,sh600179,4.63,4.62,4.63,140100.0,4.62,4500,4.63,4800,0.22,4.63,4.63,140100,650000.0,0.0,0.0,178.82,195.92,5.08,4.16,0.0
华联控股,sz000036,3.95,3.95,3.95,30300.0,3.93,65400,3.95,4200,0.0,3.95,3.95,30300,120000.0,0.0,0.0,55.42,55.45,4.35,3.56,0.0
滨海能源,sz000695,14.47,14.49,14.47,18700.0,14.47,1700,14.48,600,-0.14,14.47,14.47,18700,270000.0,0.01,0.0,32.1,33.53,15.94,13.04,0.0
嘉美包装,sz002969,13.24,13.13,13.24,1249900.0,13.23,3300,13.24,13100,0.84,13.24,13.24,1249900,16550000.0,0.11,0.0,144.68,145.44,14.44,11.82,0.0
联发股份,sz002394,10.81,10.77,10.81,16000.0,10.81,1200,10.84,1000,0.37,10.81,10.81,16000,170000.0,0.0,0.0,34.96,34.99,11.85,9.69,0.0
海汽集团,sh603069,13.92,13.88,13.92,67300.0,13.92,6800,13.97,200,0.29,13.92,13.92,67300,940000.0,0.02,0.0,43.99,43.99,15.27,12.49,0.0
胜通能源,sz001331,42.05,42.05,42.05,15600.0,42.04,200,42.05,1100,0.0,42.05,42.05,15600,660000.0,0.01,0.0,120.19,172.09,46.26,37.85,0.0
海南瑞泽,sz002596,3.44,3.4,3.44,60100.0,3.43,2500,3.44,6300,1.18,3.44,3.44,60100,210000.0,0.01,0.0,39.44,39.48,3.74,3.06,0.0
多氟多,sz002407,32.81,32.8,32.81,358000.0,32.81,211200,32.82,10200,0.03,32.81,32.81,358000,11750000.0,0.03,0.0,354.65,390.58,36.08,29.52,0.0
章源钨业,sz002378,23.62,23.7,23.62,58500.0,23.62,1500,23.67,1100,-0.34,23.62,23.62,58500,1380000.0,0.0,0.0,282.47,283.77,26.07,21.33,0.0
神剑股份,sz002361,10.49,10.6,10.49,741500.0,10.49,53500,10.5,33100,-1.04,10.49,10.49,741500,7780000.0,0.09,0.0,88.59,99.76,11.66,9.54,0.0
圣晖集成,sh603163,77.0,76.2,77.0,3700.0,77.0,700,77.2,200,1.05,77.0,77.0,3700,280000.0,0.0,0.0,77.0,77.0,83.82,68.58,0.0
万润股份,sz002643,12.66,12.6,12.66,50200.0,12.66,100,12.69,200,0.48,12.66,12.66,50200,640000.0,0.01,0.0,114.22,115.95,13.86,11.34,0.0
快克智能,sh603203,41.98,41.0,41.98,42500.0,41.88,200,41.98,9400,2.39,41.98,41.98,42500,1780000.0,0.01,0.0,136.95,138.54,45.1,36.9,0.0
海南发展,sz002163,9.02,9.11,9.02,446500.0,9.01,4200,9.02,89600,-0.99,9.02,9.02,446500,4030000.0,0.06,0.0,72.48,76.22,10.02,8.2,0.0
宏和科技,sh603256,120.0,120.69,120.0,97200.0,119.11,200,120.0,7800,-0.57,120.0,120.0,97200,11660000.0,0.01,0.0,1085.5,1085.5,132.76,108.62,0.0
亚翔集成,sh603929,152.17,150.26,152.17,7100.0,152.0,1200,152.18,200,1.27,152.17,152.17,7100,1080000.0,0.0,0.0,324.67,324.67,165.29,135.23,0.0
世嘉科技,sz002796,28.46,28.45,28.46,57500.0,28.46,5900,28.47,20100,0.04,28.46,28.46,57500,1640000.0,0.03,0.0,64.8,71.82,31.3,25.61,0.0
深圳新星,sh603978,21.86,21.9,21.86,171900.0,21.84,1000,21.86,14000,-0.18,21.86,21.86,171900,3760000.0,0.08,0.0,46.15,46.15,24.09,19.71,0.0
友邦吊顶,sz002718,83.84,84.18,83.84,1600.0,83.84,200,84.15,100,-0.4,83.84,83.84,1600,130000.0,0.0,0.0,80.67,108.53,92.6,75.76,0.0
九鼎新材,sz002201,9.23,9.27,9.23,466200.0,9.22,10200,9.23,15800,-0.43,9.23,9.23,466200,4300000.0,0.08,0.0,55.57,60.15,10.2,8.34,0.0
国风新材,sz000859,8.95,8.95,8.95,128100.0,8.95,23200,8.98,1300,0.0,8.95,8.95,128100,1150000.0,0.01,0.0,80.18,80.19,9.85,8.06,0.0
ST天际,sz002759,15.82,15.96,15.82,166800.0,15.81,500,15.82,25500,-0.88,15.82,15.82,166800,2640000.0,0.03,0.0,79.27,79.32,17.56,14.36,0.0
东材科技,sh601208,47.26,46.13,47.26,218200.0,47.26,700,47.27,100,2.45,47.26,47.26,218200,10310000.0,0.02,0.0,477.41,477.41,50.74,41.52,0.0
三孚股份,sh603938,40.24,39.49,40.24,58000.0,40.24,1400,40.26,100,1.9,40.24,40.24,58000,2330000.0,0.02,0.0,153.97,153.97,43.44,35.54,0.0
航天工程,sh603698,21.66,21.66,21.66,36000.0,21.6,900,21.66,6900,0.0,21.66,21.66,36000,780000.0,0.01,0.0,116.1,116.1,23.83,19.49,0.0
翔鹭钨业,sz002842,34.2,34.14,34.2,155700.0,34.16,100,34.2,11100,0.18,34.2,34.2,155700,5320000.0,0.06,0.0,91.81,111.89,37.55,30.73,0.0
天赐材料,sz002709,33.83,33.83,33.83,130800.0,33.82,300,33.83,1900,0.0,33.83,33.83,130800,4420000.0,0.01,0.0,510.5,689.65,37.21,30.45,0.0
安记食品,sh603696,16.14,15.13,16.14,1188800.0,16.14,126600,16.15,1000,6.68,16.14,16.14,1188800,19190000.0,0.51,0.0,37.96,37.96,16.64,13.62,0.0
柏诚股份,sh601133,23.4,23.28,23.4,14000.0,23.39,100,23.4,5400,0.52,23.4,23.4,14000,330000.0,0.0,0.0,122.71,123.13,25.61,20.95,0.0
德尔未来,sz002631,11.05,11.01,11.05,195900.0,11.02,4800,11.05,14300,0.36,11.05,11.05,195900,2160000.0,0.02,0.0,87.7,88.1,12.11,9.91,0.0
创元科技,sz000551,12.19,12.14,12.19,40400.0,12.16,4000,12.19,1500,0.41,12.19,12.19,40400,490000.0,0.01,0.0,59.04,59.09,13.35,10.93,0.0
浔兴股份,sz002098,8.0,7.99,8.0,65200.0,7.99,7600,8.0,10200,0.13,8.0,8.0,65200,520000.0,0.02,0.0,28.64,28.64,8.79,7.19,0.0
合兴包装,sz002228,3.27,3.22,3.27,412000.0,3.26,24300,3.27,10700,1.55,3.27,3.27,412000,1350000.0,0.03,0.0,39.54,39.68,3.54,2.9,0.0
神农种业,sz300189,7.34,7.05,7.34,6847700.0,7.34,346800,7.35,116700,4.11,7.34,7.34,6847700,50260000.0,0.77,0.0,65.05,75.16,8.46,5.64,0.0
南宁百货,sh600712,5.75,5.77,5.75,185000.0,5.75,21100,5.77,7000,-0.35,5.75,5.75,185000,1060000.0,0.03,0.0,30.97,31.32,6.35,5.19,0.0
集泰股份,sz002909,7.54,7.21,7.54,6943800.0,7.54,845300,7.55,21400,4.58,7.54,7.54,6943800,52360000.0,1.83,0.0,28.68,29.41,7.93,6.49,0.0
鹏辉能源,sz300438,55.36,54.82,55.36,49300.0,55.36,700,55.4,100,0.99,55.36,55.36,49300,2730000.0,0.01,0.0,223.75,278.65,65.78,43.86,0.0
大中矿业,sz001203,26.14,26.3,26.14,14600.0,26.14,9200,26.2,2000,-0.61,26.14,26.14,14600,380000.0,0.0,0.0,341.38,400.75,28.93,23.67,0.0
菱电电控,sh688667,88.11,88.5,88.11,250300.0,88.05,300,88.11,100,-0.44,88.11,88.11,250300,220000.0,0.0,0.0,46.43,46.43,106.2,70.8,0.0
海南海药,sz000566,4.9,4.88,4.9,228400.0,4.89,38100,4.9,37800,0.41,4.9,4.9,228400,1120000.0,0.02,0.0,63.54,63.57,5.37,4.39,0.0
