股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
600207.SH,安彩高科,7.19,9.9388379204893,涨停,1,0, 10:20:49, 10:37:43,光伏玻璃+拟控股弘诺玻璃+河南国资,,,,17,600207
300334.SZ,津膜科技,9.01,19.97336884154461,涨停,1,0, 11:24:45, 13:45:27,膜技术+工业水处理+一季报增长,,,,33,300334
300626.SZ,华瑞股份,40.3,20.01191185229303,涨停,1,0, 10:16:27, 10:16:27,机器人+换向器+地方国企+控股股东股权转让,,,,33,300626
603823.SH,百合花,29.62,9.988860007426666,涨停,1,0, 09:52:48, 14:31:50,除权除息+PEEK材料+光刻胶颜料,,,,17,603823
920961.BJ,创远信科,21.95,29.958555358200112,涨停,1,0, 10:10:30, 10:10:30,重大资产重组+卫星导航+通信测试,,,,151,920961
603124.SH,江南新材,168.0,9.998035749361625,涨停,1,0, 10:14:24, 11:12:27,股权激励+液冷散热+铜基新材料+一季报增长,,,,17,603124
002892.SZ,科力尔,10.88,10.010111223458042,涨停,1,0, 13:15:15, 13:31:39,机器人+伺服系统+定增,,,,33,002892
600726.SH,华电能源,9.35,-10.009624639076042,跌停,0,1,,,, 14:22:41, 14:31:32,电力板块下跌+估值远高行业+主力资金净流出,17,600726
002613.SZ,北玻股份,4.96,9.977827050997787,涨停,1,0, 09:53:06, 09:53:51,玻璃深加工+钙钛矿设备+建筑节能,,,,33,002613
002877.SZ,智能自控,8.64,10.063694267515935,涨停,1,0, 11:08:00, 11:08:00,智能控制阀+新能源+一季报增长,,,,33,002877
600265.SH,*ST景谷,26.41,-5.000000000000002,跌停,0,1,,,, 09:39:48, 13:08:36,此前涨幅较大+算力租赁板块下跌+澄清传闻无资本运作,22,600265
600552.SH,凯盛科技,21.71,9.979736575481269,涨停,1,0, 09:56:43, 14:36:58,超薄柔性玻璃UTG+纳米钛酸钡+商业航天+央企,,,,17,600552
002631.SZ,德尔未来,7.45,10.044313146233392,涨停,1,0, 11:21:12, 13:00:24,柔性屏+石墨烯+亏损收窄,,,,33,002631
002983.SZ,芯瑞达,24.84,10.008857395925606,涨停,1,0, 11:16:09, 11:16:09,MiniLED+AI眼镜+华为供应链,,,,33,002983
001256.SZ,炜冈科技,24.82,10.01773049645391,涨停,1,0, 13:13:48, 14:16:30,包装印刷+新品发布+一季报增,,,,33,001256
002471.SZ,中超控股,7.95,9.958506224066385,涨停,1,0, 09:31:30, 09:31:30,中标电力电缆项目+商业航天+高温合金,,,,33,002471
600714.SH,金瑞矿业,32.9,9.99665663657639,涨停,1,0, 09:59:57, 10:05:48,液晶玻璃基板上游+锶盐+天青石矿+国家电投入主,,,,17,600714
002329.SZ,皇氏集团,3.56,-9.87341772151899,跌停,0,1,,,, 09:56:00, 09:56:00,光伏板块下跌+业绩承压,33,002329
600180.SH,*ST瑞茂,1.55,-4.907975460122691,跌停,0,1,,,, 09:25:03, 13:30:39,超涨回调+一季报营收下降,22,600180
003036.SZ,泰坦股份,82.35,10.00534330750734,涨停,2,0, 09:36:06, 14:27:30,电子布纺织机+纺织机器人+固态电池+高端纺机,,,,33,003036
002387.SZ,维信诺,9.26,9.976247030878858,涨停,1,0, 09:52:12, 14:50:33,ViP技术+AMOLED+合肥国资,,,,33,002387
600996.SH,贵广网络,9.38,9.964830011723347,涨停,1,0, 13:01:05, 13:12:32,算力+广电5G+贵州国资,,,,17,600996
002694.SZ,*ST顾地,2.51,5.020920502092036,涨停,1,0, 13:06:30, 13:06:30,塑料管道+智慧管网+*ST板块,,,,33,002694
688056.SH,莱伯泰科,48.16,20.009967605282814,涨停,1,0, 09:35:34, 14:23:47,半导体检测+质谱仪+科学仪器,,,,17,688056
603360.SH,百傲化学,20.22,10.01088139281828,涨停,1,0, 13:01:30, 13:01:30,半导体设备+芯慧联+工业杀菌剂,,,,17,603360
603790.SH,雅运股份,27.21,9.983831851253042,涨停,1,0, 13:22:56, 14:11:17,参股PEEK+染助一体化+除权除息+业绩增长,,,,17,603790
603559.SH,ST通脉,8.51,-5.02232142857144,跌停,0,3,,,, 09:25:04, 09:25:04,摘帽进程无进展+此前涨幅较大,22,603559
603681.SH,永冠新材,23.94,-10.0,跌停,0,1,,,, 09:32:17, 09:57:35,定增预案公布+此前涨幅较大,17,603681
002138.SZ,顺络电子,55.61,10.009891196834822,涨停,1,0, 13:00:48, 14:53:00,元件+AI电感+钽电容+垂直供电,,,,33,002138
000609.SZ,*ST中迪,13.03,4.995970991136174,涨停,1,0, 09:25:00, 09:25:00,拟收购北京天微100%股权+控股股东财务资助+半导体封测,,,,33,000609
603725.SH,天安新材,12.84,10.025706940874036,涨停,1,0, 13:38:05, 13:58:02,机器人+电子皮肤+高分子新材料+承诺不减持,,,,17,603725
000517.SZ,荣安地产,2.12,9.844559585492238,涨停,1,0, 09:32:51, 09:33:30,房地产开发+长三角深耕+以旧换新,,,,33,000517
002786.SZ,银宝山新,8.83,9.96264009962641,涨停,1,0, 13:18:51, 14:54:27,半导体封装+总经理增持+中央汇金,,,,33,002786
600228.SH,*ST返利,6.33,4.97512437810945,涨停,1,0, 10:05:25, 10:09:28,摘帽申请+AI导购+效果营销,,,,22,600228
001400.SZ,江顺科技,116.22,10.004732607666817,涨停,1,0, 11:11:09, 11:16:27,商业航天+3D打印液冷+铝挤压模具+一季报增长,,,,33,001400
002903.SZ,宇环数控,47.91,10.011481056257175,涨停,1,0, 09:32:45, 09:32:45,机器人+工业母机+消费电子+汽车零部件,,,,33,002903
000759.SZ,中百集团,5.7,10.038610038610047,涨停,1,0, 09:33:27, 09:34:57,零售+AI智能超市+武汉国资,,,,33,000759
603500.SH,祥和实业,12.23,9.982014388489219,涨停,2,0, 09:25:02, 09:25:02,超级电容+轨交扣件+产能扩张,,,,17,603500
301151.SZ,冠龙节能,18.22,20.026350461133063,涨停,1,0, 13:13:54, 13:13:54,液冷服务器+雅江工程+节水阀门,,,,33,301151
002951.SZ,金时科技,22.31,-10.004033884630902,跌停,0,1,,,, 09:36:24, 09:36:24,澄清超级电容业务尚无订单+此前涨幅较大,33,002951
603629.SH,利通电子,180.38,-9.999002095599238,跌停,0,1,,,, 10:39:23, 13:06:41,前期涨幅过大+公司提示风险+主力资金净流出,17,603629
301193.SZ,家联科技,24.25,19.990103908955955,涨停,1,0, 13:19:48, 13:19:48,股权激励+3D打印耗材+可降解塑料,,,,33,301193
603270.SH,金帝股份,29.77,10.014781966001483,涨停,1,0, 13:54:04, 13:54:04,人形机器人+减速器+柔轮初坯+新能源定转子,,,,17,603270
603938.SH,三孚股份,52.82,9.995835068721359,涨停,1,0, 09:49:45, 14:49:54,光纤材料+存储芯片+硅基材料,,,,17,603938
002960.SZ,青鸟智控,8.84,9.950248756218915,涨停,1,0, 13:09:48, 13:17:27,消防机器人+人形机器人+更名,,,,33,002960
603159.SH,上海亚虹,27.08,9.991876523151896,涨停,1,0, 10:40:54, 10:40:54,特斯拉概念+新能源汽车+精密塑料模具+股东未减持,,,,17,603159
603578.SH,三星新材,15.51,10.0,涨停,1,0, 14:22:24, 14:22:24,光伏玻璃+低温储藏设备+战略转型预期,,,,17,603578
600243.SH,*ST海华,3.99,5.000000000000011,涨停,1,0, 14:24:04, 14:24:04,减速器+电梯配件+公积金弥补亏损+ST板块,,,,22,600243
600973.SH,宝胜股份,7.62,9.956709956709963,涨停,1,0, 09:56:45, 14:14:30,高速线缆+售电业务+可控核聚变+央企,,,,17,600973
002708.SZ,光洋股份,15.86,9.986130374479885,涨停,1,0, 13:07:27, 13:47:18,机器人+关节模组+拟收购PCB标的+地方国资,,,,33,002708
600730.SH,*ST高科,13.63,-5.017421602787449,跌停,0,1,,,, 10:08:51, 13:00:06,前期涨幅过大+超涨回调风险+终止上市风险+业绩持续亏损,22,600730
603595.SH,ST东尼,23.64,-4.983922829581988,跌停,0,1,,,, 15:00:04, 15:00:04,超涨回调+拟减持压力+ST板块调整,22,603595
002354.SZ,天娱数科,6.66,10.082644628099178,涨停,1,0, 09:25:00, 10:34:51,物理AI+具身智能+算力租赁+AI应用,,,,33,002354
000010.SZ,*ST美丽,2.26,5.116279069767436,涨停,1,0, 10:02:36, 10:02:36,庭外重组+一季报扭亏+建筑工程,,,,33,000010
