name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,55.0,54.2,53.36,1934600.0,55.0,3000,55.01,100,1.48,55.05,50.37,1934600,102760000.0,8.15,8.63,13.05,61.42,65.04,43.36,1.15
锡华科技,sh603248,17.15,17.24,17.24,4867500.0,17.14,11100,17.15,10000,-0.52,17.39,16.43,4867500,82630000.0,6.81,5.57,12.26,78.89,18.96,15.52,1.32
天溯计量,sz301449,31.4,31.75,32.1,1170200.0,31.4,900,31.41,1800,-1.1,32.1,29.94,1170200,36280000.0,5.7,6.8,6.45,28.67,38.1,25.4,1.26
美埃科技,sh688376,72.09,64.02,67.0,600595000.0,72.03,1700,72.09,4400,12.61,72.09,60.88,600595000,402400000.0,4.44,17.51,97.5,97.5,76.82,51.22,1.19
同飞股份,sz300990,87.01,78.76,79.4,10577600.0,87.01,700,87.1,700,10.47,87.28,73.63,10577600,859580000.0,13.6,17.33,67.66,148.98,94.51,63.01,0.96
中光防雷,sz300414,9.37,9.25,9.16,8906700.0,9.36,53100,9.37,20400,1.3,9.47,8.71,8906700,81480000.0,2.84,8.22,29.38,30.55,11.1,7.4,1.68
苏州天脉,sz301626,236.38,226.6,224.23,3701300.0,236.15,100,236.38,300,4.32,237.59,203.0,3701300,826700000.0,7.03,15.26,124.38,273.44,271.92,181.28,1.56
名家汇,sz300506,5.55,5.08,5.16,45266600.0,5.55,9100,5.56,180900,9.25,5.59,4.6,45266600,232190000.0,6.16,19.49,40.78,79.12,6.1,4.06,1.23
森赫股份,sz301056,9.19,9.5,9.42,7415700.0,9.19,9500,9.2,3700,-3.26,9.64,8.39,7415700,66690000.0,4.21,13.16,16.17,24.52,11.4,7.6,2.8
宏达电子,sz300726,50.7,45.53,46.61,20290400.0,50.7,6400,50.71,100,11.36,50.74,42.02,20290400,952750000.0,9.46,19.15,108.72,208.8,54.64,36.42,1.43
宏源药业,sz301246,18.51,18.05,18.09,13844200.0,18.5,2200,18.51,46600,2.55,18.52,16.68,13844200,245690000.0,8.14,10.19,31.48,74.04,21.66,14.44,1.12
华盛锂电,sh688353,89.32,82.4,82.0,884415400.0,89.3,5300,89.32,22400,8.4,89.77,77.0,884415400,740860000.0,5.54,15.5,142.47,142.47,98.88,65.92,1.13
鼎泰高科,sz301377,416.5,372.0,380.01,6053700.0,416.4,300,416.5,900,11.96,419.6,351.9,6053700,2370600000.0,6.12,18.2,411.76,1766.15,446.4,297.6,1.06
腾景科技,sh688195,121.2,112.8,115.38,1018438100.0,121.2,800,121.5,200,7.45,122.48,98.68,1018438100,1131500000.0,5.62,21.1,219.48,219.48,135.36,90.24,1.55
珂玛科技,sz301611,107.17,92.35,94.21,20267300.0,107.17,600,107.18,900,16.05,108.17,84.7,20267300,1971870000.0,13.83,25.41,157.09,467.26,110.82,73.88,1.53
石药创新,sz300765,41.45,41.62,40.21,26826900.0,41.45,23300,41.46,300,-0.41,41.45,37.87,26826900,1060180000.0,1.91,8.6,582.2,582.2,49.94,33.3,0.97
安达智能,sh688125,114.52,102.5,107.03,284341300.0,114.52,1300,114.68,1000,11.73,116.77,87.16,284341300,288300000.0,3.46,28.89,94.14,94.39,123.0,82.0,1.76
杰华特,sh688141,137.36,114.47,120.0,2005369200.0,137.36,763400,0.0,0,20.0,137.36,113.32,2005369200,2520380000.0,4.45,21.0,618.56,618.56,137.36,91.58,1.03
铜冠铜箔,sz301217,107.54,103.24,90.0,76212600.0,107.54,6400,107.55,15200,4.17,109.47,82.59,76212600,7091230000.0,9.19,26.04,891.52,891.52,123.89,82.59,2.13
海科新源,sz301292,52.35,49.85,49.99,9937500.0,52.35,17800,52.36,3000,5.02,52.38,46.03,9937500,493290000.0,11.67,12.74,44.6,116.63,59.82,39.88,1.13
奕东电子,sz301123,72.78,65.88,67.28,14885300.0,72.78,1200,72.79,500,10.47,72.88,57.3,14885300,979540000.0,9.02,23.65,120.12,170.77,79.06,52.7,1.54
安通控股,sh600179,4.26,4.26,4.25,34694300.0,4.26,1087500,4.27,65700,0.0,4.33,4.24,34694300,148500000.0,0.9,2.11,164.53,180.26,4.69,3.83,0.99
华联控股,sz000036,3.97,4.14,4.18,82702200.0,3.97,48100,3.98,149800,-4.11,4.18,3.73,82702200,317130000.0,5.89,10.87,55.7,55.73,4.55,3.73,1.5
