name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,56.94,55.0,54.87,1323400.0,56.93,1000,56.94,10600,3.53,57.0,54.6,1323400,74670000.0,5.58,4.36,13.51,63.58,66.0,44.0,0.8
锡华科技,sh603248,17.83,17.34,17.07,3038900.0,17.82,2200,17.83,3200,2.83,17.87,17.07,3038900,53750000.0,4.25,4.61,12.75,82.02,19.07,15.61,0.76
天溯计量,sz301449,31.9,31.06,30.6,686200.0,31.9,27300,31.98,2000,2.7,32.13,30.6,686200,21780000.0,3.34,4.93,6.55,29.13,37.27,24.85,0.77
美埃科技,sh688376,68.8,67.3,68.16,303142100.0,68.8,1300,68.82,500,2.23,69.53,65.1,303142100,204500000.0,2.24,6.58,93.05,93.05,80.76,53.84,0.65
同飞股份,sz300990,90.67,87.74,87.74,5298900.0,90.67,5200,90.71,900,3.34,92.0,86.33,5298900,470460000.0,6.81,6.46,70.51,155.24,105.29,70.19,0.62
中光防雷,sz300414,12.15,11.27,11.27,42154900.0,12.15,56200,12.16,35400,7.81,12.47,10.84,42154900,486150000.0,13.44,14.46,38.1,39.61,13.52,9.02,5.15
苏州天脉,sz301626,226.33,212.4,211.45,1561800.0,226.05,5000,226.33,100,6.56,226.33,208.48,1561800,342630000.0,2.97,8.4,119.09,261.82,254.88,169.92,0.63
名家汇,sz300506,5.71,5.54,5.48,17801400.0,5.71,171400,5.72,279800,3.07,5.71,5.36,17801400,99340000.0,2.42,6.32,41.95,81.4,6.65,4.43,0.57
森赫股份,sz301056,9.47,9.13,9.02,2794100.0,9.46,1500,9.47,87200,3.72,9.47,9.02,2794100,25960000.0,1.59,4.93,16.67,25.26,10.96,7.3,0.64
宏达电子,sz300726,50.9,48.46,48.81,11206600.0,50.9,900,50.91,900,5.04,50.9,47.95,11206600,557110000.0,5.23,6.09,109.15,209.63,58.15,38.77,0.7
宏源药业,sz301246,19.43,18.5,18.5,14914200.0,19.42,24100,19.43,47300,5.03,19.58,18.47,14914200,285360000.0,8.77,6.0,33.05,77.72,22.2,14.8,1.24
华盛锂电,sh688353,100.98,96.0,101.0,1290923400.0,100.96,200,100.98,2200,5.19,103.0,94.03,1290923400,1280280000.0,8.09,9.34,161.06,161.06,115.2,76.8,1.31
鼎泰高科,sz301377,414.38,396.6,399.61,4609400.0,414.38,200,414.5,400,4.48,417.27,390.9,4609400,1868110000.0,4.66,6.65,409.66,1757.16,475.92,317.28,0.96
腾景科技,sh688195,125.56,120.6,120.01,589054800.0,125.55,1700,125.56,600,4.11,127.0,119.47,589054800,727740000.0,3.25,6.24,227.38,227.38,144.72,96.48,0.68
珂玛科技,sz301611,100.1,94.6,94.6,13670800.0,100.1,8000,100.11,300,5.81,101.0,89.59,13670800,1313650000.0,9.33,12.06,146.73,436.44,113.52,75.68,0.87
