name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,68.3,68.74,68.98,4123800.0,68.29,7500,68.3,9700,-0.64,69.39,66.61,4123800,278790000.0,17.38,4.04,16.21,76.27,82.49,54.99,0.64
锡华科技,sh603248,19.06,18.98,19.01,2947900.0,19.05,1100,19.06,18300,0.42,19.08,18.67,2947900,55670000.0,4.12,2.16,13.63,87.68,20.88,17.08,0.71
天溯计量,sz301449,38.18,38.3,38.29,2058000.0,38.17,38100,38.18,1600,-0.31,38.29,36.98,2058000,77360000.0,10.02,3.42,7.84,34.86,45.96,30.64,0.55
美埃科技,sh688376,69.44,68.74,68.0,267946300.0,69.44,4500,69.45,700,1.02,70.5,66.58,267946300,185010000.0,1.98,5.7,93.92,93.92,82.49,54.99,0.83
同飞股份,sz300990,73.85,70.16,70.59,7876000.0,73.85,7400,73.87,700,5.26,75.09,69.15,7876000,571330000.0,10.13,8.47,57.43,126.44,84.19,56.13,1.02
中光防雷,sz300414,11.48,11.47,11.59,12229800.0,11.47,32000,11.48,63700,0.09,11.64,11.25,12229800,139220000.0,3.9,3.4,35.99,37.43,13.76,9.18,0.83
苏州天脉,sz301626,256.84,230.44,231.65,3633200.0,256.5,100,256.84,500,11.46,260.66,220.0,3633200,863500000.0,6.9,17.64,135.15,297.11,276.53,184.35,1.4
名家汇,sz300506,5.65,6.53,7.36,148483800.0,5.65,70300,5.66,38300,-13.48,7.36,5.65,148483800,926890000.0,20.21,26.19,41.51,80.55,7.84,5.22,4.57
森赫股份,sz301056,10.53,10.52,10.49,5457900.0,10.49,12700,10.53,7200,0.1,10.65,10.2,5457900,56720000.0,3.1,4.28,18.53,28.09,12.62,8.42,1.7
宏达电子,sz300726,54.45,53.8,53.95,20937900.0,54.45,77400,54.46,500,1.21,55.08,52.3,20937900,1133620000.0,9.76,5.17,116.76,224.25,64.56,43.04,1.29
宏源药业,sz301246,20.88,20.36,20.35,10859200.0,20.88,13400,20.89,4800,2.55,20.95,19.98,10859200,223010000.0,6.38,4.76,35.51,83.52,24.43,16.29,1.24
华盛锂电,sh688353,94.25,94.95,97.0,625451700.0,94.24,1100,94.25,2400,-0.74,98.0,93.66,625451700,593290000.0,3.92,4.57,150.33,150.33,113.94,75.96,1.01
鼎泰高科,sz301377,451.84,428.0,431.65,6465700.0,451.84,1500,451.85,100,5.57,469.6,428.35,6465700,2916580000.0,6.54,9.64,446.69,1916.0,513.6,342.4,1.2
腾景科技,sh688195,150.14,129.28,129.39,1441843900.0,150.14,600,150.15,600,16.14,153.46,129.38,1441843900,2011310000.0,7.96,18.63,271.89,271.89,155.14,103.42,1.6
珂玛科技,sz301611,100.94,95.57,95.84,12552000.0,100.94,19300,100.96,600,5.62,101.98,93.1,12552000,1238880000.0,8.56,9.29,147.96,440.1,114.68,76.46,0.85
石药创新,sz300765,41.18,40.0,39.02,33886400.0,41.18,129800,41.19,3800,2.95,43.33,38.1,33886400,1374070000.0,2.41,13.07,578.41,578.41,48.0,32.0,2.02
安达智能,sh688125,124.49,117.29,117.82,181967200.0,124.43,400,124.49,15500,6.14,126.0,113.5,181967200,219040000.0,2.21,10.66,102.34,102.61,140.75,93.83,1.05
杰华特,sh688141,137.51,130.7,130.12,1497078500.0,137.51,16400,137.83,300,5.21,139.5,128.05,1497078500,1997550000.0,3.32,8.76,619.24,619.24,156.84,104.56,0.76
铜冠铜箔,sz301217,115.81,99.0,100.25,79338500.0,115.81,3700,115.82,300,16.98,118.8,100.0,79338500,8837200000.0,9.57,18.99,960.08,960.08,118.8,79.2,2.0
海科新源,sz301292,69.71,70.39,70.0,13154800.0,69.71,35000,69.72,7900,-0.97,71.7,68.6,13154800,917370000.0,15.44,4.4,59.39,155.31,84.47,56.31,0.92
奕东电子,sz301123,73.98,70.12,70.9,14235500.0,73.98,33500,73.99,8200,5.5,75.0,68.2,14235500,1025780000.0,8.63,9.7,122.1,173.59,84.14,56.1,1.6
安通控股,sh600179,4.24,4.29,4.31,28613000.0,4.24,960800,4.25,17300,-1.17,4.31,4.22,28613000,121550000.0,0.74,2.1,163.76,179.42,4.72,3.86,1.11
华联控股,sz000036,4.22,4.16,4.15,36955700.0,4.22,173900,4.23,232800,1.44,4.3,4.03,36955700,154470000.0,2.63,6.49,59.21,59.24,4.58,3.74,1.5
滨海能源,sz000695,12.69,12.75,12.84,4230800.0,12.69,5200,12.7,4500,-0.47,12.84,12.4,4230800,53340000.0,1.91,3.45,28.15,29.41,14.03,11.48,0.86
嘉美包装,sz002969,13.87,13.56,13.57,56861400.0,13.86,88400,13.87,36500,2.29,13.98,13.22,56861400,775440000.0,5.2,5.6,151.56,152.36,14.92,12.2,0.65
联发股份,sz002394,9.66,9.63,9.58,4949100.0,9.65,5800,9.66,1300,0.31,9.76,9.42,4949100,47670000.0,1.53,3.53,31.21,31.27,10.59,8.67,0.92
海汽集团,sh603069,13.15,13.41,13.31,3325800.0,13.14,21900,13.15,33100,-1.94,13.32,12.93,3325800,43580000.0,1.05,2.91,41.55,41.55,14.75,12.07,0.92
胜通能源,sz001331,55.47,52.49,52.95,9869500.0,55.47,4600,55.48,500,5.68,55.8,52.68,9869500,536310000.0,3.45,5.94,158.55,227.01,57.74,47.24,0.81
海南瑞泽,sz002596,3.19,3.25,3.26,31033200.0,3.19,115200,3.2,227900,-1.85,3.29,3.1,31033200,98310000.0,2.71,5.85,36.57,36.61,3.58,2.93,1.54
多氟多,sz002407,36.54,36.09,36.2,297785800.0,36.53,78700,36.54,500300,1.25,38.6,35.2,297785800,10877560000.0,27.6,9.42,394.18,434.98,39.7,32.48,1.82
章源钨业,sz002378,27.03,26.37,25.6,82337300.0,27.03,326800,27.04,148800,2.5,27.6,25.33,82337300,2170330000.0,6.89,8.61,323.04,324.74,29.01,23.73,1.61
神剑股份,sz002361,11.96,11.7,11.6,181638800.0,11.95,1050600,11.96,388300,2.22,12.1,11.45,181638800,2146970000.0,22.45,5.56,96.76,113.74,12.87,10.53,1.14
圣晖集成,sh603163,82.6,80.54,81.26,3176200.0,82.59,900,82.6,2600,2.56,82.99,78.6,3176200,258370000.0,3.18,5.45,82.6,82.6,88.59,72.49,0.63
万润股份,sz002643,14.15,13.82,13.89,27808100.0,14.15,28700,14.16,12900,2.39,14.27,13.65,27808100,390430000.0,3.08,4.49,127.66,129.6,15.2,12.44,1.13
快克智能,sh603203,44.48,42.86,42.96,11724700.0,44.47,9900,44.48,16600,3.78,45.0,42.42,11724700,515400000.0,3.59,6.02,145.11,146.79,47.15,38.57,0.92
海南发展,sz002163,8.26,8.33,8.31,21931700.0,8.26,8500,8.27,7500,-0.84,8.31,8.05,21931700,179300000.0,2.73,3.12,66.37,69.79,9.16,7.5,1.0
宏和科技,sh603256,158.8,148.74,149.36,38787200.0,158.78,100,158.8,16400,6.76,163.61,146.2,38787200,6046360000.0,4.41,11.7,1397.01,1436.48,163.61,133.87,1.48
亚翔集成,sh603929,164.8,162.35,161.72,7056900.0,164.78,1100,164.8,3800,1.51,168.2,160.1,7056900,1161270000.0,3.31,4.99,351.62,351.62,178.59,146.12,0.84
世嘉科技,sz002796,30.35,29.18,29.19,15253300.0,30.34,4900,30.35,9000,4.01,30.49,28.89,15253300,457550000.0,6.7,5.48,69.11,76.59,32.1,26.26,1.16
深圳新星,sh603978,19.64,19.59,19.46,10096200.0,19.64,42100,19.65,1300,0.26,19.8,19.0,10096200,196770000.0,4.78,4.08,41.46,41.46,21.55,17.63,1.09
友邦吊顶,sz002718,86.75,85.49,85.85,1021300.0,86.75,3500,86.79,1600,1.47,87.35,83.64,1021300,87990000.0,1.09,4.34,81.53,112.3,94.04,76.94,0.82
九鼎新材,sz002201,8.48,8.31,8.31,24441200.0,8.47,143600,8.48,256700,2.05,8.5,8.1,24441200,204230000.0,4.06,4.81,51.05,55.26,9.14,7.48,1.37
国风新材,sz000859,8.66,8.91,8.75,49655700.0,8.66,142500,8.67,77500,-2.81,8.85,8.5,49655700,430820000.0,5.54,3.93,77.59,77.59,9.8,8.02,0.89
ST天际,sz002759,16.59,16.68,16.92,50084100.0,16.58,289800,16.59,21200,-0.54,17.12,16.01,50084100,831210000.0,10.0,6.65,83.11,83.18,18.35,15.01,1.23
东材科技,sh601208,45.94,41.76,42.39,112155500.0,45.94,284300,0.0,0,10.01,45.94,41.5,112155500,4979800000.0,11.1,10.63,464.08,464.08,45.94,37.58,1.63
三孚股份,sh603938,43.11,41.33,41.8,18937500.0,43.11,24200,43.12,100,4.31,43.53,40.66,18937500,801890000.0,4.95,6.94,164.95,164.95,45.46,37.2,1.15
航天工程,sh603698,24.04,23.59,23.61,21367900.0,24.04,700,24.05,22700,1.91,24.12,23.12,21367900,506500000.0,3.99,4.24,128.85,128.85,25.95,21.23,0.99
翔鹭钨业,sz002842,38.38,36.98,36.0,69647900.0,38.38,388800,38.39,4200,3.79,40.0,35.75,69647900,2607970000.0,25.94,11.49,103.04,125.57,40.68,33.28,1.74
天赐材料,sz002709,39.33,39.25,39.26,75331500.0,39.32,516400,39.33,39800,0.2,39.53,38.2,75331500,2945850000.0,4.99,3.39,593.49,801.77,43.18,35.33,1.14
安记食品,sh603696,13.19,12.99,12.9,21195600.0,13.18,32500,13.19,74200,1.54,13.7,12.86,21195600,279850000.0,9.01,6.47,31.02,31.02,14.29,11.69,0.66
柏诚股份,sh601133,26.15,25.4,25.4,15043500.0,26.15,39000,26.16,5700,2.95,26.5,25.2,15043500,390210000.0,2.87,5.12,137.13,137.6,27.94,22.86,0.85
德尔未来,sz002631,8.68,7.89,7.93,31730100.0,8.68,9517500,0.0,0,10.01,8.68,7.89,31730100,261980000.0,4.0,10.01,68.88,69.2,8.68,7.1,1.07
创元科技,sz000551,13.57,13.5,13.49,18142100.0,13.56,166400,13.57,4100,0.52,13.59,13.13,18142100,243700000.0,3.74,3.41,65.75,65.78,14.85,12.15,0.73
浔兴股份,sz002098,6.71,6.77,6.76,4599500.0,6.7,34500,6.71,16400,-0.89,6.76,6.57,4599500,30570000.0,1.28,2.81,24.02,24.02,7.45,6.09,1.41
合兴包装,sz002228,3.08,3.12,3.12,16444500.0,3.07,225500,3.08,90200,-1.28,3.12,3.03,16444500,50380000.0,1.36,2.88,37.25,37.37,3.43,2.81,0.92
神农种业,sz300189,4.91,5.1,4.96,213590000.0,4.91,1088800,4.92,483500,-3.73,4.99,4.73,213590000,1033690000.0,24.1,5.1,43.51,50.28,6.12,4.08,1.9
南宁百货,sh600712,5.48,5.45,5.43,40497800.0,5.48,342900,5.49,22300,0.55,5.86,5.31,40497800,225590000.0,7.52,10.09,29.52,29.85,6.0,4.91,0.92
集泰股份,sz002909,5.0,5.04,5.02,5477900.0,5.0,53300,5.01,28200,-0.79,5.05,4.88,5477900,27140000.0,1.44,3.37,19.02,19.5,5.54,4.54,0.96
鹏辉能源,sz300438,62.69,61.6,61.58,21550900.0,62.68,17700,62.69,15700,1.77,63.15,60.84,21550900,1339830000.0,5.33,3.75,253.37,315.55,73.92,49.28,1.23
大中矿业,sz001203,28.25,27.7,27.57,20113400.0,28.23,4000,28.25,11000,1.99,28.48,26.94,20113400,561730000.0,1.54,5.56,368.93,433.1,30.47,24.93,1.24
菱电电控,sh688667,89.69,91.57,91.48,118380500.0,89.69,800,89.96,200,-2.05,92.43,88.3,118380500,106620000.0,2.25,4.51,47.26,47.26,109.88,73.26,1.82
海南海药,sz000566,5.99,5.85,5.8,266226300.0,5.99,2225300,6.0,2322500,2.39,6.19,5.62,266226300,1604950000.0,20.53,9.74,77.67,77.71,6.44,5.27,1.03
鲁信创投,sh600783,18.45,18.34,18.45,37056100.0,18.45,103300,18.46,8800,0.6,18.65,17.79,37056100,676780000.0,4.98,4.69,137.33,137.33,20.17,16.51,1.21
鸿富瀚,sz301086,118.86,109.22,108.66,5488200.0,118.86,4300,118.99,200,8.83,121.02,108.16,5488200,632500000.0,7.87,11.77,82.92,149.6,131.06,87.38,1.25
鹭燕医药,sz002788,11.15,10.82,10.8,32061800.0,11.14,84500,11.15,47200,3.05,11.17,10.71,32061800,352690000.0,8.4,4.25,42.57,43.32,11.9,9.74,1.69
青鸟智控,sz002960,8.09,8.19,8.18,8697300.0,8.09,2500,8.1,38300,-1.22,8.21,8.02,8697300,70200000.0,0.9,2.32,78.33,85.25,9.01,7.37,0.94
和林微纳,sh688661,108.57,104.0,104.0,870752600.0,108.57,12200,108.59,200,4.39,116.58,100.97,870752600,935920000.0,5.73,15.01,164.9,164.9,124.8,83.2,1.11
联特科技,sz301205,281.88,284.08,284.52,10735600.0,281.88,29500,281.99,200,-0.77,291.0,276.67,10735600,3046180000.0,12.82,5.04,236.06,366.68,340.9,227.26,0.85
天华新能,sz300390,60.7,59.54,59.92,35049800.0,60.7,74300,60.71,62600,1.95,61.47,59.03,35049800,2122610000.0,5.21,4.1,408.07,504.27,71.45,47.63,1.09
