name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,64.0,64.44,64.0,5000.0,64.0,400,64.29,200,-0.68,64.0,64.0,5000,320000.0,0.02,0.0,14.4,71.47,77.33,51.55,0.0
锡华科技,sh603248,23.22,23.24,23.22,4600.0,23.2,500,23.22,900,-0.09,23.22,23.22,4600,110000.0,0.01,0.0,16.09,106.81,25.56,20.92,0.0
天溯计量,sz301449,77.02,76.92,77.02,6100.0,77.02,100,77.7,200,0.13,77.02,77.02,6100,470000.0,0.04,0.0,10.72,50.23,92.3,61.54,0.0
美埃科技,sh688376,63.53,63.8,63.53,705600.0,63.53,500,63.8,400,-0.42,63.53,63.53,705600,450000.0,0.01,0.0,85.93,85.93,76.56,51.04,0.0
同飞股份,sz300990,95.2,95.64,95.2,15900.0,95.2,500,95.27,1600,-0.46,95.2,95.2,15900,1510000.0,0.02,0.0,73.42,162.39,114.77,76.51,0.0
中光防雷,sz300414,17.37,17.6,17.37,116300.0,17.36,400,17.37,5700,-1.31,17.37,17.37,116300,2020000.0,0.04,0.0,54.46,56.63,21.12,14.08,0.0
苏州天脉,sz301626,235.69,227.19,235.69,42000.0,235.0,1400,235.69,300,3.74,235.69,235.69,42000,9900000.0,0.08,0.0,124.02,272.65,272.63,181.75,0.0
ST名家汇,sz300506,5.3,5.27,5.3,21500.0,5.28,1000,5.3,8700,0.57,5.3,5.3,21500,110000.0,0.0,0.0,38.94,75.56,6.32,4.22,0.0
森赫股份,sz301056,15.89,15.89,15.89,800.0,15.85,100,15.89,1400,0.0,15.89,15.89,800,10000.0,0.0,0.0,27.97,42.39,19.07,12.71,0.0
宏达电子,sz300726,52.51,52.7,52.51,50700.0,52.51,4400,52.52,5900,-0.36,52.51,52.51,50700,2660000.0,0.02,0.0,112.6,216.26,63.24,42.16,0.0
宏源药业,sz301246,21.15,21.23,21.15,8800.0,21.15,100,21.2,1200,-0.38,21.15,21.15,8800,190000.0,0.01,0.0,33.85,84.6,25.48,16.98,0.0
华盛锂电,sh688353,107.9,108.18,107.9,837300.0,107.9,100,108.0,2700,-0.26,107.9,107.9,837300,900000.0,0.01,0.0,172.1,172.1,129.82,86.54,0.0
鼎泰高科,sz301377,194.34,192.06,194.34,19400.0,193.0,300,194.36,1300,1.19,194.34,194.34,19400,3770000.0,0.03,0.0,138.03,796.79,230.47,153.65,0.0
腾景科技,sh688195,226.6,216.91,226.6,7570700.0,226.6,1400,226.63,200,4.47,226.6,226.6,7570700,17160000.0,0.06,0.0,293.11,293.11,260.29,173.53,0.0
珂玛科技,sz301611,125.76,124.83,125.76,10100.0,125.44,200,125.99,400,0.75,125.76,125.76,10100,1270000.0,0.01,0.0,184.34,548.31,149.8,99.86,0.0
新诺威,sz300765,31.47,31.4,31.47,4800.0,31.47,500,31.48,1000,0.22,31.47,31.47,4800,150000.0,0.0,0.0,442.03,442.03,37.68,25.12,0.0
安达智能,sh688125,253.23,250.72,253.23,513700.0,253.23,1200,255.13,200,1.0,253.23,253.23,513700,1300000.0,0.01,0.0,206.86,207.97,300.86,200.58,0.0
杰华特,sh688141,58.37,58.6,58.37,962700.0,58.37,0,58.6,400,-0.39,58.37,58.37,962700,560000.0,0.0,0.0,262.85,262.85,70.32,46.88,0.0
铜冠铜箔,sz301217,51.0,48.76,51.0,357400.0,50.99,400,51.0,18300,4.59,51.0,51.0,357400,18230000.0,0.04,0.0,422.8,422.8,58.51,39.01,0.0
海科新源,sz301292,56.02,56.74,56.02,31600.0,56.02,600,56.5,1000,-1.27,56.02,56.02,31600,1770000.0,0.04,0.0,47.66,124.81,68.09,45.39,0.0
奕东电子,sz301123,61.5,61.15,61.5,27400.0,61.41,200,61.52,2000,0.57,61.5,61.5,27400,1690000.0,0.01,0.0,143.66,144.3,73.38,48.92,0.0
安通控股,sh600179,5.12,5.06,5.12,624800.0,5.11,67700,5.12,102900,1.19,5.12,5.12,624800,3200000.0,0.02,0.0,197.75,216.65,5.57,4.55,0.0
华联控股,sz000036,5.37,5.37,5.37,541500.0,5.36,5700,5.37,6100,0.0,5.37,5.37,541500,2910000.0,0.04,0.0,75.24,75.39,5.91,4.83,0.0
滨海能源,sz000695,13.05,12.96,13.05,43600.0,13.05,5400,13.07,8300,0.69,13.05,13.05,43600,570000.0,0.02,0.0,28.95,30.24,14.26,11.66,0.0
嘉美包装,sz002969,22.51,22.1,22.51,1754300.0,22.5,39000,22.51,57300,1.86,22.51,22.51,1754300,39490000.0,0.16,0.0,245.87,247.27,24.31,19.89,0.0
联发股份,sz002394,15.65,15.6,15.65,129000.0,15.62,700,15.65,24600,0.32,15.65,15.65,129000,2020000.0,0.04,0.0,50.59,50.66,17.16,14.04,0.0
海汽集团,sh603069,20.68,20.69,20.68,14200.0,20.67,200,20.68,51400,-0.05,20.68,20.68,14200,290000.0,0.0,0.0,65.35,65.35,22.76,18.62,0.0
胜通能源,sz001331,57.68,57.8,57.68,114500.0,57.68,100,57.7,1900,-0.21,57.68,57.68,114500,6600000.0,0.07,0.0,96.83,162.8,63.58,52.02,0.0
海南瑞泽,sz002596,4.13,4.13,4.13,104700.0,4.11,30000,4.13,92000,0.0,4.13,4.13,104700,430000.0,0.01,0.0,47.35,47.4,4.54,3.72,0.0
多氟多,sz002407,29.21,29.32,29.21,252600.0,29.21,7200,29.22,600,-0.38,29.21,29.21,252600,7380000.0,0.02,0.0,315.63,347.73,32.25,26.39,0.0
章源钨业,sz002378,43.85,43.94,43.85,2008400.0,43.83,100,43.85,6200,-0.2,43.85,43.85,2008400,88070000.0,0.17,0.0,524.06,526.82,48.33,39.55,0.0
神剑股份,sz002361,13.81,13.74,13.81,569600.0,13.81,42800,13.82,1800,0.51,13.81,13.81,569600,7870000.0,0.07,0.0,111.74,131.34,15.11,12.37,0.0
圣晖集成,sh603163,141.63,141.6,141.63,28600.0,141.62,400,141.63,100,0.02,141.63,141.63,28600,4050000.0,0.03,0.0,141.63,141.63,155.76,127.44,0.0
万润股份,sz002643,17.67,17.66,17.67,23800.0,17.66,3000,17.67,53400,0.06,17.67,17.67,23800,420000.0,0.0,0.0,160.67,163.09,19.43,15.89,0.0
快克智能,sh603203,39.09,39.09,39.09,10000.0,39.09,1100,39.1,100,0.0,39.09,39.09,10000,390000.0,0.0,0.0,97.39,99.16,43.0,35.18,0.0
海南发展,sz002163,14.75,14.78,14.75,228100.0,14.74,2600,14.75,500,-0.2,14.75,14.75,228100,3360000.0,0.03,0.0,118.52,124.63,16.26,13.3,0.0
宏和科技,sh603256,81.0,78.22,81.0,867700.0,80.99,73000,81.0,302600,3.55,81.0,81.0,867700,70280000.0,0.1,0.0,712.58,712.58,86.04,70.4,0.0
亚翔集成,sh603929,144.8,143.12,144.8,11100.0,143.12,300,144.8,200,1.17,144.8,144.8,11100,1610000.0,0.01,0.0,308.95,308.95,157.43,128.81,0.0
世嘉科技,sz002796,56.36,55.85,56.36,222400.0,56.3,900,56.36,5200,0.91,56.36,56.36,222400,12530000.0,0.1,0.0,128.34,142.23,61.44,50.27,0.0
深圳新星,sh603978,25.42,25.43,25.42,12700.0,25.42,2900,25.45,800,-0.04,25.42,25.42,12700,320000.0,0.01,0.0,53.66,53.66,27.97,22.89,0.0
友邦吊顶,sz002718,68.12,68.12,68.12,200.0,67.01,2000,68.12,800,0.0,68.12,68.12,200,10000.0,0.0,0.0,64.02,88.18,74.93,61.31,0.0
九鼎新材,sz002201,13.23,13.26,13.23,69400.0,13.23,50100,13.25,5700,-0.23,13.23,13.23,69400,920000.0,0.01,0.0,79.65,86.21,14.59,11.93,0.0
国风新材,sz000859,11.39,11.38,11.39,246100.0,11.38,12100,11.39,99800,0.09,11.39,11.39,246100,2800000.0,0.03,0.0,102.05,102.05,12.52,10.24,0.0
天际股份,sz002759,36.8,36.88,36.8,184500.0,36.78,1100,36.8,101400,-0.22,36.8,36.8,184500,6790000.0,0.04,0.0,184.35,184.51,40.57,33.19,0.0
东材科技,sh601208,35.0,34.92,35.0,406900.0,35.0,5100,35.05,500,0.23,35.0,35.0,406900,14240000.0,0.04,0.0,353.56,353.56,38.41,31.43,0.0
三孚股份,sh603938,29.88,29.25,29.88,569600.0,29.81,300,29.88,30700,2.15,29.88,29.88,569600,17020000.0,0.15,0.0,114.33,114.33,32.18,26.33,0.0
航天工程,sh603698,35.9,36.37,35.9,158800.0,35.89,900,35.9,3900,-1.29,35.9,35.9,158800,5700000.0,0.03,0.0,192.42,192.42,40.01,32.73,0.0
翔鹭钨业,sz002842,45.72,45.72,45.72,1610500.0,45.71,700,45.72,77800,0.0,45.72,45.72,1610500,73630000.0,0.6,0.0,122.74,149.58,50.29,41.15,0.0
天赐材料,sz002709,41.39,41.39,41.39,113400.0,41.38,8500,41.39,6100,0.0,41.39,41.39,113400,4690000.0,0.01,0.0,622.69,841.83,45.53,37.25,0.0
安记食品,sh603696,18.12,18.13,18.12,11800.0,18.1,13500,18.12,9900,-0.06,18.12,18.12,11800,210000.0,0.01,0.0,42.62,42.62,19.94,16.32,0.0
柏诚股份,sh601133,17.93,17.84,17.93,72900.0,17.9,21600,17.93,8000,0.5,17.93,17.93,72900,1310000.0,0.05,0.0,26.79,94.67,19.62,16.06,0.0
德尔未来,sz002631,6.12,6.12,6.12,55800.0,6.11,400,6.12,30100,0.0,6.12,6.12,55800,340000.0,0.01,0.0,48.57,48.79,6.73,5.51,0.0
创元科技,sz000551,15.0,14.8,15.0,50500.0,14.97,1400,15.0,8300,1.35,15.0,15.0,50500,760000.0,0.01,0.0,72.45,72.71,16.28,13.32,0.0
浔兴股份,sz002098,9.68,9.68,9.68,16100.0,9.63,300,9.68,16200,0.0,9.68,9.68,16100,160000.0,0.0,0.0,34.65,34.65,10.65,8.71,0.0
合兴包装,sz002228,4.38,4.34,4.38,207000.0,4.37,6400,4.38,11700,0.92,4.38,4.38,207000,910000.0,0.02,0.0,52.97,53.15,4.77,3.91,0.0
神农种业,sz300189,8.03,8.18,8.03,868600.0,8.03,12600,8.04,14800,-1.83,8.03,8.03,868600,6970000.0,0.1,0.0,71.17,82.23,9.82,6.54,0.0
南宁百货,sh600712,6.26,6.3,6.26,75600.0,6.25,6600,6.26,6700,-0.63,6.26,6.26,75600,470000.0,0.01,0.0,33.72,34.1,6.93,5.67,0.0
集泰股份,sz002909,7.41,7.41,7.41,52500.0,7.41,21300,7.45,4000,0.0,7.41,7.41,52500,390000.0,0.01,0.0,28.19,28.9,8.15,6.67,0.0
鹏辉能源,sz300438,48.97,45.1,48.97,820400.0,48.96,94300,48.97,3600,8.58,48.97,48.97,820400,40170000.0,0.2,0.0,197.92,246.49,54.12,36.08,0.0
大中矿业,sz001203,37.7,37.44,37.7,712900.0,37.7,13300,37.71,22000,0.69,37.7,37.7,712900,26880000.0,0.05,0.0,495.87,577.97,41.18,33.7,0.0
菱电电控,sh688667,95.98,95.98,95.98,515600.0,95.98,9900,96.79,300,0.0,95.98,95.98,515600,490000.0,0.01,0.0,50.58,50.58,115.18,76.78,0.0
海南海药,sz000566,5.85,5.8,5.85,503700.0,5.83,8100,5.85,1100,0.86,5.85,5.85,503700,2950000.0,0.04,0.0,75.86,75.9,6.38,5.22,0.0
鲁信创投,sh600783,23.89,23.66,23.89,76300.0,23.8,12600,23.89,3000,0.97,23.89,23.89,76300,1820000.0,0.01,0.0,177.83,177.83,26.03,21.29,0.0
鸿富瀚,sz301086,130.64,131.05,130.64,5700.0,130.64,200,132.18,100,-0.31,130.64,130.64,5700,740000.0,0.01,0.0,61.84,117.58,157.26,104.84,0.0
鹭燕医药,sz002788,15.3,15.2,15.3,99400.0,15.29,200,15.3,2400,0.66,15.3,15.3,99400,1520000.0,0.03,0.0,58.41,59.44,16.72,13.68,0.0
青鸟消防,sz002960,11.44,11.41,11.44,44900.0,11.42,14000,11.45,1700,0.26,11.44,11.44,44900,510000.0,0.01,0.0,85.54,100.14,12.55,10.27,0.0
和林微纳,sh688661,98.8,98.8,98.8,1185600.0,98.8,1600,98.95,400,0.0,98.8,98.8,1185600,1170000.0,0.01,0.0,150.07,150.07,118.56,79.04,0.0
联特科技,sz301205,193.87,189.68,193.87,55000.0,193.78,100,193.87,4600,2.21,193.87,193.87,55000,10660000.0,0.08,0.0,131.75,251.53,227.62,151.74,0.0
天华新能,sz300390,48.01,48.18,48.01,69100.0,48.0,5300,48.01,4000,-0.35,48.01,48.01,69100,3320000.0,0.01,0.0,322.88,398.84,57.82,38.54,0.0
可川科技,sh603052,60.33,59.33,60.33,59200.0,60.33,1200,60.39,200,1.69,60.33,60.33,59200,3570000.0,0.03,0.0,113.36,113.36,65.26,53.4,0.0
华康洁净,sz301235,53.07,53.42,53.07,9500.0,53.0,200,53.07,100,-0.66,53.07,53.07,9500,500000.0,0.01,0.0,38.61,57.2,64.1,42.74,0.0
石大胜华,sh603026,66.2,66.0,66.2,19800.0,66.2,9400,66.36,6000,0.3,66.2,66.2,19800,1310000.0,0.01,0.0,154.05,154.05,72.6,59.4,0.0
天宏锂电,bj920252,29.86,29.55,29.86,21500.0,29.86,800,29.96,900,1.05,29.86,29.86,21500,641300.0,0.03,0.0,20.37,30.65,38.41,20.69,0.0
华瑞股份,sz300626,19.46,19.48,19.46,23200.0,19.46,5000,19.5,300,-0.1,19.46,19.46,23200,450000.0,0.01,0.0,35.01,35.03,23.38,15.58,0.0
京能电力,sh600578,5.6,5.6,5.6,153300.0,5.6,150700,5.61,57300,0.0,5.6,5.6,153300,860000.0,0.0,0.0,374.9,374.9,6.16,5.04,0.0
山东黄金,sh600547,50.99,52.03,50.99,909600.0,50.98,100,50.99,134900,-2.0,50.99,50.99,909600,46380000.0,0.03,0.0,1843.0,2350.6,57.23,46.83,0.0
同惠电子,bj920509,35.22,35.17,35.22,1100.0,35.22,400,35.26,1100,0.14,35.22,35.22,1100,38700.0,0.0,0.0,29.47,56.46,45.72,24.62,0.0
博威合金,sh601137,20.65,20.39,20.65,133200.0,20.6,6000,20.65,16000,1.28,20.65,20.65,133200,2750000.0,0.01,0.0,189.48,189.62,22.43,18.35,0.0
四方达,sz300179,26.1,26.49,26.1,590800.0,26.1,21800,26.15,1900,-1.47,26.1,26.1,590800,15420000.0,0.16,0.0,97.61,126.77,31.79,21.19,0.0
海博思创,sh688411,232.15,228.1,232.15,1637700.0,231.75,300,232.15,600,1.78,232.15,232.15,1637700,3800000.0,0.01,0.0,307.77,418.08,273.72,182.48,0.0
天振股份,sz301356,24.87,24.38,24.87,1000.0,24.38,1800,24.87,600,2.01,24.87,24.87,1000,20000.0,0.0,0.0,13.63,53.72,29.26,19.5,0.0
艾可蓝,sz300816,62.58,62.66,62.58,21200.0,62.46,2400,62.58,2900,-0.13,62.58,62.58,21200,1330000.0,0.04,0.0,35.46,50.06,75.19,50.13,0.0
富祥药业,sz300497,16.0,15.98,16.0,56300.0,16.0,1000,16.09,5000,0.13,16.0,16.0,56300,900000.0,0.01,0.0,70.53,86.18,19.18,12.78,0.0
云南锗业,sz002428,47.81,45.68,47.81,3349900.0,47.81,374000,47.82,11100,4.66,47.81,47.81,3349900,160160000.0,0.51,0.0,312.22,312.26,50.25,41.11,0.0
中钨高新,sz000657,68.75,69.02,68.75,1065500.0,68.75,64000,68.76,700,-0.39,68.75,68.75,1065500,73250000.0,0.07,0.0,998.89,1566.54,75.92,62.12,0.0
泓禧科技,bj920857,26.35,26.3,26.35,800.0,26.25,2000,26.35,600,0.19,26.35,26.35,800,21100.0,0.0,0.0,19.5,19.5,34.19,18.41,0.0
盛剑科技,sh603324,25.69,25.69,25.69,3000.0,25.69,600,25.76,500,0.0,25.69,25.69,3000,80000.0,0.0,0.0,37.94,37.94,28.26,23.12,0.0
厦钨新能,sh688778,82.3,82.28,82.3,1162300.0,82.3,200,82.81,700,0.02,82.3,82.3,1162300,960000.0,0.0,0.0,415.36,415.36,98.74,65.82,0.0
湖南裕能,sz301358,66.83,66.8,66.83,39900.0,66.83,10700,66.85,900,0.04,66.83,66.83,39900,2670000.0,0.01,0.0,507.87,508.44,80.16,53.44,0.0
万润新能,sh688275,91.58,91.56,91.58,480300.0,91.56,200,91.58,600,0.02,91.58,91.58,480300,440000.0,0.01,0.0,77.47,115.5,109.87,73.25,0.0
菲菱科思,sz301191,124.53,125.67,124.53,40500.0,124.53,500,125.0,4000,-0.91,124.53,124.53,40500,5040000.0,0.08,0.0,65.0,86.35,150.8,100.54,0.0
英诺激光,sz301021,59.01,59.14,59.01,6500.0,58.88,400,59.01,3700,-0.22,59.01,59.01,6500,380000.0,0.0,0.0,90.13,90.2,70.97,47.31,0.0
中材科技,sz002080,51.15,50.84,51.15,193900.0,51.12,100,51.15,1200,0.61,51.15,51.15,193900,9920000.0,0.01,0.0,858.36,858.36,55.92,45.76,0.0
茂莱光学,sh688502,354.67,353.3,354.67,130200.0,354.67,100,356.5,500,0.39,354.67,354.67,130200,460000.0,0.01,0.0,59.58,187.27,423.96,282.64,0.0
阿特斯,sh688472,14.06,14.02,14.06,12926900.0,14.06,7300,14.07,4000,0.29,14.06,14.06,12926900,1820000.0,0.01,0.0,189.48,512.23,16.82,11.22,0.0
恩捷股份,sz002812,60.9,60.68,60.9,52500.0,60.9,25800,60.92,100,0.36,60.9,60.9,52500,3200000.0,0.01,0.0,500.98,598.17,66.75,54.61,0.0
荣亿精密,bj920223,19.55,19.52,19.55,2700.0,19.45,1000,19.55,700,0.15,19.55,19.55,2700,52800.0,0.0,0.0,15.95,30.75,25.37,13.67,0.0
海峡股份,sz002320,10.18,10.19,10.18,111700.0,10.17,300,10.18,58000,-0.1,10.18,10.18,111700,1140000.0,0.0,0.0,227.49,227.49,11.21,9.17,0.0
山东赫达,sz002810,19.09,19.15,19.09,32100.0,19.09,2200,19.14,100,-0.31,19.09,19.09,32100,610000.0,0.01,0.0,61.68,66.6,21.07,17.24,0.0
东百集团,sh600693,13.2,13.21,13.2,89500.0,13.2,6400,13.21,7000,-0.08,13.2,13.2,89500,1180000.0,0.01,0.0,114.7,114.82,14.53,11.89,0.0
海峡创新,sz300300,13.6,13.89,13.6,643600.0,13.6,307200,13.66,400,-2.09,13.6,13.6,643600,8750000.0,0.1,0.0,90.69,90.69,16.67,11.11,0.0
锦华新材,bj920015,48.8,48.58,48.8,15700.0,48.8,22700,48.83,5400,0.45,48.8,48.8,15700,765300.0,0.04,0.0,18.42,66.16,63.15,34.01,0.0
同宇新材,sz301630,225.03,222.8,225.03,7700.0,225.0,400,225.55,100,1.0,225.03,225.03,7700,1730000.0,0.08,0.0,22.5,90.01,267.36,178.24,0.0
广钢气体,sh688548,27.5,27.17,27.5,19242400.0,27.5,55800,27.55,200,1.21,27.5,27.5,19242400,5290000.0,0.03,0.0,190.08,362.83,32.6,21.74,0.0
马钢股份,sh600808,4.33,4.31,4.33,452600.0,4.32,17500,4.33,195400,0.46,4.33,4.33,452600,1960000.0,0.01,0.0,258.4,333.44,4.74,3.88,0.0
捷邦科技,sz301326,152.31,147.82,152.31,30500.0,152.31,200,153.0,500,3.04,152.31,152.31,30500,4650000.0,0.11,0.0,41.59,110.74,177.38,118.26,0.0
华资实业,sh600191,13.22,13.11,13.22,8200.0,13.15,15000,13.22,2400,0.84,13.22,13.22,8200,110000.0,0.0,0.0,64.11,64.11,14.42,11.8,0.0
永太科技,sz002326,24.57,24.31,24.57,294200.0,24.56,400,24.57,5900,1.07,24.57,24.57,294200,7230000.0,0.04,0.0,198.56,227.3,26.74,21.88,0.0
浩通科技,sz301026,35.35,36.28,35.35,108200.0,35.34,400,35.35,1900,-2.56,35.35,35.35,108200,3820000.0,0.09,0.0,40.41,55.95,43.54,29.02,0.0
申菱环境,sz301018,108.58,109.69,108.58,146200.0,108.58,300,108.98,100,-1.01,108.58,108.58,146200,15870000.0,0.07,0.0,216.07,288.88,131.63,87.75,0.0
鼎胜新材,sh603876,19.8,19.96,19.8,139900.0,19.8,10800,19.85,5000,-0.8,19.8,19.8,139900,2770000.0,0.02,0.0,183.99,183.99,21.96,17.96,0.0
英维克,sz002837,111.66,111.05,111.66,192600.0,111.66,11500,111.76,100,0.55,111.66,111.66,192600,21500000.0,0.02,0.0,949.33,1090.42,122.16,99.95,0.0
赛恩斯,sh688480,144.28,148.0,144.28,1463600.0,144.28,500,144.5,200,-2.51,144.28,144.28,1463600,2110000.0,0.02,0.0,137.54,137.54,177.6,118.4,0.0
华光新材,sh688379,58.63,59.35,58.63,3622100.0,58.63,1900,58.65,200,-1.21,58.63,58.63,3622100,2120000.0,0.04,0.0,52.82,52.82,71.22,47.48,0.0
英特科技,sz301399,21.01,20.89,21.01,8900.0,21.01,2800,21.04,500,0.57,21.01,21.01,8900,190000.0,0.02,0.0,11.49,38.87,25.07,16.71,0.0
德力股份,sz002571,12.48,12.48,12.48,1400.0,12.42,1100,12.5,10000,0.0,12.48,12.48,1400,20000.0,0.0,0.0,37.23,48.92,13.73,11.23,0.0
新疆火炬,sh603080,25.53,25.06,25.53,116700.0,25.53,900,25.57,1200,1.88,25.53,25.53,116700,2980000.0,0.08,0.0,36.12,36.12,27.57,22.55,0.0
漱玉平民,sz301017,15.07,15.03,15.07,17400.0,15.07,119900,15.1,1500,0.27,15.07,15.07,17400,260000.0,0.01,0.0,36.71,61.12,18.04,12.02,0.0
菲利华,sz300395,130.8,129.5,130.8,304500.0,130.78,300,130.8,0,1.0,130.8,130.8,304500,39830000.0,0.06,0.0,669.21,683.13,155.4,103.6,0.0
新宙邦,sz300037,56.8,56.6,56.8,23300.0,56.6,4500,56.8,7200,0.35,56.8,56.8,23300,1320000.0,0.0,0.0,305.82,427.02,67.92,45.28,0.0
恒坤新材,sh688727,55.47,55.3,55.47,340600.0,55.31,200,55.47,400,0.31,55.47,55.47,340600,190000.0,0.01,0.0,27.87,249.24,66.36,44.24,0.0
国城矿业,sz000688,36.13,36.79,36.13,79400.0,36.06,500,36.13,7900,-1.79,36.13,36.13,79400,2870000.0,0.01,0.0,428.16,428.16,40.47,33.11,0.0
沃尔德,sh688028,123.97,123.99,123.97,19939800.0,123.97,100,124.0,1400,-0.02,123.97,123.97,19939800,24720000.0,0.13,0.0,187.13,187.13,148.79,99.19,0.0
德福科技,sz301511,39.1,38.06,39.1,262500.0,39.1,140200,39.11,600,2.73,39.1,39.1,262500,10260000.0,0.07,0.0,146.48,246.46,45.67,30.45,0.0
艾森股份,sh688720,76.62,77.36,76.62,1358600.0,76.62,2800,76.9,500,-0.96,76.62,76.62,1358600,1040000.0,0.02,0.0,43.2,67.53,92.83,61.89,0.0
康芝药业,sz300086,9.03,8.98,9.03,36700.0,9.01,5400,9.03,39800,0.56,9.03,9.03,36700,330000.0,0.01,0.0,39.79,41.1,10.78,7.18,0.0
盛屯矿业,sh600711,16.56,16.81,16.56,767100.0,16.56,100000,16.57,53500,-1.49,16.56,16.56,767100,12700000.0,0.02,0.0,511.81,511.81,18.49,15.13,0.0
新莱应材,sz300260,55.86,55.73,55.86,15700.0,55.86,600,55.88,1000,0.23,55.86,55.86,15700,880000.0,0.01,0.0,160.67,227.8,66.88,44.58,0.0
奥克股份,sz300082,10.18,10.18,10.18,2100.0,10.18,18900,10.23,3200,0.0,10.18,10.18,2100,20000.0,0.0,0.0,69.04,69.23,12.22,8.14,0.0
波长光电,sz301421,96.01,95.62,96.01,14400.0,96.01,700,96.2,500,0.41,96.01,96.01,14400,1380000.0,0.03,0.0,44.46,111.1,114.74,76.5,0.0
佛塑科技,sz000973,13.27,13.15,13.27,79000.0,13.25,700,13.27,100,0.91,13.27,13.27,79000,1050000.0,0.01,0.0,128.38,326.21,14.47,11.84,0.0
厦门钨业,sh600549,74.03,74.9,74.03,1397500.0,74.03,900,74.04,200,-1.16,74.03,74.03,1397500,103460000.0,0.09,0.0,1150.38,1175.29,82.39,67.41,0.0
博苑股份,sz301617,70.5,69.98,70.5,3500.0,70.0,100,70.5,1700,0.74,70.5,70.5,3500,250000.0,0.01,0.0,37.39,94.22,83.98,55.98,0.0
威尔高,sz301251,70.01,70.0,70.01,44100.0,70.0,3200,70.52,400,0.01,70.01,70.01,44100,3090000.0,0.08,0.0,37.8,94.3,84.0,56.0,0.0
捷众科技,bj920690,30.73,30.5,30.73,3500.0,30.73,700,30.77,700,0.75,30.73,30.73,3500,108800.00000000001,0.01,0.0,13.24,20.37,39.65,21.35,0.0
矩阵股份,sz301365,26.0,25.88,26.0,24900.0,26.0,49600,26.08,1300,0.46,26.0,26.0,24900,650000.0,0.02,0.0,26.36,46.8,31.06,20.7,0.0
