股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
600851.SH,海欣股份,8.78,10.02506265664159,涨停,1,0, 10:21:30, 10:21:30,医药制造+投资并购+物业租赁,,,,17,600851
002575.SZ,群兴玩具,8.02,10.013717421124822,涨停,1,0, 11:06:36, 11:06:36,算力租赁+腾讯合作+酒类销售,,,,33,002575
301606.SZ,绿联科技,80.88,19.999999999999986,涨停,1,0, 09:44:39, 13:25:00,AI NAS+出海+业绩预增+H股上市,,,,33,301606
001339.SZ,智微智能,72.96,9.995477159656257,涨停,1,0, 13:50:39, 13:50:39,LPU+算力租赁+人形机器人+英伟达生态,,,,33,001339
600599.SH,*ST熊猫,4.19,-4.988662131519269,跌停,0,5,,,, 09:25:04, 09:25:04,退市风险+板块下跌,22,600599
000862.SZ,银星能源,8.36,9.999999999999996,涨停,1,0, 09:59:39, 09:59:39,风电技改+绿电直连+智能电网+资产注入预期,,,,33,000862
601877.SH,正泰电器,39.05,9.999999999999991,涨停,1,0, 10:35:05, 13:26:56,低压电器+光伏+虚拟电厂,,,,17,601877
003035.SZ,南网能源,9.58,9.988518943742813,涨停,1,0, 14:01:18, 14:01:18,虚拟电厂+零碳园区+扭亏为盈+央企,,,,33,003035
688158.SH,优刻得,45.38,19.989423585404555,涨停,1,0, 09:41:47, 09:41:47,OpenClaw+AI算力+云计算+回购完成,,,,17,688158
002068.SZ,黑猫股份,9.52,10.057803468208082,涨停,1,0, 11:29:27, 11:29:27,炭黑龙头+固态电池+国企改革,,,,33,002068
002112.SZ,三变科技,27.63,9.992038216560502,涨停,1,0, 10:33:30, 10:33:30,电网设备+算力+地方国资,,,,33,002112
600355.SH,*ST精伦,1.01,-4.7169811320754755,跌停,0,2,,,, 09:36:35, 11:19:56,退市风险+业绩预亏+板块下跌+此前跌幅较大,22,600355
688229.SH,博睿数据,103.14,19.999999999999996,涨停,1,0, 09:53:25, 09:53:25,AI运维+APM龙头+信创适配,,,,17,688229
002229.SZ,鸿博股份,17.9,10.018438844499071,涨停,1,0, 13:25:30, 13:25:30,算力租赁+“算力+新能源”,,,,33,002229
600525.SH,ST长园,5.82,5.054151624548741,涨停,1,0, 14:16:50, 14:56:38,储能中标+智能电网+海外微电网,,,,22,600525
600227.SH,赤天化,3.62,10.030395136778118,涨停,2,0, 09:25:01, 14:20:22,甲醇+尿素+化肥+煤炭,,,,17,600227
002930.SZ,宏川智慧,14.67,9.970014992503748,涨停,1,0, 10:53:21, 10:53:21,石化仓储+交割资质+智能物流,,,,33,002930
600714.SH,金瑞矿业,22.02,-10.012259910093992,跌停,0,1,,,, 13:30:58, 14:15:43,板块回调+此前涨幅较大+资金流出,17,600714
601969.SH,海南矿业,13.52,10.008136696501225,涨停,1,0, 13:05:25, 13:05:25,油气项目+拟收购萤石矿+铁矿石+回购,,,,17,601969
002300.SZ,太阳电缆,11.57,9.980988593155901,涨停,1,0, 09:33:45, 09:33:45,海缆+数据中心+特高压,,,,33,002300
000488.SZ,ST晨鸣,2.6,4.838709677419359,涨停,2,0, 09:45:33, 10:17:39,复工复产+山东国资+浆纸一体化,,,,33,000488
600753.SH,*ST海钦,10.82,5.048543689320383,涨停,1,0, 14:14:27, 14:28:09,ST摘帽预期+液化石油气+充电桩,,,,22,600753
600602.SH,云赛智联,22.26,9.980237154150213,涨停,1,0, 09:43:13, 10:02:37,松江智算中心+AI智能体+上海国资,,,,17,600602
603121.SH,华培动力,23.13,-10.0,跌停,0,1,,,, 09:25:04, 09:25:04,终止重组+复牌跌停,17,603121
000601.SZ,韶能股份,6.75,9.934853420195445,涨停,2,0, 09:54:36, 13:38:51,电力+抽水蓄能+生物质发电,,,,33,000601
002730.SZ,电光科技,19.17,9.982788296041319,涨停,1,0, 10:56:06, 10:56:06,算力租赁+智能矿山+矿用防爆电器,,,,33,002730
601567.SH,三星医疗,32.35,9.996599795987763,涨停,2,0, 10:05:36, 14:44:27,荷兰9.49亿订单+智能电网+康复连锁,,,,17,601567
