股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
002084.SZ,海鸥住工,4.29,10.000000000000004,涨停,1,0, 11:28:30, 11:28:30,空气能热泵+装配式厨卫+灯塔工厂+一带一路,,,,33,002084
002382.SZ,蓝帆医疗,7.59,9.999999999999991,涨停,1,0, 09:46:54, 09:46:54,手套涨价+丁腈整合+热电联产+医疗器械,,,,33,002382
600232.SH,金鹰股份,8.78,10.02506265664159,涨停,1,0, 10:06:55, 10:06:55,工业大麻+纺织机械+锂电池正极材料,,,,17,600232
600746.SH,江苏索普,9.26,9.976247030878858,涨停,1,0, 13:26:22, 13:55:07,醋酸龙头+煤化工+国企改革,,,,17,600746
600599.SH,*ST熊猫,5.09,4.948453608247427,涨停,4,0, 09:32:33, 09:35:51,业绩预盈+烟花爆竹+ST板块+退市博弈,,,,22,600599
603261.SH,*ST立航,32.63,4.987129987130001,涨停,1,0, 10:57:22, 10:57:22,可控核聚变+C919配套+退市博弈,,,,22,603261
000638.SZ,*ST万方,1.64,-5.2023121387283275,跌停,0,2,,,, 10:01:12, 13:59:42,退市风险+业绩预亏+异常波动,33,000638
002254.SZ,泰和新材,12.43,-9.992758870383785,跌停,0,1,,,, 15:00:00, 15:00:00,板块回调+此前涨幅较大+此前业绩预减,33,002254
600108.SH,亚盛集团,6.26,-10.057471264367818,跌停,0,1,,,, 13:11:10, 14:43:40,短期涨幅过大+高估值+板块回调,17,600108
000657.SZ,中钨高新,56.07,-9.999999999999995,跌停,0,1,,,, 14:25:09, 14:25:30,资金流出+前期涨幅大+板块回调,33,000657
600756.SH,浪潮软件,17.63,9.981285090455382,涨停,1,0, 13:08:30, 13:09:51,AI政务+养老+山东国资,,,,17,600756
002669.SZ,康达新材,15.35,10.035842293906812,涨停,1,0, 14:47:30, 14:47:30,风电胶粘剂+半导体材料+唐山国资,,,,33,002669
000677.SZ,恒天海龙,5.02,10.087719298245615,涨停,1,0, 09:25:00, 09:25:00,帘子布+低空经济+军工材料,,,,33,000677
603280.SH,南方路机,40.7,10.000000000000007,涨停,1,0, 11:08:30, 11:08:30,搅拌设备+核电设备+AI智能体+泛俄市场,,,,17,603280
002693.SZ,*ST双成,7.67,5.068493150684934,涨停,1,0, 09:30:00, 09:32:18,扭亏为盈+多肽出口+海南自贸区,,,,33,002693
601669.SH,中国电建,7.19,9.9388379204893,涨停,1,0, 09:34:56, 10:14:53,光储大单+工程建设+韩国资金+央企,,,,17,601669
001270.SZ,*ST铖昌,111.91,-5.0,跌停,0,1,,,, 13:56:24, 14:48:48,退市风险+板块下跌+资金流出,33,001270
000890.SZ,法尔胜,11.09,10.019841269841267,涨停,2,0, 09:31:42, 09:33:15,钢帘线剥离+光纤概念+环保设备,,,,33,000890
002485.SZ,ST雪发,5.13,-5.000000000000008,跌停,0,1,,,, 13:00:03, 14:23:00,此前涨幅较大+ST板块回调+资金流出,33,002485
600691.SH,潞化科技,4.43,9.925558312655072,涨停,2,0, 09:25:04, 09:30:22,氢能装备+煤化工+山西国资,,,,17,600691
603929.SH,亚翔集成,140.83,9.997656799187698,涨停,1,0, 09:30:00, 09:30:00,业绩增长+IC洁净室+中芯国际+东南亚订单,,,,17,603929
600726.SH,华电能源,4.27,10.05154639175257,涨停,4,0, 10:06:55, 10:06:55,绿电转型+热电联产+煤炭概念+央企,,,,17,600726
600370.SH,三房巷,2.73,10.080645161290322,涨停,2,0, 14:32:21, 14:32:21,瓶级聚酯切片+PTA龙头,,,,17,600370
600355.SH,*ST精伦,0.91,-5.208333333333326,跌停,0,2,,,, 09:46:13, 13:09:22,市值退市风险+财务退市风险+板块下跌,22,600355
600525.SH,ST长园,5.61,-4.915254237288136,跌停,0,1,,,, 14:43:53, 14:43:53,板块下跌+资金流出+业绩预亏+此前涨幅较大,22,600525
600227.SH,赤天化,4.37,10.07556675062972,涨停,1,0, 09:40:35, 14:49:14,甲醇+尿素+化肥+煤炭,,,,17,600227
000908.SZ,*ST景峰,5.05,4.989604989604994,涨停,3,0, 09:25:00, 09:25:00,重整+创新药CDMO+合成生物,,,,33,000908
603558.SH,健盛集团,12.99,9.991532599491952,涨停,1,0, 09:33:27, 09:33:27,年报增长+高股息+越南产能,,,,17,603558
600397.SH,江钨装备,15.96,-9.983079526226732,跌停,0,1,,,, 14:27:01, 14:32:43,业绩预亏+短线回调+资金流出+涨幅过大,17,600397
002165.SZ,红宝丽,12.76,10.000000000000002,涨停,1,0, 09:43:00, 09:43:00,环氧丙烷技改+硬泡聚醚+化工板块,,,,33,002165
600722.SH,金牛化工,16.94,10.000000000000005,涨停,3,0, 09:40:04, 14:48:46,甲醇涨价+风电项目+河北国资,,,,17,600722
002056.SZ,横店东磁,25.84,10.004257130693919,涨停,1,0, 10:03:51, 14:54:24,磁材+算电协同+光伏龙头+储能,,,,33,002056
002438.SZ,江苏神通,19.26,9.994288977727011,涨停,1,0, 13:35:12, 13:35:12,可控核聚变+氢能源+商业航天,,,,33,002438
603803.SH,瑞斯康达,13.75,10.0,涨停,1,0, 09:53:15, 09:53:15,CPO+智算中心+高速光模块,,,,17,603803
600408.SH,安泰集团,4.13,10.13333333333333,涨停,1,0, 10:54:48, 10:54:48,焦炭+煤炭+循环经济,,,,17,600408
605222.SH,起帆电缆,23.06,10.019083969465637,涨停,1,0, 13:08:26, 13:08:26,风电+海缆扩产+商业航天,,,,17,605222
000488.SZ,ST晨鸣,2.76,-5.154639175257744,跌停,0,1,,,, 13:27:03, 14:26:36,资金流出+此前涨幅较大+个股调整,33,000488
002543.SZ,万和电气,9.79,9.999999999999988,涨停,1,0, 10:31:09, 10:42:24,空气能热泵+出口增长+厨卫电器,,,,33,002543
603681.SH,永冠新材,19.42,-10.009267840593127,跌停,0,1,,,, 13:16:57, 13:59:21,转债赎回+此前涨幅,17,603681
603813.SH,*ST原尚,33.77,-5.007032348804485,跌停,0,1,,,, 09:25:02, 09:25:02,退市风险+业绩预亏+风险提示,22,603813
603538.SH,美诺华,25.37,10.017346053772776,涨停,1,0, 11:29:50, 11:29:50,减肥药+特色原料药+集采中选+业绩预增,,,,17,603538
002931.SZ,锋龙股份,81.58,10.005393743257825,涨停,1,0, 09:30:18, 09:30:18,优必选入主+园林机械+汽车零部件,,,,33,002931
002656.SZ,*ST摩登,3.04,-5.000000000000004,跌停,0,1,,,, 11:22:18, 11:22:18,退市风险+业绩预亏+资金流出,33,002656
002281.SZ,光迅科技,88.94,-9.997976118194693,跌停,0,1,,,, 10:50:18, 11:24:06,澄清不实传闻+短线涨幅较大+资金流出,33,002281
002789.SZ,*ST建艺,10.91,5.004812319538013,涨停,1,0, 14:40:45, 14:40:45,珠海国资+建筑装饰+中标项目,,,,33,002789
002298.SZ,中电鑫龙,11.95,-10.015060240963855,跌停,0,1,,,, 14:06:48, 14:22:12,板块回调+资金流出+业绩预亏,33,002298
002445.SZ,中南文化,4.49,10.04901960784314,涨停,5,0, 09:25:00, 09:25:00,拟购苏龙热电+火电转型+江阴国资,,,,33,002445
002470.SZ,金正大,3.22,9.897610921501707,涨停,1,0, 09:31:36, 09:31:36,化肥涨价+磷矿建设+缓控释肥,,,,33,002470
001366.SZ,播恩集团,15.76,9.979064898813675,涨停,1,0, 10:03:48, 10:03:48,合成生物+猪饲料+归还募资,,,,33,001366
600847.SH,万里股份,15.51,10.0,涨停,1,0, 11:21:40, 11:21:40,铅酸电池+低压电源+西部大开发,,,,17,600847
603248.SH,锡华科技,28.2,9.984399375975034,涨停,1,0, 13:00:24, 15:00:00,风电齿轮箱+大兆瓦产品,,,,17,603248
600234.SH,科新发展,14.92,10.029498525073741,涨停,1,0, 13:22:32, 13:22:32,建筑工程+抖音概念+物业管理,,,,17,600234
600381.SH,*ST春天,2.61,-5.090909090909095,跌停,0,1,,,, 09:32:51, 09:38:17,终止上市风险+业绩预亏+退市警示,22,600381
300185.SZ,通裕重工,4.21,19.943019943019948,涨停,1,0, 10:48:03, 10:48:03,风电+核电+飞轮储能+山东国资,,,,33,300185
000004.SZ,*ST国华,6.16,4.940374787052812,涨停,4,0, 09:41:54, 10:25:18,扭亏预告+退市博弈,,,,33,000004
601611.SH,中国核建,19.21,10.02290950744559,涨停,1,0, 13:20:32, 14:09:56,可控核聚变+核电建造+央企,,,,17,601611
600683.SH,京投发展,8.76,10.050251256281406,涨停,1,0, 09:58:22, 10:07:10,TOD轨道物业+北京国资+地产链回暖,,,,17,600683
002667.SZ,威领股份,30.11,-9.985052316890892,跌停,0,1,,,, 10:56:57, 10:56:57,资金流出+前期涨幅大+业绩预亏,33,002667
600121.SH,郑州煤电,5.65,9.922178988326863,涨停,2,0, 09:25:00, 09:25:00,煤炭涨价+郑州国资,,,,17,600121
002903.SZ,宇环数控,31.03,9.99645515774548,涨停,1,0, 11:03:45, 14:55:15,机器人+工业母机+苹果概念,,,,33,002903
002531.SZ,天顺风能,12.42,10.008857395925606,涨停,1,0, 10:19:09, 10:19:09,风电海工+中标+导管架龙头,,,,33,002531
600410.SH,华胜天成,28.59,-10.009442870632672,跌停,0,1,,,, 14:26:02, 14:26:02,高管拟减持+板块回调+资金流出+此前涨幅较大,17,600410
603659.SH,璞泰来,32.41,10.013577732518653,涨停,1,0, 09:49:17, 09:49:17,负极材料+马来西亚扩产+固态电池,,,,17,603659
002620.SZ,ST瑞和,7.12,5.014749262536871,涨停,1,0, 11:03:54, 14:29:42,光伏建筑一体化+预重整+绿色电力,,,,33,002620
002969.SZ,嘉美包装,26.47,10.0166251039069,涨停,1,0, 14:56:00, 14:56:00,追觅入主+三片罐龙头+饮料灌装,,,,33,002969
601218.SH,吉鑫科技,6.94,9.984152139461186,涨停,1,0, 13:43:55, 14:49:28,风电铸件+业绩预增+收购轴承,,,,17,601218
002487.SZ,大金重工,80.65,9.997272231314803,涨停,2,0, 13:24:30, 13:27:18,欧洲风电出口+深远海基地+业绩高增,,,,33,002487
000669.SZ,ST金鸿,4.86,4.967602591792666,涨停,4,0, 09:25:00, 10:25:57,重整预期+天然气+减亏,,,,33,000669
003027.SZ,同兴科技,24.52,10.004486316733963,涨停,1,0, 10:52:45, 10:52:45,钠电扩产+低温SCR脱硝+CCUS+烟气治理,,,,33,003027
002378.SZ,章源钨业,36.92,-9.99512432959532,跌停,0,1,,,, 14:39:24, 14:45:03,板块回调+前期涨幅大+资金流出,33,002378
000533.SZ,顺钠股份,16.96,-9.978768577494685,跌停,0,1,,,, 13:08:12, 13:14:24,板块下跌+此前涨幅较大+股东减持,33,000533
300981.SZ,中红医疗,15.77,20.0152207001522,涨停,1,0, 14:00:30, 14:00:30,核防护手套+医疗器械+避孕套+厦门国资,,,,33,300981
600336.SH,澳柯玛,8.18,9.946236559139775,涨停,1,0, 13:07:04, 13:15:43,冷柜+冰雪装备+青岛国资,,,,17,600336
600307.SH,酒钢宏兴,2.22,9.90099009900991,涨停,1,0, 09:34:59, 13:14:41,钢铁+甘肃国资+可控核聚变,,,,17,600307
603843.SH,*ST正平,6.7,5.015673981191227,涨停,3,0, 09:25:04, 09:25:04,算力租赁+重整进展+基建转型,,,,22,603843
002109.SZ,兴化股份,5.18,9.978768577494685,涨停,1,0, 09:32:00, 10:05:21,甲醇+煤化工+陕西国资,,,,33,002109
603029.SH,天鹅股份,21.6,9.979633401222,涨停,1,0, 10:47:16, 10:47:16,供销社+采棉机+农机,,,,17,603029
603062.SH,麦加芯彩,56.29,10.005862810240371,涨停,1,0, 11:09:28, 11:09:28,风电涂料+船舶涂料+光伏涂料,,,,17,603062
002429.SZ,兆驰股份,11.94,10.046082949308754,涨停,1,0, 09:47:57, 14:54:18,CPO+MicroLED+深圳国资,,,,33,002429
603607.SH,京华激光,24.55,9.9910394265233,涨停,1,0, 09:35:20, 09:35:20,IP卡牌+烟草防伪+激光全息,,,,17,603607
603366.SH,日出东方,10.32,10.021321961620462,涨停,1,0, 10:32:20, 10:32:20,光伏+储能+太阳能热水器,,,,17,603366
002323.SZ,雅博股份,2.54,9.956709956709956,涨停,1,0, 11:06:42, 11:06:42,光伏建筑一体化+光伏设备+枣庄国资,,,,33,002323
002950.SZ,奥美医疗,11.3,10.029211295034091,涨停,1,0, 10:14:27, 10:14:27,医用敷料+出口第一+回购完成+三胎概念,,,,33,002950
000815.SZ,美利云,16.96,-9.978768577494685,跌停,0,1,,,, 09:41:30, 10:14:42,板块回调+前期涨幅较大,33,000815
001896.SZ,豫能控股,15.44,-10.023310023310026,跌停,0,1,,,, 14:50:18, 14:56:54,炒作风险+资金流出+板块回调,33,001896
