股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
603001.SH,奥康国际,9.58,-9.9624060150376,跌停,0,1,,,, 14:03:22, 14:03:28,板块下跌+前期涨幅较大+连续四年亏损,17,603001
000048.SZ,京基智农,19.61,9.9831744251262,涨停,3,0, 09:31:18, 09:32:27,协议转让+生猪养殖+猪价反弹+机器人,,,,33,000048
603657.SH,春光科技,25.48,10.017271157167531,涨停,1,0, 09:50:08, 09:50:08,家庭具身机器人+定增受理+清洁电器,,,,17,603657
603861.SH,白云电器,14.7,-9.981628903857924,跌停,0,1,,,, 10:21:08, 10:39:29,板块下跌+一季报业绩下滑,17,603861
300263.SZ,隆华科技,14.18,19.966159052453463,涨停,1,0, 13:00:03, 13:13:12,靶材+高纯钼+三星供应链+商业航天,,,,33,300263
600322.SH,津投城开,2.86,9.999999999999991,涨停,1,0, 09:40:03, 09:49:09,物业管理+资产注入预期+天津国资,,,,17,600322
600592.SH,龙溪股份,16.41,-9.983543609435,跌停,0,2,,,, 10:13:09, 10:13:09,人形机器人板块下跌+昨日跌停后承压,17,600592
002409.SZ,雅克科技,134.81,10.004079967360266,涨停,2,0, 13:19:33, 15:00:00,存储芯片+HBM前驱体+半导体材料,,,,33,002409
300481.SZ,濮阳惠成,17.03,20.014094432699096,涨停,1,0, 10:43:03, 10:43:03,电子化学品+产品提价+顺酐酸酐衍生物+OLED,,,,33,300481
001268.SZ,联合精密,41.82,9.994739610731186,涨停,1,0, 13:19:33, 13:19:33,成飞概念+航空精密零部件+压缩机零部件,,,,33,001268
002977.SZ,*ST天箭,22.88,-4.983388704318934,跌停,0,2,,,, 10:39:30, 14:25:30,板块下跌跟跌+被实施*ST+一季度营收下降,33,002977
600340.SH,*ST华幸,1.29,-5.147058823529416,跌停,0,1,,,, 14:39:43, 14:48:34,预重整协议未签署+业绩持续亏损+板块跟跌,22,600340
603065.SH,宿迁联盛,12.36,9.964412811387893,涨停,3,0, 09:25:02, 09:25:02,跨界磷化铟衬底+光稳定剂,,,,17,603065
300666.SZ,江丰电子,292.4,19.998358435589115,涨停,1,0, 10:31:27, 10:31:27,半导体材料+存储芯片靶材+收购凯德石英+一季报增长,,,,33,300666
