股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000582.SZ,北部湾港,11.1,-2.1164021164021185,跌停,0,1,,,, 13:51:02, 14:24:32,此前涨幅较大+资金净流出,33,000582
000593.SZ,德龙汇能,25.01,-0.03996802557952842,跌停,0,1,,,, 09:42:45, 14:14:17,半导体资产注入澄清+此前涨幅较大+资金净流出,33,000593
000620.SZ,盈新发展,3.18,4.950495049504963,涨停,1,0, 13:34:02, 13:34:02,存储芯片+AI算力+转型科技,,,,33,000620
000831.SZ,中国稀土,60.03,-1.5094339622641537,涨停,1,0, 09:53:30, 14:09:32,稀土+半年报增长+央企,,,,33,000831
000936.SZ,华西股份,6.84,-1.8651362984218063,涨停,3,0, 09:30:00, 10:57:17,间接参股光芯片+磷化铟+涤纶化纤+创投,,,,33,000936
000950.SZ,重药控股,6.22,-1.1128775834658233,涨停,1,0, 09:46:45, 09:46:45,医药商业+创新药+央企背景,,,,33,000950
001260.SZ,坤泰股份,22.0,-4.885430177258967,涨停,3,0, 09:30:00, 09:30:00,汽车软内饰+海外产能+新能源客户,,,,33,001260
002047.SZ,宝鹰股份,3.6,-4.761904761904755,跌停,0,1,,,, 09:34:00, 09:36:45,此前涨幅较大+异常波动公告+半年度业绩预亏,33,002047
002081.SZ,金螳螂,5.5,3.969754253308128,涨停,3,0, 10:17:00, 10:17:00,洁净室+参建数据中心+海外业务+建筑装饰龙头,,,,33,002081
002172.SZ,澳洋健康,4.7,3.524229074889871,涨停,3,0, 09:30:00, 09:30:00,脑机接口+医疗服务+国企改革,,,,33,002172
002322.SZ,理工能科,13.66,4.674329501915704,涨停,2,0, 09:31:45, 10:08:00,半年报增长+高分红+AI应用,,,,33,002322
002400.SZ,省广集团,6.98,-2.5139664804469235,跌停,0,1,,,, 10:02:30, 10:18:00,此前涨幅较大+主力资金净流出,33,002400
002418.SZ,康盛股份,4.18,2.7027027027026884,涨停,1,0, 09:31:15, 09:31:45,算力+液冷+家电,,,,33,002418
002628.SZ,成都路桥,5.57,0.17985611510792582,涨停,1,0, 14:21:17, 14:21:17,萤石矿+机器人+氟化工+中标基建,,,,33,002628
002645.SZ,华宏科技,21.95,2.1880819366852835,涨停,1,0, 13:57:02, 13:57:02,稀土永磁+机器人概念+中报预增,,,,33,002645
002651.SZ,利君股份,8.64,2.9797377830750893,涨停,1,0, 09:45:15, 09:45:15,商业航天+军工+分红提议,,,,33,002651
002658.SZ,雪迪龙,8.07,-1.9441069258809252,涨停,1,0, 10:24:45, 10:24:45,半导体气体检测+碳监测+商业航天检测,,,,33,002658
002724.SZ,海洋王,6.98,2.949852507374634,涨停,2,0, 09:30:15, 09:30:15,照明+智慧灯杆+物联网,,,,33,002724
002726.SZ,ST龙大,2.36,1.2875536480686611,涨停,1,0, 14:38:17, 14:54:33,预重整+猪肉+预制菜+半年报减亏,,,,33,002726
002766.SZ,索菱股份,4.46,-0.8888888888888897,涨停,1,0, 13:16:32, 13:16:32,重大合同+智能舱驾+5G,,,,33,002766
002774.SZ,快意电梯,17.22,-1.8803418803418908,涨停,1,0, 09:38:30, 09:38:30,股份过户+印度地铁订单+电梯出口,,,,33,002774
002811.SZ,郑中设计,11.3,0.0,涨停,1,0, 10:22:30, 10:22:30,MEMS芯片+室内设计+订单高增,,,,33,002811
002820.SZ,桂发祥,11.15,9.960552268244573,涨停,1,0, 11:07:32, 11:07:32,中华老字号+大消费+国企改革,,,,33,002820
002907.SZ,华森制药,16.68,9.305373525557012,涨停,1,0, 09:30:00, 09:30:00,临床试验批准+青光眼+创新药+中成药,,,,33,002907
002951.SZ,金时科技,18.89,4.134509371554575,涨停,1,0, 09:33:45, 09:37:15,超级电容+储能+中报预计减亏,,,,33,002951
002988.SZ,豪美新材,23.4,0.42918454935621403,涨停,1,0, 14:34:17, 14:34:17,机器人轻量化+液冷散热+汽车轻量化+定增获批,,,,33,002988
002989.SZ,中天精装,25.69,1.301261829653004,涨停,1,0, 13:56:32, 13:56:32,FCBGA封装基板+半导体转型+浙江国资,,,,33,002989
003031.SZ,中瓷电子,135.29,4.005227552275507,涨停,1,0, 14:26:32, 14:26:32,电子陶瓷+CPO+央企,,,,33,003031
300017.SZ,网宿科技,17.0,-1.9042123485285536,涨停,1,0, 14:15:02, 14:15:02,CDN涨价+液冷+算力租赁+边缘AI,,,,33,300017
300120.SZ,经纬辉开,8.73,-5.723542116630663,涨停,1,0, 14:54:03, 14:54:03,专网通信+电磁线+液晶显示+收购完成,,,,33,300120
300404.SZ,博济医药,16.81,-3.0565167243368,涨停,2,0, 09:35:30, 09:44:15,中药创新药+CRO+战略合作,,,,33,300404
