name,code,now,close,open,volume,bid_volume,ask_volume,bid1,bid1_volume,bid2,bid2_volume,bid3,bid3_volume,bid4,bid4_volume,bid5,bid5_volume,ask1,ask1_volume,ask2,ask2_volume,ask3,ask3_volume,ask4,ask4_volume,ask5,ask5_volume,最近逐笔成交,datetime,涨跌,涨跌(%),high,low,价格/成交量(手)/成交额,成交量(手),成交额(万),turnover,PE,unknown,high_2,low_2,振幅,流通市值,总市值,PB,涨停价,跌停价,量比,委差,均价,市盈(动),市盈(静)
上证指数,sh000001,3852.09,3889.08,3852.09,655794000.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-03-27 09:25:09,-36.99,-0.95,3852.09,3852.09,3852.09/6557940/8528278303,655794000,8528280000.0,0.01,16.7,,3852.09,3852.09,0.0,593572.61,633321.55,0.0,-1.0,-1.0,0.0,0.0,3852.09,,
深证成指,sz399001,13423.51,13606.44,13423.51,753509600.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-03-27 09:25:03,-182.93,-1.34,13423.51,13423.51,13423.51/7535096/10517177705,753509600,10517180000.0,0.03,48.51,,13423.51,13423.51,0.0,372959.2,434013.98,0.0,-1.0,-1.0,0.0,0.0,13423.51,,
创业板指,sz399006,3236.37,3272.49,3236.37,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-03-27 09:25:03,-36.12,-1.1,3236.37,3236.37,3236.37/0/0,0,0.0,0.03,65.43,,3236.37,3236.37,0.0,142588.26,175047.59,0.0,-1.0,-1.0,0.0,0.0,0.0,,
