name,code,now,close,open,volume,bid_volume,ask_volume,bid1,bid1_volume,bid2,bid2_volume,bid3,bid3_volume,bid4,bid4_volume,bid5,bid5_volume,ask1,ask1_volume,ask2,ask2_volume,ask3,ask3_volume,ask4,ask4_volume,ask5,ask5_volume,最近逐笔成交,datetime,涨跌,涨跌(%),high,low,价格/成交量(手)/成交额,成交量(手),成交额(万),turnover,PE,unknown,high_2,low_2,振幅,流通市值,总市值,PB,涨停价,跌停价,量比,委差,均价,市盈(动),市盈(静)
上证指数,sh000001,4126.09,4138.76,4138.65,95255128900.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-01-14 16:14:12,-12.67,-0.31,4190.87,4103.62,4126.09/952551289/1607041237768,95255128900,1607041240000.0,1.99,17.56,,4190.87,4103.62,2.11,632044.08,674058.26,0.0,-1.0,-1.0,1.26,0.0,4151.44,,
深证成指,sz399001,14248.6,14169.4,14194.11,131211872900.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-01-14 16:14:21,79.2,0.56,14459.21,14099.98,14248.60/1312118729/2334347799362,131211872900,2334347800000.0,5.45,53.18,,14459.21,14099.98,2.54,398150.2,463897.13,0.0,-1.0,-1.0,1.26,0.0,14305.7,,
创业板指,sz399006,3349.14,3321.89,3333.17,43995841800.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-01-14 16:14:36,27.25,0.82,3403.95,3308.63,3349.14/439958418/1151533419547,43995841800,1151533420000.0,8.54,73.39,,3403.95,3308.63,2.87,152635.5,189026.86,0.0,-1.0,-1.0,1.28,0.0,3360.8,,
