股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000010.SZ,*ST美丽,2.45,-0.809716599190284,跌停,0,1,,,, 14:27:04, 14:52:53,退市风险警示+板块回调+资金流出,33,000010
000029.SZ,深深房A,25.93,-2.077039274924474,跌停,0,1,,,, 13:05:25, 13:05:25,板块回调+此前涨幅较大+资金流出,33,000029
000056.SZ,*ST皇庭,1.35,-2.8776978417266057,跌停,0,1,,,, 09:30:14, 13:18:40,退市风险警示+净资产为负,33,000056
000078.SZ,ST海王,1.72,-4.9723756906077385,跌停,0,11,,,, 09:30:00, 14:56:07,ST实施+*ST风险+连续跌停+业绩下滑,33,000078
000417.SZ,合百集团,10.48,9.968520461699908,涨停,3,0, 09:31:29, 09:31:29,间接投资长鑫科技+合肥国资+零售+农批,,,,33,000417
000518.SZ,四环生物,3.5,2.6392961876832803,涨停,1,0, 09:36:14, 09:47:55,摘帽+生物医药+园林绿化,,,,33,000518
000669.SZ,ST金鸿,4.39,-4.978354978354988,跌停,0,1,,,, 09:30:29, 09:30:29,重整不确定+传闻澄清+涨幅回调,33,000669
000695.SZ,滨海能源,16.14,-0.308832612723908,涨停,1,0, 11:15:07, 11:15:07,电池+负极材料+绿电+产能扩张,,,,33,000695
000716.SZ,黑芝麻,5.5,0.5484460694698401,涨停,1,0, 09:39:15, 09:39:15,黑色健康食品+一季报高增+广西国资入主,,,,33,000716
000767.SZ,晋控电力,4.39,-4.148471615720532,跌停,0,1,,,, 10:33:49, 10:39:19,电力板块回调+资金流出+此前涨幅较大,33,000767
000809.SZ,和展能源,4.75,8.69565217391304,涨停,1,0, 09:30:00, 09:30:00,实控人变更+风电混塔+绿色电力,,,,33,000809
000859.SZ,国风新材,10.6,0.6647673314340008,涨停,1,0, 10:26:34, 10:26:34,光刻胶+芯片封装膜+拟收购金张科技+合肥国资,,,,33,000859
000880.SZ,潍柴重机,37.0,4.460756634669673,涨停,1,0, 09:30:14, 09:30:14,发电机组+数据中心+山东国资,,,,33,000880
000890.SZ,法尔胜,12.8,-0.3891050583657505,涨停,1,0, 11:15:22, 13:01:35,参股光纤公司+金属制品+环保业务,,,,33,000890
000911.SZ,*ST广糖,5.92,-1.1686143572621082,跌停,0,1,,,, 14:11:21, 14:47:16,退市风险警示+净资产为负+板块回调,33,000911
000926.SZ,福星股份,2.24,-1.7543859649122628,涨停,1,0, 09:35:44, 09:35:44,城中村改造+武汉地产+金属制品+碳中和,,,,33,000926
001259.SZ,利仁科技,81.0,0.5836334285359479,涨停,8,0, 14:45:01, 14:45:01,股份转让+小家电,,,,33,001259
001266.SZ,宏英智能,50.96,-0.8753160863645123,涨停,1,0, 14:09:00, 14:09:00,液冷储能+算电一体化+一季报大增+智能电控,,,,33,001266
001269.SZ,欧晶科技,25.46,3.9608003266639544,涨停,1,0, 09:33:44, 09:33:44,半导体石英坩埚+大尺寸光伏坩埚+客户验证加速,,,,33,001269
001313.SZ,粤海饲料,9.59,-2.0429009193054064,涨停,1,0, 13:27:40, 13:27:40,特种水产饲料+越南投产+一季度高增长,,,,33,001313
002031.SZ,巨轮智能,7.26,-3.713527851458889,跌停,0,1,,,, 10:43:04, 13:40:34,澄清特斯拉订单+业绩下滑+板块回调,33,002031
002055.SZ,ST得润,7.07,5.052005943536401,涨停,3,0, 09:30:00, 09:30:00,高速连接器+存储芯片,,,,33,002055
002072.SZ,凯瑞德,7.82,0.7731958762886663,涨停,1,0, 11:01:04, 11:01:04,司法拍卖+煤炭贸易,,,,33,002072
002081.SZ,金螳螂,6.12,-1.4492753623188384,跌停,0,1,,,, 13:47:36, 13:59:29,此前涨幅较大+员工减持,33,002081
002082.SZ,ST万邦,15.4,-4.996915484268973,跌停,0,11,,,, 09:30:00, 09:30:00,ST警示+协议转让未定+连续跌停,33,002082
002126.SZ,银轮股份,58.53,0.6534823731728333,涨停,1,0, 13:09:11, 13:27:40,人形机器人+液冷服务器+汽车热管理,,,,33,002126
002158.SZ,汉钟精机,35.43,1.1130136986301387,涨停,1,0, 09:32:59, 09:32:59,半导体真空泵+数据中心压缩机+光伏真空泵,,,,33,002158
002169.SZ,智光电气,17.95,0.33538289547232375,涨停,1,0, 13:07:56, 13:44:48,高压储能+重组进展+粤芯半导体,,,,33,002169
002175.SZ,*ST东智,2.45,-3.921568627450967,跌停,0,3,,,, 14:47:16, 14:47:16,控制权变更终止+退市风险警示,33,002175
002207.SZ,*ST准油,9.21,-4.162330905306957,跌停,0,1, 09:30:44, 09:30:44,, 10:47:19, 13:31:41,否认算力注入+短线涨幅较大+资金流出,33,002207
002272.SZ,川润股份,24.56,-1.5236567762630415,涨停,3,0, 09:30:00, 09:49:47,液冷服务器+机器人+定增扩产,,,,33,002272
002348.SZ,高乐股份,13.01,-5.450581395348837,跌停,0,1,,,, 09:53:18, 09:53:18,异常波动+短期涨幅较大+资金流出,33,002348
002392.SZ,北京利尔,9.39,-0.31847133757961105,跌停,0,1,,,, 14:08:15, 14:27:21,联创锂能收购+此前涨幅较大+板块回调,33,002392
002407.SZ,多氟多,41.69,2.457606291472106,涨停,1,0, 13:04:25, 13:04:25,氢氟酸涨价+大圆柱电池+一季报暴增,,,,33,002407
002421.SZ,达实智能,4.38,2.5761124121779937,涨停,4,0, 09:30:00, 10:00:48,液冷服务器+AIoT平台+机器人概念+AI应用,,,,33,002421
002442.SZ,龙星科技,6.82,1.7910447761194046,涨停,1,0, 09:32:59, 09:49:17,董事长增持+炭黑龙头+绿色降碳,,,,33,002442
002514.SZ,*ST宝馨,4.33,0.0,涨停,8,0, 09:30:00, 09:30:00,人形机器人+智能制造+亏损收窄,,,,33,002514
002620.SZ,*ST瑞和,8.43,-4.960541149943625,跌停,0,4,,,, 09:31:29, 09:45:55,异常波动+此前涨幅较大+资金流出,33,002620
002645.SZ,华宏科技,30.25,0.46496180670873655,涨停,1,0, 14:04:11, 14:04:11,稀土永磁+机器人+一季报大增,,,,33,002645
002654.SZ,万润科技,19.8,2.697095435684645,涨停,1,0, 11:27:37, 14:51:17,存储芯片+长江产业控股+湖北国资,,,,33,002654
002667.SZ,*ST威领,18.37,-5.015511892450873,跌停,0,11,,,, 09:30:00, 09:30:00,退市风险警示+连续跌停+总裁辞任,33,002667
002782.SZ,可立克,30.36,0.03294892915979575,涨停,2,0, 09:37:15, 10:13:34,电源产品+SST高频变压器+机器人+墨西哥扩产,,,,33,002782
002787.SZ,华源控股,28.4,0.7806955287437859,涨停,1,0, 10:58:04, 10:58:04,半导体设备+温控设备+并购扩张,,,,33,002787
002796.SZ,世嘉科技,55.86,4.901408450704224,涨停,1,0, 09:30:44, 09:32:29,光模块+6G+精密箱体,,,,33,002796
002918.SZ,蒙娜丽莎,14.15,-6.229290921139824,跌停,0,1,,,, 09:42:21, 11:12:37,概念澄清+此前涨幅较大+业绩承压,33,002918
003004.SZ,声迅股份,47.14,4.453800132949253,涨停,2,0, 10:24:34, 11:25:07,摘帽+智能安防+军工信息化,,,,33,003004
003036.SZ,泰坦股份,46.01,0.0652457590256658,涨停,1,0, 14:29:25, 14:29:25,固态电池+电子布纺织机+高端纺机+纺织机器人,,,,33,003036
300069.SZ,金利华电,44.06,19.989106753812646,涨停,1,0, 09:30:00, 09:30:00,收购中科西光+商业航天+复牌+特高压玻璃绝缘子,,,,33,300069
301013.SZ,利和兴,34.19,-5.968096809680973,涨停,1,0, 09:47:55, 10:31:04,半导体测试+华为合作+MLCC,,,,33,301013
301020.SZ,密封科技,32.4,4.482425024185737,涨停,1,0, 10:36:04, 10:36:04,控股股东拟变更+氢能密封+技改扩产+国企,,,,33,301020
301092.SZ,争光股份,48.95,-0.5081300813008129,涨停,1,0, 13:50:46, 13:52:16,盐湖提锂+稀土永磁+核电树脂,,,,33,301092
301139.SZ,*ST元道,4.95,-14.802065404475034,涨停,1,0, 09:40:00, 13:22:10,超跌反弹+算力租赁+通信运维+新能源,,,,33,301139
301322.SZ,绿通科技,59.0,9.016999260901704,涨停,1,0, 09:30:00, 09:30:00,拟收购诚瑞科技+半导体设备+场地电动车,,,,33,301322
600023.SH,浙能电力,5.9,-2.1558872305140944,跌停,0,1,,,, 13:19:10, 13:44:48,电力板块回调+此前涨幅较大+业绩下滑,17,600023
600156.SH,华升股份,10.96,-7.510548523206742,跌停,0,1,,,, 09:37:15, 09:37:15,此前涨幅较大+重组审核中止+资金流出,17,600156
600180.SH,*ST瑞茂,1.57,-4.84848484848484,跌停,0,12,,,, 09:30:00, 09:30:00,退市风险警示+业绩下滑+股份全冻结,22,600180
600208.SH,衢州发展,3.33,-6.46067415730337,跌停,0,3,,,, 09:30:00, 09:36:14,终止收购+连续跌停,17,600208
600238.SH,*ST椰岛,5.31,0.0,涨停,1,0, 14:39:51, 14:39:51,保健酒+海南国资+ST摘帽预期,,,,22,600238
600243.SH,*ST海华,3.71,-4.8717948717948705,跌停,0,2,,,, 09:30:00, 09:30:00,年报问询函+退市风险+业绩亏损,22,600243
600302.SH,ST标准,9.55,-1.4447884416924541,涨停,2,0, 09:32:29, 13:48:13,控制权变更+缝制设备+机器人概念+西安国资,,,,22,600302
600370.SH,*ST三房,1.38,-4.827586206896556,跌停,0,12,,,, 09:30:00, 14:52:12,退市风险警示+债务逾期+连续跌停,22,600370
600381.SH,*ST春天,4.61,-4.9484536082474095,跌停,0,2,,,, 09:41:15, 09:41:15,年报问询函+摘帽受阻+此前涨幅较大,22,600381
600396.SH,华电辽能,14.5,-0.27510316368637655,跌停,0,1,,,, 10:16:34, 13:11:20,估值偏高+此前涨幅较大+资金流出,17,600396
600530.SH,交大昂立,8.0,5.680317040951119,涨停,1,0, 10:36:19, 10:43:34,保健品+宠物新品+益生菌+养老护理,,,,17,600530
600539.SH,狮头股份,13.66,-1.7266187050359727,跌停,0,2,,,, 10:12:19, 10:19:49,板块回调+资金流出+收购不确定性,17,600539
600563.SH,法拉电子,168.0,3.4737620103473676,涨停,2,0, 09:33:59, 09:39:00,薄膜电容器+AI硬件+机器人+新能源,,,,17,600563
600578.SH,京能电力,7.03,-5.510752688172045,跌停,0,1,,,, 09:48:55, 10:08:48,异常波动+提示风险+板块回调,17,600578
600604.SH,市北高新,5.93,9.814814814814802,涨停,1,0, 09:30:00, 09:30:00,间接投资长存+创投+上海国资,,,,17,600604
600611.SH,大众交通,5.11,0.9881422924901327,涨停,1,0, 09:39:00, 09:39:00,间接投资长江存储+智能网联+上海国资,,,,17,600611
600615.SH,鑫源智造,12.49,1.9591836734693895,涨停,1,0, 13:13:20, 13:13:50,智能农机+机器人+无人割草机,,,,17,600615
600678.SH,ST金顶,6.87,5.045871559633029,涨停,1,0, 10:07:18, 10:13:34,地天板+ST反弹+石灰石+洛阳国资, 09:30:00, 09:30:00,,22,600678
600745.SH,*ST闻泰,15.2,-5.000000000000004,跌停,0,11,,,, 09:30:00, 09:30:00,退市风险警示+安世控制权受限+连续跌停,22,600745
600769.SH,祥龙电业,18.9,-10.000000000000007,跌停,0,1,,,, 09:31:59, 09:31:59,此前涨幅较大+短线回调+异常波动,17,600769
600895.SH,张江高科,38.9,1.9659239842726082,涨停,1,0, 10:23:34, 10:23:34,上海微电子+集成电路+浦东国资,,,,17,600895
600936.SH,北投科技,5.02,-4.562737642585556,跌停,0,1,,,, 09:47:40, 13:16:55,业绩说明会澄清+此前涨幅较大,17,600936
600962.SH,国投中鲁,27.92,0.9764918625678233,涨停,1,0, 13:01:20, 13:01:20,重组推进+芯片产线+央企,,,,17,600962
601133.SH,柏诚股份,33.97,2.0120120120120175,涨停,1,0, 13:52:16, 13:52:16,长鑫产业链+存储芯片+洁净室,,,,17,601133
601991.SH,大唐发电,6.9,-8.488063660477449,跌停,0,1,,,, 09:49:47, 09:58:48,严重异常波动+澄清无算电项目+板块回调,17,601991
603005.SH,晶方科技,40.45,9.918478260869582,涨停,1,0, 09:43:51, 09:43:51,TSV封装+第三代半导体+车规CIS,,,,17,603005
603007.SH,顺景科技,7.39,-1.466666666666671,跌停,0,1,,,, 13:23:40, 13:33:36,利好兑现连续回调+板块回调+资金流出,17,603007
603008.SH,ST喜临门,9.42,-0.10604453870625437,涨停,4,0, 09:30:00, 09:30:00,AI床垫+脑机接口+ST重整,,,,22,603008
603061.SH,金海通,350.0,0.4044866462032833,涨停,1,0, 13:16:10, 13:17:10,半导体设备+测试分选机+可转债扩产+一季报高增,,,,17,603061
603082.SH,北自科技,44.0,-4.472427268779857,跌停,0,1,,,, 09:30:00, 14:45:35,此前涨幅较大+风险提示+业绩下滑,17,603082
603090.SH,宏盛股份,72.0,0.1530115454166079,涨停,1,0, 10:48:34, 10:51:19,液冷服务器+铝制换热器+氢能源,,,,17,603090
603121.SH,华培动力,19.88,-4.377104377104378,跌停,0,1,,,, 13:00:14, 13:00:14,板块回调+此前涨幅较大+主力资金流出,17,603121
603178.SH,圣龙股份,20.33,-4.911131898971004,跌停,0,1,,,, 10:08:18, 11:21:22,板块回调+资金流出+此前涨幅大,17,603178
603186.SH,华正新材,120.02,5.289937713834548,涨停,1,0, 13:10:19, 13:49:58,覆铜板+AI算力+定增扩产,,,,17,603186
603278.SH,大业股份,14.5,-2.159244264507424,跌停,0,1,,,, 11:10:07, 13:17:25,高管拟减持+板块回调+业绩转亏,17,603278
603316.SH,诚邦股份,25.4,2.5433992733144892,涨停,3,0, 09:31:29, 09:31:29,存储芯片+定增扩产+业绩暴增,,,,17,603316
603324.SH,盛剑科技,32.26,5.287206266318529,涨停,1,0, 13:05:40, 13:06:41,光刻胶+半导体设备+绿色厂务,,,,17,603324
603353.SH,和顺石油,52.74,-0.6030908405578596,涨停,1,0, 10:14:04, 10:20:49,芯片IP+控股奎芯科技+成品油,,,,17,603353
603375.SH,盛景微,51.51,-2.2580645161290414,涨停,1,0, 14:40:25, 14:40:25,存储芯片+电子雷管+低空经济,,,,17,603375
603517.SH,ST绝味,13.59,0.0,涨停,1,0, 09:58:48, 14:23:13,ST摘帽预期+卤味龙头+冷链物流,,,,22,603517
603580.SH,*ST艾艾,23.58,-3.4002458009012777,跌停,0,2,,,, 09:30:00, 09:30:00,年报问询函+收入确认存疑+摘帽不确定,22,603580
603618.SH,杭电股份,43.88,3.0530765617660975,涨停,1,0, 09:45:23, 09:54:33,光纤涨价+一季报增长+特高压,,,,17,603618
603663.SH,三祥新材,48.0,4.963918652963051,涨停,1,0, 14:54:49, 14:54:49,半导体产业链+核级锆+锆铪分离,,,,17,603663
603687.SH,大胜达,17.64,-0.3389830508474504,涨停,1,0, 09:55:18, 09:55:18,GPU投资+芯片布局+纸包装,,,,17,603687
603779.SH,威龙股份,14.52,10.000000000000004,涨停,6,0, 09:30:00, 09:30:00,淄博国资入主+葡萄酒+白兰地,,,,17,603779
603790.SH,雅运股份,32.14,0.0,涨停,1,0, 10:15:34, 10:15:34,机器人+染料助剂+海外扩张,,,,17,603790
603919.SH,金徽酒,19.92,-1.871921182266005,涨停,1,0, 10:34:19, 10:34:19,白酒+全国化扩张+高端产品升级,,,,17,603919
603938.SH,三孚股份,56.78,5.61755952380953,涨停,3,0, 09:31:14, 09:31:14,存储上游+光纤材料+硅产品,,,,17,603938
603986.SH,兆易创新,445.02,0.0,涨停,1,0, 14:38:43, 14:38:43,持股长鑫科技+存储芯片涨价+一季报高增,,,,17,603986
605288.SH,凯迪股份,100.43,-3.99579390115667,涨停,2,0, 14:23:43, 14:34:39,机器人+线性驱动+智能家居,,,,17,605288
605299.SH,舒华体育,18.41,0.0,跌停,0,3,,,, 13:16:10, 13:16:10,体育产业板块连续回调+短线超涨,17,605299
688323.SH,瑞华泰,39.04,4.60878885316184,涨停,1,0, 14:35:45, 14:50:11,PI薄膜+AI服务器上游+商业航天+国产替代,,,,17,688323
