股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
001207.SZ,联科科技,16.28,10.000000000000004,涨停,1,0, 09:56:57, 10:51:24,炭黑+高压电缆屏蔽料+固态电池+股份变动,,,,33,001207
603380.SH,易德龙,47.29,10.00232612235403,涨停,1,0, 09:30:49, 09:30:49,AI服务器+人形机器人+柔性EMS龙头,,,,17,603380
603789.SH,ST星农,7.03,10.01564945226918,涨停,1,0, 13:45:14, 14:00:20,控制权变更+新能源+农业机械,,,,22,603789
000506.SZ,招金黄金,13.42,10.000000000000005,涨停,1,0, 10:00:27, 10:00:27,黄金+一季报扭亏+国企,,,,33,000506
002642.SZ,荣联科技,6.7,10.016420361247953,涨停,1,0, 11:02:03, 11:02:03,算力服务+AI应用+股份转让+国企,,,,33,002642
603179.SH,新泉股份,47.38,-9.992401215805467,跌停,0,1,,,, 14:46:54, 15:07:09,板块下跌+资金净流出,17,603179
603313.SH,梦百合,7.06,9.968847352024918,涨停,1,0, 14:11:01, 14:11:01,智能家居+跨境电商+美国产能,,,,17,603313
600110.SH,诺德股份,13.71,-9.980302035456333,跌停,0,1,,,, 14:42:46, 15:21:21,电池板块下跌+PCB概念回调+此前涨幅较大,17,600110
600288.SH,大恒科技,17.11,10.032154340836005,涨停,3,0, 11:16:20, 13:08:05,机器视觉+半导体+机器人,,,,17,600288
002731.SZ,*ST萃华,3.53,-9.94897959183674,跌停,0,11,,,, 09:25:00, 09:25:00,实施退市风险警示+年报难产复牌+黄金业务停滞,33,002731
603608.SH,天创时尚,25.7,-9.982486865148866,跌停,0,1,,,, 09:58:09, 15:05:03,前期超涨回调+板块下跌+可转债事件落地,17,603608
603898.SH,好莱客,12.62,-9.985734664764625,跌停,0,1,,,, 14:30:50, 15:20:29,智能家居板块下跌+前期累计上涨+一季报业绩转亏,17,603898
600749.SH,西藏旅游,15.33,9.9713055954089,涨停,1,0, 09:30:15, 09:37:25,智慧旅游+入境游,,,,17,600749
603906.SH,龙蟠科技,27.35,-10.003290556103977,跌停,0,1,,,, 09:51:55, 13:29:13,电池板块下挫+超涨回调+资金净流出,17,603906
002674.SZ,兴业科技,29.15,9.999999999999996,涨停,1,0, 10:46:06, 10:46:45,磷化铟收购+机器人电子皮肤+汽车内饰皮革,,,,33,002674
002542.SZ,*ST中岩,1.33,9.917355371900836,涨停,1,0, 14:13:51, 14:13:51,保壳+低空经济+成都国资,,,,33,002542
001365.SZ,天海电子,47.81,10.009203865623565,涨停,2,0, 13:07:24, 13:07:24,人形机器人+汽车线束龙头+广州国资,,,,33,001365
920857.BJ,泓禧科技,19.0,29.958960328317378,涨停,1,0, 11:03:18, 11:03:18,扫地机器人+AI PC+高精度电子线组件,,,,151,920857
000524.SZ,岭南控股,9.85,10.055865921787714,涨停,1,0, 09:25:00, 09:25:00,资产重组+复牌+旅游综合+广州国资,,,,33,000524
000593.SZ,德龙汇能,23.63,-9.980952380952385,跌停,0,1,,,, 09:49:36, 14:30:33,异常波动公告+市盈率远超同业+资产注入传闻澄清,33,000593
002427.SZ,尤夫股份,4.32,-9.999999999999991,跌停,0,1,,,, 09:44:03, 13:44:48,前期持续下跌+一季报由盈转亏,33,002427
600602.SH,云赛智联,16.38,10.006715916722621,涨停,1,0, 10:31:55, 10:57:10,算力租赁+人工智能+上海国资,,,,17,600602
000838.SZ,*ST发展,1.88,9.941520467836254,涨停,1,0, 14:09:27, 14:17:33,重整+房地产,,,,33,000838
002677.SZ,浙江美大,6.57,10.050251256281417,涨停,1,0, 13:09:51, 13:39:27,AI厨电+集成灶龙头+智能驾驶,,,,33,002677
301251.SZ,威尔高,60.92,19.992121331494975,涨停,2,0, 09:30:33, 15:00:00,AI电源PCB+DC/DC订单+产能释放,,,,33,301251
002931.SZ,锋龙股份,64.43,-10.001396843134511,跌停,0,2,,,, 09:52:03, 09:56:48,机器人ETF下跌+此前涨幅较大+异常波动公告澄清,33,002931
600379.SH,宝光股份,15.21,-9.999999999999988,跌停,0,1,,,, 13:50:25, 14:12:34,前期超涨回调+资金净流出,17,600379
603026.SH,石大胜华,72.36,-10.000000000000007,跌停,0,1,,,, 14:47:12, 15:18:24,电池板块下跌+氟化工概念回调+主力资金净流出,17,603026
002057.SZ,中钢天源,10.78,-10.01669449081804,跌停,0,1,,,, 14:52:06, 14:52:06,人形机器人板块下跌+此前涨幅较大+资金净流出,33,002057
600129.SH,太极集团,14.96,10.000000000000009,涨停,1,0, 09:38:16, 09:42:58,藿香正气口服液+创新药+央企,,,,17,600129
002810.SZ,山东赫达,22.01,-9.97955010224948,跌停,0,1,,,, 09:41:45, 13:00:15,利好兑现+前期涨幅较大+板块回调,33,002810
603661.SH,恒林股份,42.67,10.002577984016504,涨停,1,0, 11:11:31, 11:12:10,投资GPU公司+培育钻石+家居用品+出口,,,,17,603661
000977.SZ,浪潮信息,78.17,10.005629045876724,涨停,1,0, 09:25:00, 09:25:00,中报预增+AI服务器+液冷服务器+山东国资,,,,33,000977
300454.SZ,深信服,106.56,20.000000000000007,涨停,1,0, 11:20:42, 13:15:18,AI算力网关+算力租赁+间接持股宇树,,,,33,300454
000759.SZ,中百集团,6.48,10.016977928692713,涨停,1,0, 09:50:30, 09:50:30,商业零售+本地生活+国企,,,,33,000759
002733.SZ,雄韬股份,23.63,-9.980952380952385,跌停,0,1,,,, 09:42:27, 13:16:45,电池板块下跌+此前连续下跌+澄清未与算力巨头合作,33,002733
002747.SZ,埃斯顿,44.1,-9.999999999999998,跌停,0,1,,,, 09:31:03, 09:31:03,超涨回调+资金流出+筹划收购存不确定性,33,002747
002951.SZ,金时科技,16.32,9.97304582210243,涨停,2,0, 13:49:03, 13:49:03,超级电容+间接投资光纤公司+投建多孔炭产线+储能,,,,33,002951
603032.SH,德新科技,24.1,-10.007468259895443,跌停,0,2,,,, 09:31:27, 13:23:42,电池板块下跌+此前涨幅较大+融资余额减少,17,603032
301321.SZ,翰博高新,49.81,19.995181883883415,涨停,1,0, 13:12:51, 13:12:51,湿电子化学品+Mini-LED+车载显示+一季报扭亏,,,,33,301321
002467.SZ,二六三,4.69,10.093896713615038,涨停,1,0, 10:24:12, 10:25:45,数据中心+云网融合+AI数字人,,,,33,002467
002167.SZ,东方锆业,20.1,-9.986565158978939,跌停,0,1,,,, 14:11:48, 14:11:48,此前涨幅较大+固态电池板块下跌+资金净流出,33,002167
002490.SZ,山东墨龙,6.97,9.936908517350156,涨停,1,0, 09:52:15, 09:52:15,油气装备+海外大单+山东国资,,,,33,002490
002518.SZ,科士达,41.18,-10.008741258741255,跌停,0,1,,,, 13:38:27, 14:41:15,此前涨幅较大+主力资金净流出+储能板块回调,33,002518
603881.SH,数据港,24.21,9.995456610631528,涨停,1,0, 10:31:46, 10:31:46,算力租赁+智算业务+上海国资,,,,17,603881
300369.SZ,绿盟科技,6.48,20.0,涨停,1,0, 13:12:12, 13:33:39,AI安全+数据安全+算力,,,,33,300369
603610.SH,麒盛科技,14.37,-10.018785222291806,跌停,0,2,,,, 11:02:54, 15:13:39,传感器板块下跌+业绩下滑+主力资金流出,17,603610
002841.SZ,视源股份,47.39,10.004642525533896,涨停,2,0, 09:34:24, 13:55:24,中报预增+AI教育+机器人,,,,33,002841
603496.SH,恒为科技,24.54,9.995517705064996,涨停,1,0, 09:37:23, 09:37:23,算力租赁+华为昇腾+拟收购数珩科技,,,,17,603496
002249.SZ,大洋电机,7.46,-10.012062726176106,跌停,0,1,,,, 10:02:24, 13:30:18,实控人离婚诉讼+此前涨幅较大,33,002249
000519.SZ,中兵红箭,18.4,-9.980430528375747,跌停,0,1,,,, 14:12:00, 14:26:24,培育钻石板块下跌+资金净流出,33,000519
002396.SZ,星网锐捷,29.1,10.01890359168243,涨停,1,0, 09:34:57, 09:34:57,半年报预增+数据中心交换机+CPO+福建国资,,,,33,002396
002466.SZ,天齐锂业,53.27,-10.001689474573398,跌停,0,1,,,, 14:36:06, 14:39:39,锂板块大跌+资金净流出,33,002466
300017.SZ,网宿科技,14.66,19.967266775777407,涨停,1,0, 10:06:18, 10:08:45,CDN涨价+液冷+算力租赁+边缘AI,,,,33,300017
688121.SH,*ST卓然,4.14,-20.07722007722008,跌停,0,2,,,, 09:25:04, 09:25:04,年报未披露被*ST+证监会立案调查,22,688121
603137.SH,恒尚节能,22.91,9.98559769563131,涨停,7,0, 09:25:03, 14:23:06,拟收购存储公司+建筑幕墙+跨界转型,,,,17,603137
600759.SH,ST洲际,2.41,10.045662100456632,涨停,1,0, 13:23:58, 13:23:58,控制权变动风险消除+油气开采+ST板块,,,,22,600759
600756.SH,浪潮软件,13.23,9.97506234413966,涨停,1,0, 09:30:00, 09:30:00,浪潮系联动+AI政务+山东国资,,,,17,600756
002812.SZ,恩捷股份,60.95,-9.997046662728877,跌停,0,1,,,, 13:44:36, 14:31:03,电池板块下跌+海外工厂停产+主力资金流出,33,002812
600458.SH,时代新材,14.01,-10.019267822736035,跌停,0,1,,,, 13:48:03, 14:26:39,有机硅概念下跌+超级电容板块走弱+此前涨幅较大+资金净流出,17,600458
002240.SZ,盛新锂能,38.14,-10.0047192071732,跌停,0,1,,,, 10:13:03, 13:26:27,锂板块大跌+个股跟跌,33,002240
603638.SH,艾迪精密,23.85,-9.999999999999996,跌停,0,1,,,, 09:52:39, 13:07:06,人形机器人板块下跌+可转债赎回压力+前期涨幅较大,17,603638
002428.SZ,云南锗业,99.0,-10.0,跌停,0,1,,,, 14:13:24, 14:13:24,超涨回调+业绩下滑+资金流出,33,002428
002546.SZ,新联电子,7.34,10.044977511244378,涨停,1,0, 09:30:48, 09:36:21,中报预增+虚拟电厂+用电信息采集,,,,33,002546
605580.SH,恒盛能源,22.37,-10.016090104585674,跌停,0,1,,,, 09:46:01, 10:13:07,培育钻石概念降温+此前涨幅较大+股东减持,17,605580
001229.SZ,魅视科技,42.7,9.994848016486353,涨停,2,0, 09:25:00, 09:25:00,AI视觉+边缘计算+光纤KVMS+商业航天,,,,33,001229
002192.SZ,融捷股份,87.84,-9.999999999999991,跌停,0,1,,,, 10:11:03, 11:25:48,锂板块集体下挫+前期涨幅较大+资金流出,33,002192
601010.SH,ST文峰,1.64,10.067114093959725,涨停,1,0, 10:40:20, 13:52:44,ST板块+航天科技+回购注销+零售,,,,22,601010
001208.SZ,华菱线缆,14.85,9.999999999999998,涨停,1,0, 09:25:00, 09:25:00,英伟达液冷+商业航天+机器人+湖南国资,,,,33,001208
301202.SZ,朗威股份,39.19,19.993876301285983,涨停,1,0, 09:38:24, 09:38:24,液冷+数据中心+算力+维谛合作,,,,33,301202
002885.SZ,京泉华,34.65,-10.000000000000004,跌停,0,1,,,, 13:01:39, 13:11:51,第三代半导体板块下跌+股东拟减持+筹码分散化,33,002885
600350.SH,山东高速,13.49,10.032626427406203,涨停,1,0, 14:49:50, 15:30:56,高速公路+高股息+山东国资,,,,17,600350
600562.SH,国睿科技,21.13,-10.00851788756389,跌停,0,1,,,, 13:34:02, 15:30:47,主力资金净流出+航空发动机板块下跌,17,600562
603538.SH,美诺华,39.33,-10.000000000000009,跌停,0,1,,,, 09:31:21, 13:45:33,此前连续大涨+资金获利了结,17,603538
002910.SZ,庄园牧场,12.87,10.0,涨停,1,0, 11:04:36, 11:04:36,乳业+文创联名+国企改革,,,,33,002910
603183.SH,建研院,4.05,10.054347826086946,涨停,1,0, 13:06:52, 13:23:25,数据中心+成立人工智能公司+城市更新+工程检测,,,,17,603183
002497.SZ,雅化集团,22.19,-9.97971602434076,跌停,0,1,,,, 14:32:12, 14:36:45,业绩预告利好兑现+前期涨幅较大+资金流出,33,002497
603678.SH,火炬电子,62.32,-9.994222992489883,跌停,0,3,,,, 14:26:50, 15:31:17,前期超涨回调+板块普跌+资金净流出,17,603678
000566.SZ,海南海药,5.21,-10.017271157167531,跌停,0,2,,,, 09:25:00, 14:33:00,半年度预亏+净资产或转负+此前连续大涨,33,000566
603937.SH,丽岛新材,13.71,-9.980302035456333,跌停,0,1,,,, 10:01:26, 10:01:26,此前涨幅较大+资金流出+行业竞争激烈,17,603937
002512.SZ,ST达华,3.4,10.032362459546928,涨停,1,0, 14:21:21, 14:31:18,控股权变更+卫星通信+一季报扭亏,,,,33,002512
600301.SH,华锡有色,50.83,-10.00354107648725,跌停,0,2,,,, 10:12:00, 14:43:48,有色板块全线回调+此前涨幅较大,17,600301
002808.SZ,恒久退,0.2,-9.090909090909086,跌停,0,2,,,, 10:17:12, 14:02:45,退市整理期仅剩3日+光学光电子板块下跌,37,002808
000078.SZ,ST海王,1.98,9.999999999999996,涨停,6,0, 09:40:48, 09:40:48,miRNA肿瘤早筛+摘帽预期+医药全产业链,,,,33,000078
600187.SH,*ST国中,1.54,10.000000000000009,涨停,1,0, 14:42:37, 14:50:55,增持+中报扭亏+污水处理,,,,22,600187
603296.SH,华勤技术,78.29,10.00421525923845,涨停,1,0, 09:30:30, 11:20:33,超节点+AI服务器+增持,,,,17,603296
002709.SZ,天赐材料,44.59,-9.991925716592643,跌停,0,1,,,, 14:29:54, 14:35:36,电池板块下跌+终止26亿项目+资金净流出,33,002709
000948.SZ,南天信息,12.72,10.034602076124568,涨停,1,0, 10:42:24, 10:42:24,数据中心+金融科技+诉讼回款+国企改革,,,,33,000948
002152.SZ,广电运通,10.08,10.043668122270741,涨停,1,0, 13:19:06, 13:19:06,华为昇腾+算力+具身智能+广州国资,,,,33,002152
603285.SH,键邦股份,48.42,9.995456610631528,涨停,1,0, 14:17:34, 14:17:34,高分子助剂+电磁线漆+AI算力+自动化设备收购,,,,17,603285
603843.SH,*ST正平,6.4,-9.985935302390999,跌停,0,2,,,, 14:24:11, 15:29:47,资金流出+退市风险警示风险,22,603843
002757.SZ,南兴股份,18.41,9.976105137395471,涨停,1,0, 10:27:54, 10:27:54,算力租赁+CDN+家具智造,,,,33,002757
002534.SZ,西子洁能,15.84,-10.000000000000009,跌停,0,1,,,, 13:49:12, 14:55:42,一季报营收下降+商业航天板块下跌+前期连跌,33,002534
000639.SZ,ST西王,1.34,9.836065573770501,涨停,1,0, 13:30:21, 13:57:00,高管增持+玉米油龙头+资产剥离,,,,33,000639
603826.SH,坤彩科技,22.28,-10.01615508885299,跌停,0,1,,,, 14:28:54, 15:30:54,业绩预增利好落地+钛白粉板块下跌+控股股东拟减持,17,603826
002350.SZ,北京科锐,15.07,10.000000000000009,涨停,1,0, 10:20:15, 10:20:15,储能出海+电网中标+配电设备,,,,33,002350
603339.SH,四方科技,15.47,10.028449502133713,涨停,1,0, 10:57:11, 13:04:41,液冷服务器+冷链装备+员工持股,,,,17,603339
002520.SZ,日发精机,7.02,-10.000000000000004,跌停,0,1,,,, 09:39:51, 09:41:36,人形机器人板块下跌+前期涨幅较大,33,002520
600094.SH,大名城,4.22,9.89583333333333,涨停,2,0, 09:30:55, 09:30:55,算力运营+6G通信+低空经济+地产转型,,,,17,600094
603928.SH,兴业股份,16.36,10.020174848688637,涨停,1,0, 09:44:38, 09:54:23,半导体光刻胶+CVD硅碳负极+铸造树脂,,,,17,603928
