股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000004.SZ,*ST国华,7.3,-3.183023872679048,跌停,0,2,,,, 09:30:00, 14:22:02,退市风险+连续提示+业绩承压,33,000004
000012.SZ,南玻A,5.18,0.0,涨停,1,0, 09:47:56, 09:47:56,玻璃玻纤+机器人+柔性玻璃+回购,,,,33,000012
000036.SZ,华联控股,6.17,1.6474464579901094,涨停,1,0, 11:11:48, 11:11:48,盐湖提锂+城市更新+地产开发,,,,33,000036
000056.SZ,皇庭国际,2.3,0.0,涨停,1,0, 09:55:36, 09:55:36,功率半导体+商业管理+增持,,,,33,000056
000488.SZ,ST晨鸣,2.42,2.5423728813559348,涨停,1,0, 09:33:00, 09:33:00,浆纸一体化+复工复产+山东国资,,,,33,000488
000518.SZ,*ST四环,2.76,0.0,涨停,1,0, 09:32:30, 09:32:30,生物医药+ST板块,,,,33,000518
000545.SZ,金浦钛业,3.48,1.7543859649122824,涨停,2,0, 10:09:13, 10:09:13,钛白粉+减产+转型橡胶,,,,33,000545
000547.SZ,航天发展,30.04,-0.9887936717205034,涨停,1,0, 13:46:56, 13:46:56,商业航天+天目一号+央企,,,,33,000547
000560.SZ,我爱我家,3.61,-0.2762430939226583,涨停,1,0, 10:16:12, 10:16:12,房产经纪+长租公寓+商业资产管理,,,,33,000560
000581.SZ,威孚高科,23.78,1.0195412064571028,涨停,1,0, 13:23:57, 13:23:57,燃料电池+石墨电极+人形机器人+国企改革,,,,33,000581
000593.SZ,德龙汇能,16.45,3.459119496855339,涨停,1,0, 13:03:02, 13:03:02,控制权变更+氢能中心+天然气,,,,33,000593
000609.SZ,ST中迪,11.0,4.961832061068698,涨停,1,0, 09:35:30, 09:35:30,半导体的人来了+房地产+创投,,,,33,000609
000636.SZ,风华高科,25.33,-1.5928515928515934,涨停,2,0, 09:31:15, 09:35:45,MLCC涨价+AI算力+广东国资,,,,33,000636
000638.SZ,*ST万方,2.56,4.9180327868852505,涨停,6,0, 09:31:00, 09:31:00,退市博弈+军工+粮食+虾青素,,,,33,000638
000657.SZ,中钨高新,61.18,3.9945605983341856,涨停,1,0, 13:13:05, 14:32:23,钨矿增储+PCB钻针棒扩产,,,,33,000657
000661.SZ,长春高新,102.0,4.8735348550277555,涨停,1,0, 14:42:59, 14:47:56,GenSci141软膏+获批临床+国企,,,,33,000661
