股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
002193.SZ,ST如意,6.52,-4.956268221574354,跌停,0,1,,,, 09:25:00, 09:25:00,ST实施+财务造假,33,002193
002418.SZ,康盛股份,6.2,9.929078014184407,涨停,1,0, 09:32:06, 09:32:06,液冷技术+算力+家电制冷,,,,33,002418
603001.SH,奥康国际,9.05,9.963547995139736,涨停,1,0, 10:00:08, 10:00:08,皮鞋+C2M+跨境电商,,,,17,603001
688584.SH,上海合晶,24.85,19.990342829550944,涨停,1,0, 13:03:59, 14:55:26,半导体硅片+12英寸扩产+CIS外延片,,,,17,688584
688022.SH,ST瀚川,13.08,-20.000000000000004,跌停,0,1,,,, 09:25:03, 09:25:03,实施其他风险警示+一季度业绩转亏,22,688022
002149.SZ,西部材料,69.86,9.998425444811843,涨停,2,0, 09:36:27, 14:09:42,商业航天+稀有金属+国企+章建平新进,,,,33,002149
603978.SH,深圳新星,29.63,9.98515219005196,涨停,1,0, 10:10:42, 10:10:42,六氟磷酸锂+商业航天+芯片概念+一季报增长,,,,17,603978
600666.SH,奥瑞德,5.76,9.923664122137396,涨停,1,0, 13:14:16, 13:14:16,算力租赁+蓝宝石+扭亏,,,,17,600666
603789.SH,*ST星农,5.95,4.938271604938276,涨停,1,0, 14:55:01, 14:55:01,农机+无人驾驶+专用车注入+摘帽预期,,,,22,603789
600790.SH,轻纺城,4.62,9.999999999999998,涨停,1,0, 10:16:05, 10:16:05,AI纺织大模型+跨境电商+一季度业绩暴增+国企,,,,17,600790
603156.SH,养元饮品,41.31,10.013315579227712,涨停,1,0, 09:44:33, 10:11:18,长存投资+核桃乳+创投,,,,17,603156
000818.SZ,航锦科技,16.85,9.9869451697128,涨停,1,0, 10:51:36, 10:51:36,算力租赁+800G光模块+一季报净利增长+武汉国资,,,,33,000818
002158.SZ,汉钟精机,30.37,9.99637812386817,涨停,2,0, 10:57:54, 10:57:54,半导体真空泵+数据中心压缩机+光伏真空泵,,,,33,002158
600053.SH,*ST九鼎,10.32,-4.972375690607727,跌停,0,4,,,, 09:25:04, 09:25:04,退市风险警示+业绩预亏+营收低于3亿,22,600053
603256.SH,宏和科技,131.01,9.999999999999996,涨停,1,0, 09:33:12, 14:14:09,电子布涨价+AI算力+80亿扩产,,,,17,603256
300068.SZ,ST南都,7.08,-19.999999999999993,跌停,0,2,,,, 09:25:00, 09:25:00,ST实施+业绩亏损+股东减持,33,300068
603359.SH,*ST东珠,4.1,-5.092592592592607,跌停,0,4,,,, 09:25:03, 09:25:03,*ST实施+一季度亏损+重组终止,22,603359
603162.SH,海通发展,16.36,10.020174848688637,涨停,1,0, 09:58:24, 09:58:24,运力扩张+干散货航运+海峡两岸,,,,17,603162
002229.SZ,鸿博股份,18.03,10.00610128126907,涨停,1,0, 13:00:24, 13:00:24,算力租赁+彩票印刷,,,,33,002229
605060.SH,联德股份,64.39,9.993167065254529,涨停,1,0, 09:48:55, 13:00:40,燃气轮机+液冷+一季报增长,,,,17,605060
001316.SZ,润贝航科,57.09,10.000000000000009,涨停,2,0, 09:38:51, 09:38:51,一季报增长+商业航天+可转债受理,,,,33,001316
002501.SZ,*ST利源,1.41,-4.729729729729734,跌停,0,2,,,, 09:25:00, 09:25:00,退市风险警示实施+连续跌停+ST板块承压,33,002501
600770.SH,综艺股份,8.38,9.973753280839905,涨停,1,0, 09:49:25, 09:51:34,参股神州龙芯（CPU）+功率半导体+并购吉莱微,,,,17,600770
002547.SZ,*ST春兴,2.87,-4.96688741721854,跌停,0,2,,,, 09:25:00, 09:25:00,退市风险警示+净资产为负+连续亏损,33,002547
600340.SH,*ST华幸,1.22,-4.687500000000004,跌停,0,1,,,, 09:25:02, 09:25:02,退市风险警示+业绩亏损+复牌补跌,22,600340
600082.SH,ST海泰,3.51,5.089820359281435,涨停,1,0, 09:33:01, 09:34:46,天津国资+工业地产+利空落地+ST板块,,,,22,600082
603115.SH,海星股份,62.58,10.001757778168392,涨停,1,0, 10:58:34, 14:41:43,AI服务器电极箔+全球市占率第一+业绩高增,,,,17,603115
000060.SZ,中金岭南,7.43,10.074074074074069,涨停,1,0, 13:00:36, 13:05:15,铅锌铜+万侯矿项目+广东国资+一季报增长,,,,33,000060
600180.SH,*ST瑞茂,2.76,-5.154639175257744,跌停,0,2,,,, 09:25:04, 09:25:04,退市风险警示+业绩预亏扩大+诉讼金额高,22,600180
002792.SZ,通宇通讯,48.03,10.00916170407697,涨停,1,0, 10:40:21, 14:10:09,商业航天+光模块+卫星通信+基站天线,,,,33,002792
300010.SZ,ST豆神,4.09,-19.960861056751476,跌停,0,1,,,, 09:25:00, 09:25:00,被实施其他风险警示+业绩转亏,33,300010
600239.SH,ST云城,1.83,-5.18134715025906,跌停,0,2,,,, 09:25:01, 09:25:01,ST实施+年报亏损,22,600239
600302.SH,ST标准,9.06,-5.03144654088049,跌停,0,1,,,, 09:25:01, 09:25:01,被实施ST+一季度亏损扩大,22,600302
