股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000010.SZ,*ST美丽,2.31,-4.938271604938276,涨停,1,0, 09:33:16, 09:33:16,庭外重组+一季报扭亏+建筑工程,,,,33,000010
000029.SZ,深深房A,25.76,4.971475142624297,涨停,1,0, 09:50:01, 09:50:01,权益分派+房地产+深圳国资,,,,33,000029
000037.SZ,深南电A,11.29,-0.8779631255487393,涨停,1,0, 10:20:32, 10:20:32,电力+储能+综合能源服务+一季报扭亏,,,,33,000037
000048.SZ,京基智农,17.63,8.760024676125838,涨停,1,0, 13:01:13, 13:01:13,猪价反弹+机器人+生猪养殖+养鸡,,,,33,000048
000056.SZ,*ST皇庭,1.77,-2.7472527472527495,跌停,0,1,,,, 14:39:01, 14:44:10,超涨回调+退市风险警示+零售板块下跌+资金净流出,33,000056
000158.SZ,常山北明,15.36,0.39215686274508965,涨停,1,0, 09:57:16, 09:57:16,华为合作+AI应用+算力+分红除权,,,,33,000158
000509.SZ,华塑控股,5.02,4.583333333333329,涨停,1,0, 09:32:01, 09:32:01,PCB钻针设备+工业母机+国资股权转让+湖北国资,,,,33,000509
000517.SZ,荣安地产,2.03,-3.333333333333347,跌停,0,1,,,, 09:56:16, 13:08:54,此前涨幅较大+房地产板块下跌+一季报亏损,33,000517
000571.SZ,新大洲A,5.77,0.6980802792320968,涨停,1,0, 13:04:52, 13:04:52,煤炭+C919供应商+海南自贸区,,,,33,000571
000608.SZ,阳光股份,6.12,-4.3750000000000036,涨停,1,0, 15:00:00, 15:00:00,数字科技+商业运营+摘帽,,,,33,000608
000636.SZ,风华高科,62.91,2.996070726915518,涨停,1,0, 10:56:21, 13:00:13,MLCC+AI算力+高端转型,,,,33,000636
000670.SZ,盈方微,10.18,1.394422310756978,涨停,1,0, 13:13:40, 13:47:46,重大资产重组+存储芯片+电子元器件分销,,,,33,000670
000681.SZ,视觉中国,24.3,-1.8181818181818152,涨停,1,0, 09:56:01, 09:56:01,AI语料+参股MiniMax+一季报增长,,,,33,000681
000711.SZ,ST京蓝,5.55,-3.141361256544513,涨停,1,0, 10:12:02, 14:16:02,ITO靶材投产+一季度扭亏+摘帽预期,,,,33,000711
000811.SZ,冰轮环境,32.12,-0.06222775357810556,涨停,1,0, 13:13:55, 13:17:16,液冷数据中心+拟收购整合+业绩增长+烟台国资,,,,33,000811
000838.SZ,*ST发展,1.79,-0.555555555555556,涨停,1,0, 09:57:31, 14:35:43,控制权拟变更+房地产+环保+ST板块,,,,33,000838
000903.SZ,ST云动,1.91,1.5957446808510654,涨停,1,0, 13:33:27, 13:33:27,L4无人配送车+柴油机+昆明国资,,,,33,000903
000920.SZ,沃顿科技,12.93,-0.38520801232666185,涨停,1,0, 09:36:16, 09:36:16,半导体超纯水膜+盐湖提锂+膜材料+央企,,,,33,000920
001215.SZ,千味央厨,44.06,4.11153119092628,涨停,1,0, 09:49:31, 14:00:13,烘焙新品+海外建厂+一季度营收增长,,,,33,001215
001269.SZ,欧晶科技,28.64,0.8095740936290053,涨停,1,0, 10:56:36, 11:04:27,半导体石英坩埚+光伏石英坩埚+大尺寸量产,,,,33,001269
001369.SZ,双欣材料,14.86,-0.1344086021505467,涨停,1,0, 13:20:19, 13:23:52,聚乙烯醇+PVB树脂+锂电池电解液,,,,33,001369
001696.SZ,宗申动力,18.01,2.6210826210826257,涨停,2,0, 09:37:46, 09:40:16,低空经济+航空发动机+资产置换+通用机械,,,,33,001696
001896.SZ,豫能控股,21.01,-2.5510204081632524,涨停,1,0, 14:39:27, 14:49:43,参股算力+火电+河南国资,,,,33,001896
002048.SZ,宁波华翔,29.61,1.2307692307692288,涨停,1,0, 13:58:39, 14:17:48,人形机器人+PEEK材料+汽车零部件,,,,33,002048
002051.SZ,中工国际,12.24,0.0817661488143891,涨停,1,0, 09:55:31, 09:55:31,数据中心+国际工程+中东市场,,,,33,002051
002057.SZ,中钢天源,10.93,1.7690875232774628,涨停,1,0, 14:53:59, 14:53:59,稀土永磁+机器人+央企,,,,33,002057
002080.SZ,中材科技,64.68,0.0,涨停,1,0, 13:01:34, 13:12:55,AI特种纤维布+风电叶片+一季报增长+央企,,,,33,002080
002122.SZ,ST汇洲,2.7,1.123595505617987,涨停,1,0, 09:55:31, 10:11:47,人形机器人+数据服务+ST摘帽预期,,,,33,002122
002129.SZ,TCL中环,10.0,1.9367991845056014,涨停,1,0, 10:34:48, 10:34:48,光伏硅片+太空光伏+组件放量,,,,33,002129
002134.SZ,天津普林,28.14,-1.573976915005244,涨停,1,0, 11:21:05, 14:07:03,PCB概念+AI服务器+玻璃芯基板,,,,33,002134
002137.SZ,实益达,11.49,6.4874884151992696,涨停,1,0, 09:52:31, 09:52:31,参股六度人和（腾讯投资）+间接持股宇树科技+先进封装,,,,33,002137
002138.SZ,顺络电子,58.5,-4.458598726114644,涨停,1,0, 13:04:37, 14:43:48,被动元件+产品涨价+TLVR电感,,,,33,002138
002141.SZ,贤丰控股,3.42,2.702702702702698,涨停,1,0, 09:38:46, 09:38:46,覆铜板+PCB概念,,,,33,002141
002199.SZ,*ST东晶,14.0,4.244229337304544,涨停,1,0, 09:32:01, 10:21:02,元件+碳酸锂+申请摘帽,,,,33,002199
002225.SZ,濮耐股份,4.5,-1.746724890829696,涨停,1,0, 13:47:46, 13:57:02,耐火材料龙头+湿法冶金沉淀剂+氧化镁,,,,33,002225
002240.SZ,盛新锂能,47.7,1.7491467576791815,涨停,1,0, 14:27:32, 14:27:32,印尼锂盐+固态电池+一季报扭亏,,,,33,002240
002243.SZ,力合科创,7.58,-3.8071065989847694,跌停,0,1,,,, 13:00:13, 13:53:47,一季度亏损+资金净流出,33,002243
002254.SZ,泰和新材,18.61,-0.9579563597658314,涨停,3,0, 11:29:39, 11:29:39,光纤光缆+芳纶隔膜+烟台国资,,,,33,002254
002263.SZ,大东南,4.16,3.2258064516129004,涨停,1,0, 09:34:01, 09:34:01,特高压电容膜+镀膜产线+国企改革,,,,33,002263
002323.SZ,*ST雅博,1.55,3.333333333333336,涨停,1,0, 09:57:01, 09:58:16,实控人拟变更+BIPV+枣庄国资,,,,33,002323
002354.SZ,天娱数科,8.28,2.7295285359801347,涨停,3,0, 09:34:01, 14:09:39,物理AI+具身智能数据集+AI应用,,,,33,002354
002362.SZ,汉王科技,19.5,-0.914634146341462,涨停,2,0, 09:35:16, 09:56:16,具身智能+仿生飞行器+AI应用,,,,33,002362
002484.SZ,江海股份,90.93,-1.141552511415522,涨停,1,0, 13:00:28, 13:32:37,AI服务器电源+超级电容+浙江国资,,,,33,002484
002513.SZ,蓝丰生化,5.81,-2.6800670016750443,涨停,1,0, 14:10:01, 14:18:52,光伏电池+海外突破+杀菌剂+减亏,,,,33,002513
002515.SZ,金字火腿,7.51,2.038043478260862,涨停,1,0, 09:33:46, 13:51:55,光通信芯片+火腿龙头+除权除息,,,,33,002515
002575.SZ,群兴玩具,6.02,-2.431118314424641,涨停,1,0, 09:59:46, 09:59:46,智算服务+腾讯合作+酒类销售,,,,33,002575
002581.SZ,*ST未名,3.76,-1.8276762402088846,跌停,0,2,,,, 11:03:27, 14:15:45,退市风险警示风险+子公司停产未复产+年报非标意见,33,002581
