股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000004.SZ,国华退,0.25,-10.714285714285722,跌停,0,1,,,, 09:31:15, 09:31:15,进入退市整理期+昨日大跌90%+今日触及跌停,37,000004
000016.SZ,*ST康佳A,2.5,0.40160642570280264,跌停,0,1,,,, 10:11:43, 14:47:30,微盘股大跌+连续异常波动+退市风险警示*ST风险,33,000016
000021.SZ,深科技,52.8,5.032822757111585,涨停,1,0, 13:08:23, 13:08:23,存储封测扩产+高端存储芯片+央企,,,,33,000021
000029.SZ,深深房A,25.0,-4.397705544933073,跌停,0,1,,,, 09:30:45, 10:05:16,控股股东拟减持+此前涨幅较大+一季度业绩下滑,33,000029
000032.SZ,深桑达A,26.48,4.498816101026048,涨停,1,0, 09:55:01, 10:25:11,半导体洁净室+中国电子云增资+AI算力,,,,33,000032
000151.SZ,中成股份,11.98,0.25104602510461205,跌停,0,1,,,, 13:33:14, 14:15:24,此前涨幅较大+板块跟跌+公司提示风险,33,000151
000566.SZ,海南海药,4.69,4.454342984409803,涨停,2,0, 09:32:15, 09:32:15,创新药+脑机接口+海南自贸区+国企,,,,33,000566
000610.SZ,*ST西旅,5.66,-4.3918918918918886,跌停,0,1,,,, 10:23:56, 13:45:27,旅游板块下跌+*ST退市风险警示+定增进展不明,33,000610
000632.SZ,ST三木,3.1,-1.8987341772151916,跌停,0,1,,,, 14:30:17, 15:00:00,重大诉讼+叠加风险警示+板块下跌,33,000632
000639.SZ,ST西王,1.24,-0.8000000000000007,跌停,0,1,,,, 15:00:00, 15:00:00,控股股东股份变卖+证监会立案+异动公告,33,000639
000656.SZ,*ST金科,1.21,-1.6260162601626031,跌停,0,1,,,, 14:29:31, 14:29:31,房地产板块下跌+资金流出+此前股东拟减持,33,000656
