name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,77.46,76.81,77.46,8700.0,76.87,600,77.46,3400,0.85,77.46,77.46,8700,670000.0,0.04,0.0,18.38,86.5,92.17,61.45,0.0
锡华科技,sh603248,22.4,22.4,22.4,7500.0,22.39,100,22.4,600,0.0,22.4,22.4,7500,170000.0,0.01,0.0,16.02,103.04,24.64,20.16,0.0
天溯计量,sz301449,40.99,40.11,40.99,7200.0,40.91,500,40.99,500,2.19,40.99,40.99,7200,300000.0,0.04,0.0,8.42,37.43,48.13,32.09,0.0
美埃科技,sh688376,94.35,84.6,94.35,16633500.0,94.35,14600,95.0,300,11.52,94.35,94.35,16633500,15690000.0,0.12,0.0,127.61,127.61,101.52,67.68,0.0
同飞股份,sz300990,112.41,111.0,112.41,39300.0,112.21,500,112.41,4900,1.27,112.41,112.41,39300,4420000.0,0.05,0.0,87.41,192.46,133.2,88.8,0.0
中光防雷,sz300414,11.51,11.5,11.51,15700.0,11.51,4000,11.54,2000,0.09,11.51,11.51,15700,180000.0,0.01,0.0,36.09,37.52,13.8,9.2,0.0
苏州天脉,sz301626,350.0,344.37,350.0,7100.0,349.5,2600,350.0,1300,1.63,350.0,350.0,7100,2490000.0,0.01,0.0,184.17,404.88,413.24,275.5,0.0
名家汇,sz300506,5.87,5.68,5.87,1990600.0,5.87,21600,5.88,8100,3.35,5.87,5.87,1990600,11680000.0,0.27,0.0,43.13,83.68,6.82,4.54,0.0
森赫股份,sz301056,12.3,12.25,12.3,25600.0,12.27,100,12.3,1200,0.41,12.3,12.3,25600,310000.0,0.01,0.0,21.65,32.81,14.7,9.8,0.0
宏达电子,sz300726,87.11,88.25,87.11,220400.0,87.11,500,87.35,100,-1.29,87.11,87.11,220400,19200000.0,0.1,0.0,186.8,358.75,105.9,70.6,0.0
宏源药业,sz301246,28.78,29.3,28.78,88600.0,28.78,0,28.81,5100,-1.77,28.78,28.78,88600,2550000.0,0.05,0.0,48.95,115.12,35.16,23.44,0.0
