name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,81.0,83.73,80.51,2113100.0,80.99,1300,81.0,3400,-3.26,82.87,79.18,2113100,170920000.0,9.39,4.41,18.22,90.45,100.48,66.98,0.79
锡华科技,sh603248,24.92,25.71,25.1,5523500.0,24.92,16000,24.93,4500,-3.07,26.15,24.57,5523500,139580000.0,7.97,6.15,17.27,114.63,28.28,23.14,1.06
天溯计量,sz301449,42.23,43.94,43.02,972900.0,42.23,100,42.28,900,-3.89,43.49,40.8,972900,41050000.0,4.99,6.12,8.23,38.56,52.73,35.15,1.41
美埃科技,sh688376,66.21,69.34,66.0,118246900.0,66.21,800,66.24,900,-4.51,68.65,65.23,118246900,79260000.0,0.87,4.93,89.55,89.55,83.21,55.47,0.71
同飞股份,sz300990,78.03,81.53,77.18,4279500.0,78.02,5000,78.04,6100,-4.29,79.9,76.3,4279500,334410000.0,5.5,4.42,60.68,133.6,97.84,65.22,0.83
中光防雷,sz300414,11.88,12.42,12.1,7405300.0,11.88,20700,11.89,400,-4.35,12.47,11.74,7405300,89660000.0,2.36,5.88,37.25,38.73,14.9,9.94,1.3
苏州天脉,sz301626,295.01,315.02,307.88,2363900.0,295.01,3800,295.17,100,-6.35,311.99,290.95,2363900,710520000.0,4.49,6.68,155.23,341.27,378.02,252.02,1.07
ST名家汇,sz300506,4.42,4.62,4.62,8639000.0,4.42,8000,4.44,2200,-4.33,4.62,4.4,8639000,38580000.0,1.18,4.76,32.47,63.01,5.54,3.7,1.24
森赫股份,sz301056,12.56,13.02,12.89,2443600.0,12.56,12600,12.57,1000,-3.53,12.93,12.08,2443600,30870000.0,1.39,6.53,22.11,33.51,15.62,10.42,0.92
宏达电子,sz300726,68.09,75.01,70.49,25996300.0,68.09,3000,68.1,400,-9.23,72.35,66.9,25996300,1807290000.0,12.12,7.27,146.01,280.42,90.01,60.01,0.96
宏源药业,sz301246,26.84,28.8,28.14,18141700.0,26.84,13900,26.86,5000,-6.81,28.39,26.5,18141700,495150000.0,10.67,6.56,45.65,107.36,34.56,23.04,1.41
华盛锂电,sh688353,79.75,82.73,80.52,360790500.0,79.75,1600,79.79,1700,-3.6,83.88,78.52,360790500,291950000.0,2.26,6.48,127.2,127.2,99.28,66.18,0.99
鼎泰高科,sz301377,424.63,395.91,388.0,6574800.0,424.63,1900,424.8,900,7.25,443.99,375.73,6574800,2715490000.0,6.65,17.24,419.79,1746.98,475.09,316.73,1.02
