code,所属概念,所属概念数量,market_code,股票代码
002715,创投;比亚迪概念;新能源汽车;黄金概念,4,33,002715.SZ
300163,建筑节能;人民币贬值受益;专精特新;摘帽,4,33,300163.SZ
688228,Sora概念(文生视频);华为昇腾;语音技术;AI语料;多模态AI;财税数字化;数据安全;东数西算(算力);ChatGPT概念;信创;卫星导航;虚拟现实;云计算;华为鲲鹏;AIGC概念;华为概念;专精特新;智慧政务;AI智能体;元宇宙;虚拟数字人;数据要素;人工智能;AI应用;DeepSeek概念;知识产权保护;文化传媒概念;虚拟电厂;沪股通;股权转让(并购重组);融资融券,31,17,688228.SH
603203,富士康概念;PCB概念;液冷服务器;先进封装;共封装光学(CPO);苹果概念;存储芯片;中芯国际概念;OLED;汽车电子;第三代半导体;宁德时代概念;芯片概念;比亚迪概念;无线耳机;新能源汽车;新型工业化;AI眼镜;智能穿戴;专精特新;高端装备;机器视觉;机器人概念;华为概念;工业互联网;人工智能;沪股通,27,17,603203.SH
603117,统一大市场;自由贸易港;航运概念,3,17,603117.SH
002149,商业航天;航空发动机;卫星导航;可控核聚变;军工;超导概念;核电;海工装备;5G;柔性屏(折叠屏);专精特新;燃料电池;西部大开发;氢能源;小金属概念;国企改革;医疗器械概念;俄乌冲突概念;深股通;融资融券,20,33,002149.SZ
300709,消费电子概念;AI眼镜;柔性屏(折叠屏);无线耳机;液冷服务器;智能穿戴;特斯拉概念;比亚迪概念;智能音箱;减速器;机器人概念;深股通;融资融券,13,33,300709.SZ
300088,MicroLED概念;电子纸;柔性屏(折叠屏);OLED;智能穿戴;车联网(车路协同);华为概念;虚拟现实;AI手机;消费电子概念;智能座舱;小米概念;石墨烯;储能;比亚迪概念;特斯拉概念;锂电池概念;固态电池;东数西算(算力);汽车电子;元宇宙;新能源汽车;华为汽车;苹果概念;算力租赁;一带一路;国企改革;深股通;融资融券,29,33,300088.SZ
300556,文化传媒概念;虚拟数字人;在线教育;AIGC概念;抖音概念(字节概念);元宇宙;职业教育;智慧政务;数据要素;阿里巴巴概念;云计算;数字经济;人工智能;空间计算;智慧城市;虚拟现实;时空大数据;数字孪生;东数西算(算力);华为概念;粤港澳大湾区;机器视觉;MR(混合现实);雄安新区;商业航天;大飞机;苹果概念,27,33,300556.SZ
300407,智能电网;充电桩;高铁;智慧城市;职业教育;垃圾分类;雄安新区;机器人概念;京津冀一体化;信创;专精特新;一带一路;无人驾驶;人民币贬值受益,14,33,300407.SZ
002733,钠离子电池;固态电池;石墨烯;锂电池概念;动力电池回收;燃料电池;储能;氢能源;新能源汽车;5G;军工;无人机;专精特新;一带一路;人民币贬值受益;粤港澳大湾区;数据中心;东数西算(算力);阿里巴巴概念;百度概念;深股通;融资融券,22,33,002733.SZ
301049,医疗废物处理;固废处理;储能;汽车拆解概念;锂电池概念;动力电池回收;金属回收;融资融券,8,33,301049.SZ
603360,存储芯片;光刻机;芯片概念;人民币贬值受益;机器人概念;消毒剂;沪股通,7,17,603360.SH
002279,小红书概念;快手概念;财税数字化;ChatGPT概念;AIGC概念;数据安全;智慧政务;华为鲲鹏;信创;AI智能体;网络安全;数据要素;百度概念;抖音概念(字节概念);鸿蒙概念;职业教育;阿里巴巴概念;腾讯概念;区块链;数字乡村;数字经济;人工智能;DeepSeek概念;智能医疗;文化传媒概念;网红经济;华为概念;低空经济;京津冀一体化;跨境电商;数据中心;化债概念(AMC概念);雄安新区;乡村振兴;AI应用;深股通,36,33,002279.SZ
300554,第三代半导体;光伏概念;芯片概念;中芯国际概念;股权转让(并购重组),5,33,300554.SZ
603811,流感;猴痘概念;肝炎概念;医药电商;仿制药一致性评价;维生素;医疗器械概念;回购增持再贷款概念,8,17,603811.SH
002852,农业种植;乡村振兴,2,33,002852.SZ
002560,成飞概念;柔性直流输电;特高压;智能电网;大飞机;充电桩;风电;海工装备;光伏概念;军工;军民融合;无人机;储能;新能源汽车;数据中心;专精特新;机器人概念;雅下水电概念;一带一路;2025三季报预增;医疗器械概念;2025年报预增;融资融券,23,33,002560.SZ
600855,军工信息化;商业航天;军民融合;军工;无人机;低空经济;车联网(车路协同);ETC;安防;信创;智慧城市;物联网;人工智能;央企国企改革;数据中心;医疗器械概念;储能;国企改革;融资融券;沪股通,20,17,600855.SH
688159,星闪概念;阿里巴巴概念;算力租赁;东数西算(算力);云计算;存储芯片;信创;AI智能体;5G;智慧政务;华为概念;鸿蒙概念;数据要素;数据中心;人工智能;物联网;车联网(车路协同);智慧城市;专精特新;机器人概念;比亚迪概念;粤港澳大湾区;低空经济;无人机;电力物联网;水利;智能电网;沪股通;融资融券,29,17,688159.SH
301106,智能家居;家用电器;汽车电子;电力物联网;新能源汽车;比亚迪概念;消费电子概念;智能座舱;两轮车;新型烟草(电子烟);智能电网;星闪概念;5G;PCB概念;股权转让(并购重组);融资融券,16,33,301106.SZ
002364,中国AI 50;数据中心;5G;东数西算(算力);阿里巴巴概念;百度概念;高压快充;智能电网;核电;华为概念;腾讯概念;特高压;海工装备;工业互联网;数字孪生;虚拟电厂;储能;换电概念;充电桩;拼多多概念;风电;新能源汽车;水利;碳中和;两轮车;深股通;融资融券,27,33,002364.SZ
300040,虚拟电厂;抽水蓄能;智能电网;风电;绿色电力;充电桩;光伏建筑一体化;生物质能发电;高压快充;光伏概念;储能;碳中和;数据中心;垃圾分类;高铁;黑龙江自贸区;华为概念,17,33,300040.SZ
301178,算力租赁;华为欧拉;语音技术;财税数字化;鸿蒙概念;信创;智慧政务;网络安全;数字乡村;腾讯概念;智能医疗;区块链;AI智能体;数据要素;东数西算(算力);ChatGPT概念;数据确权;人脸识别;DeepSeek概念;空间计算;人工智能;Web3.0;智慧城市;时空大数据;数字经济;数据中心;数字孪生;职业教育;安防;虚拟电厂;华为概念;虚拟现实;机器人概念;乡村振兴;AI应用;高铁;绿色电力;股权转让(并购重组);融资融券,39,33,301178.SZ
300780,航空发动机;商业航天;3D打印;低空经济;军民融合;减速器;军工;工业母机;机器视觉;新型工业化;工业互联网;机器人概念;AIGC概念;专精特新;云计算;物联网;农机;比亚迪概念;新能源汽车;跨境电商;西部大开发;中俄贸易概念,22,33,300780.SZ
688592,卫星导航;商业航天;车联网(车路协同);无人机;低空经济;腾讯概念;物联网;无人驾驶;芯片概念;专精特新;机器人概念;农机;乡村振兴;融资融券,14,17,688592.SH
688661,芯片概念;消费电子概念;专精特新;英伟达概念;传感器;机器人概念;沪股通;融资融券,8,17,688661.SH
002478,特钢概念;光热发电;核电;超超临界发电;海工装备;储能;专精特新;一带一路;新能源汽车;地下管网;天然气;页岩气;深股通;融资融券,14,33,002478.SZ
002937,液冷服务器;PEEK材料;5G;毫米波雷达;汽车电子;消费电子概念;宁德时代概念;新能源汽车;特斯拉概念;无人驾驶;工业互联网;虚拟现实;人民币贬值受益;一带一路;智能家居;深股通;融资融券,17,33,002937.SZ
001339,AI PC;中国AI 50;东数西算(算力);算力租赁;英伟达概念;数据安全;网络安全;5G;信创;云办公;安防;物联网;车联网(车路协同);人脸识别;机器视觉;智慧城市;消费电子概念;智能座舱;鸿蒙概念;ETC;人工智能;专精特新;DeepSeek概念;新型工业化;工业互联网;在线教育;机器人概念;人形机器人;智能医疗;粤港澳大湾区;深股通,31,33,001339.SZ
603282,污水处理;锂电池概念,2,17,603282.SH
000593,青蒿素;信托概念;天然气;股权转让(并购重组);西部大开发;碳中和;地下管网;氢能源;储能;融资融券,10,33,000593.SZ
300503,减速器;商业航天;人形机器人;工业母机;新型工业化;高端装备;机器人概念;传感器;比亚迪概念;富士康概念;新能源汽车;芯片概念;专精特新;燃料电池;人工智能;光伏概念;粤港澳大湾区;海峡两岸;PCB概念;氢能源;2025年报预增;深股通,22,33,300503.SZ
300982,智能电网;虚拟电厂;光伏概念;电力物联网;数据中心;充电桩;储能;工业互联网;融资融券,9,33,300982.SZ
002635,MiniLED;柔性屏(折叠屏);汽车电子;消费电子概念;MR(混合现实);小米概念;智能穿戴;传感器;智能家居;无线耳机;苹果概念;新能源汽车;机器人概念;5G;特斯拉概念;无线充电;OLED;充电桩;智能音箱;华为概念;虚拟现实;储能;高压快充;人民币贬值受益;无人机;同花顺果指数;海峡两岸;长三角一体化;燃料电池;元宇宙;一带一路;氢能源;深股通;融资融券,34,33,002635.SZ
688616,电力物联网;智能电网;充电桩;储能;高端装备;融资融券,6,17,688616.SH
688011,军工信息化;军民融合;军工;专精特新;黑龙江自贸区;融资融券,6,17,688011.SH
603991,先进封装;存储芯片;芯片概念;5G;机器视觉;华为概念;核电;股权转让(并购重组),8,17,603991.SH
688045,MCU芯片;第三代半导体;AI眼镜;芯片概念;消费电子概念;小米概念;传感器;专精特新;粤港澳大湾区;储能;融资融券,11,17,688045.SH
688500,小红书概念;AI语料;虚拟数字人;AIGC概念;抖音概念(字节概念);智慧政务;AI智能体;阿里巴巴概念;数据要素;算力租赁;数字乡村;东数西算(算力);数字经济;人工智能;DeepSeek概念;智慧城市;华为概念;数据中心;人形机器人;机器人概念;烟草;AI应用;乡村振兴;融资融券,24,17,688500.SH
002810,锂电池概念;专精特新;人民币贬值受益;融资融券;深股通,5,33,002810.SZ
002678,特色小镇;三胎概念;旅游概念;IP经济(谷子经济);文化传媒概念;职业教育;在线教育;数字经济;粤港澳大湾区;人工智能;国企改革;深股通,12,33,002678.SZ
002446,军工信息化;太赫兹;6G概念;卫星导航;商业航天;军民融合;军工;车联网(车路协同);毫米波雷达;5G;华为概念;芯片概念;无人驾驶;物联网;汽车电子;粤港澳大湾区;智能电网;回购增持再贷款概念;深股通;融资融券,20,33,002446.SZ
688600,DeepSeek概念;专精特新;可控核聚变;医疗器械概念;2025年报预增;氢能源;融资融券,7,17,688600.SH
688280,减速器;汽车电子;无人驾驶;比亚迪概念;专精特新;新能源汽车;两轮车;融资融券,8,17,688280.SH
605178,存储芯片;智慧灯杆;新型城镇化;芯片概念;空间计算;物联网;网约车;智慧城市;数据要素;股权转让(并购重组),10,17,605178.SH
603139,农业种植;毛发医疗;流感;NMN概念;幽门螺杆菌概念;医药电商;肝炎概念;三胎概念;合成生物;乡村振兴;西部大开发;医疗器械概念;牙科医疗;股权转让(并购重组),14,17,603139.SH
605006,PCB概念;风电;国企改革,3,17,605006.SH
002642,智慧政务;区块链;数据安全;云计算;网络安全;华为鲲鹏;信创;国资云;华为昇腾;百度概念;数据要素;阿里巴巴概念;腾讯概念;数字经济;AI智能体;数字乡村;互联网金融;ChatGPT概念;智慧城市;DeepSeek概念;多模态AI;东数西算(算力);人工智能;数字孪生;物联网;车联网(车路协同);虚拟现实;独角兽概念;华为概念;智能医疗;京津冀一体化;星闪概念;工业互联网;数据中心;电力物联网;新型工业化;乡村振兴;5G;碳中和;华为数字能源;基因测序;国企改革;AI应用;深股通,44,33,002642.SZ
300535,染料;专精特新;有机硅概念;新型工业化;高端装备;一带一路;充电桩;西部大开发,8,33,300535.SZ
300238,细胞免疫治疗;医美概念;医疗器械概念;生物疫苗;眼科医疗;创新药;创投;同花顺新质50;专精特新,9,33,300238.SZ
300956,人形机器人;小米概念;机器人概念;消费电子概念;专精特新;AI PC;人民币贬值受益;光伏概念;储能;HJT电池;锂电池概念;光伏建筑一体化;TOPCON电池;固态电池;绿色电力;融资融券,16,33,300956.SZ
300359,在线教育;职业教育;数字经济;DeepSeek概念;人工智能;横琴新区;三胎概念;创投,8,33,300359.SZ
601231,共封装光学(CPO);同花顺果指数;苹果概念;WiFi 6;芯片概念;消费电子概念;汽车电子;5G;无线耳机;AI眼镜;智能穿戴;新能源汽车;智能座舱;物联网;一带一路;医疗器械概念;元宇宙;沪股通;融资融券,19,17,601231.SH
300045,军工信息化;卫星导航;商业航天;军民融合;6G概念;时空大数据;大飞机;军工;成飞概念;无人机;低空经济;网络安全;车联网(车路协同);毫米波雷达;智慧城市;人工智能;数字孪生;飞行汽车(eVTOL);独角兽概念;虚拟现实;无人驾驶;工业互联网;京津冀一体化;芯片概念;创投;消费电子概念;农机;深股通;融资融券,29,33,300045.SZ
300371,水利;雄安新区;物联网;传感器;专精特新;智慧城市;人工智能;华为概念;DeepSeek概念;绿色电力;AI智能体;核电,12,33,300371.SZ
600455,职业教育;鸿蒙概念;国企改革;西部大开发,4,17,600455.SH
603315,核电;特钢概念;抽水蓄能;军工;超超临界发电;专精特新;宁德时代概念;锂电池概念;东数西算(算力);中俄贸易概念;算力租赁;石墨电极;俄乌冲突概念,13,17,603315.SH
300074,智慧城市;安防;DRG/DIP;华为概念;智能医疗;智慧政务;在线教育;创投;家庭医生;DeepSeek概念;AI智能体;低空经济;云办公;无人机;充电桩;储能;AI应用,17,33,300074.SZ
300324,卫星导航;商业航天;军工信息化;时空大数据;车联网(车路协同);网络安全;信创;无人机;军工;芯片概念;财税数字化;军民融合;华为概念;智慧政务;华为鲲鹏;独角兽概念;物联网;智慧城市;数据要素;人工智能;东数西算(算力);云游戏;数字孪生;大飞机;DeepSeek概念;区块链;数字经济;腾讯概念;算力租赁;智能医疗;京津冀一体化;数据中心;光伏概念;光伏建筑一体化;AI应用;深股通;融资融券,37,33,300324.SZ
688432,中芯国际概念;存储芯片;芯片概念;硅能源;沪股通;融资融券,6,17,688432.SH
300439,肝炎概念;幽门螺杆菌概念;猴痘概念;基因测序;医疗器械概念;智能医疗;共同富裕示范区;DeepSeek概念,8,33,300439.SZ
301577,富士康概念;5G;WiFi 6;专精特新;充电桩;数据中心;海峡两岸;高压快充;新能源汽车;比亚迪概念;小米概念;无人驾驶;数字货币;融资融券,14,33,301577.SZ
300916,比亚迪概念;汽车电子;新能源汽车;机器人概念;新型烟草(电子烟);家用电器;无线耳机;消费电子概念;智能家居;医疗器械概念;粤港澳大湾区;物联网;充电桩;储能;露营经济;净水概念;深股通;融资融券,18,33,300916.SZ
002198,流感;医药电商;创新药;仿制药一致性评价;医疗器械概念;融资融券,6,33,002198.SZ
301070,比亚迪概念;无人驾驶;高端装备;东数西算(算力);光伏概念;锂电池概念;储能;华为昇腾;人工智能;智能医疗;智慧政务;DeepSeek概念;回购增持再贷款概念;绿色电力;融资融券,15,33,301070.SZ
300988,新型工业化;比亚迪概念;锂电池概念;小米汽车;新能源汽车;储能;充电桩;智能电网;光伏概念;小米概念;汽车热管理;专精特新;汽车电子;风电;数据中心;一带一路;融资融券,17,33,300988.SZ
300800,污水处理;雄安新区;水利;PM2.5;专精特新;乡村振兴;工业互联网;数字孪生;一带一路;碳中和;华为概念;人工智能;数字乡村;国产操作系统;AI智能体;AI应用,16,33,300800.SZ
688296,人工智能;物联网;数字孪生;数据要素;DeepSeek概念;水利;华为概念;地下管网;专精特新;净水概念;数据中心;污水处理;回购增持再贷款概念;融资融券,14,17,688296.SH
002952,电子纸;家用电器;智能家居;虚拟现实;柔性屏(折叠屏);充电桩;人民币贬值受益;汽车电子;智能穿戴;消费电子概念;新能源汽车;数字经济;数字货币,13,33,002952.SZ
001207,固态电池;特高压,2,33,001207.SZ
000590,流感;养老概念;智能医疗;股权转让(并购重组),4,33,000590.SZ
301378,AI应用;AIGC概念;ChatGPT概念;AI智能体;华为昇腾;华为鲲鹏;数据要素;阿里巴巴概念;智慧政务;腾讯概念;鸿蒙概念;信创;DeepSeek概念;人工智能;数字经济;化债概念(AMC概念);融资融券,17,33,301378.SZ
002076,ST板块;绿色电力;锂电池概念;光伏概念;智能家居;粤港澳大湾区;创投;新能源汽车;宁德时代概念;跨境电商;芯片概念;数据中心;数据要素;网络安全;数据安全;云计算;量子科技,17,33,002076.SZ
605598,商业航天;卫星导航;钙钛矿电池;无人机;一带一路;土壤修复;人民币贬值受益;沪股通,8,17,605598.SH
300254,医药电商;流感;肝炎概念;创新药;仿制药一致性评价;维生素;基因测序;三胎概念;养老概念;医疗器械概念;智能医疗,11,33,300254.SZ
301079,商业航天;军工;核电;海工装备;专精特新;水利;机器人概念;抽水蓄能;风电;比亚迪概念;一带一路;锂电池概念;股权转让(并购重组);融资融券,14,33,301079.SZ
300670,智能电网;电力物联网;风电;储能;光伏建筑一体化;绿色电力;海工装备;工业互联网;碳纤维,9,33,300670.SZ
002169,特高压;宁德时代概念;芯片概念;智能电网;充电桩;电力物联网;数据中心;储能;光伏概念;工业互联网;虚拟电厂;绿色电力;碳中和;钒电池;深股通;融资融券,16,33,002169.SZ
605398,MLOps概念;华为鲲鹏;AIGC概念;信创;阿里巴巴概念;腾讯概念;短剧游戏;百度概念;数据要素;蚂蚁集团概念;互联网金融;数字经济;人工智能;华为概念;数据中心;机器人概念;长三角一体化;沪股通,18,17,605398.SH
688027,量子科技;商业航天;芯片概念;军工;专精特新;央企国企改革;国企改革;股权转让(并购重组);沪股通;融资融券,10,17,688027.SH
002864,创新药;医药电商;肝炎概念;医疗器械概念;流感;消毒剂;西部大开发,7,33,002864.SZ
688138,中芯国际概念;OLED;第三代半导体;芯片概念;专精特新;虚拟现实;沪股通;融资融券,8,17,688138.SH
688775,科创次新股;语音技术;无人机;芯片概念;消费电子概念;机器人概念;虚拟现实;人工智能;注册制次新股;粤港澳大湾区;人民币贬值受益;跨境电商;新股与次新股;融资融券,14,17,688775.SH
605066,智能电网;电力物联网;风电;充电桩;碳中和;储能;光伏概念;工业互联网;数据中心;物联网;机器人概念;智能家居;东数西算(算力);人工智能;AI智能体;虚拟数字人;AI应用,17,17,605066.SH
300691,MicroLED概念;汽车电子;智能座舱;智能穿戴;AI眼镜;无人驾驶;机器视觉;消费电子概念;虚拟现实;安防;车联网(车路协同);智能物流;毫米波雷达;物联网;比亚迪概念;机器人概念;华为概念;新能源汽车;无人机;智慧城市;元宇宙;人工智能;深股通;融资融券,24,33,300691.SZ
600288,机器视觉;机器人概念;专精特新;芯片概念;华为概念;无人机;量子科技;人工智能;6G概念;华为手机;元宇宙;太赫兹;京津冀一体化;宁德时代概念;腾讯概念;数据要素;眼科医疗;智能医疗;虚拟数字人;AIGC概念;Sora概念(文生视频);期货概念;融资融券;沪股通,24,17,600288.SH
688786,3D打印;特钢概念;柔性屏(折叠屏);消费电子概念;军工;专精特新;动力电池回收;融资融券,8,17,688786.SH
600259,金属铜;小金属概念;稀土永磁;海南自贸区;央企国企改革;国企改革;粤港澳大湾区;融资融券;中字头股票;沪股通,10,17,600259.SH
002762,托育服务;三胎概念;毛发医疗;消毒剂;ST板块;医美概念;网红经济;家用电器;IP经济(谷子经济);股权转让(并购重组),10,33,002762.SZ
603429,烟草;新型烟草(电子烟);储能;沪股通;融资融券,5,17,603429.SH
300288,家庭医生;AIGC概念;智能医疗;百度概念;人工智能;DeepSeek概念;语音技术;养老概念;华为概念;AI应用;医疗器械概念;民营医院;医药电商;智能穿戴;5G;西部大开发;深股通,17,33,300288.SZ
301312,共封装光学(CPO);新型烟草(电子烟);AI PC;苹果概念;MicroLED概念;MiniLED;数据中心;华为海思概念股;MR(混合现实);新型工业化;消费电子概念;芯片概念;AI眼镜;机器视觉;汽车电子;专精特新;高端装备;华为概念;比亚迪概念;粤港澳大湾区;机器人概念;空间计算;虚拟现实;元宇宙;深股通;融资融券,26,33,301312.SZ
002371,中芯国际概念;国家大基金持股;存储芯片;OLED;第三代半导体;芯片概念;华为海思概念股;锂电池概念;同花顺新质50;光伏概念;中国AI 50;国企改革;深股通;融资融券;同花顺漂亮100,15,33,002371.SZ
603097,特高压;智能电网;风电;充电桩;光伏概念;储能;数据中心;军工;机器人概念;雄安新区,10,17,603097.SH
688301,牙科医疗;高端装备;传感器;芯片概念;专精特新;医疗器械概念;沪股通;融资融券,8,17,688301.SH
920564,商业航天;空间计算;西部大开发;智慧城市;融资融券;时空大数据;DeepSeek概念;数据要素;人工智能;华为昇腾;旅游概念;数字乡村;云计算;乡村振兴;华为鲲鹏;多模态AI;数字孪生,17,151,920564.BJ
001216,牙科医疗;跨境电商;华为概念;NFT概念;特高压;参股银行;柔性直流输电;人民币贬值受益;智能穿戴;消费电子概念;股权转让(并购重组),11,33,001216.SZ
688562,军工信息化;商业航天;卫星导航;大飞机;军工;网络安全;信创;数据要素;DeepSeek概念;华为概念;央企国企改革;数据中心;国企改革;沪股通;融资融券,15,17,688562.SH
600176,PCB概念;风电;光伏概念;央企国企改革;PEEK材料;回购增持再贷款概念;一带一路;长三角一体化;同花顺中特估100;沪股通;融资融券;国企改革;DeepSeek概念;中字头股票,14,17,600176.SH
300183,物联网;智能家居;智慧城市;工业互联网;小米概念;人工智能;国产操作系统;信创;数据中心;阿里巴巴概念;专精特新;充电桩;电力物联网;芯片概念;MCU芯片;储能;苹果概念;智能电网;知识产权保护;虚拟电厂;风电;国企改革;深股通;光伏概念;融资融券,25,33,300183.SZ
300242,文化传媒概念;网络游戏;抖音概念(字节概念);互联网保险;百度概念;华为概念;粤港澳大湾区;参股保险;小米概念,9,33,300242.SZ
301065,共同富裕示范区;丙烯酸;融资融券,3,33,301065.SZ
688692,AI语料;信创;数据要素;华为概念;智能电网;沪股通;融资融券,7,17,688692.SH
300920,人形机器人;新能源汽车;机器人概念;三胎概念;融资融券,5,33,300920.SZ
002337,高端装备;机器人概念;专精特新;工业互联网;智能物流;大飞机;数字孪生;京津冀一体化;医疗器械概念;天津自贸区;互联网金融,11,33,002337.SZ
300625,家用电器;跨境电商;智能家居;智慧灯杆;智慧城市;芯片概念,6,33,300625.SZ
688079,MicroLED概念;光刻机;MR(混合现实);先进封装;第三代半导体;富士康概念;AI眼镜;消费电子概念;芯片概念;智能穿戴;苹果概念;5G;虚拟现实;传感器;华为概念;专精特新;无人机;融资融券,18,17,688079.SH
300949,职业教育;数据要素;智慧城市;人工智能;虚拟数字人;体育产业;元宇宙;IP经济(谷子经济);AIGC概念;三胎概念;腾讯概念;时空大数据;露营经济;虚拟现实;NFT概念;新型城镇化;算力租赁;粤港澳大湾区;旅游概念;东数西算(算力);低空经济;冰雪产业;乡村振兴;融资融券,24,33,300949.SZ
603727,天然气;俄乌冲突概念;中俄贸易概念;一带一路;海工装备;京津冀一体化;锂电池概念;融资融券,8,17,603727.SH
688022,新型工业化;汽车热管理;比亚迪概念;新能源汽车;特斯拉概念;机器人概念;专精特新;传感器;机器视觉;换电概念;工业互联网;汽车电子;华为概念;储能;充电桩;毫米波雷达;宁德时代概念;锂电池概念;PCB概念;融资融券,20,17,688022.SH
600232,工业大麻;中俄贸易概念;新能源汽车;锂电池概念;职业教育;一带一路,6,17,600232.SH
600523,成飞概念;军民融合;航空发动机;军工;低空经济;高端装备;汽车热管理;华为汽车;传感器;长安汽车概念;小米汽车;新能源汽车;比亚迪概念;华为概念;央企国企改革;小米概念;国企改革;储能;西部大开发;华为数字能源;融资融券;沪股通,22,17,600523.SH
000665,数据确权;短剧游戏;文化传媒概念;在线教育;元宇宙;国资云;腾讯概念;AI智能体;智慧政务;数据要素;云计算;数字乡村;算力租赁;人工智能;智慧城市;虚拟现实;华为概念;物业管理;数据中心;国企改革;5G;深股通;融资融券,23,33,000665.SZ
301318,人脸识别;物联网;腾讯概念;人工智能;在线教育;粤港澳大湾区;信创;云办公;跨境电商;消费电子概念;一带一路;AI应用;融资融券,13,33,301318.SZ
301606,无线耳机;无线充电;华为概念;苹果概念;消费电子概念;储能;人民币贬值受益;跨境电商;深股通;融资融券,10,33,301606.SZ
603067,钛白粉概念;小金属概念;军工;钒电池;锂电池概念;储能;固态电池;维生素;沪股通;融资融券,10,17,603067.SH
301589,MicroLED概念;MiniLED;芯片概念;虚拟现实;人工智能;智慧城市;创投;足球概念;体育产业;西部大开发;融资融券;深股通,12,33,301589.SZ
688681,充电桩;电力物联网;智能电网;专精特新;物联网;储能;特高压;工业互联网;虚拟电厂;柔性直流输电;绿色电力;2025年报预增;融资融券,13,17,688681.SH
301319,低空经济;先进封装;芯片概念;富士康概念;华为概念;比亚迪概念;专精特新;新能源汽车;粤港澳大湾区;光伏概念;融资融券,11,33,301319.SZ
300987,短剧游戏;AIGC概念;虚拟数字人;文化传媒概念;智慧政务;百度概念;国资云;DeepSeek概念;人工智能;西部大开发;国企改革;融资融券,12,33,300987.SZ
300778,新型城镇化;低空经济;水利;地下管网;智慧城市;垃圾分类;粤港澳大湾区;华为概念;换电概念;乡村振兴;绿色电力,11,33,300778.SZ
603602,AIGC概念;数据要素;抖音概念(字节概念);小红书概念;阿里巴巴概念;百度概念;腾讯概念;短剧游戏;数字经济;智慧城市;车联网(车路协同);算力租赁;东数西算(算力);华为概念;跨境电商;智慧灯杆;低空经济;AI应用;无人机;5G;飞行汽车(eVTOL);苹果概念;充电桩;融资融券,24,17,603602.SH
000338,高端装备;汽车电子;新能源汽车;比亚迪概念;数据中心;农机;储能;燃料电池;锂电池概念;无人驾驶;氢能源;固态电池;同花顺出海50;人民币贬值受益;智能物流;车联网(车路协同);国企改革;DeepSeek概念;AI智能体;深股通;融资融券;同花顺漂亮100;证金持股,23,33,000338.SZ
300647,智慧灯杆;5G;消费电子概念;智慧城市;数据中心;跨境电商;液冷服务器;一带一路;锂电池概念;动力电池回收,10,33,300647.SZ
000779,新型城镇化;土壤修复;建筑节能;房屋检测;乡村振兴;水利;数字孪生;数字经济;DeepSeek概念;国企改革;数据要素;一带一路;西部大开发;低空经济;算力租赁;光伏概念;数据中心;国资云;抽水蓄能;新疆振兴,20,33,000779.SZ
603880,医疗器械概念,1,17,603880.SH
002436,PCB概念;共封装光学(CPO);存储芯片;先进封装;毫米波雷达;芯片概念;5G;6G概念;军工;机器人概念;商业航天;低空经济;华为概念;粤港澳大湾区;深股通;融资融券,16,33,002436.SZ
300265,柔性直流输电;特高压;成飞概念;智能电网;商业航天;大飞机;军民融合;海工装备;军工;风电;光纤概念;光伏概念;5G;机器人概念,14,33,300265.SZ
603186,先进封装;PCB概念;芯片概念;消费电子概念;5G;毫米波雷达;MiniLED;6G概念;海峡两岸;石墨烯;华为概念;固态电池;储能;锂电池概念;冷链物流;绿色电力;沪股通,17,17,603186.SH
920571,福建自贸区;低空经济;海峡两岸;航运概念;融资融券;人民币贬值受益,6,151,920571.BJ
603499,烟草;存储芯片;芯片概念;工业互联网;2025年报预增;上海自贸区;创投;2025三季报预增;沪股通,9,17,603499.SH
300685,创新药;基因测序;医疗器械概念;智能医疗;专精特新;福建自贸区;海峡两岸;深股通;融资融券,9,33,300685.SZ
301595,商业航天;专精特新;智能家居;注册制次新股;露营经济;跨境电商;新股与次新股;融资融券,8,33,301595.SZ
300063,小红书概念;快手概念;Sora概念(文生视频);AI应用;AIGC概念;抖音概念(字节概念);文化传媒概念;阿里巴巴概念;百度概念;腾讯概念;网红经济;职业教育;人工智能;独角兽概念;华为概念;丙烯酸;2025年报预增;长安汽车概念;光刻胶;深股通,20,33,300063.SZ
688180,猴痘概念;创新药;生物疫苗;AIGC概念;沪股通;融资融券,6,17,688180.SH
301018,液冷服务器;高压快充;5G;数据中心;可控核聚变;抽水蓄能;成飞概念;核电;新能源汽车;2025年报预增;储能;空气能热泵;军工;华为概念;锂电池概念;阿里巴巴概念;腾讯概念;抖音概念(字节概念);百度概念;碳中和;DeepSeek概念;深股通;融资融券,23,33,301018.SZ
300398,光刻胶;中芯国际概念;存储芯片;先进封装;OLED;光纤概念;第三代半导体;芯片概念;光伏概念;新能源汽车;电子纸;深股通;融资融券,13,33,300398.SZ
002869,ETC;智慧灯杆;车联网(车路协同);长安汽车概念;无人驾驶;智能座舱;百度概念;数字经济;智慧城市;数据要素;鸿蒙概念;粤港澳大湾区;物联网;人工智能;华为概念;数字孪生;汽车电子;机器人概念;新能源汽车;毫米波雷达;专精特新;深股通;融资融券,23,33,002869.SZ
001379,核电;商业航天;光伏概念;中俄贸易概念;人民币贬值受益;融资融券,6,33,001379.SZ
300885,减速器;商业航天;卫星导航;人形机器人;低空经济;机器人概念;消费电子概念;新能源汽车;专精特新;海峡两岸;充电桩;人民币贬值受益;一带一路;深股通;融资融券,15,33,300885.SZ
